2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	58.382, 	-59, 	21.78678, 	1, 	3.04
2, 	58.382, 	45, 	22.101360000000003, 	1, 	3.04
2, 	58.382, 	45, 	22.79914, 	1, 	3.04
2, 	58.382, 	45, 	21.171705000000003, 	0, 	3.04
2, 	58.382, 	56, 	22.25859, 	1, 	3.04
2, 	58.382, 	56, 	22.55094, 	1, 	3.04
2, 	58.382, 	51, 	22.78997, 	1, 	3.04
2, 	58.382, 	51, 	22.79286, 	1, 	3.04
2, 	58.382, 	56, 	21.575319999999998, 	1, 	3.04
2, 	58.382, 	53, 	22.818859999999997, 	1, 	3.04
2, 	56.7136, 	-60, 	22.55903, 	1, 	3.04
2, 	56.7136, 	-60, 	21.820929999999997, 	1, 	3.04
2, 	56.7136, 	42, 	22.566990000000004, 	1, 	3.04
2, 	56.7136, 	55, 	22.788140000000006, 	1, 	3.04
2, 	56.7136, 	42, 	22.877429999999997, 	1, 	3.04
2, 	56.7136, 	53, 	22.74323, 	1, 	3.04
2, 	56.7136, 	60, 	22.70438, 	1, 	3.04
2, 	56.7136, 	60, 	23.84221, 	1, 	3.04
2, 	56.7136, 	53, 	23.54188, 	1, 	3.04
2, 	56.7136, 	55, 	22.79744, 	1, 	3.04
2, 	50.6636, 	45, 	23.61873, 	1, 	3.04
2, 	50.6636, 	44, 	22.625449999999997, 	1, 	3.04
2, 	50.6636, 	44, 	24.188119999999998, 	1, 	3.04
2, 	50.6636, 	44, 	22.411369999999998, 	1, 	3.04
2, 	50.6636, 	44, 	23.66867, 	1, 	3.04
2, 	50.6636, 	43, 	24.02305, 	1, 	3.04
2, 	50.6636, 	59, 	22.520699999999998, 	1, 	3.04
2, 	50.6636, 	59, 	23.51184, 	1, 	3.04
2, 	50.6636, 	59, 	24.12838, 	1, 	3.04
2, 	50.6636, 	59, 	24.437720000000002, 	1, 	3.04
2, 	45.3112, 	57, 	24.06887, 	1, 	3.04
2, 	45.3112, 	60, 	23.292830000000002, 	1, 	2.736
2, 	45.3112, 	55, 	24.14627, 	1, 	3.04
2, 	45.3112, 	54, 	24.898419999999998, 	1, 	3.04
2, 	45.3112, 	54, 	23.96453, 	1, 	3.04
2, 	45.3112, 	59, 	24.46067, 	1, 	3.04
2, 	45.3112, 	55, 	24.09376, 	1, 	2.736
2, 	45.3112, 	57, 	24.59744, 	1, 	3.04
2, 	45.3112, 	55, 	23.72869, 	1, 	3.04
2, 	45.3112, 	56, 	23.905260000000002, 	1, 	3.04
2, 	41.6104, 	48, 	24.265050000000002, 	1, 	3.04
2, 	41.6104, 	53, 	25.18873, 	1, 	3.04
2, 	41.6104, 	48, 	25.297219999999996, 	1, 	3.04
2, 	41.6104, 	53, 	25.167930000000002, 	1, 	3.04
2, 	41.6104, 	53, 	25.302439999999997, 	1, 	3.04
2, 	41.6104, 	51, 	24.89447, 	1, 	3.04
2, 	41.6104, 	48, 	25.26952, 	1, 	3.04
2, 	41.6104, 	49, 	25.28975, 	1, 	3.04
2, 	41.6104, 	52, 	25.4296, 	1, 	3.04
2, 	41.6104, 	53, 	25.229219999999998, 	1, 	3.04
2, 	36.9819, 	56, 	25.35697, 	1, 	3.04
2, 	36.9819, 	50, 	25.203110000000002, 	1, 	3.04
2, 	36.9819, 	46, 	24.402179999999998, 	1, 	3.04
2, 	36.9819, 	46, 	24.981, 	1, 	3.04
2, 	36.9819, 	52, 	24.5452, 	1, 	3.04
2, 	36.9819, 	56, 	25.126390000000004, 	1, 	3.04
2, 	36.9819, 	52, 	25.613530000000004, 	1, 	3.04
2, 	36.9819, 	52, 	25.223390000000002, 	1, 	3.04
2, 	36.9819, 	39, 	24.605439999999998, 	1, 	3.04
2, 	36.9819, 	39, 	25.632089999999998, 	1, 	3.04
2, 	33.6892, 	32, 	25.78673, 	1, 	3.04
2, 	33.6892, 	49, 	25.40036, 	1, 	3.04
2, 	33.6892, 	43, 	25.600089999999994, 	1, 	3.04
