2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	33.6892, 	-60, 	26.1534, 	1, 	1.52
2, 	33.6892, 	-59, 	0, 	0, 	1.52
2, 	34.772, 	-58, 	6.31015, 	0, 	-7.10543e-17
2, 	34.772, 	-57, 	8.94465, 	0, 	-7.10543e-17
2, 	33.6892, 	-56, 	8.54839, 	0, 	-7.10543e-17
2, 	33.6892, 	-55, 	8.27345, 	0, 	-7.10543e-17
2, 	24.4603, 	-54, 	6.64002, 	0, 	-7.10543e-17
2, 	24.4603, 	-53, 	8.46449, 	0, 	-7.10543e-17
2, 	24.4603, 	-52, 	8.90925, 	0, 	-7.10543e-17
2, 	24.4603, 	-51, 	8.38208, 	0, 	-7.10543e-17
2, 	22.508, 	-50, 	7.66818, 	0, 	-7.10543e-17
2, 	22.508, 	-49, 	7.59935, 	0, 	-7.10543e-17
2, 	29.4845, 	-48, 	9.43746, 	0, 	-7.10543e-17
2, 	29.4845, 	-47, 	9.53185, 	0, 	-7.10543e-17
2, 	23.4805, 	-46, 	8.63804, 	0, 	-7.10543e-17
2, 	23.4805, 	-45, 	6.93428, 	0, 	-7.10543e-17
2, 	22.508, 	-44, 	7.93063, 	0, 	-7.10543e-17
2, 	22.508, 	-43, 	8.64406, 	0, 	-7.10543e-17
2, 	21.5423, 	-42, 	8.13391, 	0, 	-7.10543e-17
2, 	21.5423, 	-41, 	9.0089, 	0, 	-7.10543e-17
2, 	21.5423, 	-40, 	7.71024, 	0, 	-7.10543e-17
2, 	21.5423, 	-39, 	8.26303, 	0, 	-7.10543e-17
2, 	22.508, 	-38, 	7.75645, 	0, 	-7.10543e-17
2, 	22.508, 	-37, 	6.43421, 	0, 	-7.10543e-17
2, 	22.508, 	-36, 	4.89354, 	0, 	-7.10543e-17
2, 	22.508, 	-35, 	4.6975, 	0, 	-7.10543e-17
2, 	20.5829, 	-34, 	4.66103, 	0, 	-7.10543e-17
2, 	20.5829, 	-33, 	4.56131, 	0, 	-7.10543e-17
2, 	20.5829, 	-32, 	4.44235, 	0, 	-7.10543e-17
2, 	20.5829, 	-31, 	3.44115, 	0, 	-7.10543e-17
2, 	19.6296, 	-30, 	2.59971, 	0, 	-7.10543e-17
2, 	19.6296, 	-29, 	-1.2578, 	0, 	-7.10543e-17
2, 	18.6818, 	-28, 	1.90943, 	0, 	-7.10543e-17
2, 	18.6818, 	-27, 	2.45448, 	0, 	-7.10543e-17
2, 	17.7394, 	-26, 	1.4256, 	0, 	-7.10543e-17
2, 	17.7394, 	-25, 	1.63642, 	0, 	-7.10543e-17
2, 	20.5829, 	-24, 	4.76761, 	0, 	-7.10543e-17
2, 	20.5829, 	-23, 	3.29801, 	0, 	-7.10543e-17
2, 	19.6296, 	-22, 	6.68425, 	0, 	-7.10543e-17
2, 	19.6296, 	-21, 	8.005, 	0, 	-7.10543e-17
2, 	18.6818, 	-20, 	6.4718, 	0, 	-7.10543e-17
2, 	18.6818, 	-19, 	9.47881, 	0, 	-7.10543e-17
2, 	18.6818, 	-18, 	9.72672, 	0, 	-7.10543e-17
2, 	18.6818, 	-17, 	11.2332, 	0, 	-7.10543e-17
2, 	18.6818, 	-16, 	12.0885, 	0, 	-7.10543e-17
2, 	18.6818, 	-15, 	11.2407, 	0, 	-7.10543e-17
2, 	17.7394, 	-14, 	13.2634, 	0, 	-7.10543e-17
2, 	17.7394, 	-13, 	12.9358, 	0, 	-7.10543e-17
2, 	17.7394, 	-12, 	13.9814, 	0, 	-7.10543e-17
2, 	17.7394, 	-11, 	0, 	0, 	-7.10543e-17
2, 	17.7394, 	-10, 	14.9116, 	1, 	0.304
2, 	18.6818, 	-9, 	14.0201, 	1, 	0.608
2, 	18.6818, 	-8, 	13.8359, 	1, 	0.912
2, 	17.7394, 	-7, 	16.9489, 	1, 	1.216
2, 	17.7394, 	-6, 	14.479, 	1, 	1.52
2, 	16.8018, 	-5, 	17.2443, 	0, 	1.52
2, 	16.8018, 	-4, 	14.1308, 	0, 	1.52
2, 	16.8018, 	-3, 	16.108, 	0, 	1.52
2, 	16.8018, 	-2, 	16.1331, 	0, 	1.52
2, 	16.8018, 	-1, 	13.2424, 	0, 	1.52
2, 	16.8018, 	0, 	17.4294, 	0, 	1.52
2, 	16.8018, 	1, 	15.9715, 	0, 	1.216
2, 	15.8689, 	2, 	18.2172, 	0, 	0.912
2, 	15.8689, 	3, 	18.3317, 	0, 	0.608
2, 	14.9403, 	4, 	19.3539, 	0, 	0.304
2, 	14.9403, 	5, 	21.2433, 	0, 	-7.10543e-17
2, 	14.9403, 	6, 	20.6773, 	1, 	0.304
2, 	14.9403, 	7, 	21.8591, 	1, 	0.608
2, 	14.9403, 	8, 	20.4862, 	1, 	0.912
2, 	14.9403, 	9, 	21.7076, 	1, 	1.216
2, 	14.0157, 	10, 	21.9075, 	1, 	1.52
2, 	14.0157, 	11, 	21.9231, 	1, 	1.824
2, 	15.8689, 	12, 	23.0679, 	1, 	2.128
2, 	15.8689, 	13, 	23.1549, 	1, 	2.432
2, 	14.0157, 	14, 	23.5818, 	1, 	2.736
2, 	14.0157, 	15, 	22.5484, 	1, 	3.04
2, 	14.0157, 	16, 	23.0124, 	1, 	3.04
2, 	14.0157, 	17, 	24.1337, 	1, 	3.04
2, 	14.9403, 	18, 	25.0163, 	1, 	3.04
2, 	14.9403, 	19, 	20.7253, 	1, 	3.04
2, 	14.0157, 	20, 	21.2529, 	1, 	3.04
2, 	14.0157, 	21, 	23.4561, 	1, 	3.04
2, 	10.3516, 	22, 	24.3514, 	1, 	3.04
2, 	10.3516, 	23, 	18.9487, 	1, 	3.04
2, 	10.3516, 	24, 	25.3607, 	1, 	3.04
2, 	10.3516, 	25, 	0, 	0, 	3.04
2, 	10.3516, 	26, 	25.0626, 	1, 	3.04
2, 	11.263, 	27, 	23.7573, 	1, 	3.04
2, 	11.263, 	28, 	23.7064, 	1, 	3.04
2, 	13.0948, 	29, 	23.8073, 	1, 	3.04
2, 	13.0948, 	30, 	22.9015, 	1, 	3.04
2, 	10.3516, 	31, 	23.4823, 	1, 	3.04
2, 	10.3516, 	32, 	23.2685, 	1, 	3.04
2, 	10.3516, 	33, 	23.1988, 	1, 	3.04
2, 	10.3516, 	34, 	23.9418, 	1, 	3.04
2, 	12.1773, 	35, 	23.0756, 	1, 	3.04
2, 	12.1773, 	36, 	22.8827, 	1, 	3.04
2, 	9.44278, 	37, 	20.3985, 	0, 	3.04
2, 	9.44278, 	38, 	20.6671, 	1, 	2.736
2, 	9.44278, 	39, 	22.0753, 	1, 	2.736
2, 	9.44278, 	40, 	22.148, 	1, 	2.736
2, 	10.3516, 	41, 	21.524, 	1, 	2.736
2, 	10.3516, 	42, 	21.9623, 	1, 	2.736
2, 	11.263, 	43, 	20.081, 	0, 	2.736
2, 	11.263, 	44, 	20.9822, 	0, 	2.432
2, 	10.3516, 	45, 	17.6202, 	0, 	2.128
2, 	10.3516, 	46, 	19.4185, 	0, 	1.824
2, 	12.1773, 	47, 	18.9851, 	0, 	1.52
2, 	12.1773, 	48, 	17.0602, 	0, 	1.52
2, 	27.4476, 	49, 	15.9082, 	0, 	1.216
2, 	27.4476, 	50, 	18.4099, 	0, 	0.912
2, 	28.4611, 	51, 	17.6571, 	0, 	0.608
2, 	28.4611, 	52, 	17.9689, 	0, 	0.304
2, 	21.5423, 	53, 	15.7993, 	0, 	-7.10543e-17
2, 	21.5423, 	54, 	17.0189, 	0, 	-7.10543e-17
2, 	9.44278, 	55, 	14.4928, 	0, 	-7.10543e-17
2, 	9.44278, 	56, 	13.0727, 	0, 	-7.10543e-17
