2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	46.599, 	-60, 	26.1534, 	1, 	1.52
2, 	30.5182, 	24, 	18.0295, 	1, 	2.432
2, 	30.5182, 	31, 	16.2076, 	1, 	2.432
2, 	32.6198, 	31, 	17.8842, 	1, 	2.432
2, 	32.6198, 	0, 	16.5858, 	1, 	2.432
2, 	17.7394, 	0, 	8.46616, 	0, 	2.432
2, 	17.7394, 	31, 	18.2506, 	1, 	2.128
2, 	14.0157, 	31, 	8.46122, 	0, 	1.824
1, 	14.0157, 	32, 	11.3374, 	1, 	1.52
1, 	14.0157, 	32, 	19.6026, 	1, 	1.52
2, 	16.8018, 	32, 	17.23, 	1, 	1.52
2, 	14.0157, 	20, 	17.2984, 	1, 	1.52
2, 	14.0157, 	32, 	18.5157, 	1, 	1.52
2, 	14.0157, 	32, 	19.3727, 	1, 	1.824
2, 	14.0157, 	32, 	17.7654, 	1, 	1.824
2, 	13.0948, 	30, 	18.2309, 	1, 	2.128
2, 	13.0948, 	30, 	18.3949, 	1, 	2.432
2, 	11.263, 	30, 	20.8871, 	1, 	2.736
2, 	11.263, 	17, 	20.2021, 	1, 	3.04
2, 	11.263, 	17, 	22.4644, 	1, 	3.04
2, 	11.263, 	17, 	20.7131, 	1, 	3.04
2, 	10.3516, 	17, 	20.7165, 	1, 	3.04
2, 	10.3516, 	33, 	19.6702, 	1, 	3.04
2, 	11.263, 	17, 	20.2527, 	1, 	3.04
2, 	11.263, 	17, 	21.6121, 	1, 	3.04
2, 	10.3516, 	33, 	0, 	0, 	3.04
2, 	10.3516, 	33, 	20.1426, 	1, 	3.04
2, 	11.263, 	33, 	19.6112, 	1, 	3.04
2, 	11.263, 	17, 	20.8364, 	1, 	3.04
2, 	10.3516, 	17, 	23.107, 	1, 	3.04
2, 	10.3516, 	33, 	0, 	0, 	3.04
2, 	5.82915, 	33, 	20.9077, 	1, 	3.04
2, 	5.82915, 	33, 	20.7445, 	1, 	3.04
2, 	6.72981, 	33, 	19.9303, 	1, 	3.04
2, 	6.72981, 	-3, 	20.4136, 	1, 	3.04
2, 	7.63215, 	23, 	0, 	0, 	3.04
2, 	7.63215, 	34, 	21.276, 	0, 	3.04
2, 	5.82915, 	34, 	20.8307, 	1, 	2.736
1, 	5.82915, 	33, 	23.9509, 	1, 	2.432
2, 	5.82915, 	33, 	21.699, 	1, 	2.432
2, 	4.92994, 	33, 	22.1027, 	1, 	2.432
2, 	4.92994, 	0, 	24.7205, 	1, 	2.432
2, 	4.03194, 	0, 	25.0971, 	1, 	2.432
2, 	4.03194, 	3, 	24.2287, 	1, 	2.432
2, 	3.13493, 	20, 	25.1893, 	1, 	2.736
2, 	4.03194, 	20, 	24.8665, 	1, 	2.736
2, 	4.03194, 	3, 	24.8472, 	1, 	3.04
2, 	1.34299, 	3, 	25.6683, 	1, 	3.04
2, 	1.34299, 	-26, 	25.1584, 	1, 	3.04
2, 	0.447628, 	-26, 	18.5267, 	1, 	3.04
2, 	0.447628, 	-9, 	22.8307, 	1, 	3.04
