0:(0,0);(0,0);(0,0);(0,0)
48,4,(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(-0.000380018,0.000102193),(-0.000371522,0.000123938),(-0.000379331,0.000127246),(-0.000390513,0.000106714),(-0.000390173,9.17981e-05),(-0.00037583,0.000104437),(-0.000392611,0.000113123),(-0.000382916,0.000106503),(-0.000384728,0.000102414),(-0.000379118,0.000113562),(-0.000376328,0.000112395),(-0.000392529,0.000105237),(-0.000385626,0.000113031),(-0.00038578,0.000110492),(-0.00038564,0.000111568),(-0.000375439,0.000107984),(-0.000377064,9.26703e-05),(-0.00038911,0.000120635),(-0.000384597,0.00010736),(-0.000382565,0.000105666),(-0.00038224,9.55861e-05),(-0.000388,0.00011925),(-0.000387475,0.000104703),(-0.000368738,9.48036e-05),(-0.000370991,0.00011414),(-0.000383235,0.000117698),(0,0),(-0.000388907,0.000113904),(-0.00038201,0.00011827),(-0.000392963,0.000131815),(-0.000391922,0.000103473),(-0.000385829,0.000103535),(-0.000375845,0.000113024),(-0.000381576,9.50931e-05),(-0.00039034,0.000104153),(-0.000384192,0.000116302),(-0.000396338,0.000110378),(-0.00036801,9.33831e-05),(-0.000363973,0.000115916),(-0.000390414,0.000102605),(-0.000381379,0.000108956),(-0.000372632,0.00010823),(-0.000390607,9.60015e-05),(-0.00038334,0.000121854),(-0.00036975,0.000113848),(-0.000373562,0.000122103).
48,4,(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(-4.68157e-05,0.000393769),(-2.60072e-05,0.000390456),(-3.9906e-05,0.000386406),(-4.56689e-05,0.000389802),(-5.38566e-05,0.000389192),(-4.23311e-05,0.000395371),(-4.67677e-05,0.000405711),(-5.0698e-05,0.000393903),(-4.46935e-05,0.000386554),(-4.29412e-05,0.000416703),(-4.7634e-05,0.000393743),(-4.63744e-05,0.000399715),(-3.15971e-05,0.000396811),(-3.47996e-05,0.000401977),(-4.75695e-05,0.000408672),(-5.39255e-05,0.0003964),(-5.33907e-05,0.000394005),(-5.41224e-05,0.000392695),(-4.09231e-05,0.000391812),(-2.90635e-05,0.000391278),(-4.23591e-05,0.000393326),(-3.91523e-05,0.000393851),(-5.40537e-05,0.000377961),(-3.82057e-05,0.00039112),(-2.86505e-05,0.000399328),(-4.76218e-05,0.000389776),(0,0),(-4.20143e-05,0.000393222),(-3.86092e-05,0.00040196),(-5.72098e-05,0.000405449),(-4.39373e-05,0.000397337),(-4.25399e-05,0.00039758),(-4.42703e-05,0.00039844),(-3.2041e-05,0.000399523),(-3.71853e-05,0.00038676),(-3.23329e-05,0.00040121),(-3.25811e-05,0.000411895),(-3.27181e-05,0.000391429),(-4.91573e-05,0.000391087),(-4.67189e-05,0.000385815),(-4.90857e-05,0.000394213),(-3.51347e-05,0.00039476),(-4.10612e-05,0.000413457),(-3.64239e-05,0.000391887),(-2.52417e-05,0.000403939),(-2.79847e-05,0.000398069).
48,4,(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0.000365011,0.000161283),(0.000361091,0.000159035),(0.000368154,0.000144632),(0.000374558,0.000155376),(0.000351952,0.000163814),(0.000376461,0.000163838),(0.000373335,0.000159335),(0.000364261,0.000173394),(0.000368309,0.000175812),(0.000360165,0.000160706),(0.000376895,0.000143793),(0.000368134,0.000171384),(0.000381569,0.000165384),(0.000371021,0.000156863),(0.000364401,0.000171976),(0.000365117,0.000157658),(0.000361222,0.000161105),(0.00037115,0.000165543),(0.000360768,0.00015634),(0.000355594,0.000161931),(0.000368662,0.000168558),(0.000357338,0.000158019),(0.000358646,0.000174701),(0.000368052,0.000160833),(0.000367536,0.00015428),(0.000369084,0.000158269),(0,0),(0.000359039,0.000160609),(0.000375198,0.000136489),(0.00036939,0.000152181),(0.000359054,0.000154829),(0.000356114,0.000162345),(0.000354111,0.000155441),(0.000365025,0.000158242),(0.000371912,0.000139968),(0.000363772,0.0001583),(0.000352341,0.000155697),(0.000360777,0.000163417),(0.000370751,0.000158674),(0.000365866,0.000156349),(0.000363378,0.000163069),(0.000360154,0.000162232),(0.000369812,0.000160906),(0.000366318,0.000158204),(0.000368144,0.000135766),(0.00035923,0.000157657).
48,4,(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0.000261851,-0.000298457),(0.000235297,-0.000318544),(0.000241876,-0.000319591),(0.000250394,-0.000304218),(0.000274395,-0.000303222),(0.000250347,-0.00030648),(0.0002411,-0.000310234),(0.000251541,-0.000315503),(0.000247394,-0.000300161),(0.000246049,-0.000308521),(0.000253158,-0.000305906),(0.000244505,-0.000309208),(0.000237553,-0.000298223),(0.00025142,-0.000312686),(0.000253173,-0.000294331),(0.000238719,-0.000305912),(0.00024957,-0.000313985),(0.000248861,-0.000309914),(0.000250972,-0.00029043),(0.000252586,-0.000318517),(0.000253005,-0.000307802),(0.000242353,-0.000304709),(0.000253062,-0.000310753),(0.000239826,-0.000316138),(0.000242295,-0.000309349),(0.000243424,-0.000309788),(0,0),(0.000247075,-0.000320053),(0.00024928,-0.000308326),(0.000245709,-0.000312432),(0.000247018,-0.000307108),(0.000250868,-0.000301382),(0.000254237,-0.000313688),(0.000239327,-0.000320118),(0.000232524,-0.00030207),(0.000243943,-0.000315753),(0.000248031,-0.00031067),(0.000238168,-0.000308663),(0.000246997,-0.000306334),(0.000252172,-0.000308329),(0.000262981,-0.000312118),(0.000235982,-0.000309208),(0.000247517,-0.000301718),(0.0002552,-0.00031544),(0.000247266,-0.000325235),(0.000251271,-0.000310869).
48,4,(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(-0.00017614,-0.000359805),(-0.000198779,-0.000354733),(-0.000188263,-0.000340006),(-0.000176842,-0.000357707),(-0.000178576,-0.000339019),(-0.000182767,-0.000356559),(-0.000183945,-0.000351823),(-0.000192668,-0.000346344),(-0.000185966,-0.000351541),(-0.000193436,-0.000352128),(-0.000197656,-0.000341208),(-0.00017311,-0.000348476),(-0.000189777,-0.000355349),(-0.000198935,-0.0003464),(-0.000174338,-0.000357106),(-0.000187097,-0.000353337),(-0.000184234,-0.000352371),(-0.000171065,-0.000369705),(-0.000186515,-0.000355172),(-0.000181649,-0.000355632),(-0.000184457,-0.000358658),(-0.000187183,-0.000358551),(-0.000176226,-0.00034994),(-0.000190902,-0.000352648),(-0.000199746,-0.000354114),(-0.00018882,-0.000358335),(0,0),(-0.00018958,-0.000356034),(-0.00018471,-0.000343316),(-0.000202155,-0.000356781),(-0.000187607,-0.00035303),(-0.000158786,-0.000349412),(-0.000183224,-0.000359166),(-0.000190996,-0.000343047),(-0.000189816,-0.000352918),(-0.00021061,-0.000345218),(-0.000190154,-0.000343917),(-0.000198907,-0.000349015),(-0.000180326,-0.000354378),(-0.000185493,-0.000346384),(-0.000172306,-0.000357914),(-0.000166383,-0.000345466),(-0.000180499,-0.000355894),(-0.000177186,-0.000352482),(-0.00019766,-0.000339866),(-0.000179958,-0.000331514).
48,4,(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(-0.00040112,4.41284e-05),(-0.000395202,4.73172e-05),(-0.000403325,5.65661e-05),(-0.000399057,2.82862e-05),(-0.000400395,3.21992e-05),(-0.000400553,3.93912e-05),(-0.000396034,3.29591e-05),(-0.000394078,3.97306e-05),(-0.000390746,3.28481e-05),(-0.000399561,4.30725e-05),(-0.000392464,4.7025e-05),(-0.000388417,2.90951e-05),(-0.000379541,5.58789e-05),(-0.000407327,4.54534e-05),(-0.000387766,2.6522e-05),(-0.000393103,4.58645e-05),(-0.00038864,3.30197e-05),(-0.000398226,3.39545e-05),(-0.000389257,4.65526e-05),(-0.000402734,3.9861e-05),(-0.000403941,4.27487e-05),(-0.000395347,4.39881e-05),(-0.000396805,2.7339e-05),(-0.00039299,3.2143e-05),(-0.000398619,4.34512e-05),(-0.000394065,4.1491e-05),(0,0),(-0.000394051,2.90501e-05),(-0.00038964,5.11295e-05),(-0.000382138,3.89126e-05),(-0.00040355,3.18067e-05),(-0.000401189,5.1019e-05),(-0.000393119,5.05057e-05),(-0.000384953,3.87888e-05),(-0.000383705,4.84816e-05),(-0.000394816,6.03917e-05),(-0.000382794,3.88161e-05),(-0.000384622,5.39696e-05),(-0.000400059,3.22382e-05),(-0.000400719,5.80788e-05),(-0.000402237,2.91454e-05),(-0.000389408,3.55736e-05),(-0.000392796,3.6174e-05),(-0.000399555,4.39222e-05),(-0.00039492,5.0066e-05),(-0.00040057,3.53205e-05).
48,4,(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(-0.000103936,0.000381018),(-9.94847e-05,0.000380741),(-0.000103421,0.000379038),(-0.000115282,0.000370067),(-0.000136339,0.000385182),(-0.000110043,0.000372979),(-0.000107849,0.000379785),(-0.000113962,0.000377504),(-0.000106869,0.000375864),(-0.000106394,0.00037882),(-9.23944e-05,0.000389763),(-0.000122449,0.00038481),(-9.7925e-05,0.000378436),(-0.00011137,0.000372528),(-0.000106114,0.000380181),(-0.000115976,0.000378406),(-0.000107328,0.000383157),(-0.000120536,0.0003787),(-0.000111182,0.000391962),(-0.000103369,0.00039585),(-0.000121994,0.000382883),(-0.000120883,0.000381234),(-0.000122117,0.000378163),(-0.000106564,0.000377195),(-8.77817e-05,0.000387385),(-0.000120882,0.000389473),(0,0),(-0.000109495,0.000393654),(-9.24624e-05,0.000380725),(-0.000103396,0.000375256),(-0.000115408,0.000372249),(-0.000102412,0.000382487),(-0.00010626,0.000373283),(-0.000105539,0.000385269),(-0.000110488,0.000375305),(-0.000101141,0.00038317),(-0.000104586,0.000380964),(-0.000102235,0.000380755),(-0.000100611,0.000386916),(-0.000113738,0.000381234),(-0.000126194,0.000374382),(-0.000100493,0.000382038),(-0.000105959,0.000378066),(-0.000105897,0.000377174),(-0.000103369,0.000396714),(-9.20873e-05,0.000393535).
48,4,(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0.000302822,0.000243769),(0.000320389,0.000237568),(0.000325947,0.000239929),(0.000312158,0.000253105),(0.000317194,0.000238743),(0.000313362,0.000242321),(0.000325343,0.000241295),(0.000324279,0.000244159),(0.000325745,0.000235368),(0.000319021,0.000240058),(0.000315771,0.000233508),(0.000317166,0.000254105),(0.000320259,0.000246574),(0.000327795,0.0002186),(0.000287355,0.000252989),(0.000319565,0.000245249),(0.000316032,0.000250936),(0.000306961,0.000245186),(0.000323907,0.000250886),(0.000317433,0.000247719),(0.000311341,0.000247735),(0.000319375,0.000234042),(0.000310502,0.000242969),(0.000309486,0.000235621),(0.00032588,0.000230501),(0.000315485,0.000244784),(0,0),(0.000323006,0.000254403),(0.000326017,0.000245447),(0.000312857,0.00024432),(0.000301853,0.000256869),(0.000323087,0.000246438),(0.000330122,0.000244212),(0.000319858,0.000234832),(0.00032855,0.000240034),(0.000326111,0.000236682),(0.000314605,0.000237723),(0.000324111,0.000234012),(0.000322478,0.000232593),(0.000316266,0.000240029),(0.000305324,0.000248607),(0.000315346,0.000230856),(0.00031787,0.000234153),(0.000325575,0.00024919),(0.000325369,0.000235129),(0.000311325,0.000234961).
48,4,(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0.000324689,-0.000230331),(0.000311989,-0.00023293),(0.00029996,-0.000234952),(0.000321065,-0.000246017),(0.000319945,-0.000218944),(0.000320654,-0.00022228),(0.000330099,-0.000225774),(0.000321791,-0.000239196),(0.000319578,-0.000230559),(0.000317442,-0.000230132),(0.000321682,-0.000241389),(0.000332946,-0.00023374),(0.000313803,-0.000236199),(0.000318617,-0.000228246),(0.000337756,-0.000228555),(0.000319444,-0.000235778),(0.000318662,-0.000224405),(0.000326016,-0.000227736),(0.000320939,-0.000225522),(0.000326755,-0.000225304),(0.000323466,-0.000223291),(0.000334254,-0.000238888),(0.00034038,-0.000247572),(0.000323128,-0.000234195),(0.000312083,-0.000251755),(0.000327268,-0.000226482),(0,0),(0.000328309,-0.000235096),(0.000306711,-0.000233977),(0.000310988,-0.000230587),(0.000338631,-0.000233217),(0.000332006,-0.00024267),(0.000320037,-0.000237809),(0.000320914,-0.00022257),(0.000322358,-0.000228878),(0.000309298,-0.000241884),(0.000321294,-0.000240866),(0.000331211,-0.000236909),(0.000329138,-0.00022263),(0.00032878,-0.000237657),(0.000327349,-0.000217764),(0.000320917,-0.000229273),(0.000340534,-0.000235857),(0.000321015,-0.000229969),(0.000311133,-0.000243403),(0.000316667,-0.000241125).
48,4,(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(-0.00015667,-0.000369077),(-0.000161891,-0.000370189),(-0.000157871,-0.000361224),(-0.000157304,-0.000364725),(-0.000155078,-0.000378726),(-0.000153593,-0.000365557),(-0.000158844,-0.000363548),(-0.000162531,-0.000374579),(-0.000167923,-0.000372725),(-0.000151772,-0.000355246),(-0.000165425,-0.000356418),(-0.000140913,-0.000369095),(-0.000164513,-0.000365266),(-0.000143807,-0.000364356),(-0.00015297,-0.000360112),(-0.000166383,-0.000363801),(-0.000167906,-0.000364791),(-0.000156386,-0.000356612),(-0.000156972,-0.000372551),(-0.000157872,-0.000354676),(-0.00016557,-0.000377466),(-0.000167941,-0.00037411),(-0.000153169,-0.000364672),(-0.00017412,-0.000357819),(-0.000154655,-0.000356),(-0.000160089,-0.000369743),(0,0),(-0.000158501,-0.000373323),(-0.000166899,-0.000368255),(-0.000172867,-0.000363888),(-0.000143127,-0.000363715),(-0.00016073,-0.00036291),(-0.000137043,-0.000364121),(-0.000163258,-0.000361878),(-0.000155546,-0.000351552),(-0.000174446,-0.000354648),(-0.000158948,-0.000364675),(-0.000158504,-0.000359989),(-0.000155729,-0.000378521),(-0.000167157,-0.000361605),(-0.000152032,-0.000372693),(-0.000164059,-0.000355438),(-0.000151084,-0.000353099),(-0.000160118,-0.000357149),(-0.000176946,-0.000383493),(-0.000151945,-0.000354709).
