2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	22.508, 	22.508, 	26.1534, 	1, 	1.52
2, 	20.5829, 	20.5829, 	0, 	0, 	1.52
2, 	20.5829, 	20.5829, 	15.8883, 	1, 	2.736
2, 	20.5829, 	20.5829, 	16.7686, 	1, 	2.736
2, 	18.6818, 	18.6818, 	15.727, 	1, 	2.736
2, 	18.6818, 	18.6818, 	14.8053, 	1, 	2.736
2, 	18.6818, 	18.6818, 	13.1028, 	1, 	2.736
2, 	18.6818, 	18.6818, 	14.9602, 	1, 	2.736
2, 	19.6296, 	19.6296, 	14.9988, 	0, 	2.736
1, 	19.6296, 	19.6296, 	12.3362, 	1, 	2.128
1, 	19.6296, 	19.6296, 	12.4093, 	1, 	1.824
2, 	19.6296, 	19.6296, 	17.1641, 	1, 	2.128
2, 	19.6296, 	19.6296, 	16.0266, 	1, 	2.128
2, 	19.6296, 	19.6296, 	16.8441, 	1, 	2.128
2, 	19.6296, 	19.6296, 	17.2313, 	1, 	2.128
2, 	18.6818, 	18.6818, 	16.9284, 	1, 	2.128
2, 	18.6818, 	18.6818, 	17.3914, 	1, 	2.128
2, 	18.6818, 	18.6818, 	17.7153, 	1, 	2.128
2, 	18.6818, 	18.6818, 	17.7153, 	0, 	2.128
1, 	18.6818, 	18.6818, 	12.3016, 	1, 	2.128
1, 	18.6818, 	18.6818, 	19.6111, 	1, 	2.128
2, 	18.6818, 	18.6818, 	18.4428, 	1, 	2.128
2, 	18.6818, 	18.6818, 	19.9355, 	1, 	2.128
2, 	18.6818, 	18.6818, 	17.6448, 	1, 	2.128
2, 	18.6818, 	18.6818, 	18.5673, 	1, 	2.128
2, 	18.6818, 	18.6818, 	18.5673, 	0, 	2.128
2, 	18.6818, 	18.6818, 	20.0716, 	1, 	1.824
1, 	18.6818, 	18.6818, 	18.6522, 	1, 	1.52
2, 	17.7394, 	17.7394, 	21.5155, 	1, 	1.824
2, 	17.7394, 	17.7394, 	20.2459, 	1, 	2.128
2, 	15.8689, 	15.8689, 	21.5436, 	1, 	2.432
2, 	15.8689, 	15.8689, 	22.0227, 	1, 	2.432
2, 	15.8689, 	15.8689, 	21.4275, 	1, 	2.432
2, 	14.9403, 	14.9403, 	21.1863, 	1, 	2.432
2, 	14.9403, 	14.9403, 	20.657, 	1, 	2.432
2, 	14.0157, 	14.0157, 	22.326, 	1, 	2.736
2, 	14.0157, 	14.0157, 	21.4572, 	1, 	2.736
2, 	14.9403, 	14.9403, 	22.571, 	1, 	3.04
2, 	14.9403, 	14.9403, 	23.293, 	1, 	3.04
2, 	15.8689, 	15.8689, 	23.3974, 	1, 	3.04
2, 	15.8689, 	15.8689, 	22.9198, 	1, 	3.04
2, 	31.5631, 	31.5631, 	22.3966, 	1, 	3.04
2, 	31.5631, 	31.5631, 	22.7415, 	1, 	3.04
2, 	14.9403, 	14.9403, 	23.4007, 	1, 	3.04
2, 	14.9403, 	14.9403, 	23.4257, 	1, 	3.04
2, 	22.508, 	22.508, 	24.3751, 	1, 	3.04
2, 	22.508, 	22.508, 	24.8057, 	1, 	3.04
2, 	33.6892, 	33.6892, 	24.7057, 	1, 	3.04
2, 	33.6892, 	33.6892, 	24.2419, 	1, 	3.04
2, 	15.8689, 	15.8689, 	22.6216, 	1, 	3.04
2, 	15.8689, 	15.8689, 	25.5547, 	1, 	3.04
2, 	15.8689, 	15.8689, 	25.9854, 	1, 	3.04
2, 	15.8689, 	15.8689, 	22.7218, 	1, 	3.04
2, 	14.9403, 	14.9403, 	23.9044, 	1, 	3.04
2, 	14.9403, 	14.9403, 	25.7582, 	1, 	3.04
2, 	15.8689, 	15.8689, 	24.5359, 	1, 	3.04
2, 	15.8689, 	15.8689, 	24.0383, 	1, 	3.04
2, 	13.0948, 	13.0948, 	23.2945, 	1, 	3.04
2, 	13.0948, 	13.0948, 	22.0203, 	1, 	3.04
2, 	15.8689, 	15.8689, 	20.2603, 	1, 	3.04
2, 	15.8689, 	15.8689, 	19.5809, 	1, 	3.04
2, 	30.5182, 	30.5182, 	19.5163, 	1, 	3.04
2, 	30.5182, 	30.5182, 	19.1972, 	1, 	3.04
2, 	28.4611, 	28.4611, 	15.9674, 	1, 	3.04
2, 	28.4611, 	28.4611, 	13.9044, 	1, 	3.04
2, 	63.9534, 	63.9534, 	10.9662, 	0, 	3.04
2, 	63.9534, 	63.9534, 	13.2243, 	0, 	2.736
1, 	63.9534, 	63.9534, 	15.9263, 	1, 	2.128
1, 	14.0157, 	14.0157, 	0, 	0, 	2.128
2, 	14.0157, 	14.0157, 	14.9128, 	0, 	2.128
2, 	15.8689, 	15.8689, 	0, 	0, 	2.128
1, 	15.8689, 	15.8689, 	8.30312, 	1, 	1.52
1, 	16.8018, 	16.8018, 	10.2238, 	0, 	1.52
2, 	16.8018, 	16.8018, 	4.5942, 	0, 	1.216
1, 	24.4603, 	24.4603, 	-1.51223, 	0, 	0.912
1, 	24.4603, 	24.4603, 	0, 	0, 	0.912
1, 	17.7394, 	17.7394, 	0, 	0, 	0.912
1, 	66.0729, 	66.0729, 	17.0052, 	1, 	0.304
1, 	66.0729, 	66.0729, 	0, 	0, 	0.304
2, 	19.6296, 	19.6296, 	17.7467, 	1, 	0.304
2, 	19.6296, 	19.6296, 	19.1896, 	1, 	0.608
2, 	19.6296, 	19.6296, 	6.40359, 	0, 	0.608
2, 	19.6296, 	19.6296, 	12.4926, 	0, 	0.608
1, 	19.6296, 	19.6296, 	12.3391, 	1, 	0.608
1, 	13.0948, 	13.0948, 	13.1978, 	1, 	0.608
2, 	13.0948, 	13.0948, 	11.6867, 	0, 	0.608
2, 	17.7394, 	17.7394, 	11.6218, 	0, 	0.608
1, 	17.7394, 	17.7394, 	16.0278, 	1, 	0.608
1, 	17.7394, 	17.7394, 	16.6795, 	1, 	0.608
2, 	11.263, 	11.263, 	10.6825, 	0, 	0.608
2, 	11.263, 	11.263, 	4.69852, 	0, 	0.304
1, 	11.263, 	11.263, 	20.177, 	1, 	-7.10543e-17
1, 	-13.0948, 	-13.0948, 	16.9182, 	1, 	-7.10543e-17
2, 	-13.0948, 	-13.0948, 	20.9835, 	1, 	0.304
2, 	-13.0948, 	-13.0948, 	23.1681, 	1, 	0.608
2, 	-13.0948, 	-13.0948, 	23.1626, 	1, 	0.912
2, 	-12.1773, 	-12.1773, 	23.9541, 	1, 	1.216
2, 	-12.1773, 	-12.1773, 	25.6081, 	1, 	1.52
2, 	-13.0948, 	-13.0948, 	24.0098, 	1, 	1.824
2, 	-13.0948, 	-13.0948, 	25.7734, 	1, 	2.128
2, 	-14.9403, 	-14.9403, 	25.8056, 	1, 	2.432
