(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
18:52:53.054, 	1, 	2, 	22.0826, 	26.1534, 	1, 	1.38778e-15, 	1.52, 	(0.922928,0.164705);17:25:01.705, 	1, 	1, 	9.65129, 	5.41974, 	0, 	8, 	2.736, 	(-0.131877,0.126838);(-0.067927,-0.223421);(0.0694345,-0.0540806);(0.0785714,0.0764708);
17:25:18.075, 	1, 	2, 	10.4092, 	15.8883, 	1, 	4, 	2.736, 	(-0.0310471,-0.144038);
17:25:18.523, 	1, 	2, 	16.5433, 	18.5673, 	1, 	8, 	2.128, 	(-0.248982,0.0816754);
17:25:18.543, 	0, 	2, 	17.1106, 	18.5673, 	1, 	8, 	2.128, 	(-0.248982,0.0816754);
17:25:18.563, 	1, 	2, 	17.724, 	20.0716, 	1, 	12, 	1.824, 	(0.0242095,-0.282864);
17:25:18.582, 	1, 	1, 	18.5399, 	18.6522, 	0, 	12, 	1.52, 	(0.0223957,-0.37615);(0.435599,0.108884);(0.0479387,0.220938);(-0.194277,0.1788);
17:25:18.603, 	1, 	2, 	19.5755, 	21.5155, 	1, 	12, 	1.824, 	(0.160504,0.177073);
17:25:18.624, 	1, 	2, 	19.6199, 	20.2459, 	1, 	12, 	2.128, 	(-0.0278092,0.199047);
17:25:18.652, 	1, 	2, 	19.7422, 	21.5436, 	1, 	12, 	2.432, 	(-0.0556132,-0.186884);
17:25:18.666, 	1, 	2, 	20.0615, 	22.0227, 	1, 	12, 	2.432, 	(-0.0402995,-0.281246);
17:25:18.684, 	1, 	2, 	19.5364, 	21.4275, 	1, 	12, 	2.432, 	(-0.152181,-0.205848);
17:25:18.705, 	1, 	2, 	21.3669, 	21.1863, 	1, 	8, 	2.432, 	(-0.00230777,-0.209407);
17:25:18.724, 	1, 	2, 	20.4265, 	20.657, 	1, 	8, 	2.432, 	(-0.139122,0.27082);
17:25:18.746, 	1, 	2, 	20.3023, 	22.326, 	1, 	8, 	2.736, 	(-0.120439,-0.256859);
17:25:18.765, 	1, 	2, 	20.3507, 	21.4572, 	1, 	8, 	2.736, 	(0.242877,-0.27448);
17:25:18.785, 	1, 	2, 	21.9704, 	22.571, 	1, 	8, 	3.04, 	(0.0865657,-0.378036);
17:25:18.805, 	1, 	2, 	22.6141, 	23.293, 	1, 	8, 	3.04, 	(-0.283177,-0.291692);
17:25:18.825, 	1, 	2, 	20.8224, 	23.3974, 	1, 	8, 	3.04, 	(-0.364922,0.304614);
17:25:18.847, 	1, 	2, 	22.0589, 	22.9198, 	1, 	8, 	3.04, 	(0.495786,0.0433685);
17:25:18.866, 	1, 	2, 	17.524, 	22.3966, 	1, 	8, 	3.04, 	(0.443922,-0.203744);
17:25:18.886, 	1, 	2, 	23.3648, 	22.7415, 	1, 	8, 	3.04, 	(0.258623,0.247893);
17:25:18.906, 	1, 	2, 	20.9659, 	23.4007, 	1, 	4, 	3.04, 	(-0.0129093,-0.438651);
17:25:18.926, 	1, 	2, 	23.437, 	23.4257, 	1, 	4, 	3.04, 	(0.236592,0.218097);
17:25:18.947, 	1, 	2, 	25.3391, 	24.3751, 	1, 	4, 	3.04, 	(0.326636,-0.436203);
17:25:18.966, 	1, 	2, 	22.7688, 	24.8057, 	1, 	4, 	3.04, 	(-0.674785,0.136954);
17:25:18.986, 	1, 	2, 	25.4222, 	24.7057, 	1, 	4, 	3.04, 	(-0.720959,0.0724617);
17:25:19.007, 	1, 	2, 	26.1805, 	24.2419, 	1, 	4, 	3.04, 	(-0.28784,0.0611566);
17:25:19.033, 	1, 	2, 	21.4975, 	22.6216, 	1, 	4, 	3.04, 	(-0.0917181,-0.560014);
17:25:19.051, 	1, 	2, 	26.2827, 	25.5547, 	1, 	9.71445e-15, 	3.04, 	(0.316128,-0.275863);
17:25:19.067, 	1, 	2, 	27.2742, 	25.9854, 	1, 	9.71445e-15, 	3.04, 	(-0.196141,0.420827);
17:25:19.087, 	1, 	2, 	19.7949, 	22.7218, 	1, 	9.71445e-15, 	3.04, 	(0.712873,0.0674805);
17:25:19.107, 	1, 	2, 	27.1451, 	23.9044, 	1, 	9.71445e-15, 	3.04, 	(0.543833,-0.0789665);
17:25:19.128, 	1, 	2, 	23.5275, 	25.7582, 	1, 	9.71445e-15, 	3.04, 	(0.0897676,-0.607783);
17:25:19.149, 	1, 	2, 	24.9267, 	24.5359, 	1, 	9.71445e-15, 	3.04, 	(-0.403279,-0.311216);
17:25:19.168, 	1, 	2, 	23.7177, 	24.0383, 	1, 	9.71445e-15, 	3.04, 	(-0.30664,0.293916);
17:25:19.188, 	1, 	2, 	21.7579, 	23.2945, 	1, 	9.71445e-15, 	3.04, 	(-0.400124,0.153461);
17:25:19.208, 	1, 	2, 	22.2828, 	22.0203, 	1, 	9.71445e-15, 	3.04, 	(0.0281516,-0.215404);
17:25:19.228, 	1, 	2, 	17.5226, 	20.2603, 	1, 	9.71445e-15, 	3.04, 	(-0.263804,0.146261);
17:25:19.248, 	1, 	2, 	18.8302, 	19.5809, 	1, 	9.71445e-15, 	3.04, 	(0.242708,-0.0755124);
17:25:19.269, 	1, 	2, 	17.8391, 	19.5163, 	1, 	9.71445e-15, 	3.04, 	(0.1025,0.211446);
17:25:19.289, 	1, 	2, 	17.8439, 	19.1972, 	1, 	9.71445e-15, 	3.04, 	(0.0968148,0.0692511);
17:25:19.309, 	1, 	2, 	16.7144, 	15.9674, 	1, 	9.71445e-15, 	3.04, 	(0.145184,-0.00428263);
17:25:19.329, 	1, 	2, 	17.7487, 	13.9044, 	1, 	9.71445e-15, 	3.04, 	(0.120369,-0.0374519);
17:25:19.350, 	0, 	2, 	12.6861, 	10.9662, 	1, 	9.71445e-15, 	3.04, 	(-0.0326063,-0.0490868);
17:25:19.369, 	0, 	2, 	14.0426, 	13.2243, 	0, 	4, 	2.736, 	(-0.0647245,-0.000660399);
17:25:19.386, 	1, 	1, 	18.5138, 	15.9263, 	0, 	8, 	2.128, 	(0.253771,0.243199);(-0.0719928,0.306594);(-0.199477,0.180728);(-0.200186,0.0306574);
17:25:19.430, 	0, 	2, 	15.0095, 	14.9128, 	0, 	8, 	2.128, 	(0.117651,0.0219923);
17:25:19.487, 	1, 	1, 	12.8092, 	8.30312, 	0, 	12, 	1.52, 	(-0.250162,0.0104229);(0.010066,-0.186828);(-0.0743074,-0.122134);(0.0657378,-0.0815714);
17:25:19.507, 	0, 	1, 	9.09337, 	10.2238, 	0, 	12, 	1.52, 	(0.0661434,0.0250175);(0.0317353,0.0454339);(0.0885351,0.0686095);(0.16585,-0.0520185);
17:25:19.531, 	0, 	2, 	9.48437, 	4.5942, 	0, 	16, 	1.216, 	(0.0350311,-0.0291797);
17:25:19.548, 	0, 	1, 	8.59263, 	-1.51223, 	0, 	20, 	0.912, 	(0.0311952,-0.0384791);(0.128009,-0.107017);(-0.011908,0.00873225);(0.0237243,-0.00322354);
17:25:19.628, 	1, 	1, 	13.2886, 	17.0052, 	0, 	24, 	0.304, 	(-0.177307,0.105835);(-0.0790135,-0.397676);(-0.127045,0.030961);(-0.0501207,-0.122689);
17:25:19.672, 	1, 	2, 	13.9449, 	17.7467, 	1, 	24, 	0.304, 	(-0.0205774,-0.207785);
17:25:19.692, 	1, 	2, 	9.12609, 	19.1896, 	1, 	24, 	0.608, 	(-0.00329771,0.106398);
17:25:19.712, 	0, 	2, 	16.7725, 	6.40359, 	1, 	24, 	0.608, 	(-0.0144984,-0.00872517);
17:25:19.732, 	0, 	2, 	15.0919, 	12.4926, 	0, 	28, 	0.608, 	(0.00157551,0.0158882);
17:25:19.748, 	1, 	1, 	16.1254, 	12.3391, 	0, 	32, 	0.608, 	(-0.169801,0.374602);(0.0358501,3.82931e-06);(-0.0039301,0.1242);(0.018916,0.113623);
17:25:19.768, 	1, 	1, 	17.5012, 	13.1978, 	0, 	32, 	0.608, 	(0.146277,0.276077);(0.0182018,-0.768291);(0.0359353,0.116546);(-0.246036,-0.26402);
17:25:19.792, 	0, 	2, 	15.8136, 	11.6867, 	0, 	32, 	0.608, 	(-0.0108074,0.0930014);
17:25:19.813, 	0, 	2, 	17.3238, 	11.6218, 	0, 	36, 	0.608, 	(-0.0422758,0.034736);
17:25:19.828, 	1, 	1, 	18.394, 	16.0278, 	0, 	40, 	0.608, 	(-0.112481,-0.376434);(-0.000428857,-0.141062);(-0.0782922,-0.0758126);(-0.129094,-0.0388002);
17:25:19.849, 	1, 	1, 	18.1919, 	16.6795, 	0, 	40, 	0.608, 	(0.111421,0.00706983);(0.221106,-0.582629);(-0.0727893,-0.107155);(-0.279854,-0.189119);
17:25:19.873, 	0, 	2, 	21.5073, 	10.6825, 	0, 	40, 	0.608, 	(0.0363996,-0.00536807);
17:25:19.896, 	0, 	2, 	17.12, 	4.69852, 	0, 	44, 	0.304, 	(-0.0682862,0.0498252);
17:25:19.909, 	1, 	1, 	24.118, 	20.177, 	0, 	48, 	-7.10543e-17, 	(0.382351,-0.459582);(-0.392215,-0.698749);(0.00961612,-0.220121);(-0.501859,-0.0359169);
17:25:19.929, 	1, 	1, 	21.1938, 	16.9182, 	0, 	48, 	-7.10543e-17, 	(-0.796318,-0.0759629);(-0.0585094,-0.169049);(-0.952695,-0.17468);(-0.152471,0.541074);
17:25:19.954, 	1, 	2, 	24.2237, 	20.9835, 	1, 	48, 	0.304, 	(-0.222146,-0.138847);
17:25:19.974, 	1, 	2, 	25.4713, 	23.1681, 	1, 	48, 	0.608, 	(0.155049,-0.291661);
17:25:19.994, 	1, 	2, 	26.7073, 	23.1626, 	1, 	44, 	0.912, 	(0.231285,0.228721);
17:25:20.014, 	1, 	2, 	20.3957, 	23.9541, 	1, 	40, 	1.216, 	(0.543384,-0.186773);
17:25:20.034, 	1, 	2, 	29.9568, 	25.6081, 	1, 	40, 	1.52, 	(-0.539416,0.0976916);
17:25:20.059, 	1, 	2, 	21.1555, 	24.0098, 	1, 	36, 	1.824, 	(-0.318877,0.795839);
17:25:20.075, 	1, 	2, 	29.4095, 	25.7734, 	1, 	36, 	2.128, 	(-0.125586,-0.539494);
17:25:20.096, 	1, 	2, 	32.3141, 	25.8056, 	1, 	32, 	2.432, 	(0.583609,0.730939);
17:25:20.115, 	1, 	2, 	26.2372, 	27.5659, 	1, 	28, 	2.736, 	(-0.693588,-1.13915);
17:25:20.135, 	1, 	2, 	31.724, 	26.2252, 	1, 	24, 	3.04, 	(-0.767878,0.360634);
17:25:20.155, 	1, 	2, 	20.974, 	24.5556, 	1, 	24, 	3.04, 	(0.692118,-1.14338);
17:25:20.175, 	1, 	2, 	31.9202, 	26.3466, 	1, 	24, 	3.04, 	(-0.989924,-0.320326);
17:25:20.196, 	1, 	2, 	27.2811, 	27.2717, 	1, 	24, 	3.04, 	(0.105211,-1.09789);
17:25:20.216, 	1, 	2, 	31.6846, 	26.5986, 	1, 	20, 	3.04, 	(0.954732,-0.202185);
17:25:20.236, 	1, 	2, 	30.879, 	25.7842, 	1, 	16, 	3.04, 	(0.481337,0.622977);
17:25:20.256, 	1, 	2, 	26.1632, 	25.9304, 	1, 	16, 	3.04, 	(0.394144,-0.828327);
17:25:20.276, 	1, 	2, 	32.1086, 	26.4727, 	1, 	16, 	3.04, 	(0.0696519,1.04719);
17:25:20.296, 	1, 	2, 	32.1046, 	26.1371, 	1, 	12, 	3.04, 	(0.91569,0.427395);
17:25:20.316, 	1, 	2, 	23.8776, 	25.6924, 	1, 	8, 	3.04, 	(-0.753455,-0.615335);
17:25:20.337, 	1, 	2, 	28.0481, 	25.6924, 	1, 	8, 	3.04, 	(-0.753455,-0.615335);
17:25:20.357, 	1, 	2, 	33.6632, 	25.7239, 	1, 	8, 	3.04, 	(0.769356,0.451401);
17:25:20.377, 	1, 	2, 	31.367, 	25.7239, 	1, 	4, 	3.04, 	(0.769356,0.451401);
17:25:20.397, 	1, 	2, 	29.2635, 	24.5743, 	1, 	9.71445e-15, 	3.04, 	(0.612785,0.0250025);
17:25:20.418, 	1, 	2, 	26.7233, 	25.9736, 	1, 	9.71445e-15, 	3.04, 	(-0.63065,0.0837493);
17:25:20.438, 	1, 	2, 	18.7976, 	24.6135, 	1, 	9.71445e-15, 	3.04, 	(0.332151,-0.563268);
17:25:20.458, 	1, 	2, 	27.2316, 	25.6724, 	1, 	9.71445e-15, 	3.04, 	(0.170439,-0.201536);
17:25:20.479, 	1, 	2, 	26.5739, 	26.1104, 	1, 	9.71445e-15, 	3.04, 	(0.212309,-0.173738);
17:25:20.498, 	1, 	2, 	29.8829, 	26.5741, 	1, 	9.71445e-15, 	3.04, 	(0.653552,-0.306196);
17:25:20.518, 	1, 	2, 	29.6384, 	26.0928, 	1, 	9.71445e-15, 	3.04, 	(0.38366,0.430177);
17:25:20.544, 	1, 	2, 	23.6889, 	23.7763, 	1, 	9.71445e-15, 	3.04, 	(-0.576371,0.0220164);
17:25:20.558, 	1, 	2, 	30.2345, 	25.3542, 	1, 	9.71445e-15, 	3.04, 	(0.542838,0.245088);
17:25:20.580, 	1, 	2, 	26.0003, 	23.0549, 	1, 	9.71445e-15, 	3.04, 	(0.685671,-0.29815);
17:25:20.599, 	1, 	2, 	28.2874, 	23.5005, 	1, 	9.71445e-15, 	3.04, 	(-0.306483,0.344053);
17:25:20.619, 	1, 	2, 	23.9297, 	24.6787, 	1, 	9.71445e-15, 	3.04, 	(-0.122142,-0.120858);
17:25:20.639, 	1, 	2, 	28.2344, 	24.769, 	1, 	9.71445e-15, 	3.04, 	(-0.550329,-0.135014);
17:25:20.660, 	1, 	2, 	24.5077, 	23.0612, 	1, 	9.71445e-15, 	3.04, 	(-0.241193,-0.238325);
17:25:20.679, 	1, 	2, 	22.6757, 	22.5606, 	1, 	9.71445e-15, 	3.04, 	(-0.148303,0.361543);
17:25:20.700, 	1, 	2, 	18.4006, 	23.1989, 	1, 	9.71445e-15, 	3.04, 	(0.542113,-0.00378183);
17:25:20.720, 	1, 	2, 	24.0224, 	24.627, 	1, 	9.71445e-15, 	3.04, 	(0.306491,-0.630364);
17:25:20.746, 	1, 	2, 	26.4111, 	22.0838, 	1, 	9.71445e-15, 	3.04, 	(0.361476,0.173258);
17:25:20.780, 	1, 	2, 	17.6391, 	20.8944, 	1, 	9.71445e-15, 	3.04, 	(-0.123467,0.341884);
17:25:20.800, 	1, 	2, 	22.7042, 	18.7169, 	1, 	9.71445e-15, 	3.04, 	(-0.0414239,0.21705);
17:25:20.841, 	1, 	2, 	28.238, 	24.0025, 	1, 	9.71445e-15, 	3.04, 	(0.454501,-0.231452);
17:25:20.861, 	0, 	2, 	23.7531, 	19.8721, 	1, 	9.71445e-15, 	3.04, 	(-0.078095,-0.25306);
17:25:20.881, 	0, 	2, 	18.3678, 	14.4701, 	0, 	4, 	2.736, 	(-0.0210809,0.171484);
17:25:20.894, 	1, 	1, 	25.6837, 	19.3166, 	0, 	8, 	2.128, 	(-0.821123,-1.02481);(-0.957838,1.25906);(0.901369,-0.151263);(-0.289634,0.0477756);
17:25:20.914, 	1, 	1, 	17.0431, 	14.3102, 	0, 	8, 	1.824, 	(0.299133,-0.127443);(-1.07747,-0.176061);(1.53518,1.27128);(-0.919786,-2.51722);
17:25:20.941, 	1, 	2, 	26.9611, 	26.4787, 	1, 	8, 	1.824, 	(0.119838,-0.468279);
17:25:20.962, 	1, 	2, 	32.3809, 	26.69, 	1, 	8, 	1.824, 	(0.351246,-0.88421);
17:25:20.981, 	1, 	2, 	24.9009, 	23.1894, 	1, 	8, 	1.824, 	(-0.0200136,-0.846026);
17:25:21.002, 	1, 	2, 	26.8944, 	25.2931, 	1, 	8, 	1.824, 	(-0.923642,-0.0157053);
17:25:21.022, 	1, 	2, 	21.8588, 	23.9686, 	1, 	8, 	1.824, 	(0.374965,0.289883);
17:25:21.042, 	1, 	2, 	21.0365, 	22.8265, 	1, 	8, 	1.824, 	(-0.429939,-0.266566);
17:25:21.065, 	1, 	2, 	19.4862, 	19.121, 	1, 	8, 	2.128, 	(-0.159568,-0.144931);
17:25:21.083, 	1, 	2, 	24.2231, 	24.6344, 	1, 	8, 	2.432, 	(0.44094,-0.0451587);
17:25:21.104, 	1, 	2, 	27.8523, 	27.2179, 	1, 	8, 	2.736, 	(0.438188,-0.782049);
17:25:21.124, 	1, 	2, 	22.6773, 	24.2355, 	1, 	8, 	3.04, 	(0.139798,0.875562);
17:25:21.143, 	1, 	2, 	30.287, 	26.509, 	1, 	8, 	3.04, 	(-0.711912,0.263524);
17:25:21.163, 	1, 	2, 	18.7528, 	22.8858, 	1, 	8, 	3.04, 	(0.945642,-0.16784);
17:25:21.183, 	1, 	2, 	20.9566, 	23.9767, 	1, 	8, 	3.04, 	(0.67863,0.553017);
17:25:21.203, 	1, 	2, 	22.483, 	22.6326, 	1, 	8, 	3.04, 	(-0.38619,0.0629679);
17:25:21.223, 	1, 	2, 	24.7618, 	24.9106, 	1, 	8, 	3.04, 	(-0.561145,-0.361875);
17:25:21.244, 	1, 	2, 	19.7876, 	20.8014, 	1, 	8, 	3.04, 	(-0.0391586,0.28148);
17:25:21.264, 	1, 	2, 	21.0218, 	24.1279, 	1, 	8, 	3.04, 	(0.504695,0.0143349);
17:25:21.284, 	1, 	2, 	19.8721, 	23.1174, 	1, 	8, 	3.04, 	(0.129084,0.255972);
17:25:21.304, 	1, 	2, 	22.1365, 	23.3299, 	1, 	8, 	3.04, 	(-0.338903,0.131494);
17:25:21.324, 	1, 	2, 	19.4522, 	21.512, 	1, 	8, 	3.04, 	(-0.221399,0.403136);
17:25:21.344, 	1, 	2, 	19.3757, 	21.3267, 	1, 	8, 	3.04, 	(-0.0426429,-0.265292);
17:25:21.364, 	1, 	2, 	17.7824, 	19.2981, 	1, 	4, 	3.04, 	(-0.129241,0.114453);
17:25:21.384, 	1, 	2, 	18.6209, 	19.8966, 	1, 	9.71445e-15, 	3.04, 	(0.221459,-0.220707);
17:25:21.405, 	1, 	2, 	18.2414, 	19.2006, 	1, 	9.71445e-15, 	3.04, 	(-0.192334,-0.224803);
17:25:21.425, 	1, 	2, 	15.1831, 	17.4636, 	1, 	9.71445e-15, 	3.04, 	(-0.149973,-0.0806547);
17:25:21.446, 	0, 	2, 	7.66687, 	8.83385, 	1, 	9.71445e-15, 	3.04, 	(-0.0116113,0.0160957);
17:25:21.465, 	1, 	2, 	12.7636, 	13.9957, 	1, 	4, 	2.736, 	(-0.00505707,0.091833);
17:25:21.477, 	1, 	1, 	15.5358, 	15.3398, 	0, 	4, 	2.432, 	(0.197942,-0.305931);(-0.191983,-0.238582);(-0.103222,0.274331);(0.319252,-0.0517591);
17:25:21.505, 	0, 	2, 	17.8619, 	15.8137, 	0, 	4, 	2.432, 	(-0.146705,-0.0513494);
17:25:21.525, 	0, 	2, 	17.6445, 	16.0784, 	0, 	8, 	2.128, 	(-0.0897334,0.10546);
17:25:21.537, 	1, 	1, 	16.7318, 	16.7653, 	0, 	12, 	1.52, 	(0.383764,0.0617015);(0.105172,-0.34325);(-0.221206,0.0665229);(0.177813,0.174726);
17:25:21.557, 	1, 	1, 	15.6219, 	13.1327, 	0, 	12, 	1.216, 	(0.00386723,-0.3525);(-0.319658,-0.0555943);(0.0701988,0.13826);(0.103804,-0.138866);
17:25:21.586, 	1, 	2, 	15.6596, 	17.0156, 	1, 	12, 	1.216, 	(0.163101,-0.0429301);
17:25:21.606, 	1, 	2, 	15.37, 	16.9679, 	1, 	12, 	1.216, 	(-0.163865,0.0997253);
17:25:21.626, 	1, 	2, 	15.8223, 	16.3891, 	1, 	12, 	1.216, 	(0.0809561,0.114619);
17:25:21.647, 	1, 	2, 	15.575, 	16.3088, 	1, 	12, 	1.52, 	(-0.0470088,-0.119632);
17:25:21.667, 	1, 	2, 	17.952, 	16.5454, 	1, 	12, 	1.52, 	(0.108608,0.112186);
17:25:21.687, 	1, 	2, 	15.3522, 	16.8124, 	1, 	12, 	1.824, 	(-0.156381,0.0181796);
17:25:21.707, 	1, 	2, 	17.2577, 	16.7842, 	1, 	12, 	2.128, 	(0.123959,0.067714);
17:25:21.727, 	1, 	2, 	16.723, 	14.4404, 	1, 	12, 	2.432, 	(0.0515746,0.067502);
17:25:21.768, 	0, 	2, 	10.0307, 	9.70029, 	1, 	12, 	2.432, 	(-0.0121297,0.108318);
17:25:21.788, 	1, 	2, 	17.2671, 	21.2419, 	1, 	16, 	2.736, 	(-0.185717,-0.0432411);
17:25:21.799, 	1, 	1, 	21.4984, 	17.3483, 	0, 	16, 	2.432, 	(0.587797,-0.451494);(-0.499147,-0.53863);(-0.0894959,0.718538);(0.596237,-0.327624);
17:25:21.829, 	1, 	2, 	22.4021, 	22.1132, 	1, 	16, 	2.432, 	(-0.303816,0.0115077);
17:25:21.848, 	1, 	2, 	17.907, 	21.426, 	1, 	16, 	2.432, 	(0.240221,-0.183165);
17:25:21.868, 	1, 	2, 	22.3659, 	24.6338, 	1, 	16, 	2.432, 	(-0.0321256,-0.304844);
17:25:21.888, 	1, 	2, 	20.0659, 	23.0922, 	1, 	16, 	2.432, 	(0.498129,0.322974);
17:25:21.908, 	1, 	2, 	19.7232, 	22.0138, 	1, 	16, 	2.432, 	(-0.291966,-0.0284426);
17:25:21.929, 	1, 	2, 	23.2962, 	24.1704, 	1, 	16, 	2.432, 	(0.332771,-0.19411);
17:25:21.949, 	1, 	2, 	18.1607, 	20.9006, 	1, 	16, 	2.432, 	(-0.0651361,0.389986);
17:25:21.969, 	1, 	2, 	20.6826, 	24.027, 	1, 	12, 	2.736, 	(-0.0234908,-0.534931);
17:25:21.989, 	1, 	2, 	23.2199, 	22.5829, 	1, 	12, 	2.736, 	(-0.30422,-0.389622);
17:25:22.009, 	1, 	2, 	25.703, 	24.1991, 	1, 	12, 	3.04, 	(0.336727,0.480503);
17:25:22.030, 	1, 	2, 	29.1829, 	24.8976, 	1, 	8, 	3.04, 	(0.744478,-0.262495);
17:25:22.050, 	1, 	2, 	30.4658, 	26.2239, 	1, 	4, 	3.04, 	(-0.731615,-0.841935);
17:25:22.074, 	1, 	2, 	30.088, 	25.8385, 	1, 	4, 	3.04, 	(-0.910272,0.52143);
17:25:22.088, 	1, 	2, 	27.8554, 	26.7002, 	1, 	4, 	3.04, 	(0.621004,-1.13317);
17:25:22.100, 	1, 	2, 	31.5016, 	26.1091, 	1, 	4, 	3.04, 	(-0.109614,0.929795);
17:25:22.120, 	1, 	2, 	18.0231, 	21.3016, 	1, 	4, 	3.04, 	(0.36039,0.174064);
17:25:22.140, 	1, 	2, 	24.726, 	23.9283, 	1, 	4, 	3.04, 	(0.456918,-0.289531);
17:25:22.161, 	1, 	2, 	21.4455, 	23.7561, 	1, 	4, 	3.04, 	(0.494803,0.0188525);
17:25:22.181, 	1, 	2, 	25.0639, 	23.0862, 	1, 	4, 	3.04, 	(-0.181072,0.388407);
17:25:22.201, 	1, 	2, 	24.2115, 	23.2921, 	1, 	4, 	3.04, 	(0.0826591,-0.398344);
17:25:22.221, 	1, 	2, 	29.2417, 	25.8391, 	1, 	4, 	3.04, 	(0.252061,-0.837682);
17:25:22.241, 	1, 	2, 	30.6612, 	25.4916, 	1, 	4, 	3.04, 	(0.228877,-0.896124);
17:25:22.261, 	1, 	2, 	24.8871, 	26.5066, 	1, 	9.71445e-15, 	3.04, 	(-0.391173,1.57674);
17:25:22.282, 	1, 	2, 	26.3528, 	25.3726, 	1, 	9.71445e-15, 	3.04, 	(0.744416,-0.439335);
17:25:22.302, 	1, 	2, 	30.3079, 	25.8511, 	1, 	9.71445e-15, 	3.04, 	(0.360679,-0.972304);
17:25:22.342, 	1, 	2, 	23.0738, 	22.927, 	1, 	9.71445e-15, 	3.04, 	(-0.134203,-0.470742);
17:25:22.382, 	1, 	2, 	20.2547, 	22.7623, 	1, 	9.71445e-15, 	3.04, 	(0.713334,0.0503265);
17:25:22.403, 	1, 	2, 	22.4615, 	25.6096, 	1, 	9.71445e-15, 	3.04, 	(0.888157,-0.259831);
17:25:22.423, 	1, 	2, 	22.1263, 	15.9768, 	1, 	9.71445e-15, 	3.04, 	(0.0654239,0.0560556);
17:25:22.443, 	1, 	2, 	27.8666, 	26.2524, 	1, 	9.71445e-15, 	3.04, 	(0.254738,0.692169);
17:25:22.463, 	1, 	2, 	17.7283, 	20.8481, 	1, 	9.71445e-15, 	3.04, 	(0.244182,0.160167);
