2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-49.2717, 	18, 	12.322260000000002, 	1, 	2.736
2, 	-49.2717, 	20, 	12.480770000000001, 	1, 	2.736
2, 	-49.2717, 	17, 	12.257920000000002, 	1, 	2.432
2, 	-49.2717, 	17, 	12.4356, 	1, 	2.736
2, 	-49.2717, 	16, 	12.10076, 	1, 	2.432
2, 	-49.2717, 	21, 	11.98506, 	1, 	2.432
2, 	-49.2717, 	17, 	12.445890000000002, 	1, 	2.432
2, 	-49.2717, 	17, 	12.34066, 	1, 	2.736
2, 	-49.2717, 	18, 	11.975269999999998, 	1, 	1.824
2, 	-49.2717, 	21, 	12.169830000000001, 	1, 	2.736
