2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	60.1334, 	-60, 	22.40229, 	1, 	3.04
2, 	60.1334, 	-59, 	22.22858, 	1, 	3.04
2, 	60.1334, 	-58, 	21.90399, 	1, 	3.04
2, 	60.1334, 	-57, 	21.99424, 	1, 	3.04
2, 	60.1334, 	-56, 	19.739017999999994, 	0, 	2.432
2, 	60.1334, 	-55, 	21.634, 	0, 	2.736
2, 	60.1334, 	-54, 	20.474180000000004, 	0, 	2.128
2, 	60.1334, 	-53, 	20.33794, 	1, 	1.52
2, 	60.1334, 	-52, 	21.2802, 	1, 	1.824
2, 	60.1334, 	-51, 	20.48101, 	1, 	1.216
2, 	60.1334, 	-50, 	20.860189999999996, 	0, 	0.912
2, 	60.1334, 	-49, 	20.070249999999998, 	0, 	0.304
2, 	60.1334, 	-48, 	19.751569999999997, 	0, 	0.912
2, 	60.1334, 	-47, 	19.66251, 	1, 	0.912
2, 	60.1334, 	-46, 	18.616350000000004, 	0, 	0.304
2, 	60.1334, 	-45, 	18.542250000000003, 	0, 	-7.10543e-17
2, 	60.1334, 	-44, 	17.73404, 	0, 	-7.10543e-17
2, 	60.1334, 	-43, 	17.077440000000003, 	0, 	-7.10543e-17
2, 	60.1334, 	-42, 	17.39826, 	0, 	-7.10543e-17
2, 	60.1334, 	-41, 	16.38493, 	0, 	-7.10543e-17
2, 	60.1334, 	-40, 	14.565576000000002, 	0, 	-7.10543e-17
2, 	60.1334, 	-39, 	15.49963, 	0, 	-7.10543e-17
2, 	60.1334, 	-38, 	15.26455, 	0, 	-7.10543e-17
2, 	60.1334, 	-37, 	14.347399999999999, 	0, 	-7.10543e-17
2, 	60.1334, 	-36, 	14.375740000000002, 	0, 	-7.10543e-17
2, 	60.1334, 	-35, 	13.775449999999998, 	0, 	-7.10543e-17
2, 	60.1334, 	-34, 	13.78704, 	0, 	-7.10543e-17
2, 	60.1334, 	-33, 	13.208117000000001, 	0, 	0.304
