2, 	-16.8018, 	25.5471, 	1, 	3.04
1, 	0.447628, 	-60, 	12.9657, 	0, 	0.0
1, 	23.4805, 	-31, 	11.8685, 	1, 	0.0
1, 	23.4805, 	21, 	11.0949, 	1, 	0.0
2, 	22.508, 	21, 	16.6675, 	1, 	0.76
2, 	22.508, 	21, 	16.9568, 	1, 	1.216
2, 	17.7394, 	21, 	17.0442, 	1, 	1.52
2, 	17.7394, 	17, 	16.7348, 	1, 	1.73714
2, 	25.4477, 	17, 	17.0135, 	1, 	1.9
2, 	25.4477, 	32, 	17.0379, 	1, 	2.02667
2, 	22.508, 	32, 	18.4251, 	1, 	2.128
2, 	22.508, 	21, 	17.7797, 	1, 	2.432
2, 	25.4477, 	21, 	17.201, 	1, 	2.736
2, 	25.4477, 	32, 	17.9983, 	1, 	3.04
2, 	22.508, 	32, 	18.4824, 	1, 	3.04
2, 	22.508, 	21, 	17.0117, 	1, 	3.04
2, 	24.4603, 	21, 	17.0281, 	1, 	3.04
2, 	24.4603, 	48, 	16.8732, 	1, 	3.04
2, 	22.508, 	48, 	17.981, 	1, 	3.04
2, 	22.508, 	21, 	16.9833, 	1, 	3.04
2, 	22.508, 	21, 	19.5497, 	1, 	3.04
2, 	22.508, 	21, 	18.159, 	1, 	3.04
2, 	25.4477, 	21, 	18.2708, 	1, 	3.04
2, 	25.4477, 	32, 	19.2647, 	1, 	3.04
2, 	23.4805, 	32, 	19.5899, 	1, 	3.04
2, 	23.4805, 	21, 	18.5132, 	1, 	3.04
2, 	24.4603, 	21, 	19.3131, 	1, 	3.04
2, 	24.4603, 	48, 	19.545, 	1, 	3.04
2, 	21.5423, 	48, 	16.4728, 	1, 	3.04
2, 	21.5423, 	22, 	19.1892, 	1, 	3.04
2, 	23.4805, 	22, 	19.8977, 	1, 	3.04
2, 	23.4805, 	21, 	20.2629, 	1, 	3.04
2, 	32.6198, 	21, 	19.8394, 	1, 	3.04
2, 	32.6198, 	15, 	18.9965, 	1, 	3.04
2, 	21.5423, 	15, 	20.1005, 	1, 	3.04
2, 	21.5423, 	22, 	19.4924, 	1, 	3.04
2, 	30.5182, 	22, 	21.0013, 	1, 	3.04
2, 	30.5182, 	7, 	20.9736, 	1, 	3.04
2, 	30.5182, 	7, 	17.8133, 	1, 	3.04
2, 	31.5631, 	7, 	17.4014, 	1, 	3.04
2, 	31.5631, 	24, 	16.1916, 	0, 	3.04
2, 	23.4805, 	24, 	20.6065, 	1, 	2.736
1, 	23.4805, 	21, 	17.317, 	1, 	2.432
2, 	20.5829, 	21, 	22.424, 	1, 	2.432
2, 	20.5829, 	25, 	23.1699, 	1, 	2.432
2, 	20.5829, 	25, 	21.4903, 	1, 	2.432
2, 	20.5829, 	25, 	22.6962, 	1, 	2.432
2, 	20.5829, 	25, 	23.1297, 	1, 	2.432
2, 	20.5829, 	25, 	22.8368, 	1, 	2.432
2, 	14.9403, 	25, 	21.914, 	1, 	2.432
2, 	14.9403, 	17, 	17.5709, 	1, 	2.736
2, 	18.6818, 	17, 	22.245, 	1, 	2.736
2, 	18.6818, 	33, 	23.6928, 	1, 	3.04
2, 	19.6296, 	33, 	22.607, 	1, 	3.04
2, 	19.6296, 	44, 	22.8885, 	1, 	3.04
2, 	19.6296, 	44, 	19.8585, 	1, 	3.04
2, 	19.6296, 	44, 	19.4739, 	1, 	3.04
2, 	29.4845, 	44, 	20.3834, 	1, 	3.04
2, 	29.4845, 	25, 	21.0564, 	1, 	3.04
2, 	14.9403, 	25, 	22.6222, 	1, 	3.04
2, 	14.9403, 	17, 	23.2678, 	1, 	3.04
2, 	17.7394, 	17, 	23.5876, 	1, 	3.04
2, 	17.7394, 	17, 	22.5258, 	1, 	3.04
2, 	15.8689, 	5, 	23.6994, 	1, 	3.04
2, 	15.8689, 	5, 	21.0193, 	1, 	3.04
2, 	14.0157, 	5, 	22.1123, 	0, 	3.04
2, 	14.0157, 	-5, 	22.1928, 	1, 	2.736
1, 	14.0157, 	-5, 	18.2843, 	1, 	2.432
2, 	14.0157, 	-5, 	19.4605, 	1, 	2.432
2, 	14.0157, 	-5, 	18.1791, 	1, 	2.432
2, 	13.0948, 	-5, 	17.4895, 	1, 	2.432
2, 	13.0948, 	29, 	17.2905, 	1, 	2.432
2, 	15.8689, 	29, 	23.5578, 	1, 	2.432
2, 	15.8689, 	5, 	24.3689, 	1, 	2.432
2, 	16.8018, 	5, 	21.2078, 	1, 	2.432
2, 	16.8018, 	21, 	24.2897, 	1, 	2.736
2, 	14.9403, 	21, 	23.9865, 	1, 	2.736
2, 	14.9403, 	17, 	24.6901, 	1, 	3.04
2, 	12.1773, 	17, 	24.2524, 	1, 	3.04
2, 	12.1773, 	44, 	20.6494, 	0, 	3.04
2, 	10.3516, 	44, 	20.9374, 	1, 	2.736
1, 	10.3516, 	-54, 	23.9127, 	1, 	2.432
2, 	11.263, 	-54, 	17.5352, 	1, 	2.432
2, 	11.263, 	-57, 	17.6397, 	1, 	2.432
2, 	13.0948, 	-57, 	17.1298, 	1, 	2.432
2, 	13.0948, 	29, 	17.7837, 	1, 	2.432
2, 	13.0948, 	29, 	24.5015, 	1, 	2.432
2, 	13.0948, 	29, 	24.8364, 	1, 	2.432
2, 	9.44278, 	29, 	25.0573, 	1, 	2.432
2, 	9.44278, 	-21, 	24.5445, 	1, 	2.736
2, 	7.63215, 	-21, 	17.8322, 	1, 	2.736
2, 	7.63215, 	34, 	24.523, 	1, 	3.04
2, 	13.0948, 	34, 	23.8635, 	1, 	3.04
2, 	13.0948, 	29, 	24.1708, 	1, 	3.04
2, 	11.263, 	29, 	25.1942, 	1, 	3.04
2, 	11.263, 	-57, 	23.0176, 	1, 	3.04
2, 	29.4845, 	-57, 	19.3629, 	1, 	3.04
2, 	29.4845, 	25, 	25.2669, 	1, 	3.04
2, 	15.8689, 	25, 	25.7851, 	1, 	3.04
2, 	15.8689, 	5, 	24.2455, 	1, 	3.04
2, 	2.23869, 	5, 	25.7992, 	1, 	3.04
2, 	2.23869, 	-41, 	11.8396, 	0, 	3.04
2, 	20.5829, 	50, 	11.9541, 	0, 	2.736
1, 	20.5829, 	25, 	24.6343, 	1, 	2.128
2, 	22.508, 	25, 	25.1868, 	1, 	2.128
2, 	22.508, 	21, 	26.085, 	1, 	2.128
2, 	26.4433, 	21, 	26.2976, 	1, 	2.128
2, 	26.4433, 	29, 	25.3492, 	1, 	2.128
2, 	26.4433, 	29, 	23.6295, 	1, 	2.128
2, 	26.4433, 	29, 	23.2075, 	1, 	2.128
2, 	25.4477, 	29, 	23.845, 	1, 	2.128
2, 	25.4477, 	32, 	24.1858, 	1, 	2.432
2, 	18.6818, 	32, 	21.9345, 	1, 	2.736
2, 	18.6818, 	33, 	21.7354, 	1, 	3.04
2, 	20.5829, 	33, 	20.9708, 	1, 	3.04
2, 	20.5829, 	25, 	21.2768, 	1, 	3.04
2, 	23.4805, 	21, 	22.3153, 	1, 	3.04
2, 	23.4805, 	21, 	23.1222, 	1, 	3.04
2, 	26.4433, 	21, 	22.9671, 	1, 	3.04
2, 	26.4433, 	29, 	18.8126, 	1, 	3.04
2, 	26.4433, 	29, 	20.0336, 	1, 	3.04
2, 	26.4433, 	29, 	19.3029, 	1, 	3.04
2, 	17.7394, 	29, 	17.7921, 	1, 	3.04
2, 	17.7394, 	17, 	19.9496, 	1, 	3.04
