(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
17:31:25.162, 	1, 	2, 	22.114, 	26.2568, 	1, 	-1.249e-14, 	3.04, 	(-0.558857,-0.767118);
17:31:25.182, 	1, 	2, 	26.4684, 	22.2794, 	1, 	-1.249e-14, 	3.04, 	(-0.0838477,-0.290503);
17:31:25.203, 	1, 	2, 	28.6044, 	22.2794, 	1, 	-1.249e-14, 	3.04, 	(-0.0838477,-0.290503);
17:31:25.223, 	1, 	2, 	30.2149, 	21.4383, 	1, 	-1.249e-14, 	3.04, 	(0.0604593,0.186663);
17:31:25.243, 	1, 	2, 	28.481, 	21.8739, 	1, 	-1.249e-14, 	3.04, 	(-0.0221626,0.00318909);
17:31:25.263, 	1, 	2, 	27.6398, 	21.6458, 	1, 	-1.249e-14, 	3.04, 	(0.0259276,0.0319885);
17:31:25.283, 	1, 	2, 	30.2379, 	24.8521, 	1, 	-1.249e-14, 	3.04, 	(-0.537758,-0.629518);
17:31:25.304, 	1, 	2, 	24.3971, 	26.0834, 	1, 	-1.249e-14, 	3.04, 	(0.651424,-0.584897);
17:31:25.324, 	1, 	2, 	28.466, 	25.1446, 	1, 	-1.249e-14, 	3.04, 	(-0.436885,-0.283897);
17:31:25.343, 	1, 	2, 	30.143, 	26.0693, 	1, 	-1.249e-14, 	3.04, 	(0.712531,0.450192);
17:31:25.364, 	1, 	2, 	28.6204, 	26.3, 	1, 	-1.249e-14, 	3.04, 	(0.362067,0.531431);
17:31:25.384, 	1, 	2, 	27.9231, 	24.6888, 	1, 	-1.249e-14, 	3.04, 	(-0.418895,0.303896);
17:31:25.404, 	1, 	2, 	29.7835, 	26.446, 	1, 	-1.249e-14, 	3.04, 	(-0.307196,-0.742036);
17:31:25.434, 	1, 	2, 	22.8212, 	19.1805, 	1, 	-1.249e-14, 	3.04, 	(-0.221501,-0.0654869);
17:31:25.434, 	1, 	2, 	27.0787, 	20.9017, 	1, 	-1.249e-14, 	3.04, 	(0.0181569,-9.44676e-06);
17:31:25.455, 	1, 	2, 	29.1465, 	19.1599, 	1, 	-1.249e-14, 	3.04, 	(-0.114959,-0.0626642);
17:31:25.475, 	1, 	2, 	21.1527, 	24.1162, 	1, 	-1.249e-14, 	3.04, 	(0.422054,-0.72651);
17:31:25.495, 	1, 	2, 	25.2249, 	25.8993, 	1, 	-1.249e-14, 	3.04, 	(0.269739,0.858654);
17:31:25.515, 	1, 	2, 	27.2883, 	25.8554, 	1, 	-1.249e-14, 	3.04, 	(-0.297765,0.397588);
17:31:25.536, 	1, 	2, 	19.5425, 	23.9164, 	1, 	-1.249e-14, 	3.04, 	(0.479361,0.698461);
17:31:25.555, 	1, 	2, 	22.7314, 	25.1669, 	1, 	-1.249e-14, 	3.04, 	(-0.832396,0.340959);
17:31:25.575, 	1, 	2, 	26.3746, 	19.3499, 	1, 	-1.249e-14, 	3.04, 	(0.151013,-0.129575);
17:31:25.595, 	0, 	2, 	19.794, 	11.8699, 	1, 	-1.249e-14, 	3.04, 	(0.101005,0.0292053);
17:31:25.617, 	0, 	2, 	27.4343, 	11.3775, 	0, 	4, 	2.736, 	(0.0281279,0.0352235);
17:31:25.635, 	1, 	1, 	27.1753, 	24.5108, 	0, 	8, 	2.128, 	(1.00376,-1.26428);(1.34175,1.47081);(-0.489763,1.87352);(-1.80323,0.727584);
17:31:25.657, 	1, 	2, 	27.0301, 	25.5565, 	1, 	8, 	2.128, 	(0.1224,0.41207);
17:31:25.676, 	1, 	2, 	22.2373, 	24.722, 	1, 	8, 	2.128, 	(-0.837783,-0.192936);
17:31:25.696, 	1, 	2, 	27.1771, 	11.6704, 	1, 	8, 	2.128, 	(-0.0217301,-0.0242319);
17:31:25.716, 	0, 	2, 	28.5583, 	11.6704, 	1, 	8, 	2.128, 	(-0.0217301,-0.0242319);
17:31:25.736, 	1, 	1, 	24.8624, 	19.8896, 	0, 	12, 	1.52, 	(-1.27597,-0.26333);(0.869013,-1.5434);(2.07824,0.185418);(0.937443,1.67992);
17:31:25.756, 	1, 	1, 	28.2519, 	20.8831, 	0, 	12, 	1.216, 	(0.824379,1.33246);(-1.71313,0.606161);(-0.873065,-0.780648);(0.261413,-1.05414);
17:31:25.777, 	1, 	2, 	26.8334, 	17.8093, 	1, 	12, 	1.216, 	(0.116702,0.103059);
17:31:25.797, 	0, 	2, 	20.617, 	12.2722, 	1, 	12, 	1.216, 	(0.0798753,-0.000511801);
17:31:25.817, 	0, 	2, 	26.4126, 	12.2903, 	0, 	16, 	1.216, 	(0.053209,0.0808946);
17:31:25.836, 	1, 	1, 	28.38, 	22.8934, 	0, 	20, 	1.216, 	(-0.58552,1.56081);(-1.66759,-1.32082);(0.605304,-1.83283);(1.89127,-0.293192);
17:31:25.857, 	0, 	2, 	20.2538, 	10.7325, 	0, 	20, 	1.216, 	(0.066213,0.0221212);
17:31:25.877, 	0, 	2, 	27.2898, 	11.7289, 	0, 	24, 	0.912, 	(0.0483803,0.0862904);
17:31:25.896, 	1, 	1, 	26.4634, 	22.1605, 	0, 	28, 	0.304, 	(1.7149,0.0707963);(-0.97798,1.93408);(-1.96084,-0.435842);(-0.291345,-1.88784);
17:31:25.924, 	0, 	2, 	18.9707, 	12.1217, 	0, 	28, 	0.304, 	(-0.00584851,-0.0579721);
17:31:25.938, 	0, 	2, 	25.8272, 	11.5601, 	0, 	32, 	0.304, 	(-0.00510569,0.0869178);
17:31:25.957, 	1, 	1, 	26.9947, 	22.1324, 	0, 	36, 	0.304, 	(-1.28116,-1.03253);(1.59551,-0.896887);(0.765071,0.73116);(-0.504161,0.827803);
17:31:25.977, 	1, 	1, 	27.0201, 	24.7413, 	0, 	36, 	-7.10543e-17, 	(-0.920539,-1.16205);(1.50695,-0.458077);(0.381633,0.532);(-0.423445,0.435293);
17:31:25.998, 	1, 	2, 	20.837, 	23.5052, 	1, 	36, 	0.304, 	(-0.268715,-0.598321);
17:31:26.019, 	1, 	2, 	24.5024, 	22.3888, 	1, 	36, 	0.608, 	(0.132595,-0.306011);
17:31:26.039, 	1, 	2, 	26.1105, 	25.9999, 	1, 	36, 	0.912, 	(-0.454841,-0.18866);
17:31:26.059, 	1, 	2, 	28.0649, 	25.0583, 	1, 	36, 	1.216, 	(-0.795929,0.0661111);
17:31:26.079, 	1, 	2, 	23.5825, 	25.9542, 	1, 	36, 	1.52, 	(0.164332,-0.906054);
17:31:26.099, 	1, 	2, 	24.1964, 	17.706, 	1, 	32, 	1.824, 	(-0.0338461,-0.0759182);
17:31:26.120, 	1, 	2, 	19.5842, 	25.1609, 	1, 	28, 	2.128, 	(0.3324,-0.81906);
17:31:26.140, 	1, 	2, 	25.3173, 	25.4256, 	1, 	28, 	2.432, 	(-0.595256,-0.324705);
17:31:26.160, 	1, 	2, 	24.9888, 	25.8813, 	1, 	28, 	2.736, 	(-0.242905,-0.386065);
17:31:26.180, 	1, 	2, 	19.0859, 	24.0517, 	1, 	28, 	3.04, 	(-0.722363,0.319108);
17:31:26.200, 	1, 	2, 	24.7077, 	24.5761, 	1, 	28, 	3.04, 	(0.640948,0.0734359);
17:31:26.220, 	1, 	2, 	23.6822, 	25.5253, 	1, 	24, 	3.04, 	(0.464925,-0.708893);
17:31:26.240, 	1, 	2, 	19.1433, 	14.7898, 	1, 	24, 	3.04, 	(-0.132685,-0.0524669);
17:31:26.261, 	0, 	2, 	25.0462, 	13.3554, 	1, 	24, 	3.04, 	(-0.0884082,0.00309352);
17:31:26.281, 	1, 	2, 	23.0814, 	14.0904, 	1, 	28, 	2.736, 	(-0.109361,0.0672897);
17:31:26.298, 	1, 	1, 	23.6634, 	17.4899, 	0, 	24, 	2.432, 	(-1.20949,-0.607839);(1.34713,-0.666313);(0.322518,0.623102);(-0.624802,0.241365);
17:31:26.321, 	1, 	2, 	23.7262, 	14.7162, 	1, 	20, 	2.432, 	(-0.074409,0.0770174);
17:31:26.341, 	0, 	2, 	22.8788, 	15.2676, 	1, 	20, 	2.432, 	(-0.0448622,-0.0556761);
17:31:26.361, 	1, 	2, 	24.2527, 	25.5252, 	1, 	20, 	2.128, 	(-0.702548,0.299889);
17:31:26.381, 	1, 	2, 	20.463, 	24.7753, 	1, 	16, 	2.128, 	(0.794235,-0.167719);
17:31:26.402, 	1, 	2, 	23.1826, 	25.3139, 	1, 	16, 	2.128, 	(0.66739,-0.469904);
17:31:26.422, 	1, 	2, 	22.4066, 	25.4932, 	1, 	12, 	2.128, 	(-0.335852,-0.291527);
17:31:26.442, 	1, 	2, 	19.7707, 	24.1744, 	1, 	8, 	2.128, 	(0.193661,0.780097);
17:31:26.462, 	1, 	2, 	20.8832, 	25.5947, 	1, 	8, 	2.432, 	(-0.51505,0.638341);
17:31:26.482, 	1, 	2, 	23.4474, 	25.4309, 	1, 	8, 	2.432, 	(0.329025,-0.344821);
17:31:26.502, 	1, 	2, 	22.0574, 	18.8761, 	1, 	8, 	2.736, 	(-0.0527005,-0.0499107);
17:31:26.522, 	0, 	2, 	20.0051, 	17.8996, 	1, 	8, 	2.736, 	(-0.0550202,-0.11025);
17:31:26.543, 	1, 	2, 	20.5624, 	19.1402, 	1, 	12, 	2.736, 	(0.0314887,0.0510976);
17:31:26.560, 	1, 	1, 	20.7157, 	13.9278, 	0, 	12, 	2.432, 	(1.25043,-0.714203);(-0.93327,1.6533);(-1.12015,-1.31484);(1.36946,-0.516936);
17:31:26.583, 	1, 	2, 	21.7043, 	25.3169, 	1, 	12, 	2.432, 	(-0.43758,0.454963);
17:31:26.603, 	1, 	2, 	19.8004, 	24.2342, 	1, 	12, 	2.432, 	(0.149956,0.48056);
17:31:26.623, 	1, 	2, 	20.7725, 	24.6678, 	1, 	12, 	2.432, 	(0.328043,-0.691415);
17:31:26.643, 	0, 	2, 	20.9489, 	10.6189, 	1, 	12, 	2.432, 	(-0.00994826,0.0425938);
17:31:26.664, 	0, 	2, 	20.1437, 	4.29548, 	0, 	16, 	2.128, 	(0.0354608,-0.106836);
17:31:26.680, 	1, 	1, 	19.5606, 	13.6507, 	0, 	20, 	1.52, 	(-1.17244,0.676064);(0.850111,-1.30054);(0.57677,0.665574);(-0.771806,0.14502);
17:31:26.700, 	1, 	1, 	20.0224, 	12.398, 	0, 	20, 	1.216, 	(-0.590978,1.43604);(-0.0240104,-1.77313);(1.48126,0.605445);(-1.05168,0.893634);
17:31:26.730, 	1, 	2, 	19.8565, 	25.0552, 	1, 	20, 	1.52, 	(0.51139,0.104627);
17:31:26.764, 	1, 	2, 	18.7325, 	20.5629, 	1, 	20, 	1.52, 	(-0.478696,0.0475958);
17:31:26.805, 	1, 	2, 	16.5732, 	24.651, 	1, 	16, 	1.824, 	(-0.166077,-0.402909);
17:31:26.885, 	1, 	2, 	15.8875, 	24.7119, 	1, 	16, 	1.824, 	(0.0088682,0.657785);
17:31:26.947, 	0, 	2, 	0.161838, 	0.360924, 	1, 	16, 	1.824, 	(-0.0266867,0.0130299);
17:31:26.982, 	0, 	1, 	15.6011, 	9.75855, 	0, 	20, 	1.52, 	(-0.548247,1.26392);(0.423378,-1.53773);(0.762387,0.861436);(-1.03482,0.0261808);
17:31:27.004, 	0, 	2, 	15.1654, 	0.78927, 	0, 	24, 	1.216, 	(0.0781581,0.303877);
17:31:27.022, 	0, 	1, 	16.1196, 	8.54746, 	0, 	24, 	1.216, 	(-0.365391,0.74087);(0.65787,-1.10147);(0.511831,1.63569);(-1.46377,-0.500633);
17:31:27.042, 	0, 	1, 	15.7109, 	8.04103, 	0, 	28, 	1.216, 	(0.296286,-1.27018);(-0.231478,1.65999);(-0.832067,-0.861273);(1.07766,-0.0157683);
17:31:27.082, 	0, 	1, 	15.516, 	7.78716, 	0, 	32, 	1.216, 	(-1.14218,-0.175874);(1.80517,0.319065);(-1.15534,0.898454);(0.0482032,-1.36151);
17:31:27.103, 	0, 	1, 	15.858, 	6.73904, 	0, 	36, 	1.216, 	(-0.134263,0.923666);(0.577815,-1.46017);(0.766806,1.55819);(-1.56557,-0.348504);
17:31:27.143, 	0, 	1, 	15.9377, 	8.35114, 	0, 	40, 	0.912, 	(0.740146,-0.0497282);(-1.12843,-0.0523189);(1.41284,-1.01881);(-0.16268,1.55154);
17:31:27.163, 	0, 	1, 	15.909, 	9.35727, 	0, 	44, 	0.608, 	(-0.136931,-0.816268);(-0.264557,1.54778);(-0.942895,-1.43824);(1.61196,0.222315);
17:31:27.183, 	1, 	1, 	14.2325, 	8.73625, 	0, 	48, 	-7.10543e-17, 	(-0.456848,-0.14963);(0.581829,0.583087);(-1.47252,-0.0883564);(0.94744,-0.88775);
