2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-52.098, 	-52.098, 	14.4377, 	1, 	0.304
2, 	-52.098, 	-52.098, 	14.4986, 	1, 	0.608
2, 	-52.098, 	-52.098, 	12.3154, 	1, 	0.912
2, 	-52.098, 	-52.098, 	15.0111, 	1, 	1.216
2, 	-52.098, 	-52.098, 	15.3453, 	1, 	1.52
2, 	-52.098, 	-52.098, 	15.7162, 	1, 	1.824
2, 	-52.098, 	-52.098, 	16.7981, 	1, 	2.128
2, 	-52.098, 	-52.098, 	16.8609, 	1, 	2.432
2, 	-52.098, 	-52.098, 	13.6712, 	1, 	2.736
2, 	-52.098, 	-52.098, 	12.4554, 	1, 	2.736
2, 	-52.098, 	-52.098, 	16.2409, 	1, 	0.304
2, 	-52.098, 	-52.098, 	14.1445, 	1, 	0.608
2, 	-52.098, 	-52.098, 	15.0882, 	1, 	0.912
2, 	-52.098, 	-52.098, 	16.2833, 	1, 	1.216
2, 	-52.098, 	-52.098, 	16.036, 	1, 	1.52
2, 	-52.098, 	-52.098, 	14.3394, 	1, 	1.824
2, 	-52.098, 	-52.098, 	15.3765, 	1, 	2.128
2, 	-52.098, 	-52.098, 	13.2463, 	1, 	2.432
2, 	-52.098, 	-52.098, 	14.8121, 	1, 	2.736
2, 	-52.098, 	-52.098, 	13.5945, 	1, 	2.736
2, 	-52.098, 	-52.098, 	14.0803, 	1, 	0.304
2, 	-52.098, 	-52.098, 	16.508, 	1, 	0.608
2, 	-52.098, 	-52.098, 	12.201, 	1, 	0.912
2, 	-52.098, 	-52.098, 	16.2952, 	1, 	1.216
2, 	-52.098, 	-52.098, 	14.5186, 	1, 	1.52
2, 	-52.098, 	-52.098, 	12.9994, 	1, 	1.824
2, 	-52.098, 	-52.098, 	13.3502, 	1, 	2.128
2, 	-52.098, 	-52.098, 	13.2305, 	1, 	2.432
2, 	-52.098, 	-52.098, 	14.5555, 	1, 	2.736
2, 	-52.098, 	-52.098, 	17.3323, 	1, 	3.04
2, 	-52.098, 	-52.098, 	17.5819, 	1, 	0.304
2, 	-52.098, 	-52.098, 	15.522, 	1, 	0.608
2, 	-52.098, 	-52.098, 	13.724, 	1, 	0.912
2, 	-52.098, 	-52.098, 	16.7532, 	1, 	1.216
2, 	-52.098, 	-52.098, 	14.1291, 	1, 	1.52
2, 	-52.098, 	-52.098, 	15.0475, 	1, 	1.824
2, 	-52.098, 	-52.098, 	16.383, 	1, 	2.128
2, 	-52.098, 	-52.098, 	16.7644, 	1, 	2.432
2, 	-52.098, 	-52.098, 	14.2665, 	1, 	2.736
2, 	-52.098, 	-52.098, 	17.2516, 	1, 	3.04
2, 	-52.098, 	-52.098, 	17.5228, 	1, 	0.304
2, 	-52.098, 	-52.098, 	14.866, 	1, 	0.608
2, 	-52.098, 	-52.098, 	12.9717, 	1, 	0.912
2, 	-52.098, 	-52.098, 	14.996, 	1, 	1.216
2, 	-52.098, 	-52.098, 	17.3561, 	1, 	1.52
2, 	-52.098, 	-52.098, 	15.3112, 	1, 	1.824
2, 	-52.098, 	-52.098, 	15.5095, 	1, 	2.128
2, 	-52.098, 	-52.098, 	14.0551, 	1, 	2.432
2, 	-52.098, 	-52.098, 	12.6552, 	1, 	2.736
2, 	-52.098, 	-52.098, 	17.2583, 	1, 	3.04
2, 	-52.098, 	-52.098, 	15.9828, 	1, 	0.304
2, 	-52.098, 	-52.098, 	14.8726, 	1, 	0.608
