2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-52.098, 	25, 	14.2922, 	1, 	2.736
2, 	-52.098, 	24, 	15.699, 	1, 	2.736
2, 	-52.098, 	26, 	16.9105, 	1, 	3.04
2, 	-52.098, 	27, 	16.4894, 	1, 	3.04
2, 	-52.098, 	28, 	16.5032, 	1, 	3.04
2, 	-52.098, 	23, 	16.4329, 	1, 	2.736
2, 	-52.098, 	26, 	16.6975, 	1, 	2.736
2, 	-52.098, 	24, 	16.0364, 	1, 	2.736
2, 	-52.098, 	27, 	17.2717, 	1, 	2.432
2, 	-52.098, 	28, 	16.2971, 	1, 	2.432
2, 	-52.098, 	23, 	17.0896, 	1, 	2.736
2, 	-52.098, 	25, 	16.9673, 	1, 	2.736
2, 	-52.098, 	26, 	16.2138, 	1, 	3.04
2, 	-52.098, 	24, 	17.2452, 	1, 	3.04
2, 	-52.098, 	28, 	16.7412, 	1, 	3.04
2, 	-52.098, 	23, 	17.1611, 	1, 	3.04
2, 	-52.098, 	27, 	17.454, 	1, 	3.04
2, 	-52.098, 	25, 	16.8617, 	1, 	3.04
2, 	-52.098, 	24, 	17.213, 	1, 	3.04
2, 	-52.098, 	26, 	16.975, 	1, 	3.04
2, 	-52.098, 	23, 	12.8512, 	1, 	3.04
2, 	-52.098, 	27, 	16.4611, 	1, 	3.04
2, 	-52.098, 	25, 	17.1362, 	1, 	2.736
2, 	-52.098, 	27, 	17.0722, 	1, 	2.736
2, 	-52.098, 	24, 	16.9516, 	1, 	2.736
2, 	-52.098, 	26, 	16.9014, 	1, 	2.736
2, 	-52.098, 	25, 	17.6688, 	1, 	2.736
2, 	-52.098, 	28, 	16.2647, 	1, 	2.736
2, 	-52.098, 	27, 	17.4442, 	1, 	2.736
2, 	-52.098, 	24, 	16.7036, 	1, 	2.736
2, 	-52.098, 	25, 	16.1553, 	1, 	3.04
2, 	-52.098, 	26, 	16.3846, 	1, 	3.04
2, 	-52.098, 	28, 	17.0051, 	1, 	3.04
2, 	-52.098, 	27, 	16.8978, 	1, 	3.04
2, 	-52.098, 	25, 	16.9032, 	1, 	3.04
2, 	-52.098, 	26, 	16.6824, 	1, 	3.04
2, 	-52.098, 	24, 	16.1922, 	1, 	3.04
2, 	-52.098, 	28, 	16.2282, 	1, 	3.04
2, 	-52.098, 	27, 	15.2856, 	1, 	3.04
2, 	-52.098, 	25, 	16.1428, 	1, 	3.04
2, 	-52.098, 	26, 	15.6233, 	1, 	2.736
2, 	-52.098, 	25, 	15.2228, 	1, 	2.736
2, 	-52.098, 	28, 	16.0359, 	1, 	2.432
2, 	-52.098, 	24, 	16.0836, 	1, 	2.128
2, 	-52.098, 	27, 	16.4184, 	1, 	2.128
2, 	-52.098, 	23, 	16.038, 	1, 	1.824
2, 	-52.098, 	26, 	16.1018, 	1, 	2.128
2, 	-52.098, 	28, 	16.3806, 	1, 	2.128
2, 	-52.098, 	24, 	16.284, 	1, 	2.128
2, 	-52.098, 	27, 	15.8651, 	1, 	2.128
2, 	-52.098, 	28, 	16.3604, 	1, 	2.736
2, 	-52.098, 	25, 	16.1026, 	1, 	2.736
2, 	-52.098, 	24, 	16.9053, 	1, 	2.736
2, 	-52.098, 	26, 	16.995, 	1, 	2.736
2, 	-52.098, 	23, 	16.8704, 	1, 	2.736
2, 	-52.098, 	27, 	17.0452, 	1, 	3.04
2, 	-52.098, 	28, 	17.0654, 	1, 	3.04
2, 	-52.098, 	25, 	16.6964, 	1, 	3.04
2, 	-52.098, 	24, 	15.2247, 	1, 	3.04
2, 	-52.098, 	26, 	17.6244, 	1, 	3.04
2, 	-52.098, 	23, 	17.4522, 	1, 	3.04
2, 	-52.098, 	23, 	17.505, 	1, 	3.04
2, 	-52.098, 	25, 	16.6561, 	1, 	3.04
2, 	-52.098, 	28, 	17.2067, 	1, 	3.04
2, 	-52.098, 	27, 	16.7299, 	1, 	2.736
2, 	-52.098, 	24, 	16.4177, 	1, 	2.736
2, 	-52.098, 	26, 	15.7634, 	1, 	2.736
2, 	-52.098, 	23, 	16.2221, 	1, 	2.736
2, 	-52.098, 	25, 	16.9898, 	1, 	2.736
2, 	-52.098, 	28, 	16.2557, 	1, 	2.736
2, 	-52.098, 	24, 	16.3946, 	1, 	3.04
2, 	-52.098, 	25, 	16.9196, 	1, 	3.04
2, 	-52.098, 	23, 	15.7002, 	1, 	3.04
2, 	-52.098, 	27, 	17.0002, 	1, 	3.04
2, 	-52.098, 	28, 	16.4766, 	1, 	3.04
2, 	-52.098, 	26, 	16.2445, 	1, 	3.04
2, 	-52.098, 	27, 	15.8581, 	1, 	3.04
2, 	-52.098, 	25, 	16.3487, 	1, 	3.04
2, 	-52.098, 	24, 	17.1057, 	1, 	3.04
2, 	-52.098, 	28, 	15.4918, 	1, 	3.04
2, 	-52.098, 	25, 	17.2321, 	1, 	3.04
2, 	-52.098, 	28, 	16.1921, 	1, 	3.04
2, 	-52.098, 	23, 	16.7642, 	1, 	3.04
2, 	-52.098, 	25, 	16.9825, 	1, 	3.04
2, 	-52.098, 	28, 	16.9365, 	1, 	3.04
2, 	-52.098, 	27, 	16.6033, 	1, 	3.04
2, 	-52.098, 	24, 	17.5037, 	1, 	3.04
2, 	-52.098, 	23, 	16.2481, 	1, 	3.04
2, 	-52.098, 	26, 	17.0434, 	1, 	3.04
2, 	-52.098, 	25, 	16.6245, 	1, 	3.04
2, 	-52.098, 	27, 	13.2547, 	1, 	2.736
2, 	-52.098, 	24, 	16.314, 	1, 	2.736
2, 	-52.098, 	25, 	15.8999, 	1, 	2.736
2, 	-52.098, 	26, 	16.6358, 	1, 	2.736
2, 	-52.098, 	28, 	16.261, 	1, 	2.736
2, 	-52.098, 	23, 	16.1597, 	1, 	3.04
2, 	-52.098, 	22, 	16.5242, 	1, 	3.04
2, 	-52.098, 	24, 	16.413, 	1, 	3.04
2, 	-52.098, 	26, 	16.8436, 	1, 	3.04
