2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	31.471, 	31.471, 	0.0, 	0, 	-7.10543e-17
2, 	31.471, 	31.471, 	12.59683, 	1, 	3.04
2, 	31.471, 	31.471, 	10.47617, 	1, 	2.432
2, 	31.471, 	31.471, 	12.77002, 	1, 	2.736
2, 	31.471, 	31.471, 	12.41943, 	1, 	3.04
2, 	31.471, 	31.471, 	11.781210000000002, 	1, 	2.432
2, 	31.471, 	31.471, 	11.750530000000001, 	1, 	3.04
2, 	31.471, 	31.471, 	11.78271, 	1, 	2.432
2, 	31.471, 	31.471, 	12.07491, 	1, 	2.736
2, 	31.471, 	31.471, 	12.1878, 	1, 	2.432
2, 	27.1, 	27.1, 	0.0, 	0, 	-7.10543e-17
2, 	27.1, 	27.1, 	0.0, 	0, 	-7.10543e-17
2, 	27.1, 	27.1, 	0.0, 	0, 	-7.10543e-17
2, 	27.1, 	27.1, 	0.0, 	0, 	-7.10543e-17
2, 	27.1, 	27.1, 	0.0, 	0, 	-7.10543e-17
2, 	27.1, 	27.1, 	0.0, 	0, 	-7.10543e-17
2, 	27.1, 	27.1, 	0.0, 	0, 	-7.10543e-17
2, 	27.1, 	27.1, 	0.0, 	0, 	-7.10543e-17
2, 	27.1, 	27.1, 	0.0, 	0, 	-7.10543e-17
2, 	27.1, 	27.1, 	0.0, 	0, 	-7.10543e-17
2, 	22.667, 	22.667, 	1.4643700000000002, 	0, 	-7.10543e-17
2, 	22.667, 	22.667, 	1.35364, 	1, 	0.304
2, 	22.667, 	22.667, 	2.78853, 	0, 	-7.10543e-17
2, 	22.667, 	22.667, 	0.0, 	0, 	-7.10543e-17
2, 	22.667, 	22.667, 	2.69484, 	0, 	-7.10543e-17
2, 	22.667, 	22.667, 	4.201040000000001, 	0, 	-7.10543e-17
2, 	22.667, 	22.667, 	1.34397, 	0, 	-7.10543e-17
2, 	22.667, 	22.667, 	4.18855, 	1, 	0.304
2, 	22.667, 	22.667, 	2.79092, 	0, 	-7.10543e-17
2, 	22.667, 	22.667, 	0.0, 	0, 	-7.10543e-17
2, 	18.189, 	18.189, 	0.0, 	0, 	0.0
2, 	18.189, 	18.189, 	0.0, 	0, 	0.0
2, 	18.189, 	18.189, 	0.0, 	0, 	0.0
2, 	18.189, 	18.189, 	0.0, 	0, 	0.0
2, 	18.189, 	18.189, 	0.0, 	0, 	0.0
2, 	18.189, 	18.189, 	0.0, 	0, 	0.0
2, 	18.189, 	18.189, 	0.0, 	0, 	0.0
2, 	18.189, 	18.189, 	0.0, 	0, 	0.0
2, 	18.189, 	18.189, 	0.0, 	0, 	0.0
2, 	18.189, 	18.189, 	0.0, 	0, 	0.0
2, 	13.675, 	13.675, 	0.0, 	0, 	0.0
2, 	13.675, 	13.675, 	0.0, 	0, 	0.0
2, 	13.675, 	13.675, 	0.0, 	0, 	0.0
2, 	13.675, 	13.675, 	0.0, 	0, 	0.0
2, 	13.675, 	13.675, 	0.0, 	0, 	0.0
2, 	13.675, 	13.675, 	0.0, 	0, 	0.0
2, 	13.675, 	13.675, 	0.0, 	0, 	0.0
2, 	13.675, 	13.675, 	0.0, 	0, 	0.0
2, 	13.675, 	13.675, 	0.0, 	0, 	0.0
2, 	13.675, 	13.675, 	0.0, 	0, 	0.0
2, 	9.134, 	9.134, 	0.0, 	0, 	0.0
2, 	9.134, 	9.134, 	0.0, 	0, 	0.0
2, 	9.134, 	9.134, 	0.0, 	0, 	0.0
2, 	9.134, 	9.134, 	0.0, 	0, 	0.0
2, 	9.134, 	9.134, 	0.0, 	0, 	0.0
2, 	9.134, 	9.134, 	0.0, 	0, 	0.0
2, 	9.134, 	9.134, 	0.0, 	0, 	0.0
2, 	9.134, 	9.134, 	0.0, 	0, 	0.0
2, 	9.134, 	9.134, 	0.0, 	0, 	0.0
2, 	9.134, 	9.134, 	0.0, 	0, 	0.0
2, 	4.573, 	4.573, 	0.0, 	0, 	0.0
2, 	4.573, 	4.573, 	0.0, 	0, 	0.0
2, 	4.573, 	4.573, 	0.0, 	0, 	0.0
2, 	4.573, 	4.573, 	0.0, 	0, 	0.0
2, 	4.573, 	4.573, 	0.0, 	0, 	0.0
2, 	4.573, 	4.573, 	0.0, 	0, 	0.0
2, 	4.573, 	4.573, 	0.0, 	0, 	0.0
2, 	4.573, 	4.573, 	0.0, 	0, 	0.0
2, 	4.573, 	4.573, 	0.0, 	0, 	0.0
2, 	4.573, 	4.573, 	0.0, 	0, 	0.0
2, 	0, 	0, 	15.104769999999998, 	1, 	3.04
2, 	0, 	0, 	15.33365, 	1, 	3.04
2, 	0, 	0, 	15.15318, 	1, 	3.04
2, 	0, 	0, 	14.974430000000002, 	1, 	3.04
2, 	0, 	0, 	15.22815, 	1, 	2.736
2, 	0, 	0, 	15.325700000000001, 	1, 	3.04
2, 	0, 	0, 	15.287539999999998, 	1, 	3.04
2, 	0, 	0, 	15.08871, 	1, 	3.04
2, 	0, 	0, 	15.217850000000002, 	1, 	3.04
2, 	0, 	0, 	15.239299999999997, 	1, 	3.04
2, 	-4.573, 	-4.573, 	4.09758, 	0, 	0.304
2, 	-4.573, 	-4.573, 	4.090349999999999, 	0, 	-7.10543e-17
2, 	-4.573, 	-4.573, 	0.0, 	0, 	-7.10543e-17
2, 	-4.573, 	-4.573, 	3.11499, 	0, 	-7.10543e-17
2, 	-4.573, 	-4.573, 	3.0362400000000003, 	0, 	-7.10543e-17
