2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	31.471, 	34, 	18.36265, 	1, 	3.04
2, 	31.471, 	40, 	14.61736, 	1, 	2.432
2, 	31.471, 	40, 	14.771360000000001, 	1, 	2.432
2, 	31.471, 	40, 	14.665569999999999, 	1, 	2.736
2, 	31.471, 	40, 	14.661769999999999, 	1, 	2.432
2, 	31.471, 	40, 	14.370659999999997, 	1, 	2.128
2, 	31.471, 	40, 	14.953070000000002, 	1, 	2.128
2, 	31.471, 	33, 	14.58433, 	1, 	3.04
2, 	31.471, 	40, 	14.37432, 	1, 	3.04
2, 	31.471, 	40, 	14.573919999999998, 	1, 	3.04
2, 	27.1, 	46, 	11.491029999999999, 	0, 	0.304
2, 	27.1, 	32, 	15.74984, 	1, 	3.04
2, 	27.1, 	32, 	16.35614, 	1, 	2.736
2, 	27.1, 	32, 	15.78597, 	1, 	3.04
2, 	27.1, 	32, 	15.715860000000003, 	1, 	3.04
2, 	27.1, 	32, 	15.914910000000003, 	1, 	3.04
2, 	27.1, 	32, 	15.828980000000001, 	1, 	3.04
2, 	27.1, 	32, 	15.50315, 	1, 	3.04
2, 	27.1, 	32, 	15.90728, 	1, 	3.04
2, 	27.1, 	30, 	15.849250000000001, 	1, 	3.04
2, 	22.667, 	3, 	13.49955, 	1, 	2.736
2, 	22.667, 	12, 	11.23098, 	1, 	1.824
2, 	22.667, 	9, 	15.58375, 	1, 	3.04
2, 	22.667, 	14, 	15.62294, 	1, 	3.04
2, 	22.667, 	13, 	15.51376, 	1, 	3.04
2, 	22.667, 	11, 	15.555029999999999, 	1, 	3.04
2, 	22.667, 	14, 	15.38468, 	1, 	3.04
2, 	22.667, 	13, 	15.32844, 	1, 	3.04
2, 	22.667, 	9, 	15.42829, 	1, 	3.04
2, 	22.667, 	8, 	15.57159, 	1, 	3.04
2, 	18.189, 	-30, 	0.0, 	0, 	-7.10543e-17
2, 	18.189, 	-23, 	0.0, 	0, 	-7.10543e-17
2, 	18.189, 	-13, 	0.0, 	0, 	-7.10543e-17
2, 	18.189, 	-3, 	0.0, 	0, 	-7.10543e-17
2, 	18.189, 	7, 	0.0, 	0, 	-7.10543e-17
2, 	18.189, 	17, 	0.0, 	0, 	-7.10543e-17
2, 	18.189, 	27, 	0.0, 	0, 	-7.10543e-17
2, 	18.189, 	39, 	0.0, 	0, 	-7.10543e-17
2, 	18.189, 	50, 	0.0, 	0, 	-7.10543e-17
2, 	18.189, 	52, 	0.0, 	0, 	-7.10543e-17
2, 	13.675, 	-19, 	0.0, 	0, 	-7.10543e-17
2, 	13.675, 	-9, 	0.0, 	0, 	-7.10543e-17
2, 	13.675, 	1, 	0.0, 	0, 	-7.10543e-17
2, 	13.675, 	11, 	0.0, 	0, 	-7.10543e-17
2, 	13.675, 	21, 	0.0, 	0, 	-7.10543e-17
2, 	13.675, 	31, 	0.0, 	0, 	-7.10543e-17
2, 	13.675, 	41, 	0.0, 	0, 	-7.10543e-17
2, 	13.675, 	51, 	0.0, 	0, 	-7.10543e-17
2, 	13.675, 	-56, 	0.0, 	0, 	-7.10543e-17
