(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
18:52:53.054, 	1, 	2, 	22.0826, 	26.1534, 	1, 	1.38778e-15, 	1.52, 	(0.922928,0.164705);19:18:49.495, 	0, 	1, 	8.56872, 	4.94448, 	1, 	-1.38778e-15, 	3.04, 	(-0.169616,-0.0215474);(0.15899,0.0586582);(0.00077193,0.300954);(-0.330685,-0.0100411);
19:19:03.919, 	1, 	2, 	12.8884, 	16.0633, 	1, 	4, 	2.736, 	(0.0935162,-0.0842484);
19:19:04.644, 	0, 	2, 	17.1864, 	6.37748, 	0, 	8, 	2.128, 	(-0.0257503,-0.033566);
19:19:04.657, 	1, 	1, 	18.4416, 	15.6746, 	0, 	12, 	1.52, 	(-0.226033,-0.27846);(0.394777,-0.199966);(0.124195,0.0690628);(-0.0296928,0.173513);
19:19:04.678, 	1, 	1, 	17.3317, 	18.2365, 	0, 	12, 	1.216, 	(-0.457442,0.0793888);(0.0617155,-0.619136);(0.44894,-0.147671);(0.300599,0.397081);
19:19:04.704, 	1, 	2, 	18.5144, 	20.4775, 	1, 	12, 	1.216, 	(-0.166797,-0.122697);
19:19:04.741, 	1, 	2, 	18.6884, 	20.2456, 	1, 	12, 	1.216, 	(0.142811,0.0949462);
19:19:04.744, 	1, 	2, 	18.7594, 	19.9756, 	1, 	12, 	1.216, 	(-0.24802,0.0237853);
19:19:04.765, 	1, 	2, 	18.4037, 	19.9633, 	1, 	12, 	1.52, 	(0.168147,0.177255);
19:19:04.785, 	1, 	2, 	17.6455, 	19.9633, 	1, 	12, 	1.52, 	(0.168147,0.177255);
19:19:04.805, 	1, 	2, 	17.4524, 	22.1322, 	1, 	12, 	1.824, 	(-0.140879,0.299651);
19:19:04.825, 	1, 	2, 	18.9442, 	20.9733, 	1, 	12, 	2.128, 	(0.00680072,-0.16502);
19:19:04.846, 	1, 	2, 	16.8613, 	19.4775, 	1, 	12, 	2.432, 	(-0.138269,0.242339);
19:19:04.866, 	1, 	2, 	19.1417, 	22.3668, 	1, 	12, 	2.736, 	(0.104566,0.228827);
19:19:04.886, 	1, 	2, 	19.9618, 	21.4108, 	1, 	12, 	3.04, 	(-0.0192748,0.211064);
19:19:04.906, 	1, 	2, 	17.4984, 	21.9935, 	1, 	12, 	3.04, 	(-0.336631,-0.168715);
19:19:04.927, 	1, 	2, 	19.5133, 	20.8735, 	1, 	12, 	3.04, 	(0.15842,0.159688);
19:19:04.946, 	1, 	2, 	19.6647, 	21.2427, 	1, 	12, 	3.04, 	(-0.249811,-0.159635);
19:19:04.967, 	1, 	2, 	19.6746, 	22.6444, 	1, 	12, 	3.04, 	(0.321621,0.0901306);
19:19:04.986, 	1, 	2, 	17.9739, 	22.8259, 	1, 	12, 	3.04, 	(0.0284809,-0.40577);
19:19:05.007, 	1, 	2, 	20.1532, 	21.7883, 	1, 	12, 	3.04, 	(0.286378,0.0508504);
19:19:05.027, 	1, 	2, 	20.5416, 	22.4685, 	1, 	12, 	3.04, 	(-0.254771,-0.3037);
19:19:05.048, 	1, 	2, 	17.2699, 	21.3389, 	1, 	12, 	3.04, 	(-0.304556,0.0602941);
19:19:05.067, 	1, 	2, 	20.4402, 	21.5696, 	1, 	8, 	3.04, 	(0.183084,0.228038);
19:19:05.088, 	1, 	2, 	19.8349, 	21.8387, 	1, 	8, 	3.04, 	(-0.185969,0.320521);
19:19:05.108, 	1, 	2, 	20.1255, 	23.8197, 	1, 	8, 	3.04, 	(0.0158469,0.196874);
19:19:05.128, 	1, 	2, 	21.0801, 	23.3543, 	1, 	4, 	3.04, 	(0.325775,0.00495985);
19:19:05.148, 	1, 	2, 	20.4037, 	21.6569, 	1, 	-1.38778e-15, 	3.04, 	(0.185575,0.340958);
19:19:05.168, 	1, 	2, 	21.2541, 	22.3068, 	1, 	-1.38778e-15, 	3.04, 	(-0.371183,0.0762193);
19:19:05.188, 	1, 	2, 	20.6502, 	23.0333, 	1, 	-1.38778e-15, 	3.04, 	(-0.345423,0.0390928);
19:19:05.209, 	1, 	2, 	22.513, 	22.6726, 	1, 	-1.38778e-15, 	3.04, 	(0.338247,0.0761771);
19:19:05.229, 	1, 	2, 	21.4703, 	14.6721, 	1, 	-1.38778e-15, 	3.04, 	(-0.0325317,-0.0636983);
19:19:05.249, 	0, 	2, 	23.2432, 	17.0827, 	1, 	-1.38778e-15, 	3.04, 	(-0.0339839,0.0369785);
19:19:05.269, 	1, 	2, 	20.4127, 	15.5565, 	1, 	4, 	2.736, 	(-0.089985,0.0606428);
19:19:05.282, 	1, 	1, 	22.5089, 	19.4563, 	0, 	4, 	2.432, 	(-0.759133,0.44453);(-0.256927,-1.06905);(0.823666,-0.67689);(1.05902,0.317573);
19:19:05.311, 	1, 	2, 	22.4947, 	23.6263, 	1, 	4, 	2.432, 	(0.183224,0.183766);
19:19:05.329, 	1, 	2, 	22.4327, 	24.0521, 	1, 	4, 	2.432, 	(0.0731162,0.212529);
19:19:05.350, 	1, 	2, 	19.4533, 	22.2632, 	1, 	4, 	2.432, 	(0.0541443,0.473807);
19:19:05.370, 	1, 	2, 	22.5822, 	21.9598, 	1, 	4, 	2.432, 	(0.110654,0.294007);
19:19:05.395, 	1, 	2, 	19.5978, 	23.3389, 	1, 	4, 	2.432, 	(0.334204,0.323521);
19:19:05.410, 	1, 	2, 	22.074, 	24.7623, 	1, 	4, 	2.432, 	(-0.313473,-0.234291);
19:19:05.430, 	1, 	2, 	21.0625, 	22.0318, 	1, 	4, 	2.432, 	(0.299545,0.176417);
19:19:05.451, 	1, 	2, 	22.1672, 	23.1286, 	1, 	4, 	2.736, 	(-0.203078,-0.417692);
19:19:05.471, 	1, 	2, 	22.2325, 	20.5425, 	1, 	4, 	2.736, 	(0.0791231,-0.216159);
19:19:05.491, 	1, 	2, 	19.2696, 	16.1035, 	1, 	4, 	3.04, 	(0.136093,0.0371921);
19:19:05.511, 	1, 	2, 	21.0332, 	16.4662, 	1, 	4, 	3.04, 	(-0.00556165,-0.0243803);
19:19:05.531, 	1, 	2, 	21.2183, 	17.1405, 	1, 	4, 	3.04, 	(-0.0135642,-0.0257199);
19:19:05.551, 	1, 	2, 	17.9542, 	19.595, 	1, 	4, 	3.04, 	(-0.0713826,-0.255369);
19:19:05.572, 	1, 	2, 	22.9212, 	23.5643, 	1, 	4, 	3.04, 	(0.243652,0.2769);
19:19:05.592, 	1, 	2, 	21.763, 	23.7799, 	1, 	4, 	3.04, 	(0.314091,-0.0258431);
19:19:05.612, 	1, 	2, 	22.6549, 	23.1052, 	1, 	4, 	3.04, 	(-0.174954,-0.17954);
19:19:05.633, 	1, 	2, 	22.8019, 	23.5012, 	1, 	4, 	3.04, 	(0.384793,-0.23858);
19:19:05.652, 	1, 	2, 	22.6484, 	24.1547, 	1, 	4, 	3.04, 	(0.368697,0.169244);
19:19:05.672, 	1, 	2, 	23.7011, 	23.9528, 	1, 	4, 	3.04, 	(0.219295,-0.469624);
19:19:05.693, 	1, 	2, 	24.3999, 	17.0866, 	1, 	4, 	3.04, 	(-0.0547873,-0.0435935);
19:19:05.713, 	1, 	2, 	25.2441, 	20.0226, 	1, 	4, 	3.04, 	(0.0595931,-0.00844598);
19:19:05.733, 	1, 	2, 	23.1561, 	19.2578, 	1, 	4, 	3.04, 	(-0.0118442,-0.0583311);
19:19:05.756, 	1, 	2, 	24.3653, 	19.4657, 	1, 	-1.38778e-15, 	3.04, 	(-0.0224994,-0.0591618);
19:19:05.773, 	1, 	2, 	19.4769, 	19.1827, 	1, 	-1.38778e-15, 	3.04, 	(-0.190167,0.0740764);
19:19:05.794, 	1, 	2, 	24.2504, 	19.1984, 	1, 	-1.38778e-15, 	3.04, 	(-0.0427219,-0.05124);
19:19:05.814, 	1, 	2, 	23.2254, 	19.9773, 	1, 	-1.38778e-15, 	3.04, 	(-0.149487,-0.021422);
19:19:05.834, 	1, 	2, 	23.4136, 	19.7744, 	1, 	-1.38778e-15, 	3.04, 	(-0.0896854,0.090516);
19:19:05.855, 	1, 	2, 	23.8914, 	24.1506, 	1, 	-1.38778e-15, 	3.04, 	(0.363256,0.335868);
19:19:05.874, 	1, 	2, 	23.5755, 	24.1122, 	1, 	-1.38778e-15, 	3.04, 	(0.311099,-0.272472);
19:19:05.894, 	1, 	2, 	24.3736, 	25.5911, 	1, 	-1.38778e-15, 	3.04, 	(0.296357,0.0937324);
19:19:05.914, 	1, 	2, 	19.5683, 	23.7711, 	1, 	-1.38778e-15, 	3.04, 	(-0.00681235,-0.565032);
19:19:05.935, 	1, 	2, 	23.8925, 	24.8933, 	1, 	-1.38778e-15, 	3.04, 	(0.429306,0.0127317);
19:19:05.956, 	1, 	2, 	23.7957, 	24.1181, 	1, 	-1.38778e-15, 	3.04, 	(-0.475411,0.32432);
19:19:05.975, 	1, 	2, 	18.9838, 	22.8919, 	1, 	-1.38778e-15, 	3.04, 	(-0.578124,-0.0481238);
19:19:05.995, 	0, 	2, 	20.7083, 	20.2854, 	1, 	-1.38778e-15, 	3.04, 	(-0.0674265,-0.261437);
19:19:06.015, 	1, 	2, 	24.3352, 	17.533, 	1, 	4, 	2.736, 	(0.0404744,0.0695368);
19:19:06.026, 	1, 	1, 	25.2158, 	22.5724, 	0, 	4, 	2.432, 	(-1.10205,-0.0203821);(0.150838,-1.29138);(1.01488,-0.718828);(1.24319,0.329354);
19:19:06.055, 	1, 	2, 	24.1291, 	16.4318, 	1, 	4, 	2.432, 	(-0.0838014,0.0843808);
19:19:06.076, 	1, 	2, 	24.3649, 	17.2957, 	1, 	4, 	2.432, 	(0.0366239,-0.0960581);
19:19:06.096, 	1, 	2, 	24.852, 	21.2211, 	1, 	4, 	2.432, 	(-0.176217,0.100524);
19:19:06.116, 	0, 	2, 	26.3915, 	16.3645, 	1, 	4, 	2.432, 	(-0.072687,0.153994);
19:19:06.150, 	1, 	1, 	26.4476, 	23.6819, 	0, 	8, 	1.824, 	(1.00177,-0.972252);(0.94737,1.15495);(-0.176799,1.3378);(-1.12539,0.848378);
19:19:06.167, 	1, 	1, 	26.3062, 	22.5606, 	0, 	8, 	1.52, 	(-1.11875,0.578719);(-0.58776,-1.09872);(0.0844381,-0.623288);(0.554862,-0.363813);
19:19:06.197, 	1, 	2, 	19.4538, 	23.5852, 	1, 	8, 	1.52, 	(0.455363,-0.561508);
19:19:06.217, 	1, 	2, 	21.6656, 	25.2088, 	1, 	8, 	1.824, 	(0.0241333,0.735766);
19:19:06.237, 	1, 	2, 	25.8714, 	25.2088, 	1, 	8, 	1.824, 	(0.0241333,0.735766);
19:19:06.257, 	1, 	2, 	28.2894, 	25.2749, 	1, 	8, 	2.128, 	(0.51308,0.50479);
19:19:06.277, 	1, 	2, 	27.7127, 	18.544, 	1, 	8, 	2.128, 	(-0.249732,-0.0330006);
19:19:06.297, 	1, 	2, 	24.7599, 	26.2116, 	1, 	8, 	2.128, 	(-0.569104,0.627775);
19:19:06.318, 	1, 	2, 	27.0495, 	26.2702, 	1, 	8, 	2.128, 	(-0.762678,0.333271);
19:19:06.331, 	1, 	2, 	23.1243, 	25.9054, 	1, 	8, 	2.432, 	(0.380439,-0.777621);
19:19:06.348, 	1, 	2, 	20.4634, 	19.253, 	1, 	8, 	2.736, 	(0.249387,0.135936);
19:19:06.368, 	1, 	2, 	24.2894, 	19.6795, 	1, 	8, 	3.04, 	(-0.00256397,0.240487);
19:19:06.388, 	1, 	2, 	27.6364, 	25.7829, 	1, 	8, 	3.04, 	(-0.339218,-0.292986);
19:19:06.409, 	1, 	2, 	20.8547, 	23.9723, 	1, 	8, 	3.04, 	(-0.357164,-0.690638);
19:19:06.428, 	1, 	2, 	23.2405, 	25.23, 	1, 	8, 	3.04, 	(-0.764241,0.168892);
19:19:06.448, 	0, 	2, 	27.6571, 	17.8028, 	1, 	8, 	3.04, 	(0.0668123,-0.173411);
19:19:06.469, 	1, 	1, 	28.9363, 	26.4445, 	0, 	12, 	2.432, 	(-1.28138,0.949016);(-1.28954,-1.59587);(0.13075,-1.80844);(1.27969,-1.58769);
19:19:06.488, 	1, 	1, 	26.5213, 	21.5621, 	0, 	12, 	2.128, 	(-1.18049,-0.0440993);(0.136094,-1.69167);(1.7031,-1.34471);(2.39212,-0.213894);
19:19:06.509, 	1, 	2, 	27.4269, 	24.6084, 	1, 	8, 	2.128, 	(-0.252904,0.481387);
19:19:06.529, 	1, 	2, 	27.9286, 	25.5132, 	1, 	8, 	2.128, 	(0.266628,-0.629058);
19:19:06.550, 	1, 	2, 	26.4043, 	24.5736, 	1, 	8, 	2.128, 	(0.140183,0.268075);
19:19:06.569, 	0, 	2, 	27.1303, 	18.3695, 	1, 	8, 	2.128, 	(0.156447,0.0129332);
19:19:06.590, 	1, 	2, 	25.2643, 	17.3191, 	1, 	12, 	1.824, 	(-0.00642292,0.10628);
19:19:06.609, 	1, 	1, 	27.2118, 	22.7402, 	0, 	12, 	1.52, 	(-1.09006,0.0263591);(-0.202975,-1.23729);(0.299859,-0.52243);(0.697683,-0.338262);
19:19:06.630, 	0, 	2, 	27.568, 	9.92713, 	0, 	12, 	1.52, 	(0.244358,0.144097);
19:19:06.649, 	1, 	1, 	27.6765, 	20.9564, 	0, 	12, 	1.216, 	(0.122356,-1.22398);(1.50063,0.00321983);(0.793033,0.740247);(0.408932,1.27993);
19:19:06.669, 	1, 	1, 	27.6323, 	25.2248, 	0, 	12, 	1.216, 	(0.654576,0.896978);(-0.953497,0.918171);(-0.816079,0.0357818);(-0.92087,-0.452296);
19:19:06.691, 	1, 	2, 	27.4912, 	25.1649, 	1, 	12, 	1.52, 	(0.565053,-0.251673);
19:19:06.710, 	1, 	2, 	21.3413, 	24.1975, 	1, 	12, 	1.52, 	(0.567201,-0.408536);
19:19:06.731, 	1, 	2, 	23.9804, 	25.8754, 	1, 	12, 	1.52, 	(0.51353,-0.427242);
19:19:06.751, 	1, 	2, 	24.7831, 	24.6236, 	1, 	12, 	1.52, 	(-0.265837,0.552833);
19:19:06.771, 	1, 	2, 	25.6717, 	25.0269, 	1, 	12, 	1.824, 	(0.54269,-0.162294);
19:19:06.791, 	1, 	2, 	25.3099, 	24.8179, 	1, 	12, 	1.824, 	(0.33049,-0.342201);
19:19:06.812, 	1, 	2, 	24.7831, 	25.7957, 	1, 	12, 	2.128, 	(0.331397,-0.440445);
19:19:06.832, 	1, 	2, 	25.8317, 	24.7433, 	1, 	12, 	2.432, 	(0.277893,0.43927);
19:19:06.852, 	1, 	2, 	25.0245, 	24.9751, 	1, 	12, 	2.736, 	(-0.432121,0.132419);
19:19:06.872, 	1, 	2, 	21.8104, 	24.7261, 	1, 	12, 	3.04, 	(-0.448792,0.290584);
19:19:06.892, 	1, 	2, 	23.832, 	23.3735, 	1, 	12, 	3.04, 	(0.285424,0.00250554);
19:19:06.912, 	1, 	2, 	20.2443, 	22.1588, 	1, 	12, 	3.04, 	(-0.446957,-0.180694);
19:19:06.933, 	1, 	2, 	21.345, 	24.0142, 	1, 	12, 	3.04, 	(0.328512,-0.34993);
19:19:06.952, 	1, 	2, 	22.8021, 	23.974, 	1, 	8, 	3.04, 	(-0.0287091,0.308647);
19:19:06.973, 	1, 	2, 	23.845, 	23.9877, 	1, 	8, 	3.04, 	(-0.11269,0.207527);
19:19:06.993, 	0, 	2, 	23.3051, 	12.6631, 	1, 	8, 	3.04, 	(-0.0151868,0.0659524);
19:19:07.013, 	0, 	2, 	22.3488, 	12.5988, 	0, 	12, 	2.736, 	(-0.00781547,-0.0745045);
19:19:07.032, 	1, 	1, 	23.2564, 	22.5912, 	0, 	16, 	2.128, 	(0.00582447,-0.625994);(0.742479,-0.187156);(0.887841,0.367736);(0.657395,0.817484);
19:19:07.052, 	1, 	1, 	22.3812, 	19.3474, 	0, 	16, 	1.824, 	(-0.206417,0.455389);(-0.549862,-0.0289031);(-0.228747,-0.191598);(-0.123113,-0.2914);
19:19:07.074, 	1, 	2, 	22.4985, 	12.8525, 	1, 	12, 	1.824, 	(-0.0563155,-0.00273063);
19:19:07.094, 	1, 	2, 	22.4312, 	22.6017, 	1, 	12, 	1.824, 	(-0.0318209,0.197223);
19:19:07.114, 	1, 	2, 	18.4856, 	20.1293, 	1, 	12, 	1.824, 	(-0.208586,-0.206129);
19:19:07.134, 	1, 	2, 	20.275, 	21.9532, 	1, 	8, 	1.824, 	(0.123445,-0.216481);
19:19:07.155, 	0, 	2, 	19.5065, 	11.9517, 	1, 	8, 	1.824, 	(0.0154199,0.00548987);
19:19:07.173, 	1, 	1, 	21.5614, 	18.6485, 	0, 	12, 	1.216, 	(-0.402409,-0.308555);(0.0161066,-0.588732);(0.693847,-0.446894);(0.749508,-0.0816321);
19:19:07.193, 	1, 	1, 	20.1126, 	16.3451, 	0, 	12, 	1.216, 	(0.0334677,-0.354919);(0.484525,-0.137623);(0.274557,0.0903313);(0.196828,0.239201);
19:19:07.215, 	0, 	2, 	18.6383, 	7.7363, 	0, 	12, 	1.216, 	(-0.015598,0.0347273);
19:19:07.235, 	0, 	2, 	18.4683, 	8.13025, 	0, 	16, 	1.216, 	(0.0503722,0.0123177);
19:19:07.253, 	1, 	1, 	19.2789, 	18.4326, 	0, 	20, 	1.216, 	(0.221452,-0.341618);(0.393373,0.125177);(0.213165,0.234274);(0.105631,0.339666);
19:19:07.274, 	1, 	1, 	19.6278, 	17.4675, 	0, 	20, 	0.912, 	(0.27901,0.294509);(-0.143962,0.466473);(-0.437735,0.232802);(-0.587451,-0.00414285);
19:19:07.295, 	1, 	2, 	17.5018, 	10.5123, 	1, 	20, 	0.912, 	(0.0239083,0.03428);
19:19:07.315, 	1, 	2, 	17.5981, 	18.6682, 	1, 	20, 	0.912, 	(0.102791,-0.190811);
19:19:07.335, 	0, 	2, 	17.9467, 	11.9547, 	1, 	20, 	0.912, 	(-0.0460293,0.0319899);
19:19:07.356, 	0, 	2, 	18.0053, 	12.2736, 	0, 	24, 	0.608, 	(0.036385,-0.0372947);
19:19:07.374, 	1, 	1, 	18.1585, 	19.2125, 	0, 	28, 	0.608, 	(-0.0076689,0.106858);(-0.0076689,0.106858);(0.0076689,-0.106858);(-0.0076689,0.106858);
19:19:07.394, 	1, 	1, 	17.5359, 	17.4017, 	0, 	28, 	0.608, 	(0.191641,-0.254321);(0.407773,0.0887534);(0.176037,0.432499);(-0.0282889,0.471187);
19:19:07.419, 	0, 	2, 	18.0083, 	16.0845, 	0, 	28, 	0.608, 	(-0.148896,-0.00374345);
19:19:07.436, 	1, 	2, 	17.6786, 	18.8612, 	1, 	32, 	0.912, 	(0.181495,0.0812268);
19:19:07.454, 	1, 	1, 	19.1505, 	18.2888, 	0, 	32, 	0.912, 	(0.169604,-0.308634);(0.38063,0.0659632);(0.260348,0.158415);(0.190807,0.296496);
19:19:07.477, 	1, 	2, 	18.7127, 	18.5275, 	1, 	32, 	1.216, 	(-0.170525,-0.056907);
19:19:07.497, 	1, 	2, 	17.2987, 	14.0081, 	1, 	28, 	1.216, 	(-0.0284009,-0.0918963);
19:19:07.537, 	0, 	2, 	16.6322, 	12.6117, 	1, 	28, 	1.216, 	(0.0413088,-0.0898135);
19:19:07.557, 	0, 	2, 	14.7006, 	9.7321, 	0, 	28, 	0.912, 	(0.0119579,0.0373773);
19:19:07.575, 	1, 	1, 	15.0745, 	11.8848, 	0, 	32, 	0.912, 	(0.0466674,-0.183785);(0.392041,-0.165141);(0.124408,0.00590413);(0.205846,0.0625087);
19:19:07.595, 	1, 	1, 	17.3812, 	16.704, 	0, 	32, 	0.912, 	(-0.152946,0.273431);(-0.270846,-0.139195);(-0.0596569,-0.180348);(0.0306686,-0.256822);
19:19:07.618, 	0, 	2, 	17.5874, 	17.1158, 	0, 	32, 	0.912, 	(-0.00596561,0.0966607);
19:19:07.638, 	1, 	2, 	19.3003, 	16.2464, 	1, 	36, 	1.216, 	(-0.11694,0.050427);
19:19:07.655, 	0, 	1, 	18.0662, 	17.2469, 	1, 	36, 	1.216, 	(0.257051,0.111023);(0.0439511,0.398086);(-0.110397,0.241036);(-0.155593,0.246995);
19:19:07.676, 	0, 	1, 	14.641, 	9.20243, 	0, 	40, 	0.912, 	(-0.0822775,0.212977);(-0.102162,0.182618);(-0.115696,0.0212843);(-0.0286959,-0.00629375);
19:19:07.696, 	1, 	1, 	17.6765, 	16.7841, 	0, 	40, 	0.608, 	(-0.0772735,0.331649);(-0.229786,0.0604154);(-0.274869,-0.0499781);(-0.209367,-0.268824);
19:19:07.716, 	1, 	1, 	17.1541, 	20.581, 	0, 	40, 	0.304, 	(-0.200156,0.13014);(-0.235749,-0.0450121);(-0.0875714,-0.0387656);(-0.0350441,-0.0701642);
19:19:07.740, 	0, 	2, 	16.4258, 	12.5908, 	0, 	40, 	0.304, 	(-0.0617489,-0.00547289);
19:19:07.758, 	0, 	2, 	15.6553, 	6.33399, 	0, 	40, 	0.304, 	(0.0222677,-0.0186687);
19:19:07.776, 	0, 	1, 	11.842, 	8.26789, 	0, 	40, 	0.304, 	(-0.136927,0.0298153);(-0.185427,-0.0579848);(-0.193809,-0.122021);(-0.117333,-0.0942689);
19:19:07.797, 	1, 	1, 	12.2009, 	11.1681, 	0, 	44, 	0.304, 	(0.0597096,-0.112698);(0.15796,-0.111466);(0.241146,-0.000523547);(0.127145,0.0108191);
19:19:07.818, 	0, 	1, 	8.59838, 	-1.23837, 	0, 	44, 	0.304, 	(-0.0518396,0.00210265);(-0.0941473,-0.159723);(0.129023,-0.161529);(-0.0529387,-0.201816);
19:19:07.857, 	0, 	1, 	10.6312, 	5.0596, 	0, 	48, 	0.304, 	(0.017018,-0.0557359);(0.0200979,-0.144472);(0.059989,0.0934368);(0.0132231,0.000709804);
19:19:07.878, 	0, 	1, 	10.7464, 	11.4466, 	0, 	52, 	-7.10543e-17, 	(-0.185199,0.0844622);(-0.00467538,-0.21379);(0.00673003,0.0136412);(0.0688212,-0.0635986);
19:19:07.897, 	1, 	1, 	13.271, 	15.5152, 	0, 	48, 	-7.10543e-17, 	(0.285899,-0.100685);(0.110883,0.149069);(0.153608,0.0985699);(-0.00496594,0.104343);
19:19:07.920, 	0, 	2, 	13.7604, 	10.5129, 	0, 	48, 	-7.10543e-17, 	(-0.0395762,-0.0430821);
19:19:07.938, 	0, 	1, 	10.3237, 	10.5716, 	0, 	52, 	-7.10543e-17, 	(0.0382546,-0.0214995);(-0.0975835,-0.169997);(-0.0330136,0.0811899);(-0.101232,-0.136172);
19:19:07.957, 	0, 	1, 	8.39151, 	6.22766, 	0, 	56, 	-7.10543e-17, 	(-0.0919001,0.0339329);(0.0942109,0.112199);(0.114458,-0.148461);(0.18104,0.120967);
19:19:07.978, 	0, 	1, 	11.5117, 	13.7827, 	0, 	56, 	-7.10543e-17, 	(-0.0105022,-0.0517821);(-0.0596238,-0.0112837);(0.0596238,0.0112837);(-0.0105022,-0.0517821);
