0:(0,0);(0,0);(0,0);(0,0)
# MARKER, slot=0, beam=0, ts=2025-08-21 23:24:38.143
(0,0),(0,0),(0,0),(0,0),(2.1815e-05,-0.000114536),(-5.30586e-07,-0.000178105),(-6.89578e-05,-0.00016929),(-7.09145e-05,-9.00063e-05),(-0.000173135,-0.000101444),(-0.00013399,-1.06078e-05),(-0.000124094,6.57009e-05),(-0.000157788,0.000107197),(-0.000126312,0.000144999),(3.24932e-05,0.00014959),(7.54177e-05,0.000168903),(0.000122439,9.9456e-05),(0.000171682,3.96396e-05),(9.13269e-05,1.7601e-06),(0.000120411,-9.96601e-05),(5.15752e-05,-0.000127852),(1.74919e-05,-0.000168279),(-7.41617e-05,-0.00018296),(-6.65175e-05,-0.000149328),(-8.98998e-05,-6.88337e-05),(-0.000184589,-2.87319e-05),(-0.000169694,6.61672e-05),(-0.000133176,8.85601e-05),(-8.60778e-05,0.0001669),(2.64637e-05,0.000166549),(8.07644e-05,0.000168698),(0.000150127,0.000141029),(9.42115e-05,4.92726e-05),(0,0),(0.00011948,-0.000107434),(5.41487e-05,-0.00013491),(2.86288e-05,-0.000199185),(-1.9245e-05,-0.00015124),(-6.21996e-05,-0.000122889),(-8.73435e-05,-0.000110473),(-0.00016078,-4.44935e-05),(-0.00014806,2.77621e-05),(-0.000119025,0.000129687),(-0.000109776,0.000138509),(1.58968e-06,0.000150688),(4.50122e-05,0.000135073),(0.000109828,0.000152511),(0.000143154,6.28524e-05),(0.000188259,-4.26013e-05),(0.000177415,-4.19812e-05),(0.000113787,-8.12596e-05),(3.54829e-05,-0.000144363),(-5.02135e-05,-0.000170876),(-4.80912e-05,-0.000158495),(-0.000125865,-0.000105939),(-0.000121871,-1.41717e-05),(-0.000161734,-3.56082e-06),(-0.000176335,8.64915e-05),(-0.000102888,0.000144327),(-1.69725e-06,0.000148435),(2.60201e-05,0.000164957),(0.000119447,0.000140065),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(4.89469e-05,-9.37635e-05),(-1.26701e-05,-0.000114622),(-4.80917e-05,-0.000100283),(-0.000104388,-8.02076e-05),(-0.000137067,-6.57033e-05),(-0.000152615,-3.01134e-05),(-0.000115289,6.45522e-05),(-9.71793e-05,0.000124318),(-3.46589e-05,0.000176127),(2.17e-05,0.000144321),(5.31749e-05,0.000150712),(0.000157035,6.95986e-05),(0.000127935,-2.45351e-06),(0.000147693,2.15865e-05),(0.000153617,-6.22555e-05),(8.29463e-05,-0.000130078),(1.00086e-05,-0.000158383),(-2.0867e-05,-0.000145147),(-9.15358e-05,-0.000107766),(-0.000135421,-9.80133e-05),(-0.000153776,1.77617e-05),(-0.000127361,3.80457e-05),(-0.000126038,8.79565e-05),(-8.68949e-05,0.000107165),(2.34899e-05,0.000154044),(8.51032e-05,9.66434e-05),(0.000120068,7.99695e-05),(0.000122659,3.2422e-05),(0,0),(0.000111588,-7.9946e-05),(0.000110855,-0.000120955),(-3.63916e-06,-0.000147681),(-2.76053e-05,-0.000177526),(-6.52938e-05,-0.000138615),(-0.000154008,-6.83039e-05),(-0.00015539,5.97634e-06),(-0.000124998,6.3735e-05),(-8.66895e-05,5.44209e-05),(-7.48579e-05,0.000138092),(-1.66491e-05,0.000143741),(3.57497e-05,6.12867e-05),(7.98385e-05,0.000126882),(0.000103812,8.42998e-05),(0.00011706,-2.35014e-05),(9.09541e-05,-2.84005e-05),(7.25089e-05,-0.000141799),(4.70617e-05,-0.000124959),(-5.77455e-07,-0.000154328),(-4.97067e-05,-0.000144262),(-0.000122714,-9.57966e-05),(-0.000101685,-5.5958e-05),(-0.000157317,6.42971e-05),(-0.000140081,0.000127815),(-8.69378e-05,0.000134533),(3.92791e-06,0.00012154),(3.24733e-05,0.000154996),(9.44379e-05,0.000109206),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(7.01985e-05,-0.000128523),(-3.7065e-05,-0.000149642),(-5.47765e-05,-0.000124555),(-8.96339e-05,-9.57848e-05),(-0.000120678,-3.1828e-05),(-0.00013866,-4.39636e-06),(-0.000130855,2.52875e-05),(-6.84623e-05,0.000139419),(-3.54313e-05,0.000100087),(4.3527e-05,0.000129053),(1.25384e-05,8.83077e-05),(8.97503e-05,3.98142e-05),(0.000135231,-9.0249e-07),(0.000141382,-1.57022e-05),(0.000120912,-0.00011876),(6.86819e-05,-0.000116042),(5.84861e-06,-0.0001437),(-5.41111e-05,-0.000164483),(-7.79646e-05,-0.000120745),(-0.000108794,-7.81709e-05),(-0.000115592,1.17217e-06),(-0.000166309,6.85884e-05),(-4.40133e-05,4.03979e-05),(-2.75097e-05,0.000134775),(-8.31573e-05,0.000142083),(7.76986e-05,0.000133512),(9.79517e-05,9.33323e-05),(0.000148369,3.22076e-05),(0,0),(9.38223e-05,-6.92823e-05),(7.4344e-05,-0.000122638),(1.7342e-05,-0.000146248),(2.11185e-05,-0.000115017),(-7.91271e-05,-7.59286e-05),(-8.27931e-05,-9.83785e-05),(-0.000129335,3.62382e-05),(-0.000125624,7.82994e-05),(-6.30134e-05,7.3535e-05),(-5.34773e-05,0.000102188),(1.14689e-05,0.000131011),(4.55595e-05,0.000120713),(8.39916e-05,7.19182e-05),(8.60562e-05,-5.40915e-06),(0.000114202,-3.49276e-05),(0.000100435,-8.1753e-05),(5.74552e-05,-9.37971e-05),(1.26285e-05,-0.000129013),(-5.88981e-06,-0.000121429),(-2.84577e-05,-0.000136887),(-8.93243e-05,-6.94292e-05),(-0.000119527,-4.6433e-05),(-0.000119185,2.17627e-05),(-0.000129859,8.67237e-05),(-6.78392e-05,0.000138423),(4.4451e-06,0.000137266),(8.1277e-05,0.000150026),(8.63685e-05,0.000104812),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(4.27563e-05,-0.000148938),(-6.30871e-06,-0.000114255),(-9.58814e-05,-0.000119492),(-6.61699e-05,-4.82964e-05),(-0.000104895,3.04265e-06),(-0.000142349,4.95023e-05),(-0.000105698,0.00010095),(-4.87298e-05,5.96709e-05),(-2.6993e-05,0.000156606),(1.81807e-05,0.000107789),(9.15381e-05,0.00011867),(0.000109272,2.97525e-05),(0.000138684,5.70122e-05),(0.00012579,-1.6239e-05),(3.87904e-05,-8.46378e-05),(6.14152e-06,-0.000101212),(-4.96137e-06,-0.000151128),(-1.76145e-05,-0.000146238),(-0.00014352,-6.18238e-05),(-0.000164173,-4.6402e-05),(-0.000114978,1.82631e-05),(-9.15798e-05,7.09367e-05),(-6.17967e-05,0.000111796),(-3.56367e-05,0.000104507),(2.27733e-05,0.000133832),(8.25127e-05,8.88148e-05),(7.8221e-05,5.28274e-05),(0.000120252,2.51569e-05),(0,0),(9.65185e-05,-1.40575e-05),(9.04696e-05,-8.50804e-05),(1.77318e-06,-7.86037e-05),(-5.89312e-05,-0.00014927),(-3.16236e-05,-0.000101152),(-9.94467e-05,-2.88124e-05),(-0.000108291,5.06042e-06),(-0.000161061,1.53092e-05),(-7.65678e-05,8.12819e-05),(4.22138e-06,6.94908e-05),(-4.08111e-05,0.000100708),(6.95696e-05,0.00011634),(8.85085e-05,4.68192e-05),(0.000124981,-2.08671e-05),(8.80921e-05,-2.01312e-05),(9.11848e-05,-6.50792e-05),(8.79448e-05,-0.000109305),(2.92047e-05,-7.51171e-05),(-1.24318e-05,-0.000134929),(-1.66258e-05,-0.000132903),(-0.000157796,-2.53762e-05),(-0.000110281,-5.70319e-05),(-9.48186e-05,2.95298e-05),(-0.000123991,8.46961e-05),(-2.59156e-05,0.000131894),(-7.20044e-06,0.000147103),(6.53658e-05,0.000138626),(5.28925e-05,6.21018e-05),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(1.50272e-05,-8.86984e-05),(-7.36227e-05,-0.000110078),(-4.0261e-05,-8.52091e-05),(-0.000146114,-5.83662e-05),(-0.000136387,-4.24149e-07),(-9.13197e-05,5.83632e-05),(-0.000114113,3.6363e-05),(-5.229e-05,0.000103578),(-3.85631e-05,7.64602e-05),(6.16176e-05,0.00011989),(9.31172e-05,2.26135e-05),(9.69001e-05,3.91989e-05),(0.000105807,1.93282e-05),(5.93531e-05,-2.99158e-05),(4.23659e-05,-9.27293e-05),(4.6699e-05,-9.82713e-05),(-3.35399e-05,-0.000102388),(-4.15237e-05,-6.25154e-05),(-8.163e-05,-0.00010541),(-0.000105679,-2.42391e-06),(-8.19754e-05,-9.14779e-06),(-8.43794e-05,8.08636e-05),(-1.24152e-05,8.13231e-05),(-2.9865e-05,8.24096e-05),(5.20457e-06,6.72668e-05),(4.6196e-05,8.5459e-05),(7.32318e-05,6.32214e-05),(9.99234e-05,6.02352e-05),(0,0),(7.37476e-05,-3.2544e-05),(3.50426e-05,-8.09349e-05),(6.67014e-06,-0.000108664),(-4.90563e-05,-0.000133376),(-7.23047e-05,-0.000100908),(-8.06447e-05,-9.79917e-06),(-0.000114183,-1.23576e-05),(-0.000112282,2.85673e-05),(-6.90672e-05,2.47668e-05),(5.52284e-05,9.53844e-05),(-1.32446e-07,8.61244e-05),(5.48087e-05,0.000105941),(3.38073e-05,2.49884e-05),(0.000113155,9.42127e-07),(0.00011131,-1.67198e-05),(8.91794e-05,-6.32544e-05),(3.19663e-05,-8.88862e-05),(4.75637e-05,-0.000124024),(-3.24201e-06,-9.87442e-05),(-5.44585e-05,-8.55597e-05),(-0.000100255,-3.95341e-06),(-0.000120944,-1.86523e-05),(-8.90774e-05,6.16658e-05),(-4.27561e-05,6.64324e-05),(-6.60497e-05,0.000122119),(1.49828e-05,9.92035e-05),(6.79515e-05,0.00010545),(0.000110195,4.83753e-05),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(-8.18663e-06,-3.63814e-05),(-1.39299e-05,-7.23102e-05),(-6.20571e-05,-5.74783e-05),(-6.2267e-05,-3.57052e-05),(-6.50588e-05,-1.26149e-05),(-9.40323e-05,3.102e-05),(-3.25874e-05,4.11482e-05),(-2.17373e-05,0.000100773),(-6.94339e-06,6.94801e-05),(2.60604e-05,5.1258e-05),(0.000112366,5.11535e-05),(5.5532e-05,1.95727e-05),(0.00011163,-2.00317e-05),(9.33988e-05,-6.14105e-05),(4.05477e-05,-8.10883e-05),(4.89665e-06,-7.22944e-05),(-1.10074e-05,-5.48622e-05),(-7.36717e-06,-9.03445e-05),(-4.39939e-05,-4.89183e-06),(-6.73302e-05,1.06055e-05),(-7.32578e-05,3.64005e-06),(-7.1317e-05,2.61331e-05),(1.14637e-05,4.88155e-05),(-5.01039e-06,4.65305e-05),(2.50227e-05,5.75535e-05),(5.69138e-05,7.3944e-05),(9.87534e-05,2.43304e-05),(0.000109702,1.49069e-05),(0,0),(9.11601e-05,-3.45874e-05),(3.55533e-05,-7.35586e-05),(-1.75901e-05,-0.000124153),(-3.31371e-05,-8.25551e-05),(-9.68831e-05,-4.11e-05),(-6.55752e-05,-4.63416e-05),(-9.16999e-05,9.17108e-06),(-0.000122767,4.40525e-05),(-8.80929e-06,8.92913e-05),(-2.66581e-05,8.94525e-05),(3.7044e-06,7.8496e-05),(3.92839e-05,9.85932e-06),(7.17528e-05,4.75322e-05),(7.20901e-05,3.30138e-05),(0.000100576,-4.10229e-05),(7.04934e-05,-6.60073e-05),(5.44449e-05,-8.19902e-05),(-3.28009e-05,-9.10939e-05),(-5.10928e-06,-9.29249e-05),(-6.12484e-05,-1.43448e-06),(-0.000110233,1.08559e-05),(-8.85451e-05,3.03911e-05),(-4.88702e-05,3.41489e-05),(-8.91729e-05,9.1538e-05),(-4.16155e-05,0.000108329),(5.8467e-05,0.000103639),(3.81494e-05,7.30039e-05),(7.62692e-05,3.3823e-05),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(1.97841e-05,-0.00010255),(-4.87688e-05,-0.000101042),(-3.09513e-05,-6.00644e-05),(-5.42621e-05,-5.58907e-05),(-0.000120834,2.33424e-05),(-1.96273e-05,1.21863e-05),(-7.15261e-06,6.35724e-05),(-4.84728e-05,4.76898e-05),(-2.99603e-05,5.9097e-05),(4.42394e-05,9.92035e-05),(5.75822e-05,5.15244e-05),(7.57939e-05,-3.55624e-06),(0.000105707,-3.29175e-05),(8.37428e-05,-2.76063e-05),(1.04928e-05,-0.000130462),(4.82491e-07,-8.71182e-05),(-7.29752e-05,-6.05205e-05),(-3.38109e-05,-5.68347e-05),(-2.45592e-05,-1.27357e-05),(-0.000133497,-8.31389e-07),(-3.366e-05,6.75798e-05),(-5.43839e-06,6.14444e-05),(-3.08319e-05,8.41254e-05),(5.39945e-06,7.25748e-05),(5.591e-05,6.51877e-05),(2.8631e-05,-1.44456e-05),(9.77871e-05,2.18908e-05),(1.41445e-05,1.65952e-05),(0,0),(7.4461e-05,-2.47136e-05),(-4.94868e-06,-7.34267e-05),(-2.90799e-05,-6.88632e-05),(-8.66004e-05,-5.15441e-05),(-3.04648e-05,-2.376e-05),(-4.5911e-05,2.97177e-05),(-0.000104178,1.31335e-05),(-6.81648e-05,2.24448e-05),(-2.764e-05,6.20814e-05),(-2.74373e-05,8.921e-05),(3.79366e-05,8.47731e-05),(4.72194e-05,2.23039e-05),(9.98289e-05,1.43903e-05),(4.58473e-05,-4.67931e-05),(4.05317e-05,-3.49782e-05),(7.98233e-05,-4.98773e-05),(-1.28373e-05,-4.75229e-05),(-2.15361e-05,-8.98447e-05),(-4.62772e-05,-6.09402e-05),(-5.19812e-05,-2.76492e-05),(-0.000101972,-2.42697e-05),(-8.42939e-05,0.000134304),(-6.51025e-05,3.61286e-05),(-1.04643e-05,8.36531e-05),(1.49772e-05,1.59684e-05),(1.19807e-05,5.82839e-05),(8.73261e-05,8.08981e-05),(8.42916e-05,-5.53537e-06),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(0,0),(-4.15662e-05,-6.52382e-05),(-3.58031e-05,-5.51786e-05),(-5.13724e-05,-2.82045e-05),(-8.20439e-05,-9.56485e-06),(-5.39486e-05,5.13062e-05),(-4.05144e-07,8.82226e-06),(-4.06492e-05,8.56149e-05),(-2.90665e-06,7.23513e-05),(4.24728e-05,-6.66136e-07),(5.06451e-05,4.65607e-05),(6.08222e-05,3.27594e-05),(4.38271e-05,-8.25937e-05),(4.01814e-05,-5.29899e-05),(4.80723e-05,-1.47769e-05),(-1.57304e-05,-8.14486e-05),(-1.58967e-05,-6.37407e-05),(-8.25842e-05,-7.37602e-05),(-5.74609e-05,-3.99633e-05),(-8.3638e-05,7.44159e-05),(-8.04011e-05,3.24435e-05),(-4.50935e-05,4.06005e-05),(-3.20588e-05,7.15915e-06),(8.87428e-06,3.98457e-05),(-2.7547e-05,9.69345e-05),(5.94408e-05,7.06696e-05),(7.06251e-05,2.18037e-05),(4.4099e-05,1.40604e-05),(1.79818e-05,-3.95531e-05),(0,0),(4.07798e-05,-3.94171e-05),(-4.00931e-05,-9.63744e-05),(-7.74756e-05,-3.16641e-05),(-4.72049e-05,-4.50374e-05),(-5.28064e-05,-4.20857e-05),(-5.04863e-05,7.03266e-05),(-2.077e-05,7.05474e-05),(-2.66382e-05,4.81197e-05),(-1.07033e-05,4.62527e-05),(2.27683e-05,3.60725e-05),(3.6288e-05,5.36476e-05),(1.05127e-05,3.55266e-05),(6.6385e-05,3.59049e-05),(3.00884e-05,-7.92301e-07),(1.00956e-05,-2.68799e-05),(1.32111e-05,-6.23927e-05),(-4.34718e-05,1.47253e-06),(1.38393e-05,-4.97415e-05),(-4.26201e-05,3.43896e-06),(-4.36693e-05,-3.98779e-05),(-6.13934e-05,-1.19229e-05),(-9.34243e-05,6.60281e-05),(1.70488e-06,1.56329e-05),(-2.20581e-06,-1.72057e-05),(3.99855e-05,9.76463e-05),(4.50654e-05,4.1846e-05),(5.15108e-05,4.36196e-05),(5.71278e-05,2.04166e-06),(0,0),(0,0),(0,0).

