2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	31.471, 	30, 	17.8001, 	1, 	3.04
2, 	31.471, 	30, 	17.4816, 	1, 	3.04
2, 	31.471, 	30, 	17.5117, 	1, 	3.04
2, 	31.471, 	30, 	17.7928, 	1, 	3.04
2, 	31.471, 	30, 	17.168, 	1, 	3.04
2, 	31.471, 	30, 	17.739, 	1, 	3.04
2, 	31.471, 	30, 	16.94, 	1, 	3.04
2, 	31.471, 	30, 	17.3717, 	1, 	3.04
2, 	31.471, 	30, 	17.5419, 	1, 	3.04
2, 	31.471, 	30, 	17.2208, 	1, 	3.04
2, 	31.471, 	30, 	16.5825, 	1, 	3.04
2, 	31.471, 	30, 	18.0873, 	1, 	3.04
2, 	31.471, 	30, 	16.5461, 	1, 	3.04
2, 	31.471, 	30, 	18.3828, 	1, 	3.04
2, 	31.471, 	30, 	17.759, 	1, 	3.04
2, 	31.471, 	30, 	17.6981, 	1, 	3.04
2, 	31.471, 	30, 	17.9231, 	1, 	3.04
2, 	31.471, 	30, 	17.2197, 	1, 	3.04
2, 	31.471, 	30, 	17.4713, 	1, 	3.04
2, 	31.471, 	30, 	17.7231, 	1, 	3.04
2, 	31.471, 	30, 	17.6647, 	1, 	2.736
2, 	31.471, 	30, 	18.3817, 	1, 	2.736
2, 	31.471, 	30, 	17.2891, 	1, 	2.736
2, 	31.471, 	30, 	17.3854, 	1, 	2.736
2, 	31.471, 	30, 	17.0638, 	1, 	2.432
2, 	31.471, 	30, 	16.4357, 	1, 	2.736
2, 	31.471, 	30, 	16.4357, 	1, 	2.736
2, 	31.471, 	30, 	17.29, 	1, 	2.736
2, 	31.471, 	30, 	17.5782, 	1, 	2.736
2, 	31.471, 	30, 	16.9934, 	1, 	2.736
2, 	31.471, 	30, 	17.821, 	1, 	2.736
2, 	31.471, 	30, 	17.9961, 	1, 	2.736
2, 	31.471, 	30, 	17.1636, 	1, 	2.736
2, 	31.471, 	30, 	17.3635, 	1, 	3.04
2, 	31.471, 	30, 	17.8854, 	1, 	3.04
2, 	31.471, 	30, 	18.0742, 	1, 	3.04
2, 	31.471, 	30, 	17.3725, 	1, 	3.04
2, 	31.471, 	30, 	17.4152, 	1, 	3.04
2, 	31.471, 	30, 	18.1694, 	1, 	3.04
2, 	31.471, 	30, 	16.9437, 	1, 	3.04
2, 	31.471, 	30, 	17.4144, 	1, 	3.04
2, 	31.471, 	30, 	18.0792, 	1, 	3.04
2, 	31.471, 	30, 	17.386, 	1, 	3.04
2, 	31.471, 	30, 	17.7703, 	1, 	3.04
2, 	31.471, 	30, 	17.0961, 	1, 	3.04
2, 	31.471, 	30, 	17.7027, 	1, 	3.04
2, 	31.471, 	30, 	17.9143, 	1, 	3.04
2, 	31.471, 	30, 	16.9732, 	1, 	3.04
2, 	31.471, 	30, 	17.2973, 	1, 	3.04
2, 	31.471, 	30, 	17.8169, 	1, 	3.04
2, 	31.471, 	30, 	17.6356, 	1, 	3.04
2, 	31.471, 	30, 	18.3097, 	1, 	3.04
2, 	31.471, 	30, 	18.1368, 	1, 	3.04
2, 	31.471, 	30, 	17.6243, 	1, 	3.04
2, 	31.471, 	30, 	17.376, 	1, 	3.04
2, 	31.471, 	30, 	17.468, 	1, 	3.04
2, 	31.471, 	30, 	16.2033, 	1, 	3.04
2, 	31.471, 	30, 	17.5703, 	1, 	3.04
2, 	31.471, 	30, 	17.7496, 	1, 	3.04
2, 	31.471, 	30, 	17.7334, 	1, 	3.04
2, 	31.471, 	30, 	17.787, 	1, 	3.04
2, 	31.471, 	30, 	18.8931, 	1, 	3.04
2, 	31.471, 	30, 	17.799, 	1, 	3.04
2, 	31.471, 	30, 	17.7611, 	1, 	3.04
2, 	31.471, 	30, 	17.7925, 	1, 	3.04
2, 	31.471, 	30, 	16.7512, 	1, 	3.04
2, 	31.471, 	30, 	17.6292, 	1, 	3.04
2, 	31.471, 	30, 	18.0738, 	1, 	3.04
2, 	31.471, 	30, 	18.0992, 	1, 	3.04
2, 	31.471, 	30, 	17.1248, 	1, 	3.04
2, 	31.471, 	30, 	17.6281, 	1, 	3.04
2, 	31.471, 	30, 	17.2253, 	1, 	3.04
2, 	31.471, 	30, 	18.3576, 	1, 	3.04
2, 	31.471, 	30, 	18.2976, 	1, 	3.04
2, 	31.471, 	30, 	18.1991, 	1, 	3.04
2, 	31.471, 	30, 	17.6238, 	1, 	3.04
2, 	31.471, 	30, 	17.5215, 	1, 	3.04
2, 	31.471, 	30, 	17.7685, 	1, 	3.04
2, 	31.471, 	30, 	17.6387, 	1, 	3.04
2, 	31.471, 	30, 	17.8962, 	1, 	3.04
2, 	31.471, 	30, 	17.826, 	1, 	3.04
2, 	31.471, 	30, 	16.8807, 	1, 	3.04
2, 	31.471, 	30, 	18.3038, 	1, 	3.04
2, 	31.471, 	30, 	18.1925, 	1, 	3.04
2, 	31.471, 	30, 	16.7271, 	1, 	3.04
2, 	31.471, 	30, 	16.9726, 	1, 	3.04
2, 	31.471, 	30, 	17.2338, 	1, 	3.04
2, 	31.471, 	30, 	17.97, 	1, 	3.04
2, 	31.471, 	30, 	17.2714, 	1, 	3.04
2, 	31.471, 	30, 	17.8738, 	1, 	3.04
2, 	31.471, 	30, 	17.7681, 	1, 	3.04
2, 	31.471, 	30, 	17.4723, 	1, 	3.04
2, 	31.471, 	30, 	17.7935, 	1, 	3.04
2, 	31.471, 	30, 	17.0106, 	1, 	3.04
2, 	31.471, 	30, 	17.2673, 	1, 	3.04
2, 	31.471, 	30, 	16.8412, 	1, 	3.04
2, 	31.471, 	30, 	17.1101, 	1, 	3.04
2, 	31.471, 	30, 	17.3512, 	1, 	3.04
2, 	31.471, 	30, 	16.6504, 	1, 	3.04
2, 	31.471, 	30, 	17.4277, 	1, 	3.04
2, 	27.1, 	34, 	12.4693, 	1, 	2.736
2, 	27.1, 	33, 	13.259, 	1, 	2.736
2, 	27.1, 	35, 	12.8061, 	1, 	2.736
2, 	27.1, 	33, 	12.6841, 	1, 	2.736
2, 	27.1, 	34, 	13.9347, 	1, 	2.736
2, 	27.1, 	35, 	12.6135, 	1, 	2.736
2, 	27.1, 	37, 	12.5862, 	1, 	2.736
2, 	27.1, 	36, 	12.3617, 	1, 	2.736
2, 	27.1, 	38, 	13.2529, 	1, 	2.736
2, 	27.1, 	34, 	12.9491, 	1, 	3.04
2, 	27.1, 	29, 	15.2843, 	1, 	3.04
2, 	27.1, 	29, 	15.3526, 	1, 	3.04
2, 	27.1, 	29, 	15.1855, 	1, 	3.04
2, 	27.1, 	29, 	15.2454, 	1, 	3.04
2, 	27.1, 	29, 	15.2454, 	1, 	3.04
2, 	27.1, 	29, 	15.6024, 	1, 	3.04
2, 	27.1, 	29, 	15.9431, 	1, 	3.04
2, 	27.1, 	29, 	15.3262, 	1, 	3.04
2, 	27.1, 	29, 	15.2305, 	1, 	3.04
2, 	27.1, 	29, 	14.5795, 	1, 	3.04
2, 	27.1, 	29, 	15.3153, 	1, 	3.04
2, 	27.1, 	29, 	15.1128, 	1, 	3.04
2, 	27.1, 	29, 	15.6141, 	1, 	3.04
2, 	27.1, 	29, 	15.6258, 	1, 	3.04
2, 	27.1, 	29, 	15.5325, 	1, 	3.04
