2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-50.6636, 	20, 	12.0378, 	1, 	0.304
2, 	-50.6636, 	21, 	12.0939, 	1, 	0.608
2, 	-50.6636, 	17, 	11.854, 	1, 	0.912
2, 	-50.6636, 	15, 	11.9425, 	1, 	1.216
2, 	-50.6636, 	20, 	12.8486, 	1, 	1.52
2, 	-50.6636, 	18, 	12.3644, 	1, 	1.824
2, 	-50.6636, 	21, 	11.6744, 	1, 	2.128
2, 	-50.6636, 	20, 	12.0035, 	1, 	2.432
2, 	-50.6636, 	16, 	12.1424, 	1, 	2.736
2, 	-50.6636, 	15, 	12.3175, 	1, 	3.04
2, 	-50.6636, 	17, 	12.2874, 	1, 	0.304
2, 	-50.6636, 	20, 	11.6426, 	1, 	0.608
2, 	-50.6636, 	22, 	12.7557, 	1, 	0.912
2, 	-50.6636, 	19, 	12.1793, 	1, 	1.216
2, 	-50.6636, 	17, 	12.8298, 	1, 	1.52
2, 	-50.6636, 	15, 	12.9193, 	1, 	1.824
2, 	-50.6636, 	22, 	11.6755, 	1, 	2.128
2, 	-50.6636, 	19, 	12.5836, 	1, 	2.432
2, 	-50.6636, 	17, 	13.1342, 	1, 	2.736
2, 	-50.6636, 	15, 	12.922, 	1, 	2.736
2, 	-50.6636, 	17, 	12.3155, 	1, 	0.304
2, 	-50.6636, 	19, 	12.1255, 	1, 	0.608
2, 	-50.6636, 	17, 	11.5492, 	1, 	0.912
2, 	-50.6636, 	15, 	12.5014, 	1, 	1.216
2, 	-50.6636, 	16, 	12.522, 	1, 	1.52
2, 	-50.6636, 	19, 	12.411, 	1, 	1.824
2, 	-50.6636, 	15, 	11.9641, 	1, 	2.128
2, 	-50.6636, 	16, 	11.8168, 	1, 	2.432
2, 	-50.6636, 	19, 	12.8438, 	1, 	2.736
2, 	-50.6636, 	17, 	13.2246, 	1, 	2.736
2, 	-50.6636, 	17, 	12.8666, 	1, 	0.304
2, 	-50.6636, 	22, 	12.1999, 	1, 	0.608
2, 	-50.6636, 	17, 	12.5773, 	1, 	0.912
2, 	-50.6636, 	19, 	11.1531, 	1, 	1.216
2, 	-50.6636, 	22, 	12.7698, 	1, 	1.52
2, 	-50.6636, 	17, 	13.107, 	1, 	1.52
2, 	-50.6636, 	16, 	12.2209, 	1, 	1.52
2, 	-50.6636, 	17, 	12.787, 	1, 	1.824
2, 	-50.6636, 	20, 	11.8068, 	1, 	1.824
2, 	-50.6636, 	22, 	11.7957, 	1, 	2.128
2, 	-50.6636, 	17, 	12.4909, 	1, 	0.304
2, 	-50.6636, 	16, 	12.6259, 	1, 	0.608
2, 	-50.6636, 	17, 	11.987, 	1, 	0.912
2, 	-50.6636, 	15, 	11.6627, 	1, 	1.216
2, 	-50.6636, 	20, 	12.6086, 	1, 	1.52
2, 	-50.6636, 	16, 	12.6676, 	1, 	1.824
