2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-22.21278725922066, 	-22.21278725922066, 	26.1534, 	1, 	1.52
2, 	-22.21278725922066, 	-22.21278725922066, 	0, 	0, 	1.52
2, 	31.5631, 	31.5631, 	13.1249, 	0, 	1.52
2, 	20.5829, 	20.5829, 	19.078, 	1, 	1.216
1, 	20.5829, 	20.5829, 	10.7393, 	1, 	1.216
2, 	19.6296, 	19.6296, 	16.1027, 	1, 	1.216
2, 	19.6296, 	19.6296, 	15.4753, 	1, 	1.216
2, 	22.508, 	22.508, 	17.391, 	1, 	1.52
2, 	22.508, 	22.508, 	15.6413, 	1, 	1.824
2, 	22.508, 	22.508, 	17.8036, 	1, 	1.824
2, 	22.508, 	22.508, 	17.2819, 	1, 	2.128
2, 	38.111, 	38.111, 	15.6303, 	1, 	2.432
2, 	38.111, 	38.111, 	17.326, 	1, 	2.736
2, 	36.9819, 	36.9819, 	19.2143, 	1, 	2.736
2, 	36.9819, 	36.9819, 	18.3972, 	1, 	3.04
2, 	14.9403, 	14.9403, 	18.3938, 	1, 	3.04
2, 	14.9403, 	14.9403, 	16.7212, 	1, 	3.04
2, 	46.599, 	46.599, 	16.1031, 	1, 	3.04
2, 	46.599, 	46.599, 	17.1654, 	1, 	3.04
2, 	47.9181, 	47.9181, 	13.5912, 	0, 	3.04
1, 	47.9181, 	47.9181, 	12.9189, 	1, 	2.432
1, 	31.5631, 	31.5631, 	10.7895, 	1, 	2.128
1, 	31.5631, 	31.5631, 	0, 	0, 	2.128
2, 	31.5631, 	31.5631, 	18.4813, 	1, 	2.128
2, 	33.6892, 	33.6892, 	19.4325, 	1, 	2.128
2, 	33.6892, 	33.6892, 	19.3599, 	1, 	2.128
2, 	33.6892, 	33.6892, 	20.133, 	1, 	2.128
2, 	33.6892, 	33.6892, 	19.4104, 	1, 	2.128
2, 	38.111, 	38.111, 	19.919, 	1, 	2.128
2, 	38.111, 	38.111, 	20.3844, 	1, 	2.432
2, 	14.0157, 	14.0157, 	18.9857, 	1, 	2.432
2, 	14.0157, 	14.0157, 	19.5876, 	1, 	2.736
2, 	16.8018, 	16.8018, 	19.8238, 	1, 	3.04
2, 	16.8018, 	16.8018, 	21.7839, 	1, 	3.04
2, 	15.8689, 	15.8689, 	20.5425, 	1, 	3.04
2, 	15.8689, 	15.8689, 	21.7014, 	1, 	3.04
2, 	17.7394, 	17.7394, 	22.0116, 	1, 	3.04
2, 	17.7394, 	17.7394, 	20.4283, 	1, 	3.04
2, 	13.0948, 	13.0948, 	20.4283, 	1, 	3.04
2, 	13.0948, 	13.0948, 	20.4283, 	1, 	3.04
2, 	15.8689, 	15.8689, 	19.115, 	1, 	3.04
2, 	15.8689, 	15.8689, 	19.8745, 	1, 	3.04
2, 	13.0948, 	13.0948, 	18.8977, 	1, 	3.04
2, 	13.0948, 	13.0948, 	21.9711, 	1, 	3.04
2, 	12.1773, 	12.1773, 	19.5663, 	1, 	3.04
2, 	12.1773, 	12.1773, 	23.4839, 	1, 	3.04
2, 	12.1773, 	12.1773, 	22.3814, 	1, 	3.04
2, 	12.1773, 	12.1773, 	22.4477, 	1, 	3.04
2, 	13.0948, 	13.0948, 	23.3714, 	1, 	3.04
2, 	13.0948, 	13.0948, 	22.3631, 	1, 	3.04
2, 	12.1773, 	12.1773, 	23.1285, 	1, 	3.04
2, 	12.1773, 	12.1773, 	23.1019, 	1, 	3.04
2, 	11.263, 	11.263, 	22.5632, 	1, 	3.04
