2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	58.382, 	58.382, 	24.4573, 	1, 	3.04
2, 	58.382, 	58.382, 	18.5121, 	1, 	3.04
2, 	58.382, 	58.382, 	25.0682, 	1, 	3.04
2, 	58.382, 	58.382, 	21.632, 	1, 	3.04
2, 	58.382, 	58.382, 	21.8448, 	1, 	3.04
2, 	58.382, 	58.382, 	23.4782, 	1, 	3.04
2, 	58.382, 	58.382, 	19.281, 	1, 	3.04
2, 	58.382, 	58.382, 	25.0878, 	1, 	3.04
2, 	58.382, 	58.382, 	22.1426, 	1, 	3.04
2, 	58.382, 	58.382, 	25.453, 	1, 	3.04
2, 	58.382, 	58.382, 	22.6128, 	1, 	3.04
2, 	58.382, 	58.382, 	18.6932, 	1, 	3.04
2, 	58.382, 	58.382, 	20.0039, 	1, 	3.04
2, 	58.382, 	58.382, 	24.9922, 	1, 	3.04
2, 	58.382, 	58.382, 	24.2012, 	1, 	3.04
2, 	58.382, 	58.382, 	24.2496, 	1, 	3.04
2, 	58.382, 	58.382, 	24.1619, 	1, 	3.04
2, 	58.382, 	58.382, 	23.945, 	1, 	3.04
2, 	58.382, 	58.382, 	24.4936, 	1, 	3.04
2, 	58.382, 	58.382, 	25.1052, 	1, 	3.04
2, 	58.382, 	58.382, 	24.641, 	1, 	3.04
2, 	58.382, 	58.382, 	20.5814, 	1, 	3.04
2, 	58.382, 	58.382, 	24.0201, 	1, 	3.04
2, 	58.382, 	58.382, 	23.4553, 	1, 	3.04
2, 	58.382, 	58.382, 	24.5741, 	1, 	3.04
2, 	58.382, 	58.382, 	22.2543, 	1, 	3.04
2, 	58.382, 	58.382, 	24.444, 	1, 	3.04
2, 	58.382, 	58.382, 	19.9357, 	1, 	3.04
2, 	58.382, 	58.382, 	19.4421, 	1, 	3.04
2, 	58.382, 	58.382, 	22.1424, 	1, 	3.04
2, 	58.382, 	58.382, 	22.8416, 	1, 	3.04
2, 	58.382, 	58.382, 	23.689, 	1, 	3.04
2, 	58.382, 	58.382, 	24.402, 	1, 	3.04
2, 	58.382, 	58.382, 	21.4835, 	1, 	3.04
2, 	58.382, 	58.382, 	23.6822, 	1, 	3.04
