2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	1.34299, 	1.34299, 	26.1534, 	1, 	1.52
2, 	35.8692, 	35.8692, 	22.3266, 	1, 	1.52
2, 	35.8692, 	35.8692, 	21.1438, 	1, 	1.824
2, 	35.8692, 	35.8692, 	17.872, 	1, 	2.02667
2, 	35.8692, 	35.8692, 	18.2475, 	1, 	2.17143
2, 	31.5631, 	31.5631, 	19.3386, 	1, 	2.28
2, 	31.5631, 	31.5631, 	19.4369, 	1, 	2.36444
2, 	31.5631, 	31.5631, 	17.1573, 	1, 	2.432
2, 	35.8692, 	35.8692, 	21.0844, 	1, 	2.736
2, 	35.8692, 	35.8692, 	15.1486, 	1, 	2.736
2, 	-0.447628, 	-0.447628, 	16.7518, 	1, 	3.04
2, 	-1.34299, 	-1.34299, 	10.3528, 	1, 	3.04
2, 	1.34299, 	1.34299, 	15.8769, 	1, 	3.04
2, 	39.2579, 	39.2579, 	10.4329, 	0, 	3.04
1, 	18.6818, 	18.6818, 	14.5787, 	1, 	2.432
2, 	36.9819, 	36.9819, 	11.7984, 	0, 	2.432
1, 	0.447628, 	0.447628, 	11.735, 	1, 	1.824
2, 	1.34299, 	1.34299, 	9.79303, 	0, 	1.824
1, 	0.447628, 	0.447628, 	11.6179, 	1, 	1.216
2, 	0.447628, 	0.447628, 	13.4813, 	1, 	1.216
2, 	0.447628, 	0.447628, 	15.7326, 	1, 	1.216
2, 	0.447628, 	0.447628, 	12.8794, 	0, 	1.216
1, 	21.5423, 	21.5423, 	8.24614, 	0, 	0.912
1, 	2.23869, 	2.23869, 	8.80397, 	1, 	0.608
2, 	1.34299, 	1.34299, 	11.0845, 	0, 	0.608
1, 	1.34299, 	1.34299, 	10.3049, 	0, 	0.608
1, 	34.772, 	34.772, 	4.48976, 	1, 	0.608
2, 	30.5182, 	30.5182, 	10.5515, 	0, 	0.608
1, 	1.34299, 	1.34299, 	10.5123, 	0, 	0.608
1, 	1.34299, 	1.34299, 	10.5123, 	1, 	0.304
2, 	34.772, 	34.772, 	8.81819, 	0, 	0.304
1, 	34.772, 	34.772, 	-1.6103, 	0, 	-7.10543e-17
1, 	12.1773, 	12.1773, 	7.40941, 	0, 	-7.10543e-17
1, 	12.1773, 	12.1773, 	7.01264, 	0, 	-7.10543e-17
