2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	5.82915, 	-60, 	26.1534, 	1, 	1.52
2, 	41.6104, 	27, 	17.1257, 	1, 	0.608
2, 	35.8692, 	17, 	22.4668, 	1, 	0.912
2, 	30.5182, 	35, 	22.4632, 	1, 	0.912
2, 	31.5631, 	28, 	22.6964, 	1, 	1.216
2, 	-2.23869, 	20, 	21.1244, 	1, 	1.52
2, 	-2.23869, 	-5, 	11.7129, 	1, 	1.824
2, 	-2.23869, 	-9, 	12.123, 	0, 	1.824
1, 	-2.23869, 	55, 	16.4562, 	1, 	1.824
2, 	44.0521, 	55, 	16.6004, 	1, 	2.128
2, 	38.111, 	2, 	16.6522, 	1, 	2.432
2, 	20.5829, 	22, 	17.5043, 	1, 	2.432
2, 	18.6818, 	48, 	13.0329, 	0, 	2.432
1, 	16.8018, 	33, 	8.04574, 	0, 	2.128
1, 	19.6296, 	16, 	13.024, 	1, 	1.52
2, 	19.6296, 	-8, 	7.89615, 	0, 	1.52
1, 	19.6296, 	24, 	10.9783, 	1, 	0.912
2, 	16.8018, 	24, 	12.1559, 	0, 	0.912
1, 	16.8018, 	16, 	9.86586, 	0, 	0.912
1, 	15.8689, 	16, 	12.1189, 	0, 	0.912
1, 	14.9403, 	18, 	8.49351, 	1, 	0.304
2, 	16.8018, 	18, 	10.8166, 	0, 	0.304
1, 	16.8018, 	16, 	7.89095, 	0, 	-7.10543e-17
1, 	33.6892, 	16, 	10.7746, 	0, 	-7.10543e-17
1, 	34.772, 	27, 	9.97866, 	0, 	-7.10543e-17
1, 	35.8692, 	34, 	8.3821, 	1, 	-7.10543e-17
2, 	14.0157, 	36, 	8.37004, 	0, 	-7.10543e-17
1, 	13.0948, 	24, 	-1.73262, 	0, 	-7.10543e-17
1, 	11.263, 	24, 	7.12085, 	0, 	-7.10543e-17
1, 	11.263, 	26, 	6.6408, 	1, 	-7.10543e-17
2, 	11.263, 	26, 	9.79261, 	0, 	-7.10543e-17
1, 	11.263, 	22, 	5.31109, 	1, 	-7.10543e-17
2, 	9.44278, 	22, 	8.35568, 	0, 	-7.10543e-17
1, 	9.44278, 	-44, 	6.97931, 	0, 	-7.10543e-17
1, 	7.63215, 	-44, 	9.84237, 	0, 	-7.10543e-17
1, 	8.53639, 	21, 	13.7207, 	1, 	-7.10543e-17
2, 	8.53639, 	-44, 	3.71424, 	0, 	-7.10543e-17
