(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
18:52:53.054, 	1, 	2, 	22.0826, 	26.1534, 	1, 	1.38778e-15, 	1.52, 	(0.922928,0.164705);20:12:03.972, 	1, 	1, 	18.1152, 	14.5712, 	0, 	4, 	2.128, 	(0.337667,-0.194062);(0.274413,0.446675);(-0.0119222,0.528803);(-0.320968,0.380171);
20:12:44.449, 	1, 	2, 	15.5696, 	18.2199, 	1, 	4, 	2.432, 	(0.00408919,0.0937073);
20:12:44.485, 	1, 	2, 	14.1807, 	16.0362, 	1, 	4, 	2.736, 	(0.10509,0.0231265);
20:12:44.545, 	1, 	2, 	15.5573, 	15.6637, 	1, 	4, 	2.736, 	(0.0672555,0.145243);
20:12:44.584, 	0, 	2, 	10.3801, 	12.5139, 	1, 	4, 	2.736, 	(0.00535285,0.0512249);
20:12:44.633, 	0, 	1, 	12.0739, 	13.9806, 	0, 	8, 	2.432, 	(-0.100272,0.056065);(-0.187732,-0.139436);(-0.114044,-0.145958);(0.0606846,-0.135895);
20:12:44.683, 	1, 	1, 	13.5893, 	8.95204, 	0, 	12, 	1.824, 	(-0.0657853,-0.0263238);(-0.0657853,-0.0263238);(0.0657853,0.0263238);(-0.0657853,-0.0263238);
20:12:44.745, 	0, 	2, 	12.0087, 	5.14075, 	0, 	12, 	1.824, 	(-0.0107408,0.0217875);
20:12:44.783, 	0, 	1, 	10.7981, 	8.59515, 	0, 	16, 	1.52, 	(-0.0349711,0.106883);(-0.215907,-0.0146867);(-0.321309,-0.123165);(-0.205578,-0.259896);
20:12:44.833, 	0, 	1, 	9.56979, 	7.90686, 	0, 	20, 	1.216, 	(-0.058315,0.0694319);(-0.0761621,-0.148744);(0.0515067,-0.13123);(0.138363,-0.000819902);
20:12:44.883, 	1, 	1, 	11.7275, 	14.4423, 	0, 	24, 	0.912, 	(-0.121842,0.161759);(-0.224726,-0.110794);(-0.0104943,-0.0832576);(0.0914781,0.00853528);
20:12:44.946, 	0, 	2, 	15.5351, 	12.1601, 	0, 	24, 	0.912, 	(0.0398529,0.0670098);
20:12:45.034, 	1, 	1, 	14.4847, 	10.9602, 	0, 	28, 	0.304, 	(0.285119,0.0321499);(0.0803007,0.317925);(0.000183208,0.260535);(-0.0972309,0.362631);
20:12:45.088, 	0, 	2, 	9.21749, 	5.82979, 	0, 	28, 	0.304, 	(0.00393033,-0.0557044);
20:12:45.134, 	0, 	1, 	8.71037, 	8.97513, 	0, 	32, 	-7.10543e-17, 	(-0.052662,0.0945001);(-0.12423,-0.0251307);(-0.100833,-0.0215705);(-0.139285,0.0377809);
20:12:45.184, 	1, 	1, 	12.6714, 	9.76832, 	0, 	36, 	-7.10543e-17, 	(0.0871387,-0.091454);(0.118502,0.0980561);(0.0153083,0.0884019);(-0.0853893,0.0744313);
20:12:45.247, 	0, 	2, 	10.8523, 	6.15509, 	0, 	36, 	-7.10543e-17, 	(0.0150616,-0.016801);
20:12:45.284, 	1, 	1, 	11.3747, 	8.50782, 	0, 	36, 	-7.10543e-17, 	(0.249375,-0.0441109);(-0.0668155,0.236252);(-0.171503,0.144932);(-0.379654,-0.120956);
20:12:45.347, 	0, 	2, 	9.2848, 	8.50782, 	0, 	36, 	-7.10543e-17, 	(0.249375,-0.0441109);(-0.0668155,0.236252);(-0.171503,0.144932);(-0.379654,-0.120956);
20:12:45.384, 	0, 	1, 	9.5514, 	10.4744, 	0, 	40, 	-7.10543e-17, 	(0.0769504,-0.168722);(0.137254,0.118909);(-0.0103254,0.0593584);(-0.0485987,0.0333181);
20:12:45.435, 	0, 	1, 	10.5513, 	9.85786, 	0, 	44, 	-7.10543e-17, 	(-0.139711,0.100191);(-0.118062,-0.0337085);(-0.0508245,-0.0596954);(0.0229373,-0.136936);
20:12:45.485, 	1, 	1, 	11.1336, 	12.6443, 	0, 	48, 	-7.10543e-17, 	(-0.0334043,0.00433764);(0.218175,-0.263593);(0.19086,0.123594);(0.218361,-0.0103957);
20:12:45.548, 	0, 	2, 	7.73727, 	6.46006, 	0, 	48, 	-7.10543e-17, 	(0.00126318,0.0436803);
20:12:45.585, 	0, 	1, 	9.4261, 	9.36599, 	0, 	52, 	-7.10543e-17, 	(-0.0829156,0.0578069);(-0.0829156,0.0578069);(0.0829156,-0.0578069);(-0.0829156,0.0578069);
20:12:45.635, 	0, 	1, 	8.89116, 	7.27642, 	0, 	56, 	-7.10543e-17, 	(-0.0926541,-0.0480797);(-0.0731783,0.0204076);(0.061886,-0.164532);(0.0996311,0.141095);
20:12:45.886, 	0, 	1, 	10.2487, 	11.2613, 	0, 	60, 	-7.10543e-17, 	(-0.0179378,0.0737187);(0.0142033,0.0252998);(-0.0142033,-0.0252998);(-0.0179378,0.0737187);
20:12:45.936, 	0, 	1, 	8.29195, 	4.5569, 	0, 	64, 	-7.10543e-17, 	(-0.108876,0.015);(-0.0342578,-0.152772);(-0.13803,-0.0537291);(-0.0797812,0.00428361);
20:12:45.986, 	0, 	1, 	8.4673, 	8.04935, 	0, 	68, 	-7.10543e-17, 	(0.0860199,0.0220792);(0.0207169,0.123087);(0.0434944,0.098184);(-0.0899555,0.0774566);
20:12:46.237, 	0, 	1, 	10.3354, 	12.762, 	0, 	72, 	-7.10543e-17, 	(-0.0893231,0.0131485);(-0.0567238,0.0998885);(-0.0117781,-0.0356058);(0.0302179,0.00922474);
20:12:46.287, 	0, 	1, 	9.21809, 	10.3334, 	0, 	76, 	-7.10543e-17, 	(-0.0520489,0.0339272);(-0.0886635,-0.0622521);(-0.0317147,-0.0577269);(0.0195478,-0.095186);
20:12:46.337, 	1, 	1, 	7.68985, 	6.65889, 	0, 	72, 	-7.10543e-17, 	(0.0853496,0.00718636);(0.000625467,0.135278);(-0.0289819,0.105237);(-0.136975,0.0739845);
20:12:46.392, 	0, 	2, 	9.56919, 	8.13334, 	0, 	72, 	-7.10543e-17, 	(0.0279356,0.0130549);
