2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-52.098, 	-60, 	14.51926, 	1, 	3.04
2, 	-52.098, 	-59, 	15.348149999999999, 	1, 	2.736
2, 	-52.098, 	-58, 	15.201310000000001, 	1, 	3.04
2, 	-52.098, 	-57, 	14.817720000000003, 	1, 	2.736
2, 	-52.098, 	-56, 	15.066799999999997, 	1, 	3.04
2, 	-52.098, 	-55, 	14.77039, 	1, 	3.04
2, 	-52.098, 	-54, 	14.6981, 	1, 	3.04
2, 	-52.098, 	-53, 	15.087459999999998, 	1, 	3.04
2, 	-52.098, 	-52, 	15.97905, 	1, 	2.736
2, 	-52.098, 	-51, 	15.87913, 	1, 	2.736
2, 	-52.098, 	-50, 	14.987309999999999, 	1, 	3.04
2, 	-52.098, 	-49, 	14.82389, 	1, 	2.736
2, 	-52.098, 	-48, 	15.238330000000001, 	1, 	3.04
2, 	-52.098, 	-47, 	14.541529999999998, 	1, 	3.04
2, 	-52.098, 	-46, 	14.77609, 	1, 	3.04
2, 	-52.098, 	-45, 	14.43759, 	1, 	2.736
2, 	-52.098, 	-44, 	14.206719999999999, 	1, 	3.04
2, 	-52.098, 	-43, 	14.51058, 	1, 	3.04
2, 	-52.098, 	-42, 	15.234359999999999, 	1, 	3.04
2, 	-52.098, 	-41, 	14.94538, 	1, 	3.04
2, 	-52.098, 	-40, 	14.759490000000003, 	1, 	3.04
2, 	-52.098, 	-39, 	14.791819999999998, 	1, 	2.128
2, 	-52.098, 	-38, 	14.79834, 	1, 	1.52
2, 	-52.098, 	-37, 	14.592690000000001, 	1, 	2.128
2, 	-52.098, 	-36, 	12.82899, 	1, 	0.608
2, 	-52.098, 	-35, 	8.60974, 	1, 	0.304
2, 	-52.098, 	-34, 	1.40258, 	0, 	0.304
2, 	-52.098, 	-33, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-32, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-31, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-30, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-29, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-28, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-27, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-26, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-25, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-24, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-23, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-22, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-21, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-20, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-19, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-18, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-17, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-16, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-15, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-14, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-13, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-12, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-11, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-10, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-9, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-8, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-7, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-6, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-5, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-4, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-3, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-2, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-1, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	0, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	1, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	2, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	3, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	4, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	5, 	12.802789999999998, 	1, 	1.216
2, 	-52.098, 	6, 	14.19239, 	1, 	2.736
2, 	-52.098, 	7, 	14.24712, 	1, 	3.04
2, 	-52.098, 	8, 	14.17878, 	1, 	3.04
2, 	-52.098, 	9, 	14.569240000000002, 	1, 	2.736
2, 	-52.098, 	10, 	14.95224, 	1, 	3.04
2, 	-52.098, 	11, 	15.00318, 	1, 	3.04
2, 	-52.098, 	12, 	15.222729999999999, 	1, 	3.04
2, 	-52.098, 	13, 	15.255360000000001, 	1, 	3.04
2, 	-52.098, 	14, 	15.381870000000001, 	1, 	3.04
2, 	-52.098, 	15, 	15.893009999999999, 	1, 	3.04
2, 	-52.098, 	16, 	15.955150000000003, 	1, 	3.04
2, 	-52.098, 	17, 	15.867949999999999, 	1, 	3.04
2, 	-52.098, 	18, 	15.89052, 	1, 	3.04
2, 	-52.098, 	19, 	16.27331, 	1, 	2.736
2, 	-52.098, 	20, 	16.009069999999998, 	1, 	3.04
2, 	-52.098, 	21, 	16.16321, 	1, 	2.736
2, 	-52.098, 	22, 	16.51596, 	1, 	2.736
2, 	-52.098, 	23, 	15.974799999999998, 	1, 	2.736
2, 	-52.098, 	24, 	16.45474, 	1, 	3.04
2, 	-52.098, 	25, 	16.611530000000002, 	1, 	3.04
2, 	-52.098, 	26, 	16.50319, 	1, 	2.736
2, 	-52.098, 	27, 	16.26587, 	1, 	3.04
2, 	-52.098, 	28, 	16.26207, 	1, 	2.432
2, 	-52.098, 	29, 	16.6033, 	1, 	1.52
2, 	-52.098, 	30, 	13.1966, 	1, 	1.216
2, 	-52.098, 	31, 	1.6411200000000001, 	0, 	-7.10543e-17
2, 	-52.098, 	32, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	33, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	34, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	35, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	36, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	37, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	38, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	39, 	1.48595, 	0, 	-7.10543e-17
2, 	-52.098, 	40, 	2.9081400000000004, 	0, 	-7.10543e-17
2, 	-52.098, 	41, 	14.43296, 	1, 	0.608
2, 	-52.098, 	42, 	14.32962, 	1, 	2.128
2, 	-52.098, 	43, 	14.03683, 	1, 	2.736
2, 	-52.098, 	44, 	13.80975, 	1, 	3.04
2, 	-52.098, 	45, 	13.607600000000001, 	1, 	3.04
2, 	-52.098, 	46, 	13.60109, 	1, 	3.04
2, 	-52.098, 	47, 	13.55214, 	1, 	3.04
2, 	-52.098, 	48, 	13.4149, 	1, 	3.04
2, 	-52.098, 	49, 	13.138560000000002, 	1, 	3.04
2, 	-52.098, 	50, 	13.0117, 	1, 	3.04
2, 	-52.098, 	51, 	12.732040000000001, 	1, 	3.04
2, 	-52.098, 	52, 	13.032980000000004, 	1, 	3.04
2, 	-52.098, 	53, 	13.08135, 	1, 	3.04
2, 	-52.098, 	54, 	12.99298, 	1, 	2.432
2, 	-52.098, 	55, 	12.978370000000002, 	1, 	1.216
2, 	-52.098, 	56, 	11.626639999999998, 	0, 	0.304
2, 	-52.098, 	57, 	1.34581, 	0, 	-7.10543e-17
2, 	-52.098, 	58, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	59, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	60, 	0.0, 	0, 	-7.10543e-17
2, 	-52.098, 	-60, 	16.104809999999997, 	1, 	3.04
2, 	-52.098, 	-59, 	15.28562, 	1, 	3.04
