2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	60.1334, 	-60, 	20.6449, 	1, 	3.04
2, 	60.1334, 	58, 	24.2206, 	1, 	3.04
2, 	60.1334, 	58, 	21.9626, 	1, 	3.04
2, 	60.1334, 	58, 	22.9422, 	1, 	3.04
2, 	60.1334, 	58, 	24.6725, 	1, 	3.04
2, 	60.1334, 	58, 	21.5698, 	1, 	3.04
2, 	60.1334, 	58, 	16.8996, 	1, 	3.04
2, 	60.1334, 	-64, 	18.6458, 	1, 	3.04
2, 	60.1334, 	51, 	21.6816, 	1, 	3.04
2, 	60.1334, 	-60, 	21.8601, 	1, 	3.04
2, 	60.1334, 	67, 	19.4799, 	1, 	3.04
2, 	60.1334, 	68, 	22.1387, 	1, 	3.04
2, 	60.1334, 	66, 	24.1113, 	1, 	3.04
2, 	60.1334, 	66, 	20.2484, 	1, 	3.04
2, 	60.1334, 	68, 	21.4931, 	1, 	3.04
2, 	60.1334, 	-62, 	22.3277, 	1, 	3.04
2, 	60.1334, 	-62, 	22.4252, 	1, 	3.04
2, 	60.1334, 	-62, 	20.5408, 	1, 	3.04
2, 	60.1334, 	70, 	23.2037, 	1, 	3.04
2, 	60.1334, 	70, 	15.2514, 	1, 	3.04
2, 	60.1334, 	63, 	21.0935, 	1, 	3.04
2, 	60.1334, 	62, 	23.5835, 	1, 	3.04
2, 	60.1334, 	62, 	20.2258, 	1, 	3.04
2, 	60.1334, 	68, 	24.64, 	1, 	3.04
2, 	60.1334, 	68, 	23.672, 	1, 	3.04
2, 	60.1334, 	68, 	17.3087, 	1, 	3.04
2, 	60.1334, 	65, 	20.6601, 	1, 	3.04
2, 	60.1334, 	-66, 	21.8751, 	1, 	3.04
2, 	60.1334, 	-66, 	5.83941, 	0, 	3.04
2, 	60.1334, 	64, 	24.7696, 	1, 	2.736
2, 	60.1334, 	64, 	21.0329, 	1, 	3.04
2, 	60.1334, 	-62, 	21.4537, 	1, 	3.04
2, 	60.1334, 	66, 	24.1091, 	1, 	3.04
2, 	60.1334, 	66, 	24.5249, 	1, 	3.04
2, 	60.1334, 	66, 	24.5469, 	1, 	3.04
2, 	60.1334, 	66, 	23.4628, 	1, 	3.04
2, 	60.1334, 	66, 	20.1458, 	1, 	3.04
2, 	60.1334, 	63, 	21.1271, 	1, 	3.04
2, 	60.1334, 	61, 	24.0307, 	1, 	3.04
2, 	60.1334, 	61, 	24.52, 	1, 	3.04
2, 	60.1334, 	61, 	23.5163, 	1, 	3.04
2, 	60.1334, 	61, 	17.9916, 	1, 	3.04
2, 	60.1334, 	61, 	19.3387, 	1, 	3.04
2, 	60.1334, 	64, 	23.8932, 	1, 	3.04
2, 	60.1334, 	64, 	23.4106, 	1, 	3.04
2, 	60.1334, 	64, 	24.7882, 	1, 	3.04
2, 	60.1334, 	64, 	18.4386, 	1, 	3.04
2, 	60.1334, 	66, 	24.4612, 	1, 	3.04
2, 	60.1334, 	66, 	23.6805, 	1, 	3.04
2, 	60.1334, 	66, 	23.5405, 	1, 	3.04
2, 	60.1334, 	66, 	24.088, 	1, 	3.04
2, 	60.1334, 	66, 	23.8078, 	1, 	3.04
2, 	60.1334, 	66, 	24.1263, 	1, 	3.04
2, 	60.1334, 	66, 	22.6465, 	1, 	3.04
2, 	60.1334, 	66, 	14.3114, 	0, 	3.04
2, 	60.1334, 	-62, 	23.5412, 	1, 	2.736
2, 	60.1334, 	-62, 	19.327, 	1, 	2.736
2, 	60.1334, 	62, 	24.1942, 	1, 	2.736
2, 	60.1334, 	62, 	24.1682, 	1, 	2.736
2, 	60.1334, 	62, 	24.2728, 	1, 	2.736
2, 	60.1334, 	62, 	24.6839, 	1, 	2.736
2, 	60.1334, 	62, 	23.6443, 	1, 	2.736
2, 	60.1334, 	62, 	20.233, 	1, 	2.736
2, 	60.1334, 	62, 	20.3218, 	1, 	2.736
2, 	60.1334, 	-63, 	22.7346, 	1, 	2.736
2, 	60.1334, 	-63, 	22.1633, 	1, 	2.736
2, 	60.1334, 	-63, 	19.0465, 	1, 	2.736
2, 	60.1334, 	67, 	25.1021, 	1, 	3.04
2, 	60.1334, 	67, 	22.019, 	1, 	3.04
2, 	60.1334, 	67, 	23.4594, 	1, 	3.04
2, 	60.1334, 	67, 	21.2222, 	1, 	3.04
2, 	60.1334, 	65, 	24.1192, 	1, 	3.04
2, 	60.1334, 	65, 	23.5576, 	1, 	3.04
2, 	60.1334, 	65, 	20.5803, 	1, 	3.04
