2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	60.1334, 	60.1334, 	22.60438, 	1, 	3.04
2, 	60.1334, 	60.1334, 	24.025129999999997, 	1, 	3.04
2, 	60.1334, 	60.1334, 	23.06783, 	1, 	3.04
2, 	60.1334, 	60.1334, 	20.37561, 	1, 	3.04
2, 	60.1334, 	60.1334, 	22.0665, 	1, 	3.04
2, 	60.1334, 	60.1334, 	21.24796, 	1, 	3.04
2, 	60.1334, 	60.1334, 	19.934083000000005, 	1, 	2.736
2, 	60.1334, 	60.1334, 	22.420700000000004, 	1, 	3.04
2, 	60.1334, 	60.1334, 	23.074959999999997, 	1, 	3.04
2, 	60.1334, 	60.1334, 	23.13409, 	1, 	3.04
2, 	53.5801, 	53.5801, 	21.25564, 	1, 	2.736
2, 	53.5801, 	53.5801, 	23.528, 	1, 	3.04
2, 	53.5801, 	53.5801, 	21.87794, 	1, 	3.04
2, 	53.5801, 	53.5801, 	22.20388, 	1, 	3.04
2, 	53.5801, 	53.5801, 	22.56369, 	1, 	3.04
2, 	53.5801, 	53.5801, 	23.95036, 	1, 	3.04
2, 	53.5801, 	53.5801, 	21.90788, 	1, 	3.04
2, 	53.5801, 	53.5801, 	22.30818, 	1, 	3.04
2, 	53.5801, 	53.5801, 	22.64305, 	1, 	3.04
2, 	53.5801, 	53.5801, 	22.86646, 	1, 	3.04
2, 	52.098, 	52.098, 	23.699089999999998, 	1, 	3.04
2, 	52.098, 	52.098, 	22.904159999999997, 	1, 	2.736
2, 	52.098, 	52.098, 	23.740779999999997, 	1, 	3.04
2, 	52.098, 	52.098, 	12.57655, 	1, 	3.04
2, 	52.098, 	52.098, 	20.5174634, 	0, 	3.04
2, 	52.098, 	52.098, 	23.619169999999997, 	1, 	3.04
2, 	52.098, 	52.098, 	18.71719178, 	1, 	2.432
2, 	52.098, 	52.098, 	23.20019, 	0, 	3.04
2, 	52.098, 	52.098, 	23.53274, 	1, 	3.04
2, 	52.098, 	52.098, 	24.156119999999998, 	1, 	3.04
2, 	47.9181, 	47.9181, 	24.97944, 	1, 	3.04
2, 	47.9181, 	47.9181, 	25.055380000000003, 	1, 	3.04
2, 	47.9181, 	47.9181, 	23.91655, 	1, 	3.04
2, 	47.9181, 	47.9181, 	24.71328, 	1, 	3.04
2, 	47.9181, 	47.9181, 	24.66941, 	1, 	3.04
2, 	47.9181, 	47.9181, 	24.63681, 	1, 	3.04
2, 	47.9181, 	47.9181, 	23.71626, 	1, 	3.04
2, 	47.9181, 	47.9181, 	24.112849999999998, 	1, 	3.04
2, 	47.9181, 	47.9181, 	24.85852, 	1, 	3.04
2, 	47.9181, 	47.9181, 	25.07663, 	1, 	3.04
2, 	44.0521, 	44.0521, 	25.458260000000003, 	1, 	3.04
2, 	44.0521, 	44.0521, 	25.203259999999997, 	1, 	3.04
2, 	44.0521, 	44.0521, 	23.99624, 	1, 	3.04
2, 	44.0521, 	44.0521, 	25.53141, 	1, 	3.04
2, 	44.0521, 	44.0521, 	25.194799999999997, 	1, 	3.04
2, 	44.0521, 	44.0521, 	25.421570000000003, 	1, 	3.04
2, 	44.0521, 	44.0521, 	25.29418, 	1, 	3.04
2, 	44.0521, 	44.0521, 	25.547710000000002, 	1, 	3.04
2, 	44.0521, 	44.0521, 	25.63189, 	1, 	3.04
2, 	44.0521, 	44.0521, 	24.847420000000003, 	1, 	3.04
2, 	36.9819, 	36.9819, 	25.523509999999998, 	1, 	3.04
2, 	36.9819, 	36.9819, 	24.91045, 	1, 	3.04
2, 	36.9819, 	36.9819, 	25.03362, 	1, 	3.04
2, 	36.9819, 	36.9819, 	25.715899999999998, 	1, 	3.04
2, 	36.9819, 	36.9819, 	25.856869999999997, 	1, 	3.04
2, 	36.9819, 	36.9819, 	25.739359999999998, 	1, 	3.04
2, 	36.9819, 	36.9819, 	25.364089999999997, 	1, 	3.04
2, 	36.9819, 	36.9819, 	25.418059999999997, 	1, 	3.04
2, 	36.9819, 	36.9819, 	25.168509999999998, 	1, 	3.04
2, 	36.9819, 	36.9819, 	24.54572, 	1, 	3.04
2, 	34.772, 	34.772, 	25.61811, 	1, 	3.04
2, 	34.772, 	34.772, 	25.77205, 	1, 	3.04
2, 	34.772, 	34.772, 	25.96093, 	1, 	3.04
2, 	34.772, 	34.772, 	25.17974, 	1, 	3.04
2, 	34.772, 	34.772, 	25.564439999999998, 	1, 	3.04
2, 	34.772, 	34.772, 	25.66339, 	1, 	3.04
2, 	34.772, 	34.772, 	25.91515, 	1, 	3.04
2, 	34.772, 	34.772, 	24.600029999999997, 	1, 	3.04
2, 	34.772, 	34.772, 	25.27114, 	1, 	3.04
2, 	34.772, 	34.772, 	25.057139999999997, 	1, 	3.04
2, 	29.4845, 	29.4845, 	25.800750000000004, 	1, 	3.04
2, 	29.4845, 	29.4845, 	24.46052, 	1, 	2.736
2, 	29.4845, 	29.4845, 	25.704320000000003, 	1, 	3.04
2, 	29.4845, 	29.4845, 	25.96816, 	1, 	3.04
2, 	29.4845, 	29.4845, 	25.51529, 	1, 	3.04
2, 	29.4845, 	29.4845, 	25.88995, 	1, 	3.04
2, 	29.4845, 	29.4845, 	25.77872, 	1, 	3.04
2, 	29.4845, 	29.4845, 	25.5981, 	1, 	3.04
2, 	29.4845, 	29.4845, 	25.69893, 	1, 	3.04
2, 	29.4845, 	29.4845, 	25.048560000000002, 	1, 	3.04
2, 	24.4603, 	24.4603, 	24.83029, 	1, 	3.04
2, 	24.4603, 	24.4603, 	25.65562, 	1, 	3.04
2, 	24.4603, 	24.4603, 	24.90104, 	1, 	3.04
2, 	24.4603, 	24.4603, 	25.546979999999998, 	1, 	3.04
2, 	24.4603, 	24.4603, 	25.814959999999996, 	1, 	3.04
2, 	24.4603, 	24.4603, 	25.335079999999998, 	1, 	3.04
2, 	24.4603, 	24.4603, 	25.813589999999998, 	1, 	3.04
2, 	24.4603, 	24.4603, 	26.010579999999997, 	1, 	3.04
2, 	24.4603, 	24.4603, 	25.80005, 	1, 	3.04
2, 	24.4603, 	24.4603, 	24.713510000000003, 	1, 	2.736
2, 	21.5423, 	21.5423, 	25.565239999999996, 	1, 	2.736
2, 	21.5423, 	21.5423, 	25.89993, 	1, 	3.04
2, 	21.5423, 	21.5423, 	25.413729999999997, 	1, 	3.04
2, 	21.5423, 	21.5423, 	24.28345, 	1, 	2.736
2, 	21.5423, 	21.5423, 	25.94326, 	1, 	3.04
2, 	21.5423, 	21.5423, 	25.4095, 	1, 	2.736
2, 	21.5423, 	21.5423, 	25.43515, 	1, 	2.736
2, 	21.5423, 	21.5423, 	24.92202, 	1, 	2.736
2, 	21.5423, 	21.5423, 	24.24273, 	1, 	2.736
2, 	21.5423, 	21.5423, 	25.22401, 	1, 	2.736
2, 	14.9403, 	14.9403, 	25.53154, 	1, 	3.04
2, 	14.9403, 	14.9403, 	25.2478, 	1, 	3.04
2, 	14.9403, 	14.9403, 	25.69257, 	1, 	3.04
2, 	14.9403, 	14.9403, 	25.45403, 	1, 	3.04
2, 	14.9403, 	14.9403, 	25.7445, 	1, 	3.04
2, 	14.9403, 	14.9403, 	25.65607, 	1, 	3.04
2, 	14.9403, 	14.9403, 	25.71601, 	1, 	3.04
2, 	14.9403, 	14.9403, 	24.889999999999997, 	1, 	3.04
2, 	14.9403, 	14.9403, 	25.03382, 	1, 	3.04
2, 	14.9403, 	14.9403, 	25.871789999999997, 	1, 	3.04
2, 	10.3516, 	10.3516, 	25.389059999999997, 	1, 	3.04
