2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-22.21278725922066, 	-22.21278725922066, 	26.1534, 	1, 	1.52
2, 	-22.21278725922066, 	-22.21278725922066, 	0, 	0, 	1.52
2, 	56.7136, 	56.7136, 	14.874, 	1, 	3.04
2, 	56.7136, 	56.7136, 	17.0968, 	1, 	3.04
2, 	60.1334, 	60.1334, 	24.9359, 	1, 	3.04
2, 	60.1334, 	60.1334, 	24.5501, 	1, 	3.04
2, 	58.382, 	58.382, 	24.3531, 	1, 	3.04
2, 	58.382, 	58.382, 	22.5594, 	1, 	3.04
2, 	56.7136, 	56.7136, 	24.6005, 	1, 	3.04
2, 	56.7136, 	56.7136, 	24.3597, 	1, 	3.04
2, 	55.1161, 	55.1161, 	21.6017, 	1, 	3.04
2, 	55.1161, 	55.1161, 	22.8934, 	1, 	3.04
2, 	58.382, 	58.382, 	23.9529, 	1, 	3.04
2, 	58.382, 	58.382, 	24.8437, 	1, 	3.04
2, 	56.7136, 	56.7136, 	24.8401, 	1, 	3.04
2, 	56.7136, 	56.7136, 	23.8199, 	1, 	3.04
2, 	55.1161, 	55.1161, 	18.3036, 	1, 	3.04
2, 	55.1161, 	55.1161, 	18.3036, 	1, 	3.04
2, 	55.1161, 	55.1161, 	24.0817, 	1, 	3.04
2, 	55.1161, 	55.1161, 	24.5503, 	1, 	3.04
2, 	53.5801, 	53.5801, 	20.0424, 	1, 	3.04
2, 	53.5801, 	53.5801, 	21.5962, 	1, 	3.04
2, 	55.1161, 	55.1161, 	24.0419, 	1, 	3.04
2, 	55.1161, 	55.1161, 	24.0419, 	1, 	3.04
2, 	53.5801, 	53.5801, 	24.9388, 	1, 	3.04
2, 	53.5801, 	53.5801, 	24.4676, 	1, 	3.04
2, 	50.6636, 	50.6636, 	24.3473, 	1, 	3.04
2, 	50.6636, 	50.6636, 	20.444, 	1, 	3.04
2, 	53.5801, 	53.5801, 	24.0854, 	1, 	3.04
2, 	53.5801, 	53.5801, 	24.2151, 	1, 	3.04
2, 	50.6636, 	50.6636, 	25.1634, 	1, 	3.04
2, 	50.6636, 	50.6636, 	24.8246, 	1, 	3.04
2, 	53.5801, 	53.5801, 	21.5426, 	1, 	3.04
2, 	53.5801, 	53.5801, 	10.6616, 	0, 	3.04
2, 	58.382, 	58.382, 	19.7207, 	1, 	2.736
1, 	58.382, 	58.382, 	8.87112, 	0, 	2.736
2, 	61.9835, 	61.9835, 	22.7141, 	1, 	2.432
2, 	61.9835, 	61.9835, 	0, 	0, 	2.432
2, 	60.1334, 	60.1334, 	0, 	0, 	2.432
2, 	58.382, 	58.382, 	0, 	0, 	2.432
2, 	52.098, 	52.098, 	0, 	0, 	2.432
2, 	52.098, 	52.098, 	21.9005, 	1, 	2.432
2, 	46.599, 	46.599, 	24.7704, 	1, 	2.432
2, 	46.599, 	46.599, 	0, 	0, 	2.432
2, 	44.0521, 	44.0521, 	23.0496, 	1, 	2.432
2, 	50.6636, 	50.6636, 	0, 	0, 	2.432
2, 	49.2717, 	49.2717, 	25.5037, 	1, 	2.432
2, 	49.2717, 	49.2717, 	23.6108, 	1, 	2.432
2, 	45.3112, 	45.3112, 	24.2947, 	1, 	2.432
2, 	46.599, 	46.599, 	0, 	0, 	2.432
2, 	46.599, 	46.599, 	24.4255, 	1, 	2.736
2, 	44.0521, 	44.0521, 	17.6409, 	1, 	2.736
2, 	44.0521, 	44.0521, 	22.0766, 	1, 	3.04
2, 	45.3112, 	45.3112, 	25.1601, 	1, 	3.04
