(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
18:52:53.054, 	1, 	2, 	22.0826, 	26.1534, 	1, 	1.38778e-15, 	1.52, 	(0.922928,0.164705);18:49:37.141, 	1, 	1, 	19.017, 	13.4551, 	0, 	16, 	2.736, 	(0.751216,0.0211995);(-0.676042,-0.743156);(0.578553,1.42172);(-0.593315,-1.331);
18:49:57.634, 	1, 	2, 	20.0749, 	25.1003, 	1, 	12, 	2.736, 	(0.188335,-0.602386);
18:49:58.258, 	1, 	2, 	22.5206, 	25.3157, 	1, 	-1.38778e-15, 	3.04, 	(-0.0447978,0.734975);
18:49:58.278, 	1, 	2, 	20.1884, 	22.9984, 	1, 	-1.38778e-15, 	3.04, 	(-0.650584,-0.0878065);
18:49:58.299, 	1, 	2, 	21.1825, 	23.6361, 	1, 	-1.38778e-15, 	3.04, 	(-0.241763,0.628758);
18:49:58.319, 	1, 	2, 	23.7186, 	25.071, 	1, 	-1.38778e-15, 	3.04, 	(0.580735,0.0364456);
18:49:58.339, 	1, 	2, 	24.6699, 	26.3087, 	1, 	-1.38778e-15, 	3.04, 	(-0.556098,-0.490626);
18:49:58.359, 	1, 	2, 	25.2258, 	26.1832, 	1, 	-1.38778e-15, 	3.04, 	(-0.661331,0.287666);
18:49:58.379, 	1, 	2, 	25.1743, 	24.9562, 	1, 	-1.38778e-15, 	3.04, 	(0.432172,0.501906);
18:49:58.399, 	1, 	2, 	25.4071, 	25.2287, 	1, 	-1.38778e-15, 	3.04, 	(0.0481622,-0.58887);
18:49:58.419, 	1, 	2, 	24.4975, 	25.0017, 	1, 	-1.38778e-15, 	3.04, 	(-0.247675,-0.450988);
18:49:58.440, 	1, 	2, 	24.6703, 	25.7885, 	1, 	-1.38778e-15, 	3.04, 	(0.162811,-0.690607);
18:49:58.460, 	1, 	2, 	23.2738, 	25.9046, 	1, 	-1.38778e-15, 	3.04, 	(-0.326733,0.577978);
18:49:58.480, 	1, 	2, 	24.5337, 	25.1926, 	1, 	-1.38778e-15, 	3.04, 	(0.6028,-0.159335);
18:49:58.500, 	1, 	2, 	24.5684, 	25.7264, 	1, 	-1.38778e-15, 	3.04, 	(-0.791176,-0.0602612);
18:49:58.520, 	1, 	2, 	24.9234, 	25.394, 	1, 	-1.38778e-15, 	3.04, 	(0.606577,-0.419175);
18:49:58.540, 	1, 	2, 	25.9278, 	25.5311, 	1, 	-1.38778e-15, 	3.04, 	(-0.311511,0.548234);
18:49:58.561, 	1, 	2, 	24.6044, 	25.4048, 	1, 	-1.38778e-15, 	3.04, 	(-0.177869,0.575495);
18:49:58.580, 	1, 	2, 	26.3236, 	25.3756, 	1, 	-1.38778e-15, 	3.04, 	(-0.588276,-0.193129);
18:49:58.601, 	1, 	2, 	24.6067, 	25.4257, 	1, 	-1.38778e-15, 	3.04, 	(-0.0674205,0.488433);
18:49:58.621, 	1, 	2, 	26.1126, 	25.5243, 	1, 	-1.38778e-15, 	3.04, 	(-0.307086,0.658428);
18:49:58.641, 	1, 	2, 	21.4148, 	24.784, 	1, 	-1.38778e-15, 	3.04, 	(-0.348188,-0.722104);
18:49:58.661, 	1, 	2, 	24.8726, 	25.5824, 	1, 	-1.38778e-15, 	3.04, 	(-0.078835,-0.622062);
18:49:58.681, 	1, 	2, 	25.8381, 	25.116, 	1, 	-1.38778e-15, 	3.04, 	(-0.0844845,-0.530252);
18:49:58.702, 	1, 	2, 	25.2496, 	26.5943, 	1, 	-1.38778e-15, 	3.04, 	(-0.0291519,0.778176);
18:49:58.722, 	1, 	2, 	25.0645, 	25.7781, 	1, 	-1.38778e-15, 	3.04, 	(-0.504488,-0.510213);
18:49:58.742, 	1, 	2, 	23.7964, 	24.4471, 	1, 	-1.38778e-15, 	3.04, 	(-0.574457,0.272794);
18:49:58.762, 	1, 	2, 	24.525, 	24.9476, 	1, 	-1.38778e-15, 	3.04, 	(0.579952,0.259569);
18:49:58.782, 	1, 	2, 	25.8505, 	24.3798, 	1, 	-1.38778e-15, 	3.04, 	(-0.518276,0.347321);
18:49:58.802, 	1, 	2, 	27.8895, 	25.9897, 	1, 	-1.38778e-15, 	3.04, 	(0.126576,0.724865);
18:49:58.822, 	1, 	2, 	27.0631, 	25.7587, 	1, 	-1.38778e-15, 	3.04, 	(-0.0520422,0.685828);
18:49:58.843, 	1, 	2, 	26.1337, 	25.4881, 	1, 	-1.38778e-15, 	3.04, 	(0.0566065,-0.568731);
18:49:58.863, 	1, 	2, 	25.586, 	25.0763, 	1, 	-1.38778e-15, 	3.04, 	(0.458322,0.113695);
18:49:58.883, 	1, 	2, 	19.9719, 	22.5851, 	1, 	-1.38778e-15, 	3.04, 	(0.600008,-0.442514);
18:49:58.903, 	1, 	2, 	21.5674, 	25.0366, 	1, 	-1.38778e-15, 	3.04, 	(-0.756742,-0.251909);
18:49:58.924, 	1, 	2, 	25.3573, 	17.2034, 	1, 	-1.38778e-15, 	3.04, 	(-0.00105775,-0.206295);
18:49:58.944, 	1, 	2, 	26.2426, 	26.8337, 	1, 	-1.38778e-15, 	3.04, 	(0.305008,0.77042);
18:49:58.964, 	1, 	2, 	25.5466, 	26.165, 	1, 	-1.38778e-15, 	3.04, 	(0.648115,-0.470606);
18:49:58.984, 	1, 	2, 	26.3311, 	25.07, 	1, 	-1.38778e-15, 	3.04, 	(0.741714,-0.0629135);
18:49:59.004, 	1, 	2, 	23.2073, 	18.585, 	1, 	-1.38778e-15, 	3.04, 	(0.208058,0.0237747);
18:49:59.024, 	1, 	2, 	25.9694, 	18.3614, 	1, 	-1.38778e-15, 	3.04, 	(-0.189079,-0.00814818);
18:49:59.044, 	1, 	2, 	27.6251, 	18.4742, 	1, 	-1.38778e-15, 	3.04, 	(0.0419296,-0.160454);
18:49:59.064, 	1, 	2, 	26.1825, 	25.3927, 	1, 	-1.38778e-15, 	3.04, 	(-0.661543,-0.363766);
18:49:59.084, 	1, 	2, 	22.2301, 	24.7742, 	1, 	-1.38778e-15, 	3.04, 	(-0.783206,0.254524);
18:49:59.105, 	1, 	2, 	26.2186, 	25.7783, 	1, 	-1.38778e-15, 	3.04, 	(-0.23452,-0.585964);
18:49:59.125, 	1, 	2, 	26.6835, 	25.4743, 	1, 	-1.38778e-15, 	3.04, 	(0.516262,-0.152188);
18:49:59.146, 	1, 	2, 	28.4008, 	26.078, 	1, 	-1.38778e-15, 	3.04, 	(0.228352,0.78764);
18:49:59.165, 	1, 	2, 	22.0803, 	25.1402, 	1, 	-1.38778e-15, 	3.04, 	(0.244978,-0.776797);
18:49:59.185, 	1, 	2, 	25.4001, 	24.4353, 	1, 	-1.38778e-15, 	3.04, 	(-0.624542,-0.222631);
18:49:59.205, 	1, 	2, 	27.7526, 	25.7311, 	1, 	-1.38778e-15, 	3.04, 	(-0.212929,-0.775423);
18:49:59.225, 	1, 	2, 	27.7467, 	25.7311, 	1, 	-1.38778e-15, 	3.04, 	(-0.212929,-0.775423);
18:49:59.247, 	1, 	2, 	21.15, 	24.2838, 	1, 	-1.38778e-15, 	3.04, 	(-0.615145,-0.453912);
18:49:59.266, 	1, 	2, 	28.4222, 	25.9113, 	1, 	-1.38778e-15, 	3.04, 	(-0.366928,-0.476141);
18:49:59.286, 	1, 	2, 	27.1514, 	25.5252, 	1, 	-1.38778e-15, 	3.04, 	(0.497325,0.138217);
18:49:59.306, 	1, 	2, 	28.1672, 	25.9082, 	1, 	-1.38778e-15, 	3.04, 	(-0.679348,0.212843);
18:49:59.326, 	1, 	2, 	29.3625, 	26.0368, 	1, 	-1.38778e-15, 	3.04, 	(-0.374601,0.622757);
18:49:59.347, 	1, 	2, 	23.7721, 	25.2462, 	1, 	-1.38778e-15, 	3.04, 	(-0.694498,-0.403578);
18:49:59.367, 	1, 	2, 	26.6684, 	24.8389, 	1, 	-1.38778e-15, 	3.04, 	(-0.176007,0.668589);
18:49:59.387, 	1, 	2, 	28.2989, 	23.9463, 	1, 	-1.38778e-15, 	3.04, 	(-0.595107,0.00873798);
18:49:59.407, 	1, 	2, 	20.2266, 	23.6825, 	1, 	-1.38778e-15, 	3.04, 	(0.316773,-0.52871);
18:49:59.427, 	1, 	2, 	28.2644, 	25.4976, 	1, 	-1.38778e-15, 	3.04, 	(0.605156,0.392157);
18:49:59.449, 	0, 	2, 	28.1396, 	15.4521, 	1, 	-1.38778e-15, 	3.04, 	(-0.117019,-0.114492);
18:49:59.468, 	1, 	2, 	28.9683, 	22.8966, 	1, 	4, 	2.736, 	(0.19428,0.351884);
18:49:59.482, 	1, 	1, 	29.2607, 	17.3743, 	0, 	4, 	2.432, 	(-1.15257,0.924587);(0.777454,1.55657);(0.994913,-0.781042);(-1.05579,-0.656665);
18:49:59.508, 	1, 	2, 	22.0526, 	23.815, 	1, 	4, 	2.432, 	(-0.83004,0.143537);
18:49:59.528, 	1, 	2, 	28.2553, 	24.8329, 	1, 	4, 	2.432, 	(0.444305,-0.204465);
18:49:59.548, 	1, 	2, 	26.073, 	25.0629, 	1, 	4, 	2.432, 	(0.0898641,0.615353);
18:49:59.568, 	1, 	2, 	28.7791, 	25.8291, 	1, 	4, 	2.432, 	(-0.72453,0.342556);
18:49:59.589, 	1, 	2, 	30.4486, 	24.1192, 	1, 	4, 	2.432, 	(-0.310254,0.312313);
18:49:59.608, 	1, 	2, 	24.4232, 	22.5543, 	1, 	4, 	2.432, 	(0.28794,0.429218);
18:49:59.629, 	1, 	2, 	28.1904, 	24.5163, 	1, 	4, 	2.432, 	(0.0619855,0.587386);
18:49:59.649, 	1, 	2, 	28.998, 	25.1641, 	1, 	4, 	2.736, 	(0.140993,-0.458549);
18:49:59.669, 	1, 	2, 	30.2473, 	25.8912, 	1, 	4, 	2.736, 	(0.639783,0.406442);
18:49:59.689, 	1, 	2, 	30.0767, 	25.5629, 	1, 	4, 	3.04, 	(-0.647991,-0.282109);
18:49:59.709, 	1, 	2, 	28.8971, 	24.8648, 	1, 	4, 	3.04, 	(0.421151,0.0506729);
18:49:59.729, 	1, 	2, 	28.0173, 	25.704, 	1, 	4, 	3.04, 	(0.575638,0.539196);
18:49:59.750, 	1, 	2, 	20.4336, 	23.2755, 	1, 	4, 	3.04, 	(0.159048,-0.73718);
18:49:59.770, 	1, 	2, 	22.3696, 	24.2952, 	1, 	4, 	3.04, 	(0.709671,0.605645);
18:49:59.790, 	1, 	2, 	27.7824, 	26.1418, 	1, 	4, 	3.04, 	(-0.432428,-0.56394);
18:49:59.810, 	1, 	2, 	28.6773, 	26.2542, 	1, 	4, 	3.04, 	(-0.604808,0.0816565);
18:49:59.830, 	1, 	2, 	19.1289, 	23.5006, 	1, 	4, 	3.04, 	(-0.503344,0.69233);
18:49:59.850, 	1, 	2, 	30.2917, 	25.133, 	1, 	4, 	3.04, 	(0.25759,-0.720879);
18:49:59.871, 	1, 	2, 	24.4052, 	24.9816, 	1, 	4, 	3.04, 	(-0.793163,-0.258478);
18:49:59.890, 	1, 	2, 	27.839, 	25.7379, 	1, 	4, 	3.04, 	(-0.115154,0.879683);
18:49:59.911, 	1, 	2, 	30.1251, 	25.9629, 	1, 	4, 	3.04, 	(-0.0180476,-0.905521);
18:49:59.931, 	1, 	2, 	30.4829, 	25.0343, 	1, 	4, 	3.04, 	(-0.702508,-0.455127);
18:49:59.952, 	1, 	2, 	24.5027, 	25.9208, 	1, 	-1.38778e-15, 	3.04, 	(-0.559213,0.776791);
18:49:59.972, 	1, 	2, 	28.5832, 	26.7221, 	1, 	-1.38778e-15, 	3.04, 	(0.369255,-0.323414);
18:49:59.992, 	1, 	2, 	29.6178, 	25.0088, 	1, 	-1.38778e-15, 	3.04, 	(-0.346269,-0.569379);
18:50:00.011, 	1, 	2, 	30.5999, 	25.7753, 	1, 	-1.38778e-15, 	3.04, 	(0.535122,0.727271);
18:50:00.032, 	1, 	2, 	23.1824, 	23.304, 	1, 	-1.38778e-15, 	3.04, 	(0.460504,-0.263201);
18:50:00.052, 	1, 	2, 	29.7657, 	25.3801, 	1, 	-1.38778e-15, 	3.04, 	(-0.45072,0.420678);
18:50:00.072, 	1, 	2, 	30.164, 	24.4822, 	1, 	-1.38778e-15, 	3.04, 	(-0.488595,-0.198118);
18:50:00.092, 	1, 	2, 	20.0167, 	23.0542, 	1, 	-1.38778e-15, 	3.04, 	(0.510984,-0.647399);
18:50:00.112, 	1, 	2, 	31.2421, 	24.8583, 	1, 	-1.38778e-15, 	3.04, 	(-0.480743,0.572873);
18:50:00.132, 	1, 	2, 	29.1995, 	24.6843, 	1, 	-1.38778e-15, 	3.04, 	(0.608683,0.260827);
18:50:00.152, 	1, 	2, 	29.1808, 	26.0353, 	1, 	-1.38778e-15, 	3.04, 	(0.582402,-0.243125);
18:50:00.173, 	1, 	2, 	18.9165, 	22.4796, 	1, 	-1.38778e-15, 	3.04, 	(0.633827,-0.66618);
18:50:00.193, 	1, 	2, 	21.1324, 	24.4059, 	1, 	-1.38778e-15, 	3.04, 	(0.61873,0.745867);
18:50:00.213, 	1, 	2, 	30.9621, 	25.626, 	1, 	-1.38778e-15, 	3.04, 	(-0.301186,-0.601211);
18:50:00.233, 	1, 	2, 	27.0828, 	25.4273, 	1, 	-1.38778e-15, 	3.04, 	(0.680987,-0.658147);
18:50:00.253, 	1, 	2, 	30.6086, 	23.7156, 	1, 	-1.38778e-15, 	3.04, 	(-0.175325,-0.287103);
18:50:00.273, 	1, 	2, 	32.1172, 	22.8245, 	1, 	-1.38778e-15, 	3.04, 	(-0.0255867,0.273038);
18:50:00.293, 	1, 	2, 	32.1162, 	23.7494, 	1, 	-1.38778e-15, 	3.04, 	(0.0627713,-0.212967);
18:50:00.314, 	1, 	2, 	29.2063, 	24.1041, 	1, 	-1.38778e-15, 	3.04, 	(0.341203,0.500278);
18:50:00.334, 	1, 	2, 	28.4479, 	26.8823, 	1, 	-1.38778e-15, 	3.04, 	(0.151055,0.606636);
18:50:00.354, 	1, 	2, 	19.4326, 	21.2525, 	1, 	-1.38778e-15, 	3.04, 	(0.258227,-0.313417);
18:50:00.374, 	1, 	2, 	22.5856, 	21.0824, 	1, 	-1.38778e-15, 	3.04, 	(0.357923,0.0391415);
18:50:00.394, 	1, 	2, 	25.4649, 	22.1334, 	1, 	-1.38778e-15, 	3.04, 	(0.178663,0.249474);
18:50:00.414, 	1, 	2, 	30.1393, 	22.9029, 	1, 	-1.38778e-15, 	3.04, 	(0.0476604,0.0840673);
18:50:00.435, 	0, 	2, 	31.4471, 	14.6945, 	1, 	-1.38778e-15, 	3.04, 	(-0.209284,-0.00755712);
18:50:00.455, 	1, 	2, 	32.5421, 	22.5104, 	1, 	4, 	2.736, 	(0.0573554,-0.106857);
18:50:00.467, 	1, 	1, 	30.938, 	24.4856, 	0, 	4, 	2.432, 	(-1.61614,0.265561);(-1.99931,0.797702);(-1.1053,1.96292);(1.5356,2.0029);
18:50:00.498, 	1, 	2, 	27.3235, 	25.7375, 	1, 	4, 	2.432, 	(0.530345,0.59657);
18:50:00.515, 	1, 	2, 	30.2106, 	25.7173, 	1, 	4, 	2.432, 	(0.719542,0.258536);
18:50:00.535, 	1, 	2, 	20.2609, 	23.7118, 	1, 	4, 	2.432, 	(0.697956,0.494042);
18:50:00.555, 	1, 	2, 	22.7104, 	25.351, 	1, 	4, 	2.432, 	(0.621775,0.71612);
18:50:00.576, 	1, 	2, 	27.0191, 	22.9655, 	1, 	4, 	2.432, 	(0.0593534,-0.393626);
18:50:00.598, 	1, 	2, 	30.1323, 	23.515, 	1, 	4, 	2.432, 	(-0.0594092,0.187037);
18:50:00.616, 	1, 	2, 	32.0709, 	24.0784, 	1, 	4, 	2.432, 	(-0.058579,-0.53462);
18:50:00.636, 	1, 	2, 	22.4329, 	24.0784, 	1, 	4, 	2.736, 	(-0.058579,-0.53462);
18:50:00.656, 	1, 	2, 	25.5349, 	26.0695, 	1, 	4, 	2.736, 	(-1.02541,0.181931);
18:50:00.676, 	0, 	2, 	28.914, 	17.405, 	1, 	4, 	2.736, 	(0.0652647,0.280594);
18:50:00.699, 	1, 	2, 	33.3056, 	21.3219, 	1, 	8, 	2.736, 	(-0.121873,-0.103563);
18:50:00.710, 	1, 	1, 	31.7031, 	27.0844, 	0, 	8, 	2.432, 	(1.07926,1.50279);(1.10325,1.63138);(1.16045,0.483519);(1.34106,-0.479244);
18:50:00.737, 	1, 	2, 	24.4889, 	20.4222, 	1, 	8, 	2.432, 	(0.155235,0.233163);
18:50:00.757, 	1, 	2, 	27.8455, 	23.8421, 	1, 	8, 	2.432, 	(0.301764,0.408945);
18:50:00.777, 	0, 	2, 	32.3676, 	16.3699, 	1, 	8, 	2.432, 	(-0.0257535,0.240706);
18:50:00.797, 	1, 	2, 	31.9978, 	25.5487, 	1, 	12, 	2.128, 	(0.750306,-0.489889);
18:50:00.809, 	1, 	1, 	32.7128, 	26.0513, 	0, 	12, 	1.824, 	(-1.4332,-1.15551);(-1.41213,-1.47892);(-1.25567,-0.416011);(-1.51559,0.475517);
18:50:00.838, 	1, 	2, 	27.2645, 	25.1159, 	1, 	12, 	1.824, 	(-0.673382,0.313103);
18:50:00.858, 	1, 	2, 	29.8034, 	24.7863, 	1, 	12, 	1.824, 	(-0.309573,-0.328605);
18:50:00.878, 	1, 	2, 	33.1137, 	23.5806, 	1, 	12, 	2.128, 	(-0.329001,-0.267219);
18:50:00.898, 	1, 	2, 	23.3717, 	22.9898, 	1, 	12, 	2.128, 	(0.241109,0.393033);
18:50:00.918, 	1, 	2, 	26.2781, 	22.1021, 	1, 	12, 	2.432, 	(0.270562,0.322874);
18:50:00.938, 	1, 	2, 	29.3683, 	23.9104, 	1, 	8, 	2.432, 	(-0.17832,-0.160159);
18:50:00.959, 	1, 	2, 	19.5656, 	21.1146, 	1, 	8, 	2.432, 	(0.326243,0.280509);
18:50:00.979, 	1, 	2, 	22.2328, 	20.9854, 	1, 	8, 	2.736, 	(-0.000776395,-0.403067);
18:50:00.999, 	1, 	2, 	24.9871, 	24.8251, 	1, 	8, 	2.736, 	(-0.637938,-0.385989);
18:50:01.019, 	1, 	2, 	28.9574, 	27.4771, 	1, 	8, 	3.04, 	(-0.924324,-0.390852);
18:50:01.039, 	1, 	2, 	19.0242, 	23.2635, 	1, 	8, 	3.04, 	(0.0713943,0.938392);
18:50:01.059, 	1, 	2, 	31.639, 	26.7359, 	1, 	8, 	3.04, 	(0.68751,0.585984);
18:50:01.079, 	1, 	2, 	24.2485, 	26.0498, 	1, 	8, 	3.04, 	(0.0766001,1.04384);
18:50:01.101, 	1, 	2, 	27.5962, 	25.6922, 	1, 	8, 	3.04, 	(-0.409487,-0.703259);
18:50:01.120, 	0, 	2, 	31.1617, 	16.2137, 	1, 	8, 	3.04, 	(-0.0748757,0.209873);
18:50:01.140, 	1, 	2, 	32.0763, 	25.7703, 	1, 	12, 	2.736, 	(0.597446,0.354408);
18:50:01.151, 	1, 	1, 	31.5842, 	20.0832, 	0, 	12, 	2.432, 	(-0.541994,-1.81875);(0.320916,-2.13136);(0.116457,-1.3869);(-0.323461,-1.69357);
18:50:01.180, 	1, 	2, 	26.7647, 	22.2241, 	1, 	8, 	2.432, 	(-0.350874,-0.208236);
18:50:01.200, 	1, 	2, 	30.9142, 	23.5926, 	1, 	8, 	2.432, 	(-0.171661,-0.1406);
18:50:01.221, 	1, 	2, 	31.7952, 	24.5908, 	1, 	8, 	2.432, 	(-0.25974,0.526993);
18:50:01.241, 	1, 	2, 	22.6114, 	23.3227, 	1, 	8, 	2.432, 	(-0.643952,-0.0825499);
18:50:01.261, 	1, 	2, 	26.3179, 	26.5167, 	1, 	8, 	2.432, 	(-0.175732,0.821241);
18:50:01.281, 	1, 	2, 	29.3401, 	22.9257, 	1, 	4, 	2.432, 	(0.436846,0.0763702);
18:50:01.301, 	1, 	2, 	19.5902, 	21.82, 	1, 	4, 	2.432, 	(0.304329,-0.369055);
18:50:01.323, 	1, 	2, 	21.7431, 	24.5578, 	1, 	4, 	2.736, 	(-0.260251,-0.90516);
18:50:01.342, 	1, 	2, 	29.9438, 	25.4743, 	1, 	4, 	2.736, 	(-0.49347,0.482711);
18:50:01.362, 	1, 	2, 	28.0361, 	26.6242, 	1, 	4, 	3.04, 	(0.666224,0.60419);
18:50:01.382, 	1, 	2, 	29.3248, 	25.8868, 	1, 	4, 	3.04, 	(-0.0451041,0.378631);
18:50:01.402, 	1, 	2, 	21.2887, 	24.6209, 	1, 	4, 	3.04, 	(-0.0193707,0.943611);
18:50:01.422, 	1, 	2, 	23.2115, 	24.3211, 	1, 	4, 	3.04, 	(0.636251,-0.010042);
18:50:01.442, 	1, 	2, 	29.3855, 	24.6199, 	1, 	4, 	3.04, 	(0.413185,-0.151735);
18:50:01.462, 	1, 	2, 	29.9193, 	27.0238, 	1, 	4, 	3.04, 	(-0.905134,0.234165);
18:50:01.483, 	1, 	2, 	29.7774, 	26.2297, 	1, 	4, 	3.04, 	(-0.461298,-0.669352);
18:50:01.493, 	1, 	2, 	31.5603, 	26.3986, 	1, 	4, 	3.04, 	(0.787649,-0.0211532);
18:50:01.513, 	1, 	2, 	29.4131, 	24.2017, 	1, 	4, 	3.04, 	(-0.293297,-0.0938788);
18:50:01.533, 	1, 	2, 	26.8889, 	22.0974, 	1, 	4, 	3.04, 	(-0.0101124,0.407159);
18:50:01.553, 	1, 	2, 	30.1348, 	24.9673, 	1, 	4, 	3.04, 	(0.6657,-0.475107);
18:50:01.573, 	1, 	2, 	30.3256, 	26.8553, 	1, 	4, 	3.04, 	(-0.14085,-0.790138);
18:50:01.594, 	1, 	2, 	23.0422, 	25.3603, 	1, 	4, 	3.04, 	(0.235809,-0.863109);
18:50:01.614, 	1, 	2, 	26.1043, 	26.1116, 	1, 	-1.38778e-15, 	3.04, 	(-0.526778,-0.818301);
18:50:01.638, 	1, 	2, 	22.0895, 	20.8019, 	1, 	-1.38778e-15, 	3.04, 	(-0.24362,-0.138792);
18:50:01.654, 	1, 	2, 	31.2036, 	22.1552, 	1, 	-1.38778e-15, 	3.04, 	(-0.0389858,0.101007);
18:50:01.674, 	1, 	2, 	29.8289, 	25.8351, 	1, 	-1.38778e-15, 	3.04, 	(-0.777902,-0.193388);
18:50:01.694, 	1, 	2, 	29.2863, 	25.9212, 	1, 	-1.38778e-15, 	3.04, 	(-0.610124,0.369565);
18:50:01.714, 	1, 	2, 	29.2565, 	26.3176, 	1, 	-1.38778e-15, 	3.04, 	(-0.299813,0.541149);
18:50:01.735, 	1, 	2, 	30.2281, 	26.8441, 	1, 	-1.38778e-15, 	3.04, 	(0.299928,0.877254);
18:50:01.755, 	1, 	2, 	29.9632, 	26.2043, 	1, 	-1.38778e-15, 	3.04, 	(-0.0817048,0.872583);
18:50:01.775, 	1, 	2, 	23.6748, 	26.5613, 	1, 	-1.38778e-15, 	3.04, 	(-0.627119,0.804014);
18:50:01.797, 	1, 	2, 	27.6322, 	26.0678, 	1, 	-1.38778e-15, 	3.04, 	(0.291226,0.965879);
18:50:01.815, 	1, 	2, 	28.3304, 	26.9315, 	1, 	-1.38778e-15, 	3.04, 	(0.451971,-0.310903);
18:50:01.835, 	1, 	2, 	20.3222, 	23.7609, 	1, 	-1.38778e-15, 	3.04, 	(-0.544916,0.632301);
18:50:01.855, 	1, 	2, 	23.355, 	24.7022, 	1, 	-1.38778e-15, 	3.04, 	(0.631338,-0.572325);
18:50:01.876, 	1, 	2, 	26.2077, 	26.7087, 	1, 	-1.38778e-15, 	3.04, 	(-0.692682,0.655032);
