2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-45.3112, 	-45.3112, 	26.1534, 	1, 	1.52
2, 	56.7136, 	56.7136, 	17.3809, 	0, 	0.912
1, 	56.7136, 	56.7136, 	8.35825, 	1, 	0.608
2, 	-46.599, 	-46.599, 	24.0956, 	1, 	0.912
2, 	-46.599, 	-46.599, 	17.3098, 	0, 	0.912
1, 	-46.599, 	-46.599, 	9.26618, 	0, 	0.912
2, 	60.1334, 	60.1334, 	19.7118, 	0, 	0.608
1, 	60.1334, 	60.1334, 	9.5941, 	1, 	0.608
1, 	60.1334, 	60.1334, 	10.8242, 	1, 	0.304
2, 	53.5801, 	53.5801, 	23.9946, 	1, 	0.608
1, 	53.5801, 	53.5801, 	11.2434, 	1, 	0.608
1, 	53.5801, 	53.5801, 	6.75186, 	0, 	0.608
2, 	53.5801, 	53.5801, 	19.5854, 	1, 	0.912
1, 	53.5801, 	53.5801, 	10.2375, 	1, 	0.608
1, 	53.5801, 	53.5801, 	11.0946, 	1, 	0.608
2, 	60.1334, 	60.1334, 	24.5968, 	1, 	0.912
2, 	60.1334, 	60.1334, 	0, 	0, 	0.912
1, 	60.1334, 	60.1334, 	10.0165, 	0, 	0.912
2, 	60.1334, 	60.1334, 	23.72, 	1, 	1.216
1, 	60.1334, 	60.1334, 	9.78371, 	1, 	1.216
2, 	50.6636, 	50.6636, 	19.5224, 	1, 	1.216
2, 	50.6636, 	50.6636, 	24.8047, 	1, 	1.52
1, 	50.6636, 	50.6636, 	10.4903, 	1, 	1.52
1, 	55.1161, 	55.1161, 	0, 	0, 	1.52
2, 	55.1161, 	55.1161, 	16.8161, 	1, 	1.52
1, 	55.1161, 	55.1161, 	9.34853, 	0, 	1.52
2, 	53.5801, 	53.5801, 	23.9608, 	1, 	1.824
2, 	53.5801, 	53.5801, 	17.4141, 	1, 	1.824
1, 	53.5801, 	53.5801, 	6.61039, 	0, 	1.824
2, 	52.098, 	52.098, 	22.5938, 	1, 	1.824
2, 	52.098, 	52.098, 	17.9366, 	1, 	2.128
2, 	49.2717, 	49.2717, 	24.7919, 	1, 	2.128
2, 	49.2717, 	49.2717, 	24.2175, 	1, 	2.128
1, 	49.2717, 	49.2717, 	9.46812, 	0, 	2.128
2, 	52.098, 	52.098, 	18.6273, 	1, 	2.128
1, 	52.098, 	52.098, 	6.8397, 	1, 	2.128
1, 	52.098, 	52.098, 	8.69229, 	1, 	1.824
2, 	52.098, 	52.098, 	23.6751, 	1, 	1.824
1, 	52.098, 	52.098, 	7.0531, 	0, 	1.824
1, 	52.098, 	52.098, 	8.77409, 	1, 	1.52
2, 	53.5801, 	53.5801, 	24.1376, 	1, 	1.52
1, 	53.5801, 	53.5801, 	10.2337, 	1, 	1.216
1, 	53.5801, 	53.5801, 	0, 	0, 	1.216
2, 	49.2717, 	49.2717, 	20.9189, 	1, 	1.216
1, 	49.2717, 	49.2717, 	8.70238, 	1, 	1.216
1, 	49.2717, 	49.2717, 	9.2751, 	1, 	0.912
2, 	52.098, 	52.098, 	24.8716, 	1, 	1.216
1, 	52.098, 	52.098, 	8.44849, 	1, 	1.216
2, 	44.0521, 	44.0521, 	24.5923, 	1, 	1.216
2, 	44.0521, 	44.0521, 	18.4387, 	1, 	1.52
1, 	44.0521, 	44.0521, 	7.81472, 	0, 	1.52
2, 	49.2717, 	49.2717, 	24.4372, 	1, 	1.52
2, 	49.2717, 	49.2717, 	23.8819, 	1, 	1.824
1, 	49.2717, 	49.2717, 	10.8021, 	0, 	1.824
2, 	52.098, 	52.098, 	25.5415, 	1, 	1.824
2, 	52.098, 	52.098, 	22.5278, 	1, 	2.128
1, 	52.098, 	52.098, 	8.5715, 	0, 	2.128
2, 	49.2717, 	49.2717, 	12.9846, 	0, 	1.824
2, 	49.2717, 	49.2717, 	25.1253, 	1, 	1.824
1, 	49.2717, 	49.2717, 	7.71026, 	0, 	1.824
2, 	52.098, 	52.098, 	24.4475, 	1, 	1.824
1, 	52.098, 	52.098, 	9.64617, 	0, 	1.824
1, 	52.098, 	52.098, 	9.21522, 	0, 	1.52
2, 	49.2717, 	49.2717, 	22.6786, 	1, 	1.52
1, 	49.2717, 	49.2717, 	7.13467, 	0, 	1.52
1, 	49.2717, 	49.2717, 	0, 	0, 	1.52
1, 	47.9181, 	47.9181, 	0, 	0, 	1.52
1, 	47.9181, 	47.9181, 	0, 	0, 	1.52
2, 	50.6636, 	50.6636, 	19.588, 	1, 	1.216
1, 	50.6636, 	50.6636, 	9.41744, 	0, 	1.216
1, 	50.6636, 	50.6636, 	6.71483, 	1, 	1.216
1, 	47.9181, 	47.9181, 	6.26436, 	0, 	1.216
1, 	47.9181, 	47.9181, 	0, 	0, 	1.216
2, 	47.9181, 	47.9181, 	24.5569, 	1, 	1.216
1, 	47.9181, 	47.9181, 	9.57369, 	0, 	1.216
2, 	44.0521, 	44.0521, 	20.3959, 	1, 	1.216
2, 	44.0521, 	44.0521, 	24.4419, 	1, 	1.52
1, 	44.0521, 	44.0521, 	24.4419, 	0, 	1.52
1, 	49.2717, 	49.2717, 	0, 	0, 	1.52
1, 	49.2717, 	49.2717, 	8.73621, 	0, 	1.216
2, 	47.9181, 	47.9181, 	24.4009, 	1, 	1.216
2, 	47.9181, 	47.9181, 	25.508, 	1, 	1.52
1, 	47.9181, 	47.9181, 	9.74503, 	0, 	1.52
2, 	45.3112, 	45.3112, 	24.925, 	1, 	1.824
1, 	45.3112, 	45.3112, 	24.925, 	0, 	1.824
1, 	44.0521, 	44.0521, 	9.81245, 	0, 	1.52
1, 	44.0521, 	44.0521, 	8.37458, 	0, 	1.52
1, 	42.8192, 	42.8192, 	9.69087, 	0, 	1.216
1, 	42.8192, 	42.8192, 	9.4331, 	0, 	0.912
1, 	50.6636, 	50.6636, 	0, 	0, 	0.912
1, 	50.6636, 	50.6636, 	11.2766, 	0, 	0.912
1, 	50.6636, 	50.6636, 	9.87444, 	0, 	0.912
1, 	41.6104, 	41.6104, 	8.78859, 	0, 	0.608
1, 	41.6104, 	41.6104, 	-0.0020122, 	0, 	0.304
1, 	40.4239, 	40.4239, 	10.2286, 	0, 	0.304
1, 	40.4239, 	40.4239, 	11.5574, 	0, 	-7.10543e-17
1, 	49.2717, 	49.2717, 	10.3384, 	0, 	-7.10543e-17
1, 	44.0521, 	44.0521, 	0, 	0, 	-7.10543e-17
2, 	44.0521, 	44.0521, 	25.2967, 	1, 	0.304
1, 	44.0521, 	44.0521, 	12.8323, 	0, 	0.304
1, 	36.9819, 	36.9819, 	0, 	0, 	0.304
1, 	36.9819, 	36.9819, 	11.5322, 	0, 	0.304
2, 	39.2579, 	39.2579, 	25.7136, 	1, 	0.608
1, 	39.2579, 	39.2579, 	8.82556, 	0, 	0.608
2, 	44.0521, 	44.0521, 	25.0688, 	1, 	0.912
1, 	44.0521, 	44.0521, 	10.1888, 	1, 	0.912
1, 	53.5801, 	53.5801, 	12.5503, 	1, 	1.216
1, 	53.5801, 	53.5801, 	9.50752, 	1, 	1.216
1, 	19.6296, 	19.6296, 	11.5473, 	1, 	1.216
1, 	19.6296, 	19.6296, 	14.2487, 	0, 	1.216
2, 	16.8018, 	16.8018, 	21.7535, 	1, 	1.216
1, 	16.8018, 	16.8018, 	15.5341, 	1, 	1.216
1, 	16.8018, 	16.8018, 	14.711, 	1, 	0.912
2, 	40.4239, 	40.4239, 	22.0619, 	1, 	1.216
1, 	40.4239, 	40.4239, 	11.2501, 	1, 	0.912
1, 	40.4239, 	40.4239, 	13.5135, 	1, 	0.912
2, 	52.098, 	52.098, 	24.6608, 	1, 	1.216
1, 	52.098, 	52.098, 	18.327, 	1, 	0.912
2, 	20.5829, 	20.5829, 	24.2513, 	1, 	1.216
2, 	20.5829, 	20.5829, 	25.098, 	1, 	1.52
1, 	20.5829, 	20.5829, 	12.9159, 	1, 	1.216
2, 	55.1161, 	55.1161, 	23.6046, 	1, 	1.52
2, 	55.1161, 	55.1161, 	21.3501, 	0, 	1.52
1, 	55.1161, 	55.1161, 	18.3904, 	1, 	1.216
1, 	39.2579, 	39.2579, 	0, 	0, 	1.216
2, 	39.2579, 	39.2579, 	25.4107, 	1, 	1.824
1, 	39.2579, 	39.2579, 	16.4046, 	1, 	1.52
2, 	36.9819, 	36.9819, 	25.5456, 	1, 	1.824
2, 	36.9819, 	36.9819, 	25.711, 	1, 	1.824
1, 	36.9819, 	36.9819, 	15.8494, 	1, 	1.52
2, 	-61.9835, 	-61.9835, 	24.7788, 	1, 	1.824
1, 	-61.9835, 	-61.9835, 	16.9708, 	1, 	1.52
1, 	-61.9835, 	-61.9835, 	17.6987, 	1, 	1.52
2, 	-42.8192, 	-42.8192, 	18.8579, 	0, 	1.52
1, 	-42.8192, 	-42.8192, 	14.1018, 	1, 	1.216
1, 	-42.8192, 	-42.8192, 	16.2736, 	1, 	0.912
1, 	39.2579, 	39.2579, 	13.9951, 	1, 	0.912
1, 	39.2579, 	39.2579, 	19.5202, 	1, 	0.608
1, 	49.2717, 	49.2717, 	14.7629, 	1, 	0.608
1, 	49.2717, 	49.2717, 	15.1845, 	1, 	0.608
2, 	58.382, 	58.382, 	25.8128, 	1, 	0.912
1, 	58.382, 	58.382, 	12.8355, 	1, 	0.912
2, 	40.4239, 	40.4239, 	24.6054, 	1, 	1.216
2, 	40.4239, 	40.4239, 	24.3248, 	1, 	1.52
1, 	40.4239, 	40.4239, 	17.5339, 	1, 	1.216
2, 	39.2579, 	39.2579, 	25.6641, 	1, 	1.52
2, 	39.2579, 	39.2579, 	25.8085, 	1, 	1.824
1, 	39.2579, 	39.2579, 	18.7957, 	1, 	1.52
2, 	38.111, 	38.111, 	24.5211, 	1, 	1.824
2, 	38.111, 	38.111, 	25.6396, 	1, 	2.128
1, 	38.111, 	38.111, 	17.1261, 	1, 	1.824
2, 	40.4239, 	40.4239, 	24.5711, 	1, 	2.128
2, 	40.4239, 	40.4239, 	25.5725, 	1, 	2.128
1, 	40.4239, 	40.4239, 	18.5645, 	1, 	1.824
2, 	36.9819, 	36.9819, 	25.3992, 	1, 	2.128
1, 	36.9819, 	36.9819, 	20.0374, 	1, 	1.824
1, 	36.9819, 	36.9819, 	14.4576, 	1, 	1.52
2, 	33.6892, 	33.6892, 	25.8509, 	1, 	1.824
1, 	33.6892, 	33.6892, 	16.036, 	1, 	1.52
1, 	33.6892, 	33.6892, 	18.9085, 	1, 	1.216
2, 	32.6198, 	32.6198, 	25.5573, 	1, 	1.52
1, 	32.6198, 	32.6198, 	19.2947, 	1, 	1.216
1, 	32.6198, 	32.6198, 	19.4452, 	1, 	0.912
1, 	-66.0729, 	-66.0729, 	17.0009, 	1, 	0.912
1, 	-66.0729, 	-66.0729, 	18.5939, 	1, 	0.912
2, 	33.6892, 	33.6892, 	18.3723, 	0, 	0.912
1, 	33.6892, 	33.6892, 	19.8498, 	1, 	0.608
2, 	32.6198, 	32.6198, 	26.0578, 	1, 	0.912
2, 	32.6198, 	32.6198, 	24.7706, 	1, 	1.216
1, 	32.6198, 	32.6198, 	22.2561, 	1, 	0.912
2, 	32.6198, 	32.6198, 	21.2688, 	1, 	1.216
2, 	32.6198, 	32.6198, 	25.6602, 	1, 	1.52
1, 	32.6198, 	32.6198, 	21.3504, 	1, 	1.216
2, 	31.5631, 	31.5631, 	25.5998, 	1, 	1.52
2, 	31.5631, 	31.5631, 	25.8858, 	1, 	1.824
1, 	31.5631, 	31.5631, 	21.7624, 	1, 	1.824
2, 	31.5631, 	31.5631, 	26.4695, 	1, 	2.128
2, 	32.6198, 	32.6198, 	25.7565, 	1, 	2.128
1, 	32.6198, 	32.6198, 	21.1689, 	1, 	1.824
2, 	31.5631, 	31.5631, 	26.1314, 	1, 	2.128
2, 	31.5631, 	31.5631, 	26.1613, 	1, 	2.128
1, 	31.5631, 	31.5631, 	20.4297, 	1, 	1.824
