(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
18:52:53.054, 	1, 	2, 	22.0826, 	26.1534, 	1, 	1.38778e-15, 	1.52, 	(0.922928,0.164705);
17:35:25.557, 	1, 	2, 	15.4897, 	19.8427, 	1, 	18.75, 	3.04, 	(0.224874,0.14681);
17:35:25.577, 	1, 	2, 	17.6976, 	20.0247, 	1, 	17.6471, 	3.04, 	(-0.277168,-0.0105959);
17:35:25.598, 	1, 	2, 	17.6076, 	21.6081, 	1, 	16.6667, 	3.04, 	(-0.0929242,0.243707);
17:35:25.618, 	1, 	2, 	16.3214, 	20.5523, 	1, 	15.7895, 	3.04, 	(0.244738,0.112478);
17:35:25.638, 	1, 	2, 	17.0397, 	20.6437, 	1, 	15, 	3.04, 	(0.0537174,-0.303608);
17:35:25.658, 	1, 	2, 	19.6525, 	19.2567, 	1, 	14.2857, 	3.04, 	(0.314026,-0.0657883);
17:35:25.678, 	1, 	2, 	19.7198, 	21.3635, 	1, 	13.6364, 	3.04, 	(0.193373,-0.0302873);
17:35:25.699, 	1, 	2, 	17.2541, 	20.7629, 	1, 	13.0435, 	3.04, 	(-0.23062,0.211031);
17:35:25.719, 	1, 	2, 	19.2414, 	22.5821, 	1, 	12.5, 	3.04, 	(0.330485,0.0434786);
17:35:25.739, 	1, 	2, 	18.7272, 	22.7575, 	1, 	12, 	3.04, 	(0.00456559,-0.213993);
17:35:25.759, 	1, 	2, 	20.9242, 	22.3062, 	1, 	8, 	3.04, 	(0.0856095,0.171925);
17:35:25.779, 	1, 	2, 	19.1038, 	22.2345, 	1, 	4, 	3.04, 	(0.0890077,-0.365474);
17:35:25.799, 	1, 	2, 	21.0476, 	22.8961, 	1, 	-1.38778e-15, 	3.04, 	(0.290821,-0.0255928);
17:35:25.819, 	1, 	2, 	20.4311, 	23.4441, 	1, 	-1.38778e-15, 	3.04, 	(-0.143758,-0.336688);
17:35:25.840, 	1, 	2, 	21.4459, 	22.1535, 	1, 	-1.38778e-15, 	3.04, 	(-0.208275,0.293842);
17:35:25.860, 	1, 	2, 	18.8291, 	22.4065, 	1, 	-1.38778e-15, 	3.04, 	(-0.137453,0.380001);
17:35:25.880, 	1, 	2, 	21.4322, 	22.4751, 	1, 	-1.38778e-15, 	3.04, 	(0.162265,0.409241);
17:35:25.900, 	1, 	2, 	23.2824, 	23.0129, 	1, 	-1.38778e-15, 	3.04, 	(0.0875797,-0.265874);
17:35:25.924, 	1, 	2, 	22.8701, 	23.9038, 	1, 	-1.38778e-15, 	3.04, 	(0.171815,-0.525313);
17:35:25.941, 	1, 	2, 	24.2757, 	23.5239, 	1, 	-1.38778e-15, 	3.04, 	(-0.268128,0.353479);
17:35:25.961, 	1, 	2, 	24.0521, 	24.2729, 	1, 	-1.38778e-15, 	3.04, 	(0.324477,-0.103244);
17:35:25.981, 	1, 	2, 	23.294, 	23.3237, 	1, 	-1.38778e-15, 	3.04, 	(0.152693,-0.205513);
17:35:26.001, 	1, 	2, 	20.7716, 	24.4791, 	1, 	-1.38778e-15, 	3.04, 	(0.00126116,-0.507191);
17:35:26.021, 	1, 	2, 	22.5636, 	24.9704, 	1, 	-1.38778e-15, 	3.04, 	(-0.473347,-0.239531);
17:35:26.041, 	1, 	2, 	25.3955, 	15.6344, 	1, 	-1.38778e-15, 	3.04, 	(-0.0124703,0.101169);
17:35:26.061, 	1, 	2, 	19.3038, 	22.2817, 	1, 	-1.38778e-15, 	3.04, 	(-0.206115,-0.630066);
17:35:26.082, 	1, 	2, 	26.5635, 	25.2828, 	1, 	-1.38778e-15, 	3.04, 	(-0.445621,-0.37334);
17:35:26.102, 	1, 	2, 	26.7382, 	25.3756, 	1, 	-1.38778e-15, 	3.04, 	(-0.0331467,0.543169);
17:35:26.122, 	1, 	2, 	29.4027, 	25.9195, 	1, 	-1.38778e-15, 	3.04, 	(0.619747,-0.509432);
17:35:26.142, 	1, 	2, 	28.0693, 	25.4938, 	1, 	-1.38778e-15, 	3.04, 	(-0.708116,-0.307607);
17:35:26.163, 	1, 	2, 	27.4427, 	24.7418, 	1, 	-1.38778e-15, 	3.04, 	(-0.383388,-0.541303);
17:35:26.183, 	1, 	2, 	26.6717, 	26.6097, 	1, 	-1.38778e-15, 	3.04, 	(-0.0693088,-0.840933);
17:35:26.203, 	1, 	2, 	19.8223, 	22.4101, 	1, 	-1.38778e-15, 	3.04, 	(-0.190215,-0.565659);
17:35:26.223, 	1, 	2, 	26.5256, 	21.5046, 	1, 	-1.38778e-15, 	3.04, 	(-0.366796,0.131667);
17:35:26.243, 	1, 	2, 	23.6812, 	26.2205, 	1, 	-1.38778e-15, 	3.04, 	(0.282466,-0.609471);
17:35:26.263, 	1, 	2, 	25.8192, 	24.0814, 	1, 	-1.38778e-15, 	3.04, 	(-0.547164,-0.226302);
17:35:26.283, 	1, 	2, 	19.0906, 	23.0014, 	1, 	-1.38778e-15, 	3.04, 	(0.352308,-0.353316);
17:35:26.303, 	1, 	2, 	22.7279, 	22.6705, 	1, 	-1.38778e-15, 	3.04, 	(-0.0276794,0.368448);
17:35:26.324, 	1, 	2, 	21.4684, 	22.4082, 	1, 	-1.38778e-15, 	3.04, 	(0.107158,0.232598);
17:35:26.343, 	1, 	2, 	23.2623, 	22.8381, 	1, 	-1.38778e-15, 	3.04, 	(-0.0890558,-0.323084);
17:35:26.364, 	1, 	2, 	20.583, 	18.9691, 	1, 	-1.38778e-15, 	3.04, 	(0.186425,0.039066);
17:35:26.384, 	1, 	2, 	18.1409, 	17.9752, 	1, 	-1.38778e-15, 	3.04, 	(-0.0507684,0.134233);
17:35:26.404, 	1, 	2, 	17.6913, 	15.4583, 	1, 	-1.38778e-15, 	3.04, 	(-0.111053,-0.0517917);
17:35:26.424, 	0, 	2, 	17.5236, 	15.1634, 	1, 	-1.38778e-15, 	3.04, 	(-0.0113262,-0.0940094);
17:35:26.445, 	1, 	2, 	18.1507, 	15.9154, 	1, 	4, 	2.736, 	(0.0426674,-0.156852);
17:35:26.458, 	1, 	1, 	18.3767, 	17.9276, 	0, 	4, 	2.432, 	(0.174797,0.295516);(-0.269403,0.288784);(-0.442765,0.140629);(-0.545914,-0.0836598);
17:35:26.485, 	0, 	1, 	13.6372, 	9.6091, 	0, 	4, 	2.432, 	(0.237333,0.176682);(0.154296,-0.149619);(-0.062554,-0.117158);(0.188116,-0.191981);
17:35:26.505, 	0, 	2, 	13.865, 	15.0797, 	0, 	8, 	2.128, 	(0.0359585,0.0559285);
17:35:26.518, 	0, 	1, 	14.4205, 	11.7596, 	0, 	12, 	1.824, 	(0.137172,0.29191);(0.0386718,0.354022);(-0.183887,0.164075);(-0.172178,0.166977);
17:35:26.538, 	1, 	1, 	16.9192, 	9.2602, 	0, 	16, 	1.216, 	(-0.202133,-0.138998);(0.0690173,-0.231982);(0.0786866,-0.090383);(0.118539,-0.0678251);
17:35:26.558, 	1, 	1, 	15.6765, 	15.5755, 	0, 	16, 	0.912, 	(-0.21585,0.0422901);(-0.300664,-0.238364);(-0.131359,-0.146122);(-0.0700585,-0.229093);
17:35:26.606, 	0, 	2, 	11.4174, 	8.38429, 	0, 	16, 	0.912, 	(0.0240606,0.0222051);
17:35:26.626, 	0, 	2, 	14.1021, 	9.59852, 	0, 	20, 	0.608, 	(0.0419315,-0.0322318);
17:35:26.659, 	1, 	1, 	10.7592, 	7.76116, 	0, 	24, 	0.304, 	(0.0501959,-0.0116544);(0.151568,-0.0976732);(0.129296,0.150758);(0.00205997,0.0203992);
17:35:26.679, 	0, 	1, 	8.78757, 	6.57017, 	0, 	24, 	0.304, 	(-0.0892733,-0.0329518);(-0.142251,-0.0101848);(0.0168251,0.0634757);(-0.0713061,0.0217591);
17:35:26.759, 	1, 	1, 	14.2923, 	11.8133, 	0, 	28, 	-7.10543e-17, 	(-0.128474,-0.0814037);(0.394471,-0.261492);(-0.08394,-0.0743297);(0.1202,-0.150653);
17:35:26.788, 	0, 	2, 	14.996, 	6.70366, 	0, 	28, 	-7.10543e-17, 	(-0.0397908,0.00786044);
17:35:26.807, 	0, 	2, 	11.8739, 	12.2557, 	0, 	32, 	-7.10543e-17, 	(-0.0252423,-0.103126);
17:35:26.821, 	0, 	1, 	13.4632, 	9.633, 	0, 	36, 	-7.10543e-17, 	(-0.0823742,0.0535388);(-0.624181,-0.147339);(0.624181,0.147339);(-0.0823742,0.0535388);
17:35:26.839, 	1, 	1, 	18.6687, 	16.3804, 	0, 	40, 	-7.10543e-17, 	(0.36295,-0.49197);(-0.591874,-0.176821);(0.305537,-0.298543);(-0.393588,-0.00399922);
17:35:26.868, 	0, 	2, 	15.8144, 	14.2592, 	0, 	40, 	-7.10543e-17, 	(0.0545093,0.0386226);
17:35:26.888, 	1, 	2, 	16.8997, 	13.151, 	1, 	44, 	0.304, 	(-0.0918713,0.0339927);
17:35:26.900, 	1, 	1, 	18.9513, 	11.9476, 	0, 	44, 	0.304, 	(0.40145,0.290777);(-0.141807,-0.994094);(0.0666474,0.332103);(-0.472719,-0.443505);
17:35:26.932, 	0, 	2, 	17.013, 	12.138, 	0, 	44, 	0.304, 	(0.0268886,0.0902373);
17:35:26.949, 	0, 	2, 	17.2642, 	14.2241, 	0, 	48, 	0.304, 	(-0.0439741,-0.0471299);
17:35:26.960, 	1, 	1, 	17.8448, 	16.1391, 	0, 	52, 	0.304, 	(-0.0313475,-0.538362);(-0.0396976,-0.0540317);(-0.123871,-0.306036);(-0.215736,0.0135907);
17:35:26.980, 	1, 	1, 	17.7938, 	15.0634, 	0, 	52, 	0.304, 	(-0.0066314,0.00229095);(-0.503006,-0.0244868);(-0.099094,0.0765756);(-0.00898012,0.189134);
17:35:27.009, 	0, 	2, 	18.8456, 	11.855, 	0, 	52, 	0.304, 	(-0.000660107,-0.0066099);
17:35:27.029, 	0, 	2, 	20.5026, 	14.1181, 	0, 	56, 	0.304, 	(0.113069,-0.0139494);
17:35:27.043, 	1, 	1, 	20.3379, 	15.826, 	0, 	56, 	0.304, 	(-0.206339,0.0131523);(1.01948,0.12748);(-0.0892774,-0.562387);(0.723867,-0.421754);
17:35:27.061, 	1, 	1, 	20.4444, 	19.5567, 	0, 	56, 	0.304, 	(-0.791795,0.163476);(-0.146629,0.22913);(-1.02133,0.0356582);(0.287295,0.777336);
17:35:27.115, 	0, 	2, 	25.5682, 	15.9115, 	0, 	56, 	0.304, 	(-0.12891,-0.00377969);
17:35:27.131, 	1, 	2, 	28.1868, 	16.5565, 	1, 	52, 	0.304, 	(-0.115153,-0.0433746);
17:35:27.144, 	1, 	1, 	24.6876, 	20.5256, 	0, 	48, 	0.304, 	(-0.949096,0.680811);(-0.942623,0.081045);(-1.19365,1.12435);(0.396758,1.29875);
17:35:27.171, 	1, 	2, 	30.5322, 	18.7283, 	1, 	48, 	0.608, 	(0.168835,-0.147117);
17:35:27.190, 	1, 	2, 	29.6772, 	19.3935, 	1, 	48, 	0.912, 	(-0.0957765,-0.222302);
17:35:27.210, 	1, 	2, 	31.8254, 	19.9716, 	1, 	44, 	1.216, 	(-0.0525706,-0.249119);
17:35:27.230, 	1, 	2, 	33.6001, 	21.0468, 	1, 	40, 	1.52, 	(0.0688347,0.3263);
17:35:27.251, 	1, 	2, 	30.7489, 	21.1678, 	1, 	40, 	1.824, 	(0.0715921,0.336711);
17:35:27.271, 	1, 	2, 	31.3943, 	19.5231, 	1, 	36, 	2.128, 	(-0.236986,0.126059);
17:35:27.291, 	1, 	2, 	35.0151, 	19.6346, 	1, 	36, 	2.432, 	(0.113853,-0.277819);
17:35:27.311, 	1, 	2, 	32.3844, 	20.1225, 	1, 	32, 	2.736, 	(-0.235638,-0.268802);
17:35:27.331, 	1, 	2, 	29.3738, 	20.7789, 	1, 	28, 	2.736, 	(-0.299239,0.115104);
17:35:27.351, 	1, 	2, 	28.4874, 	24.6126, 	1, 	24, 	3.04, 	(0.24198,0.479881);
17:35:27.372, 	1, 	2, 	31.4075, 	26.1849, 	1, 	24, 	3.04, 	(0.711112,-0.461799);
17:35:27.392, 	1, 	2, 	30.442, 	25.4791, 	1, 	20, 	3.04, 	(-0.639615,0.270579);
17:35:27.413, 	1, 	2, 	29.9546, 	25.9011, 	1, 	20, 	3.04, 	(-0.655737,0.0713841);
17:35:27.432, 	1, 	2, 	21.0346, 	22.9548, 	1, 	20, 	3.04, 	(0.852691,-0.428053);
17:35:27.452, 	1, 	2, 	31.1095, 	26.0513, 	1, 	16, 	3.04, 	(-0.599467,0.577681);
17:35:27.472, 	1, 	2, 	29.3018, 	25.3106, 	1, 	12, 	3.04, 	(0.366122,0.405035);
17:35:27.492, 	1, 	2, 	19.4565, 	22.5779, 	1, 	12, 	3.04, 	(-0.605141,-0.40367);
17:35:27.503, 	1, 	2, 	27.0404, 	26.3139, 	1, 	12, 	3.04, 	(-0.100485,-0.13123);
17:35:27.523, 	1, 	2, 	21.0679, 	25.1911, 	1, 	8, 	3.04, 	(-0.653854,-0.573063);
17:35:27.543, 	1, 	2, 	27.9726, 	24.2772, 	1, 	4, 	3.04, 	(-0.145439,0.602609);
17:35:27.563, 	1, 	2, 	31.8037, 	26.0166, 	1, 	4, 	3.04, 	(0.72078,0.239646);
17:35:27.583, 	1, 	2, 	30.6503, 	24.9405, 	1, 	4, 	3.04, 	(0.395433,0.590944);
17:35:27.604, 	1, 	2, 	27.7142, 	25.1751, 	1, 	-1.38778e-15, 	3.04, 	(-0.653847,-0.423673);
17:35:27.623, 	1, 	2, 	26.3981, 	24.6213, 	1, 	-1.38778e-15, 	3.04, 	(0.186391,-0.430397);
17:35:27.644, 	1, 	2, 	27.7239, 	25.1044, 	1, 	-1.38778e-15, 	3.04, 	(0.326217,0.436705);
17:35:27.664, 	1, 	2, 	26.057, 	24.8648, 	1, 	-1.38778e-15, 	3.04, 	(0.0778959,0.706259);
17:35:27.684, 	1, 	2, 	25.7427, 	23.5784, 	1, 	-1.38778e-15, 	3.04, 	(-0.395738,-0.450153);
17:35:27.707, 	0, 	2, 	0.712667, 	-0.304907, 	1, 	-1.38778e-15, 	3.04, 	(0.0252794,-0.0251302);
17:35:27.724, 	1, 	2, 	32.1215, 	25.3129, 	1, 	4, 	2.736, 	(0.348398,0.645766);
17:35:27.743, 	1, 	1, 	30.7825, 	21.4758, 	0, 	4, 	2.432, 	(2.47448,-1.17061);(-1.15614,-2.27257);(0.0977771,0.479999);(-0.954361,-0.302421);
17:35:27.769, 	1, 	2, 	25.6756, 	24.8741, 	1, 	4, 	2.432, 	(-0.473372,0.110172);
17:35:27.785, 	1, 	2, 	24.966, 	24.5313, 	1, 	4, 	2.432, 	(0.107298,0.216235);
17:35:27.805, 	1, 	2, 	21.9216, 	21.9373, 	1, 	4, 	2.432, 	(0.201381,0.358563);
17:35:27.825, 	1, 	2, 	23.0833, 	23.2347, 	1, 	4, 	2.432, 	(-0.394613,0.0922535);
17:35:27.846, 	1, 	2, 	22.5078, 	23.5884, 	1, 	4, 	2.432, 	(-0.267756,0.0332469);
17:35:27.865, 	1, 	2, 	23.4111, 	24.679, 	1, 	4, 	2.432, 	(-0.446939,-0.0410239);
17:35:27.886, 	1, 	2, 	26.4555, 	22.4167, 	1, 	4, 	2.432, 	(-0.220478,-0.429604);
17:35:27.906, 	0, 	2, 	22.4561, 	18.475, 	1, 	4, 	2.432, 	(-0.064928,0.126256);
17:35:27.926, 	1, 	2, 	19.4966, 	17.8249, 	1, 	8, 	2.432, 	(0.194097,0.049103);
17:35:27.945, 	1, 	1, 	23.6024, 	21.1791, 	0, 	8, 	2.432, 	(0.756364,0.713706);(0.703283,-0.555829);(-0.0861346,0.155756);(-0.36028,-1.25245);
17:35:27.986, 	1, 	2, 	28.4159, 	24.8646, 	1, 	8, 	2.432, 	(0.500282,-0.291504);
17:35:28.007, 	0, 	2, 	21.2048, 	18.6033, 	1, 	8, 	2.432, 	(-0.128006,0.0129974);
17:35:28.027, 	1, 	2, 	23.5871, 	25.128, 	1, 	12, 	2.128, 	(-0.23681,0.347207);
17:35:28.045, 	1, 	1, 	26.9052, 	18.7152, 	0, 	12, 	1.824, 	(-0.0900636,1.38115);(1.52775,-0.297372);(-0.578128,-0.335102);(0.186504,0.15531);
17:35:28.087, 	1, 	2, 	29.6811, 	25.5983, 	1, 	12, 	1.824, 	(-0.443512,-0.546896);
17:35:28.109, 	1, 	2, 	27.3959, 	24.2685, 	1, 	12, 	1.824, 	(0.427411,-0.327066);
17:35:28.127, 	1, 	2, 	32.8493, 	26.5234, 	1, 	12, 	1.824, 	(0.868835,0.937534);
17:35:28.148, 	1, 	2, 	24.7269, 	24.199, 	1, 	12, 	2.128, 	(-0.62921,0.725259);
17:35:28.168, 	1, 	2, 	28.4106, 	26.1971, 	1, 	12, 	2.128, 	(0.649163,-0.0538055);
17:35:28.188, 	1, 	2, 	24.1625, 	24.3307, 	1, 	12, 	2.432, 	(-0.0967687,-0.520611);
17:35:28.208, 	1, 	2, 	19.8883, 	21.3195, 	1, 	12, 	2.432, 	(0.393696,-0.247888);
17:35:28.228, 	1, 	2, 	20.539, 	23.0474, 	1, 	12, 	2.736, 	(0.0430024,-0.468315);
17:35:28.248, 	1, 	2, 	25.5117, 	23.4916, 	1, 	8, 	2.736, 	(0.322754,0.20382);
17:35:28.269, 	1, 	2, 	16.2568, 	21.8088, 	1, 	8, 	3.04, 	(-0.189875,0.323398);
17:35:28.289, 	1, 	2, 	28.1, 	26.4678, 	1, 	8, 	3.04, 	(0.755625,-0.245455);
17:35:28.309, 	1, 	2, 	28.4597, 	26.94, 	1, 	8, 	3.04, 	(0.552963,-0.70683);
17:35:28.330, 	1, 	2, 	30.903, 	27.2172, 	1, 	8, 	3.04, 	(0.282132,-1.4591);
17:35:28.349, 	1, 	2, 	31.1536, 	26.5314, 	1, 	8, 	3.04, 	(-0.877527,-0.701724);
17:35:28.370, 	1, 	2, 	25.7235, 	24.8401, 	1, 	8, 	3.04, 	(0.893916,-0.223328);
17:35:28.389, 	1, 	2, 	26.2727, 	25.8537, 	1, 	8, 	3.04, 	(0.167336,-0.842229);
17:35:28.410, 	1, 	2, 	18.2645, 	21.7154, 	1, 	8, 	3.04, 	(-0.327307,-0.273388);
17:35:28.430, 	1, 	2, 	21.0138, 	23.6018, 	1, 	8, 	3.04, 	(0.63568,0.0234664);
17:35:28.450, 	1, 	2, 	19.1779, 	22.4833, 	1, 	4, 	3.04, 	(-0.258249,-0.29072);
17:35:28.470, 	1, 	2, 	24.2917, 	22.8616, 	1, 	4, 	3.04, 	(0.306936,0.321122);
17:35:28.490, 	1, 	2, 	20.1087, 	22.5818, 	1, 	4, 	3.04, 	(0.0537423,-0.579775);
17:35:28.510, 	1, 	2, 	20.2771, 	22.2999, 	1, 	4, 	3.04, 	(-0.400757,-0.0427263);
17:35:28.531, 	1, 	2, 	22.1251, 	21.3703, 	1, 	-1.38778e-15, 	3.04, 	(0.0118758,0.351389);
17:35:28.551, 	1, 	2, 	25.5843, 	23.6456, 	1, 	-1.38778e-15, 	3.04, 	(0.474885,0.147348);
17:35:28.571, 	1, 	2, 	20.9949, 	23.6023, 	1, 	-1.38778e-15, 	3.04, 	(-0.225042,0.490933);
17:35:28.591, 	1, 	2, 	20.6631, 	22.6074, 	1, 	-1.38778e-15, 	3.04, 	(-0.0967883,-0.285753);
17:35:28.611, 	1, 	2, 	15.6965, 	19.7263, 	1, 	-1.38778e-15, 	3.04, 	(0.251172,-0.0597235);
17:35:28.631, 	1, 	2, 	16.8528, 	17.4104, 	1, 	-1.38778e-15, 	3.04, 	(-0.003909,-0.199034);
17:35:28.652, 	1, 	2, 	21.5905, 	20.6569, 	1, 	-1.38778e-15, 	3.04, 	(0.244939,-0.0375366);
17:35:28.672, 	1, 	2, 	21.911, 	21.9171, 	1, 	-1.38778e-15, 	3.04, 	(0.216576,-0.261518);
17:35:28.692, 	1, 	2, 	21.8864, 	22.3748, 	1, 	-1.38778e-15, 	3.04, 	(-0.0269262,0.350922);
17:35:28.712, 	1, 	2, 	21.0032, 	22.1814, 	1, 	-1.38778e-15, 	3.04, 	(0.290689,-0.164408);
17:35:28.732, 	1, 	2, 	20.2658, 	21.7891, 	1, 	-1.38778e-15, 	3.04, 	(-0.325914,0.113588);
17:35:28.753, 	1, 	2, 	20.6174, 	21.8651, 	1, 	-1.38778e-15, 	3.04, 	(0.10648,-0.212367);
17:35:28.773, 	1, 	2, 	20.6757, 	22.5395, 	1, 	-1.38778e-15, 	3.04, 	(-0.17331,-0.30101);
17:35:28.793, 	1, 	2, 	20.0295, 	22.4168, 	1, 	-1.38778e-15, 	3.04, 	(-0.0100194,0.36856);
17:35:28.813, 	1, 	2, 	21.8871, 	22.9046, 	1, 	-1.38778e-15, 	3.04, 	(-0.0899711,-0.379042);
17:35:28.833, 	1, 	2, 	16.3733, 	19.9513, 	1, 	-1.38778e-15, 	3.04, 	(-0.211565,0.247453);
17:35:28.855, 	1, 	2, 	21.6295, 	21.0458, 	1, 	-1.38778e-15, 	3.04, 	(-0.275216,-0.134941);
17:35:28.873, 	1, 	2, 	19.5267, 	18.8599, 	1, 	-1.38778e-15, 	3.04, 	(-0.0754859,-0.246474);
17:35:28.894, 	1, 	2, 	15.2954, 	16.7723, 	1, 	-1.38778e-15, 	3.04, 	(0.187062,0.0234897);
17:35:28.913, 	1, 	2, 	17.4641, 	22.3571, 	1, 	-1.38778e-15, 	3.04, 	(-0.0593166,0.321946);
17:35:28.934, 	1, 	2, 	23.9318, 	24.0115, 	1, 	-1.38778e-15, 	3.04, 	(0.414366,-0.1879);
17:35:28.955, 	1, 	2, 	24.4809, 	25.0587, 	1, 	-1.38778e-15, 	3.04, 	(0.224176,0.590647);
17:35:28.974, 	1, 	2, 	23.7546, 	23.4178, 	1, 	-1.38778e-15, 	3.04, 	(-0.0218268,-0.488901);
17:35:28.994, 	1, 	2, 	18.2588, 	20.1625, 	1, 	-1.38778e-15, 	3.04, 	(0.303714,-0.1654);
17:35:29.014, 	1, 	2, 	20.8418, 	24.6526, 	1, 	-1.38778e-15, 	3.04, 	(-0.18904,-0.562772);
17:35:29.035, 	1, 	2, 	24.7711, 	24.3236, 	1, 	-1.38778e-15, 	3.04, 	(-0.338098,0.22978);
17:35:29.055, 	1, 	2, 	17.1359, 	21.3807, 	1, 	-1.38778e-15, 	3.04, 	(-0.217323,-0.325001);
17:35:29.075, 	1, 	2, 	26.763, 	25.5956, 	1, 	-1.38778e-15, 	3.04, 	(0.127918,0.634457);
17:35:29.095, 	1, 	2, 	23.3054, 	24.225, 	1, 	-1.38778e-15, 	3.04, 	(0.0619891,-0.350872);
17:35:29.115, 	1, 	2, 	28.0813, 	25.8326, 	1, 	-1.38778e-15, 	3.04, 	(-0.647324,-0.0904797);
17:35:29.136, 	1, 	2, 	30.4317, 	26.2642, 	1, 	-1.38778e-15, 	3.04, 	(0.263008,0.876084);
17:35:29.155, 	1, 	2, 	32.3221, 	26.817, 	1, 	-1.38778e-15, 	3.04, 	(-0.397653,1.20688);
17:35:29.176, 	1, 	2, 	27.3781, 	25.2212, 	1, 	-1.38778e-15, 	3.04, 	(0.964232,0.366505);
17:35:29.196, 	1, 	2, 	29.2154, 	19.0086, 	1, 	-1.38778e-15, 	3.04, 	(-0.529461,0.0847083);
17:35:29.216, 	1, 	2, 	20.4628, 	23.9921, 	1, 	-1.38778e-15, 	3.04, 	(-0.675707,0.201499);
17:35:29.236, 	1, 	2, 	20.6396, 	23.3537, 	1, 	-1.38778e-15, 	3.04, 	(0.500089,0.208368);
17:35:29.256, 	1, 	2, 	19.5172, 	18.2264, 	1, 	-1.38778e-15, 	3.04, 	(0.134672,0.186243);
17:35:29.276, 	1, 	2, 	19.2873, 	21.5538, 	1, 	-1.38778e-15, 	3.04, 	(-0.688803,0.0463317);
17:35:29.297, 	1, 	2, 	15.5194, 	22.2067, 	1, 	-1.38778e-15, 	3.04, 	(0.283951,0.193058);
17:35:29.316, 	1, 	2, 	21.3599, 	20.228, 	1, 	-1.38778e-15, 	3.04, 	(0.00112869,0.236572);
17:35:29.337, 	1, 	2, 	29.6002, 	27.1951, 	1, 	-1.38778e-15, 	3.04, 	(0.854998,0.0831732);
17:35:29.357, 	1, 	2, 	21.8632, 	24.1013, 	1, 	-1.38778e-15, 	3.04, 	(-0.372571,1.22738);
17:35:29.378, 	1, 	2, 	25.649, 	25.7011, 	1, 	-1.38778e-15, 	3.04, 	(-0.472077,-1.02284);
17:35:29.398, 	1, 	2, 	27.6757, 	26.923, 	1, 	-1.38778e-15, 	3.04, 	(-1.01701,0.211338);
17:35:29.418, 	1, 	2, 	27.0685, 	22.9252, 	1, 	-1.38778e-15, 	3.04, 	(0.342384,-0.0610331);
17:35:29.444, 	1, 	2, 	21.1026, 	23.4629, 	1, 	-1.38778e-15, 	3.04, 	(-0.174169,-0.468735);
17:35:29.459, 	1, 	2, 	24.5896, 	22.7595, 	1, 	-1.38778e-15, 	3.04, 	(0.439566,-0.0244821);
17:35:29.479, 	1, 	2, 	27.3973, 	26.4427, 	1, 	-1.38778e-15, 	3.04, 	(-0.69227,-0.561943);
17:35:29.499, 	0, 	2, 	22.225, 	19.3296, 	1, 	-1.38778e-15, 	3.04, 	(0.00725289,-0.0364528);
17:35:29.520, 	1, 	2, 	22.6227, 	23.9986, 	1, 	4, 	2.736, 	(-0.382974,-0.602649);
