2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-0.447628, 	-60, 	26.1534, 	1, 	1.52
1, 	-3.13493, 	1, 	10.7503, 	1, 	2.128
2, 	-3.13493, 	-34, 	7.23536, 	0, 	2.128
2, 	-3.13493, 	55, 	7.99236, 	0, 	1.824
1, 	-3.13493, 	-58, 	14.4388, 	1, 	1.216
2, 	-3.13493, 	-58, 	9.27907, 	0, 	1.216
2, 	-3.13493, 	53, 	8.21263, 	0, 	0.912
1, 	-3.13493, 	10, 	13.507, 	1, 	0.608
1, 	-3.13493, 	10, 	12.6924, 	1, 	0.304
2, 	-3.13493, 	10, 	17.3419, 	0, 	0.304
2, 	-0.447628, 	-1, 	16.7862, 	1, 	0.304
1, 	-0.447628, 	1, 	13.7053, 	1, 	0.304
2, 	-4.92994, 	1, 	14.9938, 	1, 	0.608
2, 	-4.92994, 	-4, 	11.9285, 	0, 	0.608
2, 	-1.34299, 	-4, 	9.23035, 	0, 	0.608
1, 	-1.34299, 	-7, 	8.44877, 	0, 	0.608
1, 	-1.34299, 	-7, 	-0.333391, 	0, 	0.608
1, 	-4.03194, 	-7, 	11.8019, 	1, 	0.608
2, 	-4.03194, 	0, 	12.8708, 	0, 	0.608
2, 	-1.34299, 	0, 	14.6533, 	1, 	0.912
1, 	-1.34299, 	-7, 	10.9962, 	1, 	0.608
2, 	-2.23869, 	-7, 	11.0536, 	0, 	0.608
2, 	-2.23869, 	47, 	8.53479, 	0, 	0.608
1, 	-2.23869, 	48, 	12.1728, 	0, 	0.304
1, 	-1.34299, 	48, 	11.7494, 	0, 	0.304
1, 	-1.34299, 	2, 	8.95726, 	0, 	0.304
1, 	-2.23869, 	2, 	8.12223, 	1, 	0.304
1, 	-2.23869, 	48, 	10.2459, 	0, 	0.304
2, 	68.3862, 	48, 	8.31002, 	0, 	0.304
1, 	68.3862, 	-53, 	5.97426, 	0, 	0.304
1, 	68.3862, 	-53, 	10.0333, 	0, 	-7.10543e-17
1, 	-1.34299, 	-53, 	9.04956, 	1, 	-7.10543e-17
1, 	-1.34299, 	2, 	10.9685, 	0, 	-7.10543e-17
2, 	-0.447628, 	2, 	9.95722, 	0, 	-7.10543e-17
1, 	-0.447628, 	1, 	6.96084, 	1, 	-7.10543e-17
1, 	-0.447628, 	1, 	4.12667, 	0, 	-7.10543e-17
1, 	-1.34299, 	1, 	8.2264, 	1, 	-7.10543e-17
1, 	-1.34299, 	14, 	3.671, 	0, 	-7.10543e-17
1, 	-1.34299, 	14, 	9.75572, 	1, 	-7.10543e-17
1, 	-1.34299, 	14, 	13.846, 	1, 	-7.10543e-17
2, 	-0.447628, 	14, 	13.0129, 	1, 	0.304
2, 	-0.447628, 	1, 	15.4221, 	1, 	0.608
2, 	-1.34299, 	16, 	12.9486, 	0, 	0.608
2, 	-1.34299, 	58, 	9.33811, 	0, 	0.608
1, 	-1.34299, 	20, 	12.1424, 	1, 	0.608
1, 	-0.447628, 	20, 	13.4504, 	1, 	0.608
2, 	-0.447628, 	19, 	13.8381, 	1, 	0.912
2, 	-0.447628, 	26, 	13.6326, 	1, 	1.216
2, 	-0.447628, 	35, 	5.21338, 	0, 	1.216
2, 	31.5631, 	40, 	2.14576, 	0, 	1.216
1, 	31.5631, 	17, 	11.5159, 	1, 	0.912
1, 	31.5631, 	17, 	9.79136, 	1, 	0.608
2, 	-1.34299, 	17, 	14.3574, 	1, 	0.912
2, 	-1.34299, 	20, 	12.3669, 	1, 	1.216
2, 	2.23869, 	-55, 	1.8495, 	0, 	1.216
2, 	2.23869, 	14, 	10.9713, 	1, 	1.52
1, 	2.23869, 	-25, 	10.5835, 	1, 	1.216
2, 	31.5631, 	-25, 	7.40434, 	0, 	1.216
2, 	31.5631, 	55, 	5.71874, 	0, 	0.912
1, 	31.5631, 	20, 	13.1053, 	1, 	0.912
1, 	30.5182, 	20, 	16.4729, 	1, 	0.912
2, 	30.5182, 	12, 	16.4167, 	1, 	1.216
2, 	0.447628, 	30, 	14.2176, 	1, 	1.216
2, 	0.447628, 	42, 	4.47037, 	0, 	1.216
2, 	31.5631, 	20, 	1.49331, 	0, 	0.912
1, 	31.5631, 	21, 	2.58394, 	0, 	0.912
1, 	31.5631, 	21, 	7.69423, 	0, 	0.608
1, 	-0.447628, 	21, 	7.20786, 	0, 	0.608
1, 	-0.447628, 	43, 	18.164, 	1, 	0.608
1, 	31.5631, 	43, 	13.1373, 	1, 	0.608
2, 	31.5631, 	21, 	13.2375, 	0, 	0.608
2, 	26.4433, 	24, 	13.0174, 	0, 	0.608
1, 	26.4433, 	-10, 	19.0793, 	1, 	-7.10543e-17
1, 	26.4433, 	-10, 	20.8823, 	1, 	-7.10543e-17
2, 	28.4611, 	-10, 	17.9792, 	1, 	0.304
2, 	28.4611, 	37, 	18.3612, 	1, 	0.608
2, 	27.4476, 	37, 	11.7835, 	1, 	0.912
2, 	27.4476, 	24, 	12.8939, 	0, 	0.912
2, 	26.4433, 	26, 	6.28666, 	0, 	0.912
1, 	26.4433, 	17, 	12.5256, 	1, 	0.912
1, 	26.4433, 	17, 	20.9411, 	1, 	0.912
2, 	-4.03194, 	17, 	17.0532, 	1, 	1.216
2, 	-4.03194, 	0, 	15.8705, 	0, 	1.216
2, 	-2.23869, 	0, 	18.8337, 	1, 	1.52
1, 	-2.23869, 	50, 	17.9364, 	1, 	1.216
1, 	-2.23869, 	50, 	14.8062, 	1, 	0.912
2, 	-3.13493, 	50, 	18.9807, 	1, 	0.912
2, 	-3.13493, 	-59, 	18.9768, 	1, 	1.216
2, 	-4.92994, 	-59, 	14.7416, 	1, 	1.52
2, 	-4.92994, 	-4, 	20.603, 	1, 	1.824
2, 	25.4477, 	-4, 	15.8398, 	0, 	1.824
2, 	25.4477, 	38, 	20.2993, 	1, 	1.824
1, 	25.4477, 	38, 	14.2889, 	1, 	1.824
2, 	-2.23869, 	38, 	14.3497, 	1, 	1.824
2, 	-2.23869, 	50, 	15.7478, 	0, 	1.824
1, 	-2.23869, 	50, 	15.6647, 	1, 	1.824
1, 	0.447628, 	50, 	20.4287, 	1, 	1.52
2, 	0.447628, 	43, 	8.83127, 	0, 	1.52
2, 	0.447628, 	46, 	12.3925, 	0, 	1.216
1, 	0.447628, 	-31, 	19.2511, 	1, 	0.608
1, 	0.447628, 	-31, 	20.242, 	1, 	0.608
2, 	-1.34299, 	-31, 	21.0365, 	1, 	0.608
2, 	-1.34299, 	1, 	19.4643, 	1, 	0.912
2, 	-1.34299, 	1, 	19.5717, 	0, 	0.912
2, 	-1.34299, 	1, 	18.3826, 	1, 	0.912
1, 	-1.34299, 	1, 	22.0944, 	1, 	0.912
2, 	-1.34299, 	1, 	18.1351, 	1, 	1.216
2, 	-1.34299, 	1, 	18.6058, 	1, 	1.52
2, 	-16.8018, 	1, 	18.0643, 	0, 	1.52
1, 	-16.8018, 	-35, 	21.1807, 	1, 	1.52
1, 	-16.8018, 	-35, 	15.7849, 	1, 	1.52
2, 	-16.8018, 	-35, 	20.1522, 	1, 	1.52
2, 	-16.8018, 	-35, 	23.9176, 	1, 	1.52
2, 	-21.5423, 	-35, 	21.2143, 	1, 	1.824
2, 	-21.5423, 	59, 	11.8529, 	0, 	1.824
2, 	-22.508, 	31, 	20.7861, 	1, 	1.824
1, 	-22.508, 	-22, 	27.2692, 	1, 	1.52
2, 	-21.5423, 	-22, 	26.6443, 	1, 	1.52
2, 	-21.5423, 	31, 	24.3403, 	1, 	1.824
2, 	-21.5423, 	31, 	17.5006, 	1, 	2.128
2, 	-21.5423, 	31, 	22.6625, 	1, 	2.432
2, 	-21.5423, 	31, 	21.647, 	1, 	2.432
2, 	-22.508, 	31, 	16.6454, 	0, 	2.432
2, 	-22.508, 	-22, 	20.7685, 	1, 	2.128
1, 	-22.508, 	-22, 	18.6905, 	1, 	2.128
2, 	-22.508, 	-22, 	25.1593, 	1, 	2.128
2, 	-22.508, 	-22, 	24.9686, 	1, 	2.432
2, 	-24.4603, 	-22, 	25.0103, 	1, 	2.432
2, 	-24.4603, 	60, 	23.1362, 	1, 	2.432
2, 	-28.4611, 	60, 	20.7166, 	1, 	2.432
2, 	-28.4611, 	-32, 	23.8951, 	1, 	2.432
2, 	-26.4433, 	-32, 	23.3618, 	1, 	2.432
2, 	-26.4433, 	-53, 	26.1235, 	1, 	2.736
2, 	-25.4477, 	-53, 	24.3978, 	1, 	2.736
