2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	56.7136, 	-60, 	26.1534, 	1, 	1.52
2, 	53.5801, 	-59, 	20.5853, 	1, 	2.736
2, 	53.5801, 	-58, 	22.1277, 	1, 	2.736
2, 	53.5801, 	-57, 	21.869, 	1, 	2.736
2, 	53.5801, 	-56, 	17.6282, 	0, 	2.736
2, 	53.5801, 	-55, 	18.0433, 	0, 	2.432
2, 	53.5801, 	-54, 	19.4303, 	0, 	2.128
2, 	53.5801, 	-53, 	19.9978, 	0, 	1.824
2, 	52.098, 	-52, 	20.9116, 	0, 	1.52
2, 	52.098, 	-51, 	20.6829, 	0, 	1.216
2, 	52.098, 	-50, 	21.3401, 	0, 	0.912
2, 	52.098, 	-49, 	19.8599, 	0, 	0.912
2, 	50.6636, 	-48, 	16.3607, 	0, 	0.608
2, 	50.6636, 	-47, 	20.1498, 	0, 	0.304
2, 	47.9181, 	-46, 	0, 	0, 	0.304
2, 	47.9181, 	-45, 	15.889, 	0, 	-7.10543e-17
2, 	47.9181, 	-44, 	0.566804, 	0, 	-7.10543e-17
2, 	47.9181, 	-43, 	14.8958, 	0, 	-7.10543e-17
2, 	47.9181, 	-42, 	14.9182, 	0, 	-7.10543e-17
2, 	47.9181, 	-41, 	0, 	0, 	-7.10543e-17
2, 	47.9181, 	-40, 	-0.49713, 	0, 	-7.10543e-17
2, 	46.599, 	-39, 	0, 	0, 	-7.10543e-17
2, 	46.599, 	-38, 	5.09327, 	0, 	-7.10543e-17
2, 	45.3112, 	-37, 	15.958, 	0, 	-7.10543e-17
2, 	45.3112, 	-36, 	14.9403, 	1, 	0.304
2, 	45.3112, 	-35, 	15.7347, 	1, 	0.608
2, 	45.3112, 	-34, 	17.7617, 	1, 	0.912
2, 	45.3112, 	-33, 	15.4573, 	1, 	1.216
2, 	45.3112, 	-32, 	18.1238, 	1, 	1.52
2, 	44.0521, 	-31, 	17.7228, 	0, 	1.52
2, 	44.0521, 	-30, 	18.9454, 	1, 	1.824
2, 	44.0521, 	-29, 	18.6924, 	1, 	2.128
2, 	44.0521, 	-28, 	18.494, 	1, 	2.432
2, 	41.6104, 	-27, 	12.2774, 	0, 	2.432
2, 	41.6104, 	-26, 	12.2774, 	1, 	2.432
2, 	36.9819, 	-25, 	18.3412, 	1, 	2.432
2, 	36.9819, 	-24, 	19.044, 	1, 	2.432
2, 	40.4239, 	-23, 	17.804, 	1, 	2.432
2, 	40.4239, 	-22, 	17.1721, 	1, 	2.432
2, 	39.2579, 	-21, 	15.6826, 	1, 	2.736
2, 	39.2579, 	-20, 	13.7004, 	0, 	2.736
2, 	38.111, 	-19, 	13.4203, 	0, 	2.432
2, 	38.111, 	-18, 	12.6498, 	0, 	2.128
2, 	38.111, 	-17, 	11.3792, 	0, 	1.824
2, 	38.111, 	-16, 	7.85628, 	0, 	1.824
2, 	36.9819, 	-15, 	7.99704, 	0, 	1.52
2, 	36.9819, 	-14, 	6.94581, 	0, 	1.216
2, 	36.9819, 	-13, 	3.66302, 	0, 	0.912
2, 	36.9819, 	-12, 	3.44648, 	0, 	0.608
2, 	34.772, 	-11, 	8.74604, 	0, 	0.304
2, 	34.772, 	-10, 	9.62637, 	0, 	-7.10543e-17
2, 	34.772, 	-9, 	13.8454, 	0, 	-7.10543e-17
2, 	34.772, 	-8, 	14.0598, 	1, 	0.304
2, 	34.772, 	-7, 	15.6818, 	1, 	0.608
2, 	34.772, 	-6, 	15.808, 	1, 	0.912
2, 	34.772, 	-5, 	17.924, 	1, 	1.216
2, 	34.772, 	-4, 	0, 	0, 	1.216
2, 	32.6198, 	-3, 	19.0348, 	1, 	1.52
2, 	32.6198, 	-2, 	18.8214, 	1, 	1.824
2, 	32.6198, 	-1, 	19.0018, 	1, 	2.128
2, 	32.6198, 	0, 	17.8225, 	1, 	2.432
2, 	33.6892, 	1, 	20.0139, 	1, 	2.736
2, 	33.6892, 	2, 	17.2047, 	1, 	3.04
2, 	32.6198, 	3, 	17.2392, 	1, 	3.04
2, 	32.6198, 	4, 	18.9607, 	0, 	3.04
2, 	31.5631, 	5, 	19.631, 	1, 	2.736
2, 	31.5631, 	6, 	20.9181, 	1, 	2.736
2, 	30.5182, 	7, 	20.9256, 	1, 	2.736
2, 	30.5182, 	8, 	21.4384, 	1, 	2.736
2, 	28.4611, 	9, 	22.0453, 	1, 	2.736
2, 	28.4611, 	10, 	22.2952, 	1, 	2.736
2, 	28.4611, 	11, 	23.3839, 	1, 	2.736
2, 	28.4611, 	12, 	23.681, 	1, 	2.736
2, 	27.4476, 	13, 	23.1157, 	1, 	2.736
2, 	27.4476, 	14, 	24.5341, 	1, 	3.04
2, 	26.4433, 	15, 	24.937, 	1, 	3.04
2, 	26.4433, 	16, 	24.801, 	1, 	3.04
2, 	25.4477, 	17, 	25.4582, 	1, 	3.04
2, 	25.4477, 	18, 	25.7414, 	1, 	3.04
2, 	25.4477, 	19, 	25.8037, 	1, 	3.04
2, 	25.4477, 	20, 	24.5889, 	1, 	3.04
2, 	21.5423, 	21, 	26.2027, 	1, 	3.04
2, 	21.5423, 	22, 	25.3347, 	1, 	3.04
2, 	21.5423, 	23, 	25.826, 	1, 	3.04
2, 	21.5423, 	24, 	26.2563, 	1, 	3.04
2, 	20.5829, 	25, 	26.3995, 	1, 	3.04
2, 	20.5829, 	26, 	26.4791, 	1, 	3.04
2, 	19.6296, 	27, 	26.2514, 	1, 	3.04
2, 	19.6296, 	28, 	25.2858, 	1, 	3.04
2, 	17.7394, 	29, 	25.0801, 	1, 	3.04
2, 	17.7394, 	30, 	26.0055, 	1, 	3.04
2, 	18.6818, 	31, 	26.5329, 	1, 	3.04
2, 	18.6818, 	32, 	25.0043, 	1, 	3.04
2, 	15.8689, 	33, 	26.2163, 	1, 	3.04
2, 	15.8689, 	34, 	25.3655, 	1, 	3.04
2, 	15.8689, 	35, 	25.1589, 	1, 	3.04
2, 	15.8689, 	36, 	24.665, 	1, 	3.04
2, 	14.9403, 	37, 	24.9658, 	1, 	3.04
2, 	14.9403, 	38, 	23.1791, 	1, 	3.04
2, 	13.0948, 	39, 	23.1338, 	1, 	3.04
2, 	13.0948, 	40, 	23.804, 	1, 	3.04
2, 	14.9403, 	41, 	22.2854, 	0, 	3.04
2, 	14.9403, 	42, 	20.586, 	0, 	2.736
2, 	13.0948, 	43, 	22.6967, 	1, 	2.432
2, 	13.0948, 	44, 	21.8284, 	0, 	2.432
2, 	11.263, 	45, 	19.1018, 	0, 	2.128
2, 	11.263, 	46, 	20.2753, 	0, 	1.824
2, 	11.263, 	47, 	0, 	0, 	1.824
2, 	10.3516, 	48, 	17.1616, 	0, 	1.52
2, 	10.3516, 	49, 	19.4036, 	0, 	1.216
2, 	8.53639, 	50, 	18.6264, 	0, 	0.912
2, 	8.53639, 	51, 	19.1661, 	1, 	0.608
2, 	7.63215, 	52, 	17.5381, 	1, 	0.912
2, 	7.63215, 	53, 	18.614, 	1, 	1.216
2, 	6.72981, 	54, 	19.234, 	1, 	1.216
2, 	6.72981, 	55, 	19.585, 	1, 	1.52
2, 	5.82915, 	56, 	17.7087, 	1, 	1.824
2, 	5.82915, 	57, 	15.9566, 	0, 	1.824
2, 	4.03194, 	58, 	21.9808, 	1, 	2.128
2, 	4.03194, 	59, 	21.6774, 	1, 	2.432
2, 	4.03194, 	60, 	21.3602, 	1, 	2.736
2, 	4.92994, 	31, 	21.0913, 	1, 	2.736
2, 	4.92994, 	31, 	0, 	0, 	2.736
2, 	4.92994, 	31, 	22.1713, 	0, 	2.736
2, 	2.23869, 	31, 	23.2901, 	1, 	2.432
2, 	2.23869, 	31, 	0, 	0, 	2.432
2, 	2.23869, 	31, 	23.2901, 	0, 	2.128
2, 	3.13493, 	31, 	18.9725, 	0, 	1.824
2, 	3.13493, 	31, 	19.6133, 	0, 	1.52
2, 	0.447628, 	-60, 	9.71198, 	0, 	1.52
2, 	0.447628, 	-59, 	10.0423, 	0, 	1.216
2, 	-0.447628, 	-58, 	7.50297, 	0, 	0.912
2, 	-0.447628, 	-57, 	10.0669, 	0, 	0.608
2, 	-0.447628, 	-56, 	11.7334, 	0, 	0.304
2, 	-0.447628, 	-55, 	14.7942, 	1, 	0.304
2, 	-1.34299, 	-54, 	16.1399, 	1, 	0.608
2, 	-1.34299, 	-53, 	17.3081, 	1, 	0.912
2, 	-3.13493, 	-52, 	17.8126, 	1, 	1.216
2, 	-3.13493, 	-51, 	19.0244, 	1, 	1.52
2, 	-4.03194, 	-50, 	20.2379, 	1, 	1.824
2, 	-4.03194, 	-49, 	20.3603, 	1, 	2.128
2, 	-4.92994, 	-48, 	20.6611, 	1, 	2.432
2, 	-4.92994, 	-47, 	20.6604, 	1, 	2.736
2, 	-5.82915, 	-46, 	21.6254, 	1, 	3.04
2, 	-5.82915, 	-45, 	20.4653, 	1, 	3.04
2, 	-5.82915, 	-44, 	0, 	0, 	3.04
2, 	-6.72981, 	-43, 	21.6559, 	1, 	3.04
2, 	-6.72981, 	-42, 	19.6574, 	1, 	3.04
2, 	-8.53639, 	-41, 	20.0572, 	1, 	3.04
2, 	-8.53639, 	-40, 	15.1972, 	0, 	3.04
2, 	-8.53639, 	-39, 	20.6918, 	1, 	2.736
2, 	-8.53639, 	-38, 	21.1064, 	1, 	2.736
2, 	-9.44278, 	-37, 	21.1364, 	1, 	2.736
2, 	-9.44278, 	-36, 	21.3512, 	1, 	2.736
2, 	-10.3516, 	-35, 	21.1043, 	1, 	2.736
2, 	-10.3516, 	-34, 	24.0399, 	1, 	2.736
2, 	-12.1773, 	-33, 	22.8026, 	1, 	2.736
2, 	-12.1773, 	-32, 	21.9104, 	1, 	2.736
2, 	-14.9403, 	-31, 	22.363, 	1, 	2.736
2, 	-14.9403, 	-30, 	23.7552, 	1, 	3.04
2, 	-15.8689, 	-29, 	24.9502, 	1, 	3.04
2, 	-15.8689, 	-28, 	25.1772, 	1, 	3.04
2, 	-16.8018, 	-27, 	25.4791, 	1, 	3.04
2, 	-16.8018, 	-26, 	25.1828, 	1, 	3.04
2, 	-16.8018, 	-25, 	21.6301, 	1, 	3.04
2, 	-3.13493, 	-24, 	26.6782, 	1, 	3.04
2, 	-3.13493, 	-23, 	25.6951, 	1, 	3.04
2, 	-17.7394, 	-22, 	24.7296, 	1, 	3.04
2, 	-17.7394, 	-21, 	25.3731, 	1, 	3.04
2, 	-19.6296, 	-20, 	26.2682, 	1, 	3.04
2, 	-19.6296, 	-19, 	25.9116, 	1, 	3.04
2, 	-3.13493, 	-18, 	18.916, 	1, 	3.04
2, 	-3.13493, 	-17, 	25.7785, 	1, 	3.04
2, 	-23.4805, 	-16, 	25.7785, 	1, 	3.04
