(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
17:15:45.605, 	1, 	2, 	29.3527, 	25.9061, 	1, 	-1.249e-14, 	3.04, 	(0.696446,-0.505795);
17:15:45.626, 	1, 	2, 	21.8884, 	24.4373, 	1, 	-1.249e-14, 	3.04, 	(0.671044,0.588783);
17:15:45.646, 	1, 	2, 	29.4764, 	25.5544, 	1, 	-1.249e-14, 	3.04, 	(0.418633,-0.272883);
17:15:45.666, 	1, 	2, 	28.5001, 	25.3747, 	1, 	-1.249e-14, 	3.04, 	(0.379027,0.238542);
17:15:45.686, 	0, 	2, 	20.6729, 	17.747, 	1, 	-1.249e-14, 	3.04, 	(0.316353,-0.0546909);
17:15:45.706, 	1, 	2, 	24.1339, 	25.5927, 	1, 	4, 	2.736, 	(0.386586,0.826155);
17:15:45.716, 	1, 	1, 	30.9067, 	21.3423, 	0, 	4, 	2.432, 	(-0.105346,-1.62207);(-1.71109,-0.705144);(-0.414581,1.05805);(1.14865,0.38973);
17:15:45.750, 	1, 	2, 	24.6668, 	25.6866, 	1, 	4, 	2.432, 	(-0.504808,0.690282);
17:15:45.767, 	1, 	2, 	30.0247, 	25.7835, 	1, 	4, 	2.432, 	(-0.167282,0.697286);
17:15:45.787, 	1, 	2, 	27.0682, 	26.5334, 	1, 	4, 	2.432, 	(0.889673,-0.0787549);
17:15:45.807, 	1, 	2, 	19.4611, 	23.3057, 	1, 	4, 	2.432, 	(0.081107,0.903151);
17:15:45.827, 	1, 	2, 	31.5646, 	26.1131, 	1, 	4, 	2.432, 	(0.836451,-0.140676);
17:15:45.847, 	1, 	2, 	29.9508, 	24.765, 	1, 	4, 	2.432, 	(-0.11881,-0.468773);
17:15:45.857, 	1, 	2, 	28.7577, 	25.4807, 	1, 	4, 	2.432, 	(-0.642583,0.0142636);
17:15:45.877, 	1, 	2, 	31.2352, 	27.036, 	1, 	4, 	2.736, 	(0.268691,-0.871083);
17:15:45.898, 	1, 	2, 	29.6029, 	25.6334, 	1, 	4, 	2.736, 	(-0.582315,-0.562056);
17:15:45.918, 	1, 	2, 	28.7081, 	26.6556, 	1, 	4, 	3.04, 	(-0.651338,-0.171312);
17:15:45.938, 	1, 	2, 	30.2358, 	24.9745, 	1, 	4, 	3.04, 	(-0.473105,-0.597496);
17:15:45.958, 	1, 	2, 	22.4107, 	25.0366, 	1, 	4, 	3.04, 	(0.541411,-0.63993);
17:15:45.978, 	1, 	2, 	29.3092, 	25.2032, 	1, 	4, 	3.04, 	(0.627337,0.0361673);
17:15:45.998, 	1, 	2, 	30.1614, 	26.3505, 	1, 	4, 	3.04, 	(-0.28258,-0.921011);
17:15:46.018, 	1, 	2, 	30.7765, 	25.9226, 	1, 	4, 	3.04, 	(-0.685845,0.464533);
17:15:46.039, 	1, 	2, 	25.3916, 	26.135, 	1, 	4, 	3.04, 	(0.412322,0.831968);
17:15:46.059, 	1, 	2, 	29.4676, 	26.2319, 	1, 	4, 	3.04, 	(0.161332,-0.565188);
17:15:46.079, 	1, 	2, 	31.6337, 	26.0871, 	1, 	4, 	3.04, 	(0.823351,-0.125393);
17:15:46.099, 	1, 	2, 	25.5977, 	20.0849, 	1, 	4, 	3.04, 	(-0.304876,-0.0218583);
17:15:46.119, 	1, 	2, 	28.9435, 	20.8449, 	1, 	4, 	3.04, 	(0.12537,-0.181603);
17:15:46.140, 	1, 	2, 	20.7975, 	20.0939, 	1, 	4, 	3.04, 	(0.373011,0.00377578);
17:15:46.159, 	1, 	2, 	23.9324, 	21.248, 	1, 	4, 	3.04, 	(-0.273288,0.179281);
17:15:46.180, 	1, 	2, 	28.9537, 	22.3602, 	1, 	-1.249e-14, 	3.04, 	(0.0594832,0.0160848);
17:15:46.200, 	1, 	2, 	19.508, 	24.2259, 	1, 	-1.249e-14, 	3.04, 	(-0.897367,-0.0729743);
17:15:46.221, 	1, 	2, 	30.5039, 	21.5457, 	1, 	-1.249e-14, 	3.04, 	(0.0867189,-0.0277042);
17:15:46.240, 	1, 	2, 	27.3364, 	15.7529, 	1, 	-1.249e-14, 	3.04, 	(0.213382,0.370006);
17:15:46.260, 	1, 	2, 	18.9144, 	19.9266, 	1, 	-1.249e-14, 	3.04, 	(-0.114422,-0.348549);
17:15:46.281, 	1, 	2, 	30.953, 	26.101, 	1, 	-1.249e-14, 	3.04, 	(0.221096,0.803631);
17:15:46.301, 	1, 	2, 	29.645, 	25.4137, 	1, 	-1.249e-14, 	3.04, 	(-0.385907,-0.596729);
17:15:46.321, 	1, 	2, 	29.2795, 	22.7888, 	1, 	-1.249e-14, 	3.04, 	(0.0283109,-0.00776652);
17:15:46.341, 	1, 	2, 	20.773, 	16.5911, 	1, 	-1.249e-14, 	3.04, 	(0.479767,0.0190987);
17:15:46.361, 	1, 	2, 	29.2124, 	26.1233, 	1, 	-1.249e-14, 	3.04, 	(0.540937,0.490117);
17:15:46.381, 	1, 	2, 	29.5087, 	26.1368, 	1, 	-1.249e-14, 	3.04, 	(-0.480298,-0.324063);
17:15:46.402, 	1, 	2, 	20.3211, 	21.0299, 	1, 	-1.249e-14, 	3.04, 	(-0.329197,0.160682);
17:15:46.423, 	1, 	2, 	25.8917, 	26.6023, 	1, 	-1.249e-14, 	3.04, 	(-0.357627,-0.94293);
17:15:46.442, 	1, 	2, 	29.8631, 	25.9374, 	1, 	-1.249e-14, 	3.04, 	(-0.356651,0.536965);
17:15:46.462, 	1, 	2, 	19.1199, 	23.3416, 	1, 	-1.249e-14, 	3.04, 	(-0.0170747,-0.8821);
17:15:46.482, 	1, 	2, 	30.5912, 	22.4169, 	1, 	-1.249e-14, 	3.04, 	(0.0832283,0.0134946);
17:15:46.502, 	1, 	2, 	27.6861, 	20.3098, 	1, 	-1.249e-14, 	3.04, 	(0.217329,0.159522);
17:15:46.522, 	1, 	2, 	30.8973, 	21.071, 	1, 	-1.249e-14, 	3.04, 	(-0.155235,-0.0722024);
17:15:46.543, 	1, 	2, 	22.0606, 	25.2106, 	1, 	-1.249e-14, 	3.04, 	(-0.324896,-0.9299);
17:15:46.563, 	1, 	2, 	26.6785, 	26.3195, 	1, 	-1.249e-14, 	3.04, 	(0.973708,-0.168268);
17:15:46.583, 	1, 	2, 	30.4713, 	27.0326, 	1, 	-1.249e-14, 	3.04, 	(0.616717,0.755947);
17:15:46.604, 	1, 	2, 	31.166, 	26.5666, 	1, 	-1.249e-14, 	3.04, 	(-0.851782,0.358565);
17:15:46.623, 	1, 	2, 	30.314, 	25.8779, 	1, 	-1.249e-14, 	3.04, 	(0.706386,0.369779);
17:15:46.643, 	1, 	2, 	30.5808, 	26.8552, 	1, 	-1.249e-14, 	3.04, 	(0.715355,-0.735359);
17:15:46.664, 	1, 	2, 	21.099, 	24.5457, 	1, 	-1.249e-14, 	3.04, 	(0.824999,-0.637579);
17:15:46.684, 	1, 	2, 	24.356, 	26.6896, 	1, 	-1.249e-14, 	3.04, 	(-0.686919,0.680224);
17:15:46.705, 	1, 	2, 	29.6768, 	26.8699, 	1, 	-1.249e-14, 	3.04, 	(0.910949,-0.203509);
17:15:46.724, 	1, 	2, 	19.9961, 	24.1214, 	1, 	-1.249e-14, 	3.04, 	(-0.721276,-0.701523);
17:15:46.744, 	0, 	2, 	31.4185, 	24.1214, 	1, 	-1.249e-14, 	3.04, 	(-0.721276,-0.701523);
17:15:46.765, 	1, 	2, 	30.2181, 	22.4727, 	1, 	4, 	2.736, 	(-0.0953055,-0.0139364);
17:15:46.782, 	1, 	1, 	31.7626, 	22.3244, 	0, 	4, 	2.432, 	(-0.0677081,-1.64229);(-0.886033,-1.58409);(-1.19334,-0.0929519);(-0.468611,1.05389);
17:15:46.804, 	1, 	2, 	31.4438, 	21.7717, 	1, 	4, 	2.432, 	(-0.115939,0.125044);
17:15:46.825, 	1, 	2, 	25.7981, 	21.0904, 	1, 	4, 	2.432, 	(0.31316,0.00304081);
17:15:46.845, 	1, 	2, 	30.0277, 	26.5869, 	1, 	4, 	2.432, 	(0.427143,0.342709);
17:15:46.865, 	1, 	2, 	31.5679, 	26.4039, 	1, 	4, 	2.432, 	(-0.240635,-0.871249);
17:15:46.885, 	1, 	2, 	29.5273, 	26.4039, 	1, 	4, 	2.432, 	(-0.240635,-0.871249);
17:15:46.906, 	1, 	2, 	29.53, 	24.873, 	1, 	4, 	2.432, 	(-0.00519482,0.451172);
17:15:46.925, 	1, 	2, 	32.0206, 	22.155, 	1, 	4, 	2.432, 	(0.190966,0.0727986);
17:15:46.946, 	1, 	2, 	25.2356, 	25.8852, 	1, 	4, 	2.736, 	(-0.390144,-0.679701);
17:15:46.966, 	1, 	2, 	29.0155, 	26.0558, 	1, 	4, 	2.736, 	(-0.0595031,-0.755412);
17:15:46.986, 	1, 	2, 	31.9584, 	25.7525, 	1, 	4, 	3.04, 	(0.615324,-0.658044);
17:15:47.006, 	1, 	2, 	30.2456, 	26.1728, 	1, 	4, 	3.04, 	(0.235403,-0.678369);
17:15:47.026, 	1, 	2, 	29.1588, 	26.2706, 	1, 	4, 	3.04, 	(-0.889234,-0.0937233);
17:15:47.046, 	1, 	2, 	19.6525, 	21.451, 	1, 	4, 	3.04, 	(0.260893,-0.267467);
17:15:47.067, 	1, 	2, 	23.0347, 	26.192, 	1, 	4, 	3.04, 	(-0.767073,-0.421299);
17:15:47.088, 	1, 	2, 	29.7344, 	25.8499, 	1, 	4, 	3.04, 	(-0.0729329,-0.595685);
17:15:47.107, 	1, 	2, 	19.1047, 	25.8499, 	1, 	4, 	3.04, 	(-0.0729329,-0.595685);
17:15:47.127, 	1, 	2, 	31.066, 	21.9645, 	1, 	4, 	3.04, 	(-0.124661,0.166444);
17:15:47.147, 	1, 	2, 	29.8671, 	22.2677, 	1, 	4, 	3.04, 	(0.044656,0.150378);
17:15:47.167, 	1, 	2, 	30.2969, 	21.7242, 	1, 	4, 	3.04, 	(0.210157,-0.179356);
17:15:47.188, 	1, 	2, 	31.1809, 	21.7959, 	1, 	4, 	3.04, 	(-0.210063,0.0629943);
17:15:47.208, 	1, 	2, 	29.3832, 	25.5365, 	1, 	4, 	3.04, 	(-0.032722,0.536829);
17:15:47.229, 	1, 	2, 	30.3442, 	26.2743, 	1, 	4, 	3.04, 	(-0.235356,0.334784);
17:15:47.249, 	1, 	2, 	30.7021, 	25.9947, 	1, 	-1.249e-14, 	3.04, 	(0.372086,0.651739);
17:15:47.269, 	1, 	2, 	29.9745, 	25.1456, 	1, 	-1.249e-14, 	3.04, 	(0.133839,0.608959);
17:15:47.289, 	1, 	2, 	30.3032, 	25.3954, 	1, 	-1.249e-14, 	3.04, 	(-0.512438,0.0790422);
17:15:47.309, 	1, 	2, 	32.6399, 	26.2575, 	1, 	-1.249e-14, 	3.04, 	(-0.108921,0.768966);
17:15:47.329, 	1, 	2, 	24.2947, 	25.7367, 	1, 	-1.249e-14, 	3.04, 	(0.183058,-0.879658);
17:15:47.349, 	1, 	2, 	30.8486, 	25.1482, 	1, 	-1.249e-14, 	3.04, 	(-0.172012,0.537286);
17:15:47.369, 	1, 	2, 	19.68, 	23.5844, 	1, 	-1.249e-14, 	3.04, 	(-0.695076,-0.0702485);
17:15:47.389, 	1, 	2, 	31.7038, 	25.6383, 	1, 	-1.249e-14, 	3.04, 	(0.46411,0.493437);
17:15:47.409, 	1, 	2, 	27.1749, 	23.5611, 	1, 	-1.249e-14, 	3.04, 	(0.387527,0.339788);
17:15:47.430, 	1, 	2, 	31.4075, 	23.289, 	1, 	-1.249e-14, 	3.04, 	(-0.242924,0.398092);
17:15:47.450, 	1, 	2, 	31.9562, 	24.8463, 	1, 	-1.249e-14, 	3.04, 	(0.433587,0.0784392);
17:15:47.470, 	1, 	2, 	31.1158, 	21.9886, 	1, 	-1.249e-14, 	3.04, 	(0.202895,-0.0404221);
17:15:47.490, 	1, 	2, 	30.775, 	21.2286, 	1, 	-1.249e-14, 	3.04, 	(0.318688,-0.00783104);
17:15:47.510, 	1, 	2, 	21.2522, 	20.6903, 	1, 	-1.249e-14, 	3.04, 	(0.236646,-0.2946);
17:15:47.530, 	1, 	2, 	30.7293, 	22.4266, 	1, 	-1.249e-14, 	3.04, 	(0.0306649,0.0946133);
17:15:47.550, 	1, 	2, 	28.81, 	22.5862, 	1, 	-1.249e-14, 	3.04, 	(0.0505952,0.0406383);
17:15:47.570, 	1, 	2, 	20.4691, 	21.1682, 	1, 	-1.249e-14, 	3.04, 	(0.288396,0.228508);
17:15:47.591, 	1, 	2, 	30.6888, 	21.4213, 	1, 	-1.249e-14, 	3.04, 	(0.206581,0.0850125);
17:15:47.611, 	1, 	2, 	29.9494, 	21.3094, 	1, 	-1.249e-14, 	3.04, 	(0.156986,-0.0568272);
17:15:47.631, 	1, 	2, 	19.8257, 	20.544, 	1, 	-1.249e-14, 	3.04, 	(0.0994946,-0.348468);
17:15:47.651, 	1, 	2, 	31.5068, 	21.7368, 	1, 	-1.249e-14, 	3.04, 	(0.224535,-0.0118489);
17:15:47.671, 	1, 	2, 	29.8958, 	26.3119, 	1, 	-1.249e-14, 	3.04, 	(0.0641922,-0.578678);
17:15:47.692, 	1, 	2, 	19.3525, 	26.3119, 	1, 	-1.249e-14, 	3.04, 	(0.0641922,-0.578678);
17:15:47.712, 	1, 	2, 	22.6032, 	24.5118, 	1, 	-1.249e-14, 	3.04, 	(0.119948,1.06335);
17:15:47.732, 	1, 	2, 	27.1961, 	25.9623, 	1, 	-1.249e-14, 	3.04, 	(-0.791279,0.714019);
17:15:47.752, 	1, 	2, 	30.7749, 	25.0351, 	1, 	-1.249e-14, 	3.04, 	(0.884871,-0.510178);
17:15:47.773, 	1, 	2, 	31.5192, 	21.4808, 	1, 	-1.249e-14, 	3.04, 	(0.136428,-0.0383247);
17:15:47.793, 	1, 	2, 	30.4182, 	22.5309, 	1, 	-1.249e-14, 	3.04, 	(0.0597915,-0.095598);
17:15:47.813, 	1, 	2, 	29.8315, 	22.0472, 	1, 	-1.249e-14, 	3.04, 	(-0.0877682,0.0273904);
17:15:47.833, 	1, 	2, 	21.3966, 	20.4188, 	1, 	-1.249e-14, 	3.04, 	(0.335005,-0.0879774);
17:15:47.854, 	1, 	2, 	25.6083, 	24.7046, 	1, 	-1.249e-14, 	3.04, 	(0.819149,-0.00368172);
17:15:47.873, 	1, 	2, 	30.313, 	25.0389, 	1, 	-1.249e-14, 	3.04, 	(-0.781407,-0.044492);
17:15:47.893, 	1, 	2, 	31.8012, 	24.2277, 	1, 	-1.249e-14, 	3.04, 	(-0.510876,-0.533833);
17:15:47.914, 	1, 	2, 	30.4838, 	25.6208, 	1, 	-1.249e-14, 	3.04, 	(0.648942,-0.0146225);
17:15:47.934, 	1, 	2, 	30.4312, 	25.0651, 	1, 	-1.249e-14, 	3.04, 	(-0.0546501,0.6432);
17:15:47.954, 	1, 	2, 	20.1077, 	23.8379, 	1, 	-1.249e-14, 	3.04, 	(-0.980809,-0.292607);
17:15:47.974, 	1, 	2, 	31.0899, 	24.9965, 	1, 	-1.249e-14, 	3.04, 	(-0.133252,0.786353);
17:15:47.994, 	1, 	2, 	30.4915, 	25.1093, 	1, 	-1.249e-14, 	3.04, 	(-0.150008,-0.355108);
17:15:48.015, 	1, 	2, 	19.2534, 	22.6136, 	1, 	-1.249e-14, 	3.04, 	(0.597658,0.107727);
17:15:48.035, 	1, 	2, 	33.0081, 	25.9968, 	1, 	-1.249e-14, 	3.04, 	(0.524026,-0.732448);
17:15:48.055, 	1, 	2, 	27.5176, 	20.9697, 	1, 	-1.249e-14, 	3.04, 	(0.18828,-0.202928);
17:15:48.075, 	1, 	2, 	31.592, 	20.5074, 	1, 	-1.249e-14, 	3.04, 	(0.244139,0.00102504);
17:15:48.095, 	1, 	2, 	21.8941, 	19.6636, 	1, 	-1.249e-14, 	3.04, 	(-0.17609,0.229456);
17:15:48.115, 	1, 	2, 	30.9628, 	24.2015, 	1, 	-1.249e-14, 	3.04, 	(0.297503,-0.581461);
17:15:48.135, 	1, 	2, 	31.7217, 	25.7643, 	1, 	-1.249e-14, 	3.04, 	(-0.807908,-0.249294);
17:15:48.156, 	1, 	2, 	21.3991, 	23.1187, 	1, 	-1.249e-14, 	3.04, 	(-0.0878791,0.799359);
17:15:48.176, 	1, 	2, 	25.4158, 	24.8042, 	1, 	-1.249e-14, 	3.04, 	(0.0318357,-0.804587);
17:15:48.196, 	1, 	2, 	30.977, 	23.975, 	1, 	-1.249e-14, 	3.04, 	(-0.605491,-0.127925);
17:15:48.216, 	1, 	2, 	33.1378, 	25.0445, 	1, 	-1.249e-14, 	3.04, 	(0.0709796,-0.5652);
17:15:48.236, 	1, 	2, 	31.0399, 	19.7618, 	1, 	-1.249e-14, 	3.04, 	(-0.187775,-0.0149264);
17:15:48.256, 	1, 	2, 	30.1576, 	20.3262, 	1, 	-1.249e-14, 	3.04, 	(0.100848,-0.109508);
17:15:48.277, 	1, 	2, 	31.69, 	20.7892, 	1, 	-1.249e-14, 	3.04, 	(0.0396249,0.226993);
17:15:48.297, 	1, 	2, 	23.5795, 	18.7829, 	1, 	-1.249e-14, 	3.04, 	(-0.253413,0.0988882);
17:15:48.317, 	1, 	2, 	27.4476, 	20.56, 	1, 	-1.249e-14, 	3.04, 	(0.210108,0.136524);
17:15:48.337, 	1, 	2, 	32.0786, 	20.1363, 	1, 	-1.249e-14, 	3.04, 	(0.231185,0.008032);
17:15:48.357, 	1, 	2, 	22.4061, 	19.3422, 	1, 	-1.249e-14, 	3.04, 	(0.0654647,-0.256694);
17:15:48.377, 	1, 	2, 	26.976, 	25.5493, 	1, 	-1.249e-14, 	3.04, 	(0.256982,-0.678012);
17:15:48.397, 	0, 	2, 	28.9758, 	18.0945, 	1, 	-1.249e-14, 	3.04, 	(0.113356,-0.0157403);
17:15:48.417, 	1, 	2, 	32.8004, 	24.5758, 	1, 	4, 	2.736, 	(0.668006,-0.0633146);
17:15:48.430, 	1, 	1, 	31.6496, 	26.6193, 	0, 	4, 	2.432, 	(1.77369,0.638211);(1.41268,1.44495);(0.914494,0.649999);(1.29205,0.495917);
17:15:48.458, 	1, 	2, 	29.9778, 	19.4895, 	1, 	4, 	2.432, 	(-0.201315,-0.10511);
17:15:48.477, 	1, 	2, 	31.8133, 	20.6358, 	1, 	4, 	2.432, 	(0.0822713,-0.190506);
17:15:48.498, 	1, 	2, 	23.5562, 	19.3573, 	1, 	4, 	2.432, 	(-0.180925,0.165899);
17:15:48.518, 	1, 	2, 	29.9984, 	26.2768, 	1, 	4, 	2.432, 	(0.726452,0.0953403);
17:15:48.538, 	1, 	2, 	19.6296, 	24.5035, 	1, 	4, 	2.432, 	(0.203158,0.998239);
17:15:48.558, 	1, 	2, 	22.8448, 	25.8856, 	1, 	4, 	2.432, 	(1.0567,0.186355);
17:15:48.578, 	1, 	2, 	26.9252, 	25.3111, 	1, 	4, 	2.432, 	(-0.538515,-0.67364);
17:15:48.598, 	1, 	2, 	28.98, 	25.8058, 	1, 	4, 	2.736, 	(-0.369307,-0.29758);
17:15:48.619, 	1, 	2, 	21.8657, 	19.854, 	1, 	4, 	2.736, 	(0.203313,-0.165918);
17:15:48.639, 	1, 	2, 	29.8852, 	25.4245, 	1, 	4, 	3.04, 	(-0.17157,0.713863);
17:15:48.659, 	1, 	2, 	29.8333, 	25.9931, 	1, 	4, 	3.04, 	(-0.0707688,-0.949211);
17:15:48.679, 	1, 	2, 	21.4482, 	24.353, 	1, 	4, 	3.04, 	(0.867167,0.526675);
17:15:48.699, 	1, 	2, 	30.2009, 	25.2877, 	1, 	4, 	3.04, 	(-0.182318,0.715914);
17:15:48.719, 	1, 	2, 	28.5373, 	26.3111, 	1, 	4, 	3.04, 	(0.545013,-0.649813);
17:15:48.740, 	1, 	2, 	32.6671, 	25.7645, 	1, 	4, 	3.04, 	(0.642383,0.423968);
17:15:48.759, 	1, 	2, 	24.229, 	14.7484, 	1, 	4, 	3.04, 	(-0.220399,-0.0537582);
17:15:48.782, 	1, 	2, 	30.859, 	24.5038, 	1, 	4, 	3.04, 	(0.581823,-0.523022);
17:15:48.800, 	1, 	2, 	19.3003, 	23.1162, 	1, 	4, 	3.04, 	(0.76543,-0.0214984);
17:15:48.820, 	1, 	2, 	22.7928, 	24.7464, 	1, 	4, 	3.04, 	(0.796465,-0.195241);
17:15:48.842, 	1, 	2, 	28.5468, 	25.5313, 	1, 	4, 	3.04, 	(0.48774,-0.325739);
17:15:48.860, 	1, 	2, 	30.2981, 	26.0647, 	1, 	4, 	3.04, 	(-0.358974,0.699255);
17:15:48.881, 	1, 	2, 	31.4856, 	15.8741, 	1, 	4, 	3.04, 	(-0.070429,-0.0765098);
17:15:48.901, 	1, 	2, 	25.424, 	25.4255, 	1, 	-1.249e-14, 	3.04, 	(0.909401,-0.376818);
17:15:48.921, 	1, 	2, 	28.7889, 	25.8121, 	1, 	-1.249e-14, 	3.04, 	(-0.0197911,0.560126);
17:15:48.941, 	1, 	2, 	20.7964, 	25.9764, 	1, 	-1.249e-14, 	3.04, 	(0.182037,-0.858146);
17:15:48.961, 	0, 	2, 	24.8216, 	15.4382, 	1, 	-1.249e-14, 	3.04, 	(0.0438071,-0.122591);
17:15:48.981, 	1, 	2, 	28.1594, 	26.3023, 	1, 	4, 	2.736, 	(-0.0374697,0.580017);
17:15:48.993, 	1, 	1, 	31.5036, 	25.1322, 	0, 	4, 	2.432, 	(0.976188,1.57983);(-0.797216,1.8864);(-0.953793,1.19873);(-1.17862,1.40434);
17:15:49.022, 	1, 	2, 	29.0815, 	26.0748, 	1, 	4, 	2.432, 	(-0.714591,0.170017);
17:15:49.042, 	0, 	2, 	28.7983, 	14.4988, 	1, 	4, 	2.432, 	(-0.0147416,-0.0247124);
17:15:49.062, 	0, 	2, 	19.7154, 	12.8977, 	0, 	8, 	2.128, 	(-0.0683004,-0.0885159);
17:15:49.075, 	1, 	1, 	28.6624, 	25.0759, 	0, 	12, 	1.52, 	(0.512236,1.72311);(-1.49688,1.60115);(-1.7274,0.920164);(-2.19422,0.864755);
17:15:49.093, 	1, 	1, 	29.6592, 	24.9773, 	0, 	12, 	1.216, 	(1.61726,0.34417);(0.699709,1.7024);(0.142668,0.872797);(-0.0540695,1.21101);
17:15:49.122, 	0, 	2, 	27.5374, 	11.0463, 	0, 	12, 	1.216, 	(-0.102524,0.0519818);
17:15:49.143, 	1, 	2, 	29.9724, 	12.9226, 	1, 	16, 	0.912, 	(0.0602122,-0.0165639);
17:15:49.153, 	1, 	1, 	28.2472, 	23.7037, 	0, 	16, 	0.912, 	(1.17551,1.11253);(-0.656079,2.04177);(-1.18354,1.48699);(-1.7333,1.58113);
17:15:49.183, 	0, 	2, 	28.3069, 	13.3494, 	0, 	16, 	0.912, 	(0.0235633,-0.000479757);
17:15:49.203, 	0, 	2, 	20.9312, 	12.9932, 	0, 	20, 	0.608, 	(-0.0807995,-0.0474744);
17:15:49.214, 	1, 	1, 	31.7637, 	24.5928, 	0, 	24, 	0.304, 	(-0.0948857,1.67545);(-1.78842,0.805006);(-1.03247,0.148485);(-1.34501,-0.21172);
17:15:49.234, 	1, 	1, 	30.4824, 	21.5349, 	0, 	24, 	0.304, 	(-1.02141,-1.16203);(0.577323,-1.62934);(0.394156,-0.593663);(0.768638,-0.572614);
17:15:49.263, 	1, 	2, 	20.2529, 	18.8169, 	1, 	24, 	0.608, 	(-0.242051,0.114787);
17:15:49.283, 	1, 	2, 	29.393, 	19.7282, 	1, 	24, 	0.912, 	(-0.102591,0.056421);
17:15:49.304, 	1, 	2, 	26.9395, 	20.6286, 	1, 	24, 	1.216, 	(-0.220351,-0.066458);
17:15:49.324, 	1, 	2, 	19.7752, 	20.7553, 	1, 	24, 	1.52, 	(0.03573,-0.336201);
17:15:49.344, 	1, 	2, 	22.7983, 	21.1121, 	1, 	24, 	1.52, 	(0.248902,0.145772);
17:15:49.364, 	1, 	2, 	28.1802, 	20.2136, 	1, 	24, 	1.824, 	(-0.155143,-0.157811);
17:15:49.384, 	1, 	2, 	28.4053, 	21.1156, 	1, 	24, 	2.128, 	(0.11617,0.0297545);
17:15:49.404, 	1, 	2, 	30.0261, 	26.3625, 	1, 	24, 	2.432, 	(-0.444067,-0.674947);
17:15:49.425, 	1, 	2, 	27.668, 	19.8492, 	1, 	24, 	2.736, 	(-0.0741224,-0.031668);
17:15:49.445, 	1, 	2, 	30.5496, 	18.5054, 	1, 	24, 	3.04, 	(0.0984002,0.117037);
17:15:49.465, 	1, 	2, 	30.9524, 	18.173, 	1, 	20, 	3.04, 	(-0.108437,0.000838643);
17:15:49.485, 	1, 	2, 	24.7186, 	25.2343, 	1, 	20, 	3.04, 	(0.0606523,0.88413);
17:15:49.505, 	1, 	2, 	28.3906, 	26.1281, 	1, 	20, 	3.04, 	(-0.112348,0.482983);
17:15:49.527, 	1, 	2, 	20.6862, 	23.8767, 	1, 	20, 	3.04, 	(-0.216841,-0.753858);
17:15:49.546, 	1, 	2, 	28.6248, 	25.7408, 	1, 	16, 	3.04, 	(-0.298254,0.548113);
17:15:49.566, 	1, 	2, 	27.4723, 	27.2722, 	1, 	12, 	3.04, 	(-0.924816,-0.300576);
17:15:49.586, 	1, 	2, 	30.3929, 	26.3549, 	1, 	12, 	3.04, 	(0.654415,0.628466);
17:15:49.606, 	1, 	2, 	28.5477, 	25.1173, 	1, 	12, 	3.04, 	(-0.0779195,-0.79153);
17:15:49.620, 	1, 	2, 	30.2324, 	26.13, 	1, 	8, 	3.04, 	(-0.63945,-0.640909);
17:15:49.636, 	1, 	2, 	27.6702, 	25.917, 	1, 	8, 	3.04, 	(0.43895,-0.246971);
17:15:49.656, 	1, 	2, 	20.643, 	23.9173, 	1, 	8, 	3.04, 	(-0.78836,-0.0244806);
17:15:49.677, 	1, 	2, 	29.8446, 	25.4116, 	1, 	4, 	3.04, 	(0.361213,-0.488485);
17:15:49.697, 	1, 	2, 	28.5135, 	20.1361, 	1, 	-1.249e-14, 	3.04, 	(0.532575,0.0278389);
17:15:49.717, 	0, 	2, 	19.8285, 	12.1825, 	1, 	-1.249e-14, 	3.04, 	(0.0641801,0.0712889);
17:15:49.739, 	0, 	2, 	29.4935, 	13.1522, 	0, 	4, 	2.736, 	(0.034849,-0.0618598);
17:15:49.757, 	1, 	1, 	30.5287, 	28.1642, 	0, 	8, 	2.128, 	(0.562566,-1.47843);(1.92033,0.100881);(0.678667,0.663771);(0.180107,1.11257);
17:15:49.777, 	1, 	1, 	29.8621, 	23.6456, 	0, 	8, 	1.824, 	(0.0346983,-1.40559);(1.55106,-0.484129);(0.579681,0.251596);(0.31176,0.622344);
17:15:49.797, 	0, 	2, 	29.0042, 	13.6531, 	0, 	8, 	1.824, 	(-0.0358106,-0.067766);
17:15:49.818, 	0, 	2, 	25.6865, 	13.4829, 	0, 	12, 	1.52, 	(0.0952961,-0.0149112);
17:15:49.839, 	1, 	1, 	29.0243, 	25.6501, 	0, 	16, 	0.912, 	(-0.301287,1.4047);(-1.70941,0.0102782);(-0.509818,-0.36467);(-0.158796,-0.847194);
17:15:49.858, 	1, 	2, 	29.4193, 	25.5746, 	1, 	16, 	0.912, 	(-0.733297,0.30968);
17:15:49.878, 	1, 	2, 	24.8447, 	25.799, 	1, 	16, 	0.912, 	(0.49249,-0.745368);
17:15:49.898, 	0, 	2, 	29.5626, 	25.799, 	1, 	16, 	0.912, 	(0.49249,-0.745368);
17:15:49.917, 	1, 	1, 	30.8183, 	25.1049, 	0, 	20, 	0.608, 	(-0.366226,1.87806);(-2.27562,-0.287711);(-0.942688,-1.24188);(0.131656,-1.75665);
17:15:49.937, 	1, 	1, 	26.9474, 	24.3614, 	0, 	20, 	0.608, 	(1.5289,-0.868356);(1.08666,1.93667);(-0.700322,2.06837);(-1.96921,1.1664);
