2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	31.5631, 	-60, 	26.1534, 	1, 	1.52
2, 	31.5631, 	-59, 	0, 	0, 	1.52
2, 	17.7394, 	-58, 	13.1282, 	1, 	2.432
2, 	17.7394, 	-57, 	13.3582, 	1, 	2.432
2, 	17.7394, 	-56, 	14.4983, 	1, 	2.432
2, 	17.7394, 	-55, 	14.4672, 	1, 	2.432
2, 	16.8018, 	-54, 	14.4807, 	1, 	2.432
2, 	16.8018, 	-53, 	14.1052, 	1, 	2.432
2, 	16.8018, 	-52, 	14.9939, 	1, 	2.432
2, 	16.8018, 	-51, 	15.8533, 	1, 	2.736
2, 	15.8689, 	-50, 	15.5914, 	1, 	2.736
2, 	15.8689, 	-49, 	15.9562, 	1, 	3.04
2, 	14.0157, 	-48, 	14.0064, 	1, 	3.04
2, 	14.0157, 	-47, 	14.0861, 	1, 	3.04
2, 	15.8689, 	-46, 	12.9335, 	1, 	3.04
2, 	15.8689, 	-45, 	13.4041, 	1, 	3.04
2, 	14.0157, 	-44, 	14.0577, 	0, 	3.04
2, 	14.0157, 	-43, 	14.0473, 	0, 	2.736
2, 	12.1773, 	-42, 	12.3542, 	0, 	2.432
2, 	12.1773, 	-41, 	10.218, 	0, 	2.128
2, 	11.263, 	-40, 	10.2179, 	0, 	1.824
2, 	11.263, 	-39, 	5.10213, 	0, 	1.52
2, 	12.1773, 	-38, 	6.27239, 	0, 	1.216
2, 	12.1773, 	-37, 	5.29544, 	0, 	0.912
2, 	11.263, 	-36, 	7.20572, 	0, 	0.608
2, 	11.263, 	-35, 	10.2506, 	0, 	0.304
2, 	12.1773, 	-34, 	12.4705, 	0, 	-7.10543e-17
2, 	12.1773, 	-33, 	13.4749, 	1, 	0.304
2, 	10.3516, 	-32, 	15.2606, 	1, 	0.608
2, 	10.3516, 	-31, 	16.254, 	1, 	0.912
2, 	30.5182, 	-30, 	17.8666, 	1, 	1.216
2, 	30.5182, 	-29, 	17.3174, 	1, 	1.52
2, 	30.5182, 	-28, 	17.064, 	1, 	1.824
2, 	30.5182, 	-27, 	15.8719, 	1, 	2.128
2, 	19.6296, 	-26, 	17.2339, 	1, 	2.432
2, 	19.6296, 	-25, 	16.0293, 	1, 	2.736
2, 	15.8689, 	-24, 	14.5389, 	1, 	3.04
2, 	15.8689, 	-23, 	13.5198, 	1, 	3.04
2, 	31.5631, 	-22, 	13.7554, 	0, 	3.04
2, 	31.5631, 	-21, 	10.6687, 	0, 	2.736
2, 	26.4433, 	-20, 	8.11749, 	0, 	2.432
2, 	26.4433, 	-19, 	10.6508, 	0, 	2.128
2, 	24.4603, 	-18, 	8.93797, 	0, 	1.824
2, 	24.4603, 	-17, 	12.0317, 	0, 	1.52
2, 	21.5423, 	-16, 	9.85384, 	0, 	1.216
2, 	21.5423, 	-15, 	10.5602, 	0, 	0.912
2, 	19.6296, 	-14, 	10.9105, 	0, 	0.608
2, 	19.6296, 	-13, 	9.04356, 	0, 	0.304
2, 	24.4603, 	-12, 	4.78333, 	0, 	-7.10543e-17
2, 	24.4603, 	-11, 	0, 	0, 	-7.10543e-17
2, 	20.5829, 	-10, 	6.69639, 	0, 	-7.10543e-17
2, 	20.5829, 	-9, 	0, 	0, 	-7.10543e-17
2, 	12.1773, 	-8, 	2.28131, 	0, 	-7.10543e-17
2, 	12.1773, 	-7, 	4.38404, 	0, 	-7.10543e-17
2, 	18.6818, 	-6, 	0, 	0, 	-7.10543e-17
2, 	18.6818, 	-5, 	9.11838, 	0, 	-7.10543e-17
2, 	11.263, 	-4, 	5.08175, 	0, 	-7.10543e-17
2, 	11.263, 	-3, 	10.574, 	0, 	-7.10543e-17
2, 	16.8018, 	-2, 	9.99212, 	0, 	-7.10543e-17
2, 	16.8018, 	-1, 	5.61729, 	0, 	-7.10543e-17
2, 	14.9403, 	0, 	8.72654, 	0, 	-7.10543e-17
2, 	14.9403, 	1, 	12.9855, 	0, 	-7.10543e-17
2, 	15.8689, 	2, 	12.188, 	1, 	0.304
2, 	15.8689, 	3, 	10.8377, 	0, 	0.304
2, 	15.8689, 	4, 	14.2262, 	1, 	0.608
2, 	15.8689, 	5, 	0, 	0, 	0.608
2, 	15.8689, 	6, 	15.9182, 	1, 	0.912
2, 	15.8689, 	7, 	13.3864, 	0, 	0.912
2, 	-14.0157, 	8, 	12.5527, 	0, 	0.912
2, 	-14.0157, 	9, 	15.4868, 	0, 	0.912
