2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-22.21278725922066, 	-22.21278725922066, 	26.1534, 	1, 	1.52
2, 	19.6296, 	19.6296, 	11.2236, 	0, 	0.0
1, 	19.6296, 	19.6296, 	18.3806, 	1, 	1.01333
1, 	20.5829, 	20.5829, 	17.8317, 	1, 	0.76
1, 	20.5829, 	20.5829, 	0, 	0, 	0.76
2, 	20.5829, 	20.5829, 	19.5489, 	1, 	1.216
2, 	35.8692, 	35.8692, 	19.2744, 	1, 	1.52
2, 	35.8692, 	35.8692, 	20.5815, 	1, 	1.73714
2, 	17.7394, 	17.7394, 	19.7543, 	1, 	1.9
2, 	17.7394, 	17.7394, 	19.9297, 	1, 	2.02667
2, 	17.7394, 	17.7394, 	18.4655, 	1, 	2.128
2, 	17.7394, 	17.7394, 	19.8029, 	1, 	2.432
2, 	17.7394, 	17.7394, 	18.955, 	1, 	2.432
2, 	17.7394, 	17.7394, 	14.6748, 	0, 	2.432
2, 	18.6818, 	18.6818, 	20.5874, 	1, 	2.736
1, 	18.6818, 	18.6818, 	19.2345, 	1, 	2.432
2, 	45.3112, 	45.3112, 	22.7665, 	1, 	2.432
2, 	45.3112, 	45.3112, 	22.9409, 	1, 	2.432
2, 	46.599, 	46.599, 	22.9409, 	0, 	2.432
2, 	46.599, 	46.599, 	18.3093, 	0, 	2.128
2, 	53.5801, 	53.5801, 	15.5266, 	0, 	1.824
1, 	53.5801, 	53.5801, 	20.3155, 	1, 	1.216
1, 	53.5801, 	53.5801, 	20.1008, 	1, 	0.912
2, 	14.9403, 	14.9403, 	14.6255, 	0, 	0.912
2, 	14.9403, 	14.9403, 	13.0417, 	0, 	0.912
1, 	14.9403, 	14.9403, 	19.1364, 	1, 	0.608
1, 	5.82915, 	5.82915, 	17.6956, 	1, 	0.304
2, 	5.82915, 	5.82915, 	20.1064, 	1, 	0.304
2, 	6.72981, 	6.72981, 	21.9023, 	1, 	0.608
2, 	6.72981, 	6.72981, 	21.3715, 	1, 	0.912
2, 	6.72981, 	6.72981, 	18.933, 	1, 	1.216
2, 	6.72981, 	6.72981, 	22.7157, 	1, 	1.52
2, 	5.82915, 	5.82915, 	22.1296, 	1, 	1.824
2, 	5.82915, 	5.82915, 	24.1586, 	1, 	2.128
2, 	7.63215, 	7.63215, 	24.5618, 	1, 	2.432
2, 	7.63215, 	7.63215, 	24.6395, 	1, 	2.736
2, 	5.82915, 	5.82915, 	24.6478, 	1, 	3.04
2, 	5.82915, 	5.82915, 	24.5992, 	1, 	3.04
2, 	3.13493, 	3.13493, 	25.7025, 	1, 	3.04
2, 	3.13493, 	3.13493, 	25.789, 	1, 	3.04
