2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-22.21278725922066, 	-60, 	26.1534, 	1, 	1.52
2, 	-60.1334, 	-22, 	13.0013, 	0, 	2.736
1, 	-60.1334, 	-57, 	12.3045, 	1, 	2.128
2, 	-60.1334, 	-57, 	24.8531, 	1, 	2.128
2, 	-60.1334, 	-57, 	22.0454, 	1, 	2.128
2, 	-61.9835, 	-57, 	24.6558, 	1, 	2.128
2, 	-61.9835, 	-51, 	24.3546, 	1, 	2.128
2, 	-58.382, 	-56, 	25.2121, 	1, 	2.128
2, 	-58.382, 	-60, 	23.1447, 	1, 	2.128
2, 	-56.7136, 	-60, 	24.0477, 	1, 	2.432
2, 	-56.7136, 	-55, 	25.5511, 	1, 	2.736
2, 	-61.9835, 	-50, 	25.044, 	1, 	2.736
2, 	-61.9835, 	-55, 	23.9023, 	1, 	3.04
2, 	-61.9835, 	-51, 	24.4795, 	1, 	3.04
2, 	-61.9835, 	-56, 	24.7176, 	1, 	3.04
2, 	-60.1334, 	-51, 	23.899, 	1, 	3.04
2, 	-60.1334, 	-57, 	24.4063, 	1, 	3.04
2, 	-58.382, 	-57, 	20.7175, 	1, 	3.04
2, 	-58.382, 	-60, 	25.3396, 	1, 	3.04
2, 	-56.7136, 	-60, 	24.8062, 	1, 	3.04
2, 	-56.7136, 	-56, 	20.8687, 	1, 	3.04
2, 	-56.7136, 	-55, 	25.3281, 	1, 	3.04
2, 	-56.7136, 	-50, 	24.3879, 	1, 	3.04
2, 	-63.9534, 	-55, 	24.4961, 	1, 	3.04
2, 	-63.9534, 	-60, 	21.9759, 	1, 	3.04
2, 	-63.9534, 	-60, 	26.2771, 	1, 	3.04
2, 	-63.9534, 	-60, 	24.7207, 	1, 	3.04
2, 	-63.9534, 	-60, 	22.2408, 	1, 	3.04
2, 	-63.9534, 	-60, 	24.1812, 	1, 	3.04
2, 	-63.9534, 	-60, 	25.2453, 	1, 	3.04
2, 	-55.1161, 	-60, 	25.0103, 	1, 	3.04
2, 	-55.1161, 	-45, 	25.4232, 	1, 	3.04
2, 	-56.7136, 	-53, 	24.7013, 	1, 	3.04
2, 	-56.7136, 	-51, 	25.3629, 	1, 	3.04
2, 	-58.382, 	-51, 	22.0934, 	1, 	3.04
2, 	-58.382, 	-60, 	24.8082, 	1, 	3.04
2, 	-53.5801, 	-60, 	25.1597, 	1, 	3.04
2, 	-53.5801, 	-59, 	22.1165, 	1, 	3.04
2, 	-55.1161, 	-56, 	23.5658, 	1, 	3.04
2, 	-55.1161, 	-45, 	25.1802, 	1, 	3.04
2, 	-53.5801, 	-57, 	25.5317, 	1, 	3.04
2, 	-53.5801, 	-49, 	25.9238, 	1, 	3.04
2, 	-52.098, 	-50, 	25.6113, 	1, 	3.04
2, 	-52.098, 	-54, 	26.8139, 	1, 	3.04
2, 	-52.098, 	-57, 	23.3579, 	1, 	3.04
