2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	47.9181, 	-60, 	26.1534, 	1, 	1.52
2, 	31.5631, 	-59, 	10.1562, 	0, 	2.736
2, 	31.5631, 	-58, 	0, 	0, 	2.736
2, 	31.5631, 	-57, 	11.1248, 	1, 	2.432
2, 	15.8689, 	-56, 	8.43512, 	0, 	2.432
2, 	15.8689, 	-55, 	8.45925, 	0, 	2.128
2, 	18.6818, 	-54, 	8.71814, 	0, 	1.824
2, 	18.6818, 	-53, 	9.44425, 	0, 	1.52
2, 	16.8018, 	-52, 	9.44425, 	0, 	1.216
2, 	16.8018, 	-51, 	11.3171, 	1, 	0.912
2, 	16.8018, 	-50, 	8.86246, 	1, 	0.912
2, 	16.8018, 	-49, 	8.63832, 	0, 	0.912
2, 	16.8018, 	-48, 	9.51158, 	0, 	0.912
2, 	15.8689, 	-47, 	8.30908, 	0, 	0.912
2, 	15.8689, 	-46, 	8.94106, 	0, 	0.608
2, 	13.0948, 	-45, 	8.78566, 	0, 	0.608
2, 	13.0948, 	-44, 	9.366, 	0, 	0.608
2, 	11.263, 	-43, 	6.41489, 	0, 	0.608
2, 	11.263, 	-42, 	5.9282, 	0, 	0.608
2, 	11.263, 	-41, 	4.90254, 	0, 	0.608
2, 	11.263, 	-40, 	7.61532, 	0, 	0.304
2, 	10.3516, 	-39, 	6.59559, 	0, 	-7.10543e-17
2, 	10.3516, 	-38, 	2.66937, 	0, 	-7.10543e-17
2, 	11.263, 	-37, 	6.03392, 	0, 	-7.10543e-17
2, 	11.263, 	-36, 	4.3549, 	0, 	-7.10543e-17
2, 	12.1773, 	-35, 	3.33199, 	0, 	-7.10543e-17
2, 	12.1773, 	-34, 	5.14886, 	0, 	-7.10543e-17
2, 	11.263, 	-33, 	5.23103, 	0, 	-7.10543e-17
2, 	11.263, 	-32, 	7.75381, 	0, 	-7.10543e-17
2, 	7.63215, 	-31, 	9.01006, 	0, 	-7.10543e-17
2, 	7.63215, 	-30, 	8.9929, 	0, 	-7.10543e-17
2, 	10.3516, 	-29, 	12.5333, 	0, 	-7.10543e-17
2, 	10.3516, 	-28, 	12.012, 	1, 	0.304
2, 	7.63215, 	-27, 	14.4627, 	0, 	0.304
2, 	7.63215, 	-26, 	16.4136, 	0, 	0.304
2, 	7.63215, 	-25, 	17.0268, 	0, 	0.304
2, 	7.63215, 	-24, 	15.9445, 	1, 	0.608
2, 	7.63215, 	-23, 	16.9715, 	1, 	0.912
2, 	7.63215, 	-22, 	17.4698, 	1, 	1.216
2, 	4.03194, 	-21, 	19.5863, 	1, 	1.52
2, 	4.03194, 	-20, 	17.2184, 	1, 	1.824
2, 	4.03194, 	-19, 	16.4771, 	1, 	2.128
2, 	4.03194, 	-18, 	18.3312, 	1, 	2.128
2, 	4.03194, 	-17, 	14.9591, 	0, 	2.128
2, 	3.13493, 	-16, 	16.6559, 	1, 	2.432
2, 	3.13493, 	-15, 	20.0308, 	1, 	2.736
2, 	2.23869, 	-14, 	20.5317, 	1, 	2.736
2, 	2.23869, 	-13, 	18.8015, 	1, 	2.736
2, 	0.447628, 	-12, 	21.7474, 	1, 	2.736
2, 	0.447628, 	-11, 	21.7291, 	1, 	2.736
2, 	-1.34299, 	-10, 	21.7095, 	1, 	2.736
2, 	-1.34299, 	-9, 	24.2589, 	1, 	2.736
2, 	-0.447628, 	-8, 	23.6133, 	1, 	2.736
2, 	-0.447628, 	-7, 	24.1379, 	1, 	3.04
2, 	-3.13493, 	-6, 	23.7086, 	1, 	3.04
2, 	-3.13493, 	-5, 	22.3533, 	1, 	3.04
2, 	-3.13493, 	-4, 	24.9192, 	1, 	3.04
2, 	-3.13493, 	-3, 	26.0747, 	1, 	3.04
2, 	-1.34299, 	-2, 	26.5105, 	1, 	3.04
2, 	-1.34299, 	-1, 	26.1764, 	1, 	3.04
2, 	-2.23869, 	0, 	26.0699, 	1, 	3.04
2, 	-2.23869, 	1, 	26.2961, 	1, 	3.04
2, 	-2.23869, 	2, 	26.7753, 	1, 	3.04
2, 	-2.23869, 	3, 	25.9043, 	1, 	3.04
2, 	-3.13493, 	4, 	25.6629, 	1, 	3.04
2, 	-3.13493, 	5, 	25.9567, 	1, 	3.04
2, 	-3.13493, 	6, 	25.527, 	1, 	3.04
2, 	-3.13493, 	7, 	26.5778, 	1, 	3.04
2, 	-5.82915, 	8, 	26.1479, 	1, 	3.04
2, 	-5.82915, 	9, 	25.224, 	1, 	3.04
2, 	-7.63215, 	10, 	22.92, 	1, 	3.04
2, 	-7.63215, 	11, 	24.4003, 	1, 	3.04
2, 	-14.0157, 	12, 	23.8174, 	1, 	3.04
2, 	-14.0157, 	13, 	22.9166, 	1, 	3.04
2, 	-4.03194, 	14, 	19.7345, 	0, 	3.04
2, 	-4.03194, 	15, 	22.2881, 	0, 	2.736
2, 	-14.0157, 	16, 	22.2811, 	0, 	2.432
2, 	-14.0157, 	17, 	18.9917, 	0, 	2.128
2, 	-14.0157, 	18, 	19.462, 	0, 	1.824
