2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	34.772, 	-60, 	26.1534, 	1, 	1.52
2, 	34.772, 	-59, 	0, 	0, 	1.52
2, 	39.2579, 	-58, 	8.5823, 	0, 	-7.10543e-17
2, 	39.2579, 	-57, 	0, 	0, 	-7.10543e-17
2, 	40.4239, 	-56, 	13.4022, 	1, 	0.304
2, 	40.4239, 	-55, 	12.7494, 	1, 	0.608
2, 	40.4239, 	-54, 	13.9268, 	1, 	0.912
2, 	40.4239, 	-53, 	12.027, 	1, 	1.216
2, 	40.4239, 	-52, 	11.4393, 	1, 	1.52
2, 	40.4239, 	-51, 	12.0888, 	1, 	1.824
2, 	40.4239, 	-50, 	11.5056, 	1, 	2.128
2, 	41.6104, 	-49, 	11.03, 	1, 	2.432
2, 	41.6104, 	-48, 	10.7335, 	0, 	2.432
2, 	16.8018, 	-47, 	9.12382, 	1, 	2.736
2, 	16.8018, 	-46, 	9.07174, 	1, 	2.736
2, 	16.8018, 	-45, 	7.48466, 	0, 	2.736
2, 	16.8018, 	-44, 	7.05799, 	0, 	2.432
2, 	16.8018, 	-43, 	5.36354, 	0, 	2.128
2, 	16.8018, 	-42, 	6.03428, 	0, 	1.824
2, 	16.8018, 	-41, 	4.23567, 	0, 	1.52
2, 	16.8018, 	-40, 	0, 	0, 	1.52
2, 	16.8018, 	-39, 	4.62372, 	0, 	1.216
2, 	16.8018, 	-38, 	3.51095, 	0, 	0.912
2, 	16.8018, 	-37, 	3.65177, 	0, 	0.608
2, 	16.8018, 	-36, 	3.6013, 	0, 	0.608
2, 	16.8018, 	-35, 	3.20554, 	0, 	0.304
2, 	16.8018, 	-34, 	3.28684, 	0, 	-7.10543e-17
2, 	16.8018, 	-33, 	3.63539, 	0, 	-7.10543e-17
2, 	16.8018, 	-32, 	5.17323, 	0, 	-7.10543e-17
2, 	16.8018, 	-31, 	4.46774, 	0, 	-7.10543e-17
2, 	16.8018, 	-30, 	5.27926, 	0, 	-7.10543e-17
2, 	16.8018, 	-29, 	5.54327, 	0, 	-7.10543e-17
2, 	16.8018, 	-28, 	6.99358, 	0, 	-7.10543e-17
2, 	16.8018, 	-27, 	8.114, 	0, 	-7.10543e-17
2, 	16.8018, 	-26, 	8.25816, 	0, 	-7.10543e-17
2, 	46.599, 	-25, 	8.65883, 	0, 	-7.10543e-17
2, 	46.599, 	-24, 	9.19593, 	0, 	-7.10543e-17
2, 	50.6636, 	-23, 	9.29357, 	0, 	-7.10543e-17
2, 	50.6636, 	-22, 	9.64269, 	0, 	-7.10543e-17
2, 	46.599, 	-21, 	10.3338, 	1, 	0.304
2, 	46.599, 	-20, 	0, 	0, 	0.304
2, 	46.599, 	-19, 	0, 	0, 	0.304
2, 	46.599, 	-18, 	8.25247, 	0, 	0.304
2, 	46.599, 	-17, 	1.02263, 	0, 	0.304
2, 	46.599, 	-16, 	0, 	0, 	0.304
