(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
15:38:45.085, 	1, 	2, 	26.6079, 	21.214, 	1, 	-1.38778e-15, 	3.04, 	(0.0721732,-0.224699);
15:38:45.105, 	1, 	2, 	28.808, 	26.1507, 	1, 	-1.38778e-15, 	3.04, 	(-0.275689,0.385908);
15:38:45.125, 	1, 	2, 	21.6298, 	25.0751, 	1, 	-1.38778e-15, 	3.04, 	(-0.843746,0.0893796);
15:38:45.146, 	1, 	2, 	30.1143, 	24.682, 	1, 	-1.38778e-15, 	3.04, 	(0.294095,0.579555);
15:38:45.169, 	1, 	2, 	31.221, 	26.3617, 	1, 	-1.38778e-15, 	3.04, 	(0.505769,0.706458);
15:38:45.186, 	1, 	2, 	31.6596, 	25.7059, 	1, 	-1.38778e-15, 	3.04, 	(0.164788,-0.793897);
15:38:45.206, 	1, 	2, 	25.5009, 	25.5332, 	1, 	-1.38778e-15, 	3.04, 	(-0.338313,-0.937717);
15:38:45.226, 	1, 	2, 	29.231, 	25.9151, 	1, 	-1.38778e-15, 	3.04, 	(0.396349,0.441674);
15:38:45.246, 	1, 	2, 	20.4034, 	23.7179, 	1, 	-1.38778e-15, 	3.04, 	(0.762378,-0.549209);
15:38:45.270, 	1, 	2, 	24.5772, 	20.4462, 	1, 	-1.38778e-15, 	3.04, 	(0.217117,-0.203085);
15:38:45.287, 	1, 	2, 	28.191, 	21.1343, 	1, 	-1.38778e-15, 	3.04, 	(-0.295835,0.10932);
15:38:45.307, 	1, 	2, 	19.898, 	20.3606, 	1, 	-1.38778e-15, 	3.04, 	(0.0985294,-0.273926);
15:38:45.327, 	1, 	2, 	22.8714, 	20.4872, 	1, 	-1.38778e-15, 	3.04, 	(-0.3197,-0.0115642);
15:38:45.369, 	1, 	2, 	28.9459, 	21.3845, 	1, 	-1.38778e-15, 	3.04, 	(-0.0464146,0.251961);
15:38:45.369, 	1, 	2, 	19.1212, 	21.8645, 	1, 	-1.38778e-15, 	3.04, 	(0.52575,0.320223);
15:38:45.389, 	1, 	2, 	31.298, 	20.8978, 	1, 	-1.38778e-15, 	3.04, 	(-0.133311,0.0735781);
15:38:45.408, 	1, 	2, 	26.9301, 	21.5257, 	1, 	-1.38778e-15, 	3.04, 	(0.00143459,0.242351);
15:38:45.428, 	1, 	2, 	28.8833, 	21.8982, 	1, 	-1.38778e-15, 	3.04, 	(0.0558166,0.020082);
15:38:45.470, 	1, 	2, 	30.3739, 	22.4914, 	1, 	-1.38778e-15, 	3.04, 	(-0.0123649,0.0793287);
