2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	56.7136, 	56.7136, 	26.1534, 	1, 	1.52
2, 	52.098, 	52.098, 	25.0834, 	1, 	1.216
2, 	50.6636, 	50.6636, 	18.7583, 	1, 	1.52
2, 	50.6636, 	50.6636, 	25.3404, 	1, 	1.824
2, 	50.6636, 	50.6636, 	25.2764, 	1, 	2.128
2, 	50.6636, 	50.6636, 	23.0094, 	1, 	2.432
2, 	50.6636, 	50.6636, 	24.9921, 	1, 	2.736
2, 	50.6636, 	50.6636, 	21.2356, 	1, 	2.736
2, 	49.2717, 	49.2717, 	24.9222, 	1, 	2.736
2, 	49.2717, 	49.2717, 	24.194, 	1, 	2.736
2, 	47.9181, 	47.9181, 	0, 	0, 	2.736
2, 	47.9181, 	47.9181, 	24.194, 	1, 	3.04
2, 	49.2717, 	49.2717, 	0, 	0, 	3.04
2, 	49.2717, 	49.2717, 	24.7624, 	1, 	3.04
2, 	46.599, 	46.599, 	23.9006, 	1, 	3.04
2, 	47.9181, 	47.9181, 	0, 	0, 	3.04
2, 	47.9181, 	47.9181, 	20.9134, 	1, 	3.04
2, 	45.3112, 	45.3112, 	0, 	0, 	3.04
2, 	45.3112, 	45.3112, 	0, 	0, 	3.04
2, 	44.0521, 	44.0521, 	25.2554, 	1, 	3.04
2, 	44.0521, 	44.0521, 	0, 	0, 	3.04
2, 	44.0521, 	44.0521, 	0, 	0, 	3.04
2, 	44.0521, 	44.0521, 	13.4985, 	0, 	3.04
2, 	50.6636, 	50.6636, 	24.8317, 	1, 	2.736
1, 	50.6636, 	50.6636, 	10.3662, 	0, 	2.736
2, 	58.382, 	58.382, 	26.3738, 	1, 	2.432
1, 	58.382, 	58.382, 	12.28, 	0, 	2.432
1, 	61.9835, 	61.9835, 	10.7147, 	1, 	1.824
1, 	61.9835, 	61.9835, 	10.6123, 	1, 	1.52
1, 	42.8192, 	42.8192, 	0, 	0, 	1.52
2, 	42.8192, 	42.8192, 	25.2869, 	1, 	1.52
2, 	58.382, 	58.382, 	24.8335, 	1, 	1.52
2, 	58.382, 	58.382, 	24.9551, 	1, 	1.52
2, 	39.2579, 	39.2579, 	17.8737, 	0, 	1.52
2, 	39.2579, 	39.2579, 	25.3595, 	1, 	1.52
1, 	39.2579, 	39.2579, 	10.7608, 	1, 	1.52
2, 	40.4239, 	40.4239, 	25.6068, 	1, 	1.52
2, 	40.4239, 	40.4239, 	25.4712, 	1, 	1.824
2, 	34.772, 	34.772, 	25.0596, 	1, 	2.128
2, 	34.772, 	34.772, 	26.3418, 	1, 	2.432
2, 	58.382, 	58.382, 	26.002, 	1, 	2.432
2, 	58.382, 	58.382, 	25.0273, 	1, 	2.432
2, 	34.772, 	34.772, 	24.9683, 	1, 	2.432
2, 	34.772, 	34.772, 	16.4359, 	1, 	2.736
2, 	35.8692, 	35.8692, 	25.205, 	1, 	2.736
2, 	35.8692, 	35.8692, 	25.9251, 	1, 	3.04
2, 	33.6892, 	33.6892, 	26.0838, 	1, 	3.04
2, 	33.6892, 	33.6892, 	25.7552, 	1, 	3.04
2, 	33.6892, 	33.6892, 	25.6521, 	1, 	3.04
2, 	33.6892, 	33.6892, 	25.9921, 	1, 	3.04
2, 	31.5631, 	31.5631, 	25.578, 	1, 	3.04
2, 	31.5631, 	31.5631, 	25.287, 	1, 	3.04
2, 	31.5631, 	31.5631, 	25.8287, 	1, 	3.04
2, 	31.5631, 	31.5631, 	26.2916, 	1, 	3.04
2, 	30.5182, 	30.5182, 	23.8417, 	1, 	3.04
2, 	30.5182, 	30.5182, 	25.506, 	1, 	3.04
2, 	30.5182, 	30.5182, 	20.2711, 	1, 	3.04
2, 	30.5182, 	30.5182, 	14.6806, 	0, 	3.04
2, 	20.5829, 	20.5829, 	25.1785, 	1, 	2.736
1, 	20.5829, 	20.5829, 	18.1323, 	1, 	2.432
2, 	27.4476, 	27.4476, 	24.7419, 	1, 	2.432
2, 	27.4476, 	27.4476, 	24.9385, 	1, 	2.432
2, 	26.4433, 	26.4433, 	26.0012, 	1, 	2.432
2, 	26.4433, 	26.4433, 	25.7279, 	1, 	2.432
2, 	26.4433, 	26.4433, 	24.3425, 	1, 	2.432
2, 	26.4433, 	26.4433, 	25.6645, 	1, 	2.432
2, 	26.4433, 	26.4433, 	26.2607, 	1, 	2.432
2, 	12.1773, 	12.1773, 	25.4367, 	1, 	2.736
2, 	12.1773, 	12.1773, 	26.0935, 	1, 	2.736
2, 	12.1773, 	12.1773, 	22.7047, 	1, 	3.04
2, 	12.1773, 	12.1773, 	24.1577, 	1, 	3.04
2, 	25.4477, 	25.4477, 	22.3695, 	1, 	3.04
2, 	25.4477, 	25.4477, 	23.3268, 	1, 	3.04
2, 	25.4477, 	25.4477, 	25.9005, 	1, 	3.04
2, 	25.4477, 	25.4477, 	26.5246, 	1, 	3.04
2, 	20.5829, 	20.5829, 	25.9159, 	1, 	3.04
2, 	20.5829, 	20.5829, 	25.74, 	1, 	3.04
2, 	23.4805, 	23.4805, 	25.3643, 	1, 	3.04
2, 	23.4805, 	23.4805, 	25.0795, 	1, 	3.04
2, 	21.5423, 	21.5423, 	26.0539, 	1, 	3.04
2, 	21.5423, 	21.5423, 	26.8551, 	1, 	3.04
2, 	19.6296, 	19.6296, 	24.3021, 	1, 	3.04
2, 	19.6296, 	19.6296, 	25.7799, 	1, 	3.04
2, 	19.6296, 	19.6296, 	25.532, 	1, 	3.04
2, 	19.6296, 	19.6296, 	24.6668, 	1, 	3.04
2, 	19.6296, 	19.6296, 	24.9269, 	1, 	3.04
2, 	19.6296, 	19.6296, 	25.7038, 	1, 	3.04
2, 	18.6818, 	18.6818, 	27.0138, 	1, 	3.04
2, 	18.6818, 	18.6818, 	25.9274, 	1, 	3.04
2, 	17.7394, 	17.7394, 	26.735, 	1, 	3.04
2, 	17.7394, 	17.7394, 	26.3734, 	1, 	3.04
2, 	17.7394, 	17.7394, 	24.7346, 	1, 	3.04
2, 	17.7394, 	17.7394, 	25.3604, 	1, 	3.04
2, 	16.8018, 	16.8018, 	26.0788, 	1, 	3.04
2, 	16.8018, 	16.8018, 	26.1325, 	1, 	3.04
2, 	14.9403, 	14.9403, 	25.4016, 	1, 	3.04
2, 	14.9403, 	14.9403, 	26.0035, 	1, 	3.04
2, 	14.0157, 	14.0157, 	26.1112, 	1, 	3.04
2, 	14.0157, 	14.0157, 	24.8823, 	1, 	3.04
2, 	12.1773, 	12.1773, 	26.2965, 	1, 	3.04
2, 	12.1773, 	12.1773, 	26.3359, 	1, 	3.04
2, 	13.0948, 	13.0948, 	26.3376, 	1, 	3.04
2, 	13.0948, 	13.0948, 	25.3193, 	1, 	3.04
2, 	10.3516, 	10.3516, 	26.5018, 	1, 	3.04
2, 	10.3516, 	10.3516, 	25.9055, 	1, 	3.04
2, 	9.44278, 	9.44278, 	26.16, 	1, 	3.04
2, 	9.44278, 	9.44278, 	25.5737, 	1, 	3.04
2, 	9.44278, 	9.44278, 	25.5064, 	1, 	3.04
2, 	9.44278, 	9.44278, 	25.5887, 	1, 	3.04
