2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-63.9534, 	-60, 	26.1534, 	1, 	1.52
2, 	16.8018, 	-59, 	13.5733, 	1, 	2.736
2, 	16.8018, 	-58, 	24.4612, 	1, 	2.736
2, 	16.8018, 	-57, 	24.4058, 	1, 	2.736
2, 	17.7394, 	-56, 	23.4292, 	1, 	2.736
2, 	17.7394, 	-55, 	24.2624, 	1, 	2.736
2, 	16.8018, 	-54, 	21.0573, 	1, 	2.736
2, 	16.8018, 	-53, 	23.3583, 	1, 	2.736
2, 	16.8018, 	-52, 	25.4595, 	1, 	2.736
2, 	16.8018, 	-51, 	25.0732, 	1, 	2.736
2, 	-42.8192, 	-50, 	22.1126, 	1, 	3.04
2, 	-42.8192, 	-49, 	23.4777, 	1, 	3.04
2, 	14.9403, 	-48, 	24.2249, 	1, 	3.04
2, 	14.9403, 	-47, 	22.1976, 	1, 	3.04
2, 	-44.0521, 	-46, 	22.8095, 	1, 	3.04
2, 	-44.0521, 	-45, 	24.2037, 	1, 	3.04
2, 	15.8689, 	-44, 	21.6433, 	1, 	3.04
2, 	15.8689, 	-43, 	23.8295, 	1, 	3.04
2, 	16.8018, 	-42, 	24.5516, 	1, 	3.04
2, 	16.8018, 	-41, 	24.0117, 	1, 	3.04
2, 	-58.382, 	-40, 	21.8937, 	1, 	3.04
2, 	-58.382, 	-39, 	22.512, 	1, 	3.04
2, 	-60.1334, 	-38, 	22.512, 	0, 	3.04
2, 	-60.1334, 	-37, 	23.5855, 	1, 	2.736
2, 	-58.382, 	-36, 	23.0641, 	1, 	2.736
2, 	-58.382, 	-35, 	24.0665, 	1, 	2.736
2, 	-58.382, 	-34, 	22.8785, 	1, 	2.736
2, 	-58.382, 	-33, 	21.3076, 	1, 	2.736
2, 	-58.382, 	-32, 	22.5871, 	1, 	2.736
2, 	-58.382, 	-31, 	21.5751, 	1, 	2.736
2, 	-60.1334, 	-30, 	21.9733, 	1, 	2.736
2, 	-60.1334, 	-29, 	21.6741, 	1, 	2.736
2, 	-60.1334, 	-28, 	21.7161, 	1, 	3.04
2, 	-60.1334, 	-27, 	18.9365, 	0, 	3.04
2, 	-60.1334, 	-26, 	20.4162, 	1, 	2.736
2, 	-60.1334, 	-25, 	18.9805, 	1, 	2.736
2, 	-60.1334, 	-24, 	17.2562, 	0, 	2.736
2, 	-60.1334, 	-23, 	15.8876, 	0, 	2.432
2, 	-60.1334, 	-22, 	16.6036, 	0, 	2.128
2, 	-60.1334, 	-21, 	15.1228, 	0, 	1.824
2, 	-58.382, 	-20, 	14.9465, 	0, 	1.52
2, 	-58.382, 	-19, 	14.4865, 	0, 	1.216
2, 	-56.7136, 	-18, 	15.812, 	0, 	0.912
2, 	-56.7136, 	-17, 	15.3607, 	0, 	0.608
2, 	-55.1161, 	-16, 	13.5072, 	0, 	0.608
2, 	-55.1161, 	-15, 	14.9395, 	0, 	0.304
2, 	-55.1161, 	-14, 	16.2349, 	1, 	0.304
2, 	-55.1161, 	-13, 	16.6401, 	1, 	0.608
2, 	-55.1161, 	-12, 	15.9797, 	1, 	0.912
2, 	-55.1161, 	-11, 	17.3464, 	1, 	1.216
2, 	-55.1161, 	-10, 	16.4746, 	1, 	1.52
2, 	-55.1161, 	-9, 	16.869, 	1, 	1.824
2, 	-55.1161, 	-8, 	16.7529, 	1, 	2.128
2, 	-55.1161, 	-7, 	12.2041, 	0, 	2.128
2, 	-60.1334, 	-6, 	16.0565, 	1, 	2.432
2, 	-60.1334, 	-5, 	16.757, 	0, 	2.432
2, 	-56.7136, 	-4, 	14.5778, 	1, 	2.432
2, 	-56.7136, 	-3, 	17.3123, 	1, 	2.432
2, 	-56.7136, 	-2, 	16.804, 	1, 	2.432
2, 	-56.7136, 	-1, 	17.6357, 	0, 	2.432
2, 	-56.7136, 	0, 	16.2524, 	1, 	2.128
2, 	-56.7136, 	1, 	12.2131, 	0, 	2.128
2, 	-56.7136, 	2, 	16.814, 	1, 	1.824
2, 	-56.7136, 	3, 	15.799, 	1, 	2.128
2, 	-56.7136, 	4, 	16.9069, 	0, 	2.128
2, 	-56.7136, 	5, 	16.6247, 	0, 	1.824
2, 	-53.5801, 	6, 	13.7225, 	0, 	1.824
2, 	-53.5801, 	7, 	16.4698, 	1, 	1.52
2, 	-53.5801, 	8, 	12.607, 	0, 	1.52
2, 	-53.5801, 	9, 	16.0942, 	0, 	1.216
2, 	-55.1161, 	10, 	14.5993, 	0, 	1.216
2, 	-55.1161, 	11, 	14.8569, 	0, 	0.912
2, 	-55.1161, 	12, 	13.8785, 	0, 	0.912
2, 	-55.1161, 	13, 	12.3928, 	0, 	0.608
2, 	-55.1161, 	14, 	11.1051, 	0, 	0.304
2, 	-55.1161, 	15, 	10.4648, 	0, 	0.304
2, 	-53.5801, 	16, 	8.32054, 	0, 	0.304
2, 	-53.5801, 	17, 	9.71176, 	0, 	0.304
2, 	-52.098, 	18, 	11.2272, 	0, 	-7.10543e-17
2, 	-52.098, 	19, 	11.0338, 	0, 	-7.10543e-17
