2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	21.5423, 	-60, 	26.1534, 	1, 	1.52
2, 	21.5423, 	50, 	0, 	0, 	1.52
2, 	17.7394, 	50, 	15.6052, 	0, 	0.0
2, 	17.7394, 	23, 	14.6072, 	0, 	0.0
1, 	17.7394, 	23, 	18.7623, 	1, 	0.0
1, 	17.7394, 	23, 	0, 	0, 	0.0
2, 	14.9403, 	23, 	20.3706, 	1, 	0.76
2, 	14.9403, 	12, 	22.237, 	1, 	1.216
2, 	12.1773, 	12, 	0, 	0, 	1.216
2, 	12.1773, 	34, 	21.257, 	1, 	1.52
2, 	12.1773, 	34, 	20.945, 	1, 	1.73714
2, 	8.53639, 	34, 	20.6695, 	1, 	1.9
2, 	8.53639, 	34, 	22.2997, 	1, 	2.02667
2, 	28.4611, 	34, 	19.921, 	1, 	2.128
2, 	28.4611, 	33, 	0, 	0, 	2.128
2, 	28.4611, 	33, 	21.5498, 	1, 	2.432
2, 	16.8018, 	33, 	21.0105, 	1, 	2.736
2, 	16.8018, 	21, 	23.3149, 	1, 	3.04
2, 	14.9403, 	21, 	20.6971, 	1, 	3.04
2, 	14.9403, 	14, 	0, 	0, 	3.04
2, 	14.0157, 	37, 	20.034, 	1, 	3.04
2, 	14.0157, 	38, 	20.034, 	1, 	3.04
2, 	12.1773, 	38, 	20.5167, 	1, 	3.04
2, 	12.1773, 	34, 	20.2481, 	1, 	3.04
2, 	11.263, 	34, 	0, 	0, 	3.04
2, 	11.263, 	20, 	0, 	0, 	3.04
2, 	11.263, 	36, 	21.2804, 	1, 	3.04
2, 	12.1773, 	36, 	23.4096, 	1, 	3.04
2, 	12.1773, 	14, 	20.6247, 	1, 	3.04
2, 	11.263, 	14, 	21.8332, 	1, 	3.04
2, 	11.263, 	36, 	0, 	0, 	3.04
2, 	13.0948, 	24, 	20.5718, 	1, 	3.04
2, 	13.0948, 	24, 	21.1913, 	1, 	3.04
2, 	9.44278, 	24, 	22.374, 	1, 	3.04
2, 	9.44278, 	34, 	20.048, 	1, 	3.04
2, 	9.44278, 	34, 	0, 	0, 	3.04
2, 	9.44278, 	18, 	23.9654, 	1, 	3.04
2, 	11.263, 	18, 	23.9022, 	1, 	3.04
2, 	11.263, 	21, 	23.9768, 	1, 	3.04
2, 	10.3516, 	21, 	23.7657, 	1, 	3.04
2, 	10.3516, 	35, 	0, 	0, 	3.04
2, 	7.63215, 	35, 	20.8962, 	1, 	3.04
2, 	7.63215, 	22, 	21.56, 	1, 	3.04
2, 	10.3516, 	22, 	24.0468, 	1, 	3.04
2, 	10.3516, 	35, 	23.8886, 	1, 	3.04
2, 	6.72981, 	35, 	0, 	0, 	3.04
2, 	6.72981, 	3, 	20.1507, 	1, 	3.04
2, 	6.72981, 	3, 	20.7738, 	1, 	3.04
2, 	7.63215, 	3, 	23.6018, 	1, 	3.04
2, 	7.63215, 	22, 	24.1062, 	1, 	3.04
2, 	8.53639, 	22, 	21.0747, 	1, 	3.04
2, 	8.53639, 	18, 	0, 	0, 	3.04
2, 	5.82915, 	5, 	24.1225, 	1, 	3.04
2, 	5.82915, 	16, 	24.8465, 	1, 	3.04
2, 	6.72981, 	16, 	24.7668, 	1, 	3.04
2, 	6.72981, 	3, 	23.1958, 	1, 	3.04
2, 	4.92994, 	3, 	0, 	0, 	3.04
2, 	4.92994, 	32, 	22.4062, 	1, 	3.04
2, 	4.92994, 	32, 	22.8112, 	1, 	3.04
2, 	4.92994, 	32, 	22.4758, 	1, 	3.04
2, 	4.03194, 	32, 	22.0385, 	1, 	3.04
2, 	4.03194, 	19, 	0, 	0, 	3.04
2, 	4.03194, 	-9, 	22.0394, 	1, 	3.04
2, 	3.13493, 	-9, 	23.3342, 	1, 	3.04
2, 	3.13493, 	0, 	21.927, 	1, 	3.04
