2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-50.6636, 	15, 	12.8727, 	1, 	0.304
2, 	-50.6636, 	16, 	13.3207, 	1, 	0.608
2, 	-50.6636, 	15, 	14.1687, 	1, 	0.912
2, 	-50.6636, 	15, 	13.29, 	1, 	1.216
2, 	-50.6636, 	16, 	13.4158, 	1, 	1.52
2, 	-50.6636, 	15, 	13.6767, 	1, 	1.824
2, 	-50.6636, 	14, 	13.7183, 	1, 	2.128
2, 	-50.6636, 	15, 	13.886, 	1, 	2.432
2, 	-50.6636, 	16, 	13.4656, 	1, 	2.736
2, 	-50.6636, 	14, 	13.2417, 	1, 	3.04
2, 	-50.6636, 	16, 	14.1275, 	1, 	0.304
2, 	-50.6636, 	16, 	14.5569, 	1, 	0.608
2, 	-50.6636, 	16, 	14.1951, 	1, 	0.912
2, 	-50.6636, 	15, 	13.6769, 	1, 	1.216
2, 	-50.6636, 	16, 	14.2642, 	1, 	1.52
2, 	-50.6636, 	16, 	14.0437, 	1, 	1.824
2, 	-50.6636, 	17, 	14.1476, 	1, 	2.128
2, 	-50.6636, 	15, 	13.7823, 	1, 	2.432
2, 	-50.6636, 	16, 	14.4622, 	1, 	2.736
2, 	-50.6636, 	17, 	13.5506, 	1, 	3.04
2, 	-50.6636, 	15, 	13.6461, 	1, 	0.304
2, 	-50.6636, 	16, 	15.6772, 	1, 	0.608
2, 	-50.6636, 	16, 	14.3406, 	1, 	0.912
2, 	-50.6636, 	16, 	14.3406, 	1, 	1.216
2, 	-50.6636, 	16, 	14.0155, 	1, 	1.52
2, 	-50.6636, 	15, 	15.2116, 	1, 	1.824
2, 	-50.6636, 	15, 	13.9354, 	1, 	2.128
2, 	-50.6636, 	16, 	13.9478, 	1, 	2.432
2, 	-50.6636, 	15, 	14.6694, 	1, 	2.736
2, 	-50.6636, 	15, 	14.2157, 	1, 	3.04
2, 	-50.6636, 	14, 	13.4803, 	1, 	0.304
2, 	-50.6636, 	17, 	13.2712, 	1, 	0.608
