2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-53.5801, 	-53.5801, 	15.04864, 	1, 	3.04
2, 	-53.5801, 	-53.5801, 	15.39903, 	1, 	2.736
2, 	-53.5801, 	-53.5801, 	15.869400000000002, 	1, 	2.736
2, 	-53.5801, 	-53.5801, 	14.913120000000001, 	1, 	3.04
2, 	-53.5801, 	-53.5801, 	15.16516, 	1, 	3.04
2, 	-53.5801, 	-53.5801, 	14.859370000000002, 	1, 	3.04
2, 	-53.5801, 	-53.5801, 	15.24511, 	1, 	3.04
2, 	-53.5801, 	-53.5801, 	15.49955, 	1, 	3.04
2, 	-53.5801, 	-53.5801, 	16.32057, 	1, 	3.04
2, 	-53.5801, 	-53.5801, 	15.92774, 	1, 	3.04
