2.111420000000000030e+01
2.224480000000000146e+01
2.186739999999999995e+01
2.182359999999999900e+01
2.195270000000000010e+01
2.249749999999999872e+01
2.285559999999999903e+01
2.087770000000000081e+01
2.112099999999999866e+01
2.201579999999999870e+01
1.891610000000000014e+01
2.126060000000000016e+01
2.139349999999999952e+01
2.092780000000000129e+01
2.023959999999999937e+01
2.086370000000000147e+01
2.032389999999999830e+01
2.032450000000000045e+01
1.947579999999999956e+01
1.904769999999999897e+01
1.884720000000000084e+01
1.877789999999999893e+01
1.840159999999999840e+01
1.770289999999999964e+01
1.730940000000000012e+01
1.475580000000000069e+01
1.597630000000000017e+01
1.580790000000000006e+01
1.517559999999999931e+01
1.323339999999999961e+01
1.219430000000000014e+01
-6.328810000000000269e-01
-2.779019999999999824e-01
