(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
17:35:59.986, 	1, 	2, 	27.2773, 	26.1226, 	1, 	4, 	2.736, 	(-0.622963,0.0704909);
17:36:00.006, 	1, 	2, 	27.2282, 	25.7208, 	1, 	4, 	2.736, 	(-0.489694,-0.103947);
17:36:00.027, 	1, 	2, 	21.9377, 	24.3613, 	1, 	4, 	3.04, 	(-0.490593,-0.739398);
17:36:00.047, 	1, 	2, 	28.907, 	25.8999, 	1, 	4, 	3.04, 	(-0.60019,0.378135);
17:36:00.067, 	1, 	2, 	30.1493, 	25.4486, 	1, 	4, 	3.04, 	(0.139573,-0.93789);
17:36:00.087, 	1, 	2, 	21.4759, 	25.1815, 	1, 	4, 	3.04, 	(0.641991,0.71526);
17:36:00.107, 	1, 	2, 	28.995, 	25.7061, 	1, 	4, 	3.04, 	(0.203566,-0.440238);
17:36:00.128, 	1, 	2, 	28.6551, 	25.0449, 	1, 	4, 	3.04, 	(-0.140104,0.587944);
17:36:00.148, 	1, 	2, 	29.8052, 	24.9883, 	1, 	4, 	3.04, 	(-0.729533,0.0394788);
17:36:00.168, 	1, 	2, 	24.0497, 	19.1133, 	1, 	4, 	3.04, 	(-0.202607,0.0590447);
17:36:00.188, 	0, 	2, 	28.5732, 	13.4878, 	1, 	4, 	3.04, 	(-0.0762522,0.0491171);
17:36:00.208, 	1, 	2, 	29.5357, 	20.6769, 	1, 	8, 	2.736, 	(0.0422722,0.0868028);
17:36:00.223, 	1, 	1, 	29.6653, 	25.7066, 	0, 	8, 	2.432, 	(1.35294,0.551229);(-0.578896,1.58743);(-0.647582,0.346212);(-0.717136,-0.315301);
17:36:00.249, 	1, 	2, 	27.1249, 	18.451, 	1, 	8, 	2.432, 	(0.00465457,0.0836461);
17:36:00.269, 	1, 	2, 	19.321, 	18.7337, 	1, 	8, 	2.432, 	(0.231912,-0.0931675);
17:36:00.289, 	1, 	2, 	28.3175, 	25.8379, 	1, 	4, 	2.432, 	(0.784275,0.199945);
17:36:00.309, 	1, 	2, 	27.0776, 	26.5227, 	1, 	4, 	2.432, 	(-0.490544,0.445336);
17:36:00.329, 	1, 	2, 	26.8174, 	26.1891, 	1, 	4, 	2.432, 	(-0.477161,0.0878931);
17:36:00.349, 	1, 	2, 	21.8795, 	25.9029, 	1, 	4, 	2.432, 	(0.131248,0.901254);
17:36:00.369, 	1, 	2, 	27.98, 	25.5607, 	1, 	4, 	2.432, 	(-0.211758,-0.60103);
17:36:00.389, 	1, 	2, 	28.9728, 	26.7294, 	1, 	4, 	2.736, 	(0.429273,0.747624);
17:36:00.409, 	1, 	2, 	28.5207, 	25.4856, 	1, 	4, 	2.736, 	(0.435032,-0.48219);
17:36:00.431, 	1, 	2, 	26.6743, 	25.75, 	1, 	4, 	3.04, 	(0.1531,-0.561958);
17:36:00.450, 	1, 	2, 	27.7867, 	17.3967, 	1, 	4, 	3.04, 	(-0.0587164,0.18367);
17:36:00.470, 	1, 	2, 	21.0857, 	15.7145, 	1, 	4, 	3.04, 	(0.0343632,-0.170091);
17:36:00.490, 	1, 	2, 	27.2714, 	16.4608, 	1, 	4, 	3.04, 	(0.182707,-0.0365111);
17:36:00.510, 	1, 	2, 	28.3556, 	25.7806, 	1, 	4, 	3.04, 	(-0.756229,-0.255585);
17:36:00.531, 	1, 	2, 	28.8273, 	25.516, 	1, 	4, 	3.04, 	(-0.726204,-0.0800322);
17:36:00.551, 	1, 	2, 	28.3609, 	26.0633, 	1, 	4, 	3.04, 	(-0.373577,-0.358391);
17:36:00.571, 	1, 	2, 	27.0654, 	25.8331, 	1, 	4, 	3.04, 	(0.563066,0.0121988);
17:36:00.591, 	1, 	2, 	19.8069, 	24.153, 	1, 	4, 	3.04, 	(-0.865554,0.101474);
17:36:00.611, 	0, 	2, 	22.3776, 	9.70761, 	1, 	4, 	3.04, 	(-0.0239196,-0.0526949);
17:36:00.632, 	1, 	2, 	26.2101, 	25.355, 	1, 	8, 	2.736, 	(-0.540238,-0.123801);
17:36:00.649, 	1, 	1, 	27.0117, 	21.2424, 	0, 	8, 	2.432, 	(1.31652,0.725678);(-1.14387,1.11672);(-0.593624,-0.276841);(0.0988324,-0.654942);
17:36:00.672, 	1, 	2, 	22.3422, 	25.8154, 	1, 	8, 	2.432, 	(0.374238,0.812123);
17:36:00.692, 	1, 	2, 	25.5514, 	26.0039, 	1, 	4, 	2.432, 	(-0.168519,-0.886238);
17:36:00.712, 	1, 	2, 	26.0601, 	21.1078, 	1, 	4, 	2.432, 	(-0.297015,-0.392156);
17:36:00.732, 	1, 	2, 	25.5962, 	25.3925, 	1, 	4, 	2.432, 	(-0.0487085,0.590904);
17:36:00.753, 	1, 	2, 	24.0456, 	26.3396, 	1, 	4, 	2.432, 	(0.416999,-0.718165);
17:36:00.772, 	1, 	2, 	27.6967, 	26.3833, 	1, 	4, 	2.432, 	(-0.816496,-0.213899);
17:36:00.792, 	1, 	2, 	25.8543, 	25.8901, 	1, 	4, 	2.432, 	(-0.0168603,0.740338);
17:36:00.813, 	1, 	2, 	23.8218, 	26.1513, 	1, 	4, 	2.736, 	(0.0257022,-0.911988);
17:36:00.833, 	1, 	2, 	26.0994, 	24.8393, 	1, 	4, 	2.736, 	(0.332673,-0.114084);
17:36:00.853, 	1, 	2, 	21.0117, 	23.6358, 	1, 	4, 	3.04, 	(-0.442286,-0.426077);
17:36:00.873, 	1, 	2, 	24.8174, 	25.7858, 	1, 	4, 	3.04, 	(0.595808,-0.000987456);
17:36:00.893, 	1, 	2, 	24.7243, 	19.0651, 	1, 	4, 	3.04, 	(-0.0786327,-0.0862481);
17:36:00.913, 	1, 	2, 	19.5662, 	18.3735, 	1, 	4, 	3.04, 	(0.13232,-0.184537);
17:36:00.934, 	1, 	2, 	24.095, 	18.0151, 	1, 	4, 	3.04, 	(0.019165,-0.195026);
17:36:00.954, 	1, 	2, 	24.3273, 	25.2386, 	1, 	4, 	3.04, 	(-0.505181,0.145616);
17:36:00.974, 	0, 	2, 	24.8671, 	5.18293, 	1, 	4, 	3.04, 	(0.0124236,0.0183988);
17:36:00.994, 	0, 	2, 	24.7463, 	2.57237, 	0, 	8, 	2.736, 	(-0.0259503,-0.0081407);
17:36:01.008, 	1, 	1, 	23.6457, 	20.3169, 	0, 	12, 	2.128, 	(-1.12532,-0.54858);(1.06467,-0.731686);(0.308692,0.312219);(-0.3239,0.246185);
17:36:01.027, 	1, 	1, 	23.4389, 	17.5494, 	0, 	12, 	1.824, 	(-0.834836,1.08769);(-0.396565,-1.7643);(1.93265,-0.357442);(0.401906,1.71529);
17:36:01.054, 	1, 	2, 	25.0593, 	25.2995, 	1, 	12, 	1.824, 	(0.677861,-0.0972752);
17:36:01.075, 	1, 	2, 	22.9478, 	24.9348, 	1, 	12, 	1.824, 	(0.382682,-0.406678);
17:36:01.095, 	1, 	2, 	25.0267, 	23.5458, 	1, 	12, 	1.824, 	(-0.0270569,0.544112);
17:36:01.115, 	1, 	2, 	21.3259, 	23.735, 	1, 	8, 	1.824, 	(-0.120204,0.56651);
17:36:01.135, 	0, 	2, 	24.0419, 	3.04179, 	1, 	8, 	1.824, 	(0.00984863,0.00509576);
17:36:01.156, 	1, 	2, 	22.9477, 	25.2881, 	1, 	12, 	1.52, 	(0.248145,-0.331353);
17:36:01.168, 	1, 	1, 	22.7461, 	18.7943, 	0, 	12, 	1.52, 	(1.28814,0.595389);(-1.6048,0.677239);(-0.32907,-1.00466);(0.969964,-0.188965);
17:36:01.195, 	1, 	2, 	22.4951, 	25.763, 	1, 	12, 	1.824, 	(0.0442982,-0.775789);
17:36:01.216, 	1, 	2, 	23.1882, 	19.3075, 	1, 	12, 	2.128, 	(0.0641795,-0.05507);
17:36:01.236, 	1, 	2, 	21.5247, 	19.4431, 	1, 	12, 	2.432, 	(0.0526764,-0.000866189);
17:36:01.256, 	1, 	2, 	20.2713, 	18.3721, 	1, 	12, 	2.432, 	(-0.096234,0.0682525);
17:36:01.276, 	1, 	2, 	21.2813, 	18.7645, 	1, 	12, 	2.432, 	(0.0342205,0.0750693);
17:36:01.296, 	1, 	2, 	17.9529, 	24.7328, 	1, 	12, 	2.432, 	(-0.654378,-0.189477);
17:36:01.317, 	1, 	2, 	21.8326, 	24.9017, 	1, 	12, 	2.432, 	(0.354689,0.386985);
17:36:01.337, 	1, 	2, 	19.9611, 	25.6225, 	1, 	12, 	2.736, 	(-0.290994,-0.292103);
17:36:01.357, 	1, 	2, 	17.1126, 	23.1484, 	1, 	12, 	2.736, 	(0.346702,0.647997);
17:36:01.377, 	1, 	2, 	20.88, 	25.4392, 	1, 	12, 	3.04, 	(-0.409684,-0.443246);
17:36:01.397, 	1, 	2, 	20.222, 	25.4616, 	1, 	12, 	3.04, 	(-0.471211,-0.0618933);
17:36:01.418, 	1, 	2, 	20.5797, 	25.5949, 	1, 	12, 	3.04, 	(-0.183698,-0.283632);
17:36:01.438, 	1, 	2, 	21.6469, 	25.3922, 	1, 	12, 	3.04, 	(-0.357628,0.480531);
17:36:01.458, 	1, 	2, 	20.3091, 	25.1098, 	1, 	12, 	3.04, 	(-0.214893,-0.450465);
17:36:01.478, 	1, 	2, 	20.9926, 	25.8678, 	1, 	8, 	3.04, 	(0.546554,0.35751);
17:36:01.498, 	1, 	2, 	17.7513, 	24.4306, 	1, 	4, 	3.04, 	(-0.4076,-0.570321);
17:36:01.518, 	1, 	2, 	17.8703, 	24.7194, 	1, 	4, 	3.04, 	(0.26438,-0.642309);
17:36:01.538, 	1, 	2, 	19.0346, 	25.9125, 	1, 	4, 	3.04, 	(0.117096,0.353756);
17:36:01.558, 	1, 	2, 	20.0537, 	14.9877, 	1, 	4, 	3.04, 	(-0.0719999,0.0324879);
17:36:01.599, 	1, 	2, 	16.7965, 	24.4375, 	1, 	4, 	3.04, 	(-0.382038,0.0605687);
17:36:01.619, 	1, 	2, 	17.2832, 	24.1552, 	1, 	4, 	3.04, 	(0.528526,-0.154885);
17:36:01.743, 	0, 	2, 	-0.178446, 	-0.332325, 	1, 	4, 	3.04, 	(-0.0193617,0.00161424);
17:36:01.812, 	0, 	2, 	14.8677, 	0.862303, 	0, 	8, 	2.736, 	(-0.146777,-0.256567);
17:36:01.871, 	0, 	1, 	12.4847, 	10.625, 	0, 	8, 	2.432, 	(-0.432814,-0.859446);(0.630041,1.07402);(-1.46826,-0.0931139);(0.75994,-1.06004);
17:36:01.893, 	0, 	2, 	13.5685, 	1.19198, 	0, 	12, 	2.128, 	(-0.238241,-0.101844);
17:36:01.933, 	0, 	2, 	14.3209, 	0.894376, 	0, 	16, 	1.824, 	(0.212357,-0.0603313);
17:36:01.974, 	0, 	2, 	13.4521, 	-0.122316, 	0, 	20, 	1.52, 	(-0.143897,-0.113125);
17:36:01.993, 	0, 	2, 	14.0079, 	1.05034, 	0, 	24, 	1.216, 	(0.157745,-0.156995);
