19:12:53.497, 	521.916, 	31.0998, 	3.45675, 	-10.3516
19:12:53.548, 	1086.55, 	29.1302, 	3.60704, 	-10.3516
19:12:53.648, 	1231.05, 	32.678, 	3.90763, 	-9.44278
19:12:53.698, 	1056.21, 	32.6198, 	3.90763, 	-9.44278
19:12:53.848, 	1646.14, 	33.7698, 	3.90763, 	-8.53639
19:12:53.899, 	1367.93, 	33.2712, 	3.75734, 	-8.53639
19:12:53.948, 	1321.99, 	32.558, 	3.75734, 	-8.53639
19:12:54.049, 	957.637, 	28.152, 	3.75734, 	-9.44278
19:12:54.099, 	1683.92, 	32.3031, 	3.60704, 	-9.44278
19:12:54.199, 	1191.06, 	31.0655, 	3.90763, 	-6.72981
19:12:54.300, 	1250.78, 	31.7875, 	3.75734, 	-7.63215
19:12:54.400, 	1857.61, 	33.3697, 	3.60704, 	-7.63215
19:12:54.500, 	1956.71, 	38.3413, 	3.60704, 	-8.53639
19:12:54.600, 	1784.41, 	33.9694, 	3.60704, 	-8.53639
19:12:54.700, 	1953.7, 	34.606, 	3.75734, 	-7.63215
19:12:54.800, 	663.507, 	30.3404, 	3.60704, 	-8.53639
19:12:54.900, 	560.23, 	34.0475, 	3.45675, 	-8.53639
19:12:55.000, 	2541.53, 	37.4433, 	3.75734, 	-6.72981
19:12:55.100, 	2668.95, 	35.595, 	3.60704, 	-6.72981
19:12:55.200, 	382.999, 	30.5216, 	3.45675, 	-5.82915
19:12:55.300, 	976.423, 	31.9723, 	3.90763, 	-5.82915
19:12:55.400, 	836.912, 	31.1659, 	4.35851, 	-2.23869
19:12:55.501, 	2375.52, 	36.0453, 	3.75734, 	-4.92994
19:12:55.601, 	3138.78, 	37.6863, 	3.30646, 	-5.82915
19:12:55.701, 	2185.8, 	37.0708, 	3.30646, 	-4.92994
19:12:55.801, 	584.292, 	32.9424, 	3.30646, 	-6.72981
19:12:55.901, 	1043.92, 	31.0022, 	4.05793, 	-4.03194
19:12:56.001, 	665.482, 	28.9005, 	3.90763, 	-4.03194
19:12:56.101, 	1127.67, 	33.3692, 	3.75734, 	-4.92994
19:12:56.153, 	1782.21, 	36.6327, 	3.60704, 	-4.92994
19:12:56.201, 	1526.04, 	30.5533, 	4.05793, 	-4.92994
19:12:56.254, 	526.125, 	29.6505, 	3.60704, 	-6.72981
19:12:56.304, 	547.78, 	28.0286, 	4.6591, 	-2.23869
19:12:56.404, 	8345.68, 	42.913, 	3.75734, 	-4.92994
19:12:56.458, 	2576.41, 	38.1153, 	3.45675, 	-6.72981
19:12:56.504, 	685.504, 	33.572, 	4.50881, 	-2.23869
19:12:56.554, 	353.716, 	27.09, 	4.35851, 	-1.34299
19:12:56.604, 	475.658, 	29.1434, 	3.90763, 	-4.03194
19:12:56.654, 	118.785, 	27.3148, 	3.45675, 	-6.72981
19:12:56.705, 	1171.36, 	31.5271, 	3.60704, 	-4.92994
19:12:56.755, 	910.133, 	29.6356, 	3.75734, 	-4.92994
19:12:56.805, 	416.062, 	30.8092, 	3.45675, 	-5.82915
19:12:56.855, 	599.486, 	28.8513, 	3.90763, 	-4.03194
19:12:56.905, 	1275.09, 	35.9543, 	3.60704, 	-4.92994
19:12:56.955, 	2293.21, 	33.7141, 	3.60704, 	-4.92994
19:12:57.005, 	1011.15, 	29.396, 	3.60704, 	-4.92994
19:12:57.055, 	479.719, 	29.9612, 	3.45675, 	-4.92994
19:12:57.105, 	458.048, 	29.8591, 	3.60704, 	-4.92994
19:12:57.156, 	1168.39, 	33.1831, 	3.75734, 	-4.03194
19:12:57.302, 	5869.15, 	38.3344, 	3.75734, 	-4.03194
19:12:57.402, 	219.907, 	28.2547, 	3.90763, 	-3.13493
19:12:57.502, 	1240.35, 	32.2998, 	3.30646, 	-4.92994
19:12:57.602, 	3896.24, 	38.3089, 	3.90763, 	-4.92994
19:12:57.702, 	4671.64, 	35.6535, 	3.75734, 	-5.82915
19:12:57.803, 	3444.61, 	34.0628, 	3.60704, 	-6.72981
19:12:57.903, 	4354.73, 	37.3309, 	3.75734, 	-5.82915
19:12:58.003, 	4729.5, 	37.1447, 	3.75734, 	-6.72981
19:12:58.103, 	7165.81, 	42.1733, 	3.75734, 	-5.82915
19:12:58.203, 	3059.16, 	33.8878, 	3.75734, 	-6.72981
19:12:58.303, 	3875.56, 	39.7415, 	3.75734, 	-5.82915
19:12:58.403, 	9196.69, 	39.6472, 	3.75734, 	-6.72981
19:12:58.503, 	9861.39, 	44.1233, 	3.75734, 	-5.82915
19:12:58.603, 	5440.87, 	36.1015, 	3.75734, 	-6.72981
19:12:58.703, 	5353.26, 	37.7251, 	3.75734, 	-5.82915
19:12:58.803, 	3439.15, 	42.139, 	3.60704, 	-6.72981
19:12:58.904, 	4682.72, 	44.5835, 	3.75734, 	-5.82915
19:12:59.004, 	7481.23, 	42.5068, 	3.75734, 	-5.82915
19:12:59.104, 	1134.56, 	30.6092, 	3.75734, 	-6.72981
19:12:59.204, 	889.972, 	29.1057, 	3.60704, 	-6.72981
19:12:59.260, 	15153.5, 	39.4551, 	3.75734, 	-5.82915
19:12:59.304, 	3076.86, 	34.5717, 	4.05793, 	-35.8692
19:12:59.360, 	587.839, 	28.8603, 	3.75734, 	-8.53639
19:12:59.411, 	1540.73, 	28.8338, 	3.75734, 	-7.63215
19:12:59.461, 	6169.86, 	38.5415, 	3.75734, 	-5.82915
19:12:59.511, 	9895.81, 	43.3756, 	3.75734, 	-5.82915
19:12:59.561, 	2788.69, 	35.3673, 	3.75734, 	-7.63215
19:12:59.661, 	2178.46, 	33.0789, 	3.75734, 	-6.72981
19:12:59.711, 	7177.05, 	40.5511, 	3.75734, 	-5.82915
19:12:59.761, 	1928.8, 	34.4251, 	3.60704, 	-7.63215
19:12:59.812, 	3222.15, 	36.1515, 	3.60704, 	-6.72981
19:12:59.862, 	1969.09, 	35.2635, 	3.75734, 	-5.82915
19:12:59.912, 	2544, 	33.2223, 	3.75734, 	-6.72981
19:12:59.962, 	1801.8, 	34.2464, 	3.75734, 	-6.72981
19:13:00.012, 	961.826, 	34.7394, 	3.75734, 	-6.72981
19:13:00.062, 	527.532, 	26.6994, 	3.75734, 	-5.82915
19:13:00.162, 	3300.72, 	37.3846, 	3.75734, 	-6.72981
19:13:00.212, 	5187.65, 	40.0116, 	3.75734, 	-6.72981
19:13:00.262, 	2258.51, 	33.1994, 	3.75734, 	-6.72981
19:13:00.312, 	5796.88, 	37.8194, 	3.75734, 	-6.72981
19:13:00.505, 	2552.68, 	31.2912, 	3.75734, 	-5.82915
19:13:00.605, 	2214.96, 	39.447, 	3.60704, 	-6.72981
19:13:00.705, 	3503.92, 	36.259, 	3.75734, 	-6.72981
19:13:00.805, 	2501.1, 	33.0057, 	3.75734, 	-6.72981
19:13:00.906, 	1452.61, 	30.4253, 	3.75734, 	-6.72981
19:13:01.006, 	5609.86, 	39.0012, 	3.75734, 	-6.72981
19:13:01.106, 	4406.69, 	39.3198, 	3.75734, 	-5.82915
19:13:01.206, 	1816.57, 	36.1935, 	3.75734, 	-6.72981
19:13:01.306, 	4300.57, 	40.0716, 	3.75734, 	-6.72981
19:13:01.406, 	594.419, 	30.4468, 	3.75734, 	-5.82915
19:13:01.506, 	478.958, 	32.8249, 	3.75734, 	-5.82915
19:13:01.606, 	2340.34, 	38.5169, 	3.75734, 	-6.72981
19:13:01.706, 	2341.27, 	36.5557, 	3.75734, 	-6.72981
19:13:01.806, 	9847.2, 	42.7565, 	3.75734, 	-6.72981
19:13:01.906, 	3082.56, 	34.1196, 	3.75734, 	-6.72981
19:13:02.006, 	1503, 	35.2115, 	3.60704, 	-6.72981
19:13:02.107, 	2505.99, 	35.859, 	3.75734, 	-6.72981
19:13:02.207, 	1846.57, 	34.7046, 	3.60704, 	-6.72981
19:13:02.307, 	375.867, 	28.071, 	3.60704, 	-6.72981
19:13:02.367, 	559.368, 	29.9269, 	3.60704, 	-6.72981
19:13:02.468, 	266.162, 	26.7741, 	3.75734, 	-7.63215
19:13:02.568, 	20.6803, 	17.7167, 	4.50881, 	-3.13493
19:13:02.618, 	266.005, 	27.6984, 	3.75734, 	-7.63215
19:13:02.668, 	591.771, 	32.311, 	3.75734, 	-6.72981
19:13:02.718, 	185.445, 	25.5985, 	3.60704, 	-6.72981
19:13:02.768, 	58.2461, 	23.5846, 	3.75734, 	-4.92994
19:13:02.818, 	23.0002, 	15.5824, 	4.35851, 	-6.72981
19:13:02.869, 	218.184, 	25.9749, 	3.75734, 	-6.72981
19:13:02.919, 	174.218, 	24.8977, 	3.75734, 	-6.72981
19:13:02.969, 	20.0921, 	16.2498, 	3.60704, 	-8.53639
19:13:03.019, 	37.8433, 	16.6946, 	3.60704, 	-6.72981
19:13:03.069, 	1429.85, 	34.3721, 	3.75734, 	-6.72981
19:13:03.119, 	4248.24, 	39.583, 	3.75734, 	-6.72981
19:13:03.219, 	3860.94, 	37.776, 	3.75734, 	-5.82915
19:13:03.270, 	2847.05, 	35.632, 	3.75734, 	-6.72981
19:13:03.321, 	4916.75, 	40.4207, 	3.75734, 	-6.72981
19:13:03.370, 	372.207, 	26.8323, 	3.75734, 	-6.72981
19:13:03.420, 	1824.67, 	34.1267, 	3.75734, 	-6.72981
19:13:03.470, 	2689.01, 	33.3642, 	3.75734, 	-5.82915
19:13:03.708, 	5909.46, 	40.7805, 	3.75734, 	-6.72981
19:13:03.808, 	764.975, 	30.1478, 	3.60704, 	-6.72981
19:13:03.908, 	40.0028, 	22.0984, 	3.45675, 	-5.82915
19:13:04.008, 	69.2941, 	27.2772, 	3.75734, 	-4.92994
19:13:04.108, 	5508.2, 	41.8368, 	3.75734, 	-6.72981
19:13:04.208, 	5869.38, 	35.7697, 	3.75734, 	-5.82915
19:13:04.308, 	3868.67, 	35.0415, 	3.75734, 	-6.72981
19:13:04.409, 	4628.36, 	38.0066, 	3.75734, 	-6.72981
19:13:04.509, 	1795.55, 	31.8662, 	3.75734, 	-6.72981
19:13:04.609, 	4357.34, 	38.7057, 	3.75734, 	-6.72981
19:13:04.709, 	1984.86, 	38.0037, 	3.75734, 	-6.72981
19:13:04.809, 	675.203, 	31.4386, 	3.60704, 	-7.63215
19:13:04.909, 	8595.13, 	41.4054, 	3.75734, 	-6.72981
19:13:05.009, 	2105.44, 	32.5225, 	3.75734, 	-6.72981
19:13:05.109, 	4846.44, 	37.393, 	3.75734, 	-6.72981
19:13:05.210, 	733.458, 	30.0527, 	3.75734, 	-6.72981
19:13:05.310, 	601.993, 	31.3353, 	3.75734, 	-5.82915
19:13:05.409, 	327.579, 	25.9859, 	3.75734, 	-6.72981
19:13:05.509, 	97.2924, 	23.642, 	3.75734, 	-5.82915
19:13:05.575, 	178.299, 	27.8947, 	3.75734, 	-6.72981
19:13:05.625, 	152.971, 	26.4464, 	3.60704, 	-6.72981
19:13:05.675, 	347.777, 	27.6973, 	3.75734, 	-7.63215
19:13:05.725, 	187.983, 	28.7791, 	3.75734, 	-5.82915
19:13:05.775, 	380.269, 	25.7447, 	3.75734, 	-5.82915
19:13:05.825, 	777.851, 	32.8807, 	3.75734, 	-6.72981
19:13:05.875, 	134.069, 	25.6964, 	3.60704, 	-7.63215
19:13:05.925, 	370.441, 	27.1079, 	3.75734, 	-6.72981
19:13:05.976, 	435.496, 	26.5473, 	3.75734, 	-6.72981
19:13:06.026, 	220.047, 	26.2289, 	3.60704, 	-6.72981
19:13:06.076, 	267.417, 	26.5586, 	3.75734, 	-7.63215
19:13:06.176, 	280.454, 	26.0881, 	3.75734, 	-6.72981
19:13:06.226, 	135.215, 	27.7628, 	3.75734, 	-6.72981
19:13:06.275, 	351.698, 	30.5569, 	3.75734, 	-6.72981
19:13:06.326, 	715.311, 	32.3193, 	3.60704, 	-6.72981
19:13:06.376, 	91.2889, 	24.5822, 	3.60704, 	-6.72981
19:13:06.426, 	137.816, 	23.0542, 	3.60704, 	-5.82915
19:13:06.477, 	80.6057, 	23.4112, 	3.60704, 	-7.63215
19:13:06.527, 	241.862, 	22.9985, 	3.75734, 	-6.72981
19:13:06.577, 	473.025, 	27.9041, 	3.75734, 	-6.72981
19:13:06.711, 	295.472, 	24.7181, 	3.75734, 	-6.72981
19:13:06.811, 	296.512, 	29.134, 	3.75734, 	-7.63215
19:13:06.911, 	50.8248, 	21.7906, 	3.60704, 	-5.82915
19:13:07.011, 	370.287, 	32.8077, 	3.60704, 	-6.72981
19:13:07.112, 	88.6727, 	23.836, 	3.75734, 	-8.53639
19:13:07.212, 	160.888, 	32.7452, 	3.75734, 	-6.72981
19:13:07.311, 	56.3724, 	18.3276, 	3.75734, 	-4.92994
19:13:07.411, 	159.193, 	22.3786, 	3.75734, 	-6.72981
19:13:07.511, 	1289.37, 	30.645, 	3.75734, 	-6.72981
19:13:07.612, 	317.49, 	28.4818, 	3.90763, 	-6.72981
19:13:07.712, 	717.221, 	29.579, 	3.90763, 	-6.72981
19:13:07.812, 	236.206, 	24.952, 	3.30646, 	-6.72981
19:13:07.912, 	682.171, 	29.537, 	4.50881, 	-4.03194
19:13:08.012, 	432.957, 	27.3705, 	4.95969, 	-2.23869
19:13:08.112, 	3115.66, 	38.4028, 	3.90763, 	-4.92994
19:13:08.212, 	4185.42, 	39.6354, 	3.60704, 	-6.72981
19:13:08.312, 	2056.2, 	37.7967, 	3.75734, 	-6.72981
19:13:08.412, 	592.014, 	29.5541, 	3.90763, 	-4.92994
19:13:08.512, 	4054.17, 	40.3274, 	3.60704, 	-6.72981
19:13:08.582, 	2238.57, 	35.8553, 	3.45675, 	-6.72981
19:13:08.732, 	3912.53, 	35.4137, 	3.60704, 	-6.72981
19:13:08.782, 	7001.24, 	42.4818, 	3.90763, 	-4.92994
19:13:08.932, 	5688.79, 	36.7207, 	3.75734, 	-5.82915
19:13:08.982, 	70.6264, 	20.5287, 	4.95969, 	-7.63215
19:13:09.032, 	460.408, 	26.7015, 	4.05793, 	-5.82915
19:13:09.082, 	227.964, 	29.0466, 	3.90763, 	-7.63215
19:13:09.132, 	620.829, 	29.5184, 	3.75734, 	-6.72981
19:13:09.183, 	1884.5, 	37.5526, 	3.75734, 	-5.82915
19:13:09.233, 	728.228, 	29.4118, 	3.60704, 	-5.82915
19:13:09.283, 	1419.11, 	33.0244, 	3.75734, 	-5.82915
19:13:09.333, 	96.3991, 	20.4358, 	3.60704, 	-6.72981
19:13:09.383, 	150.517, 	25.2172, 	3.75734, 	-4.92994
19:13:09.433, 	448.95, 	31.9884, 	3.90763, 	-6.72981
19:13:09.484, 	623.787, 	28.5066, 	3.75734, 	-7.63215
19:13:09.534, 	620.91, 	34.6581, 	3.60704, 	-6.72981
19:13:09.634, 	554.441, 	27.6861, 	3.90763, 	-5.82915
19:13:09.684, 	279.77, 	31.1519, 	3.60704, 	-4.92994
19:13:09.734, 	369.66, 	28.087, 	3.60704, 	-4.92994
19:13:09.785, 	737.914, 	29.5279, 	3.60704, 	-5.82915
19:13:09.913, 	398.173, 	27.0518, 	3.75734, 	-4.03194
19:13:10.014, 	184.705, 	24.0181, 	3.60704, 	-4.92994
19:13:10.114, 	440.95, 	28.9658, 	3.60704, 	-6.72981
19:13:10.214, 	219.246, 	24.0041, 	4.05793, 	-4.92994
19:13:10.314, 	275.744, 	27.5963, 	4.20822, 	-1.34299
19:13:10.414, 	707.485, 	30.2846, 	3.45675, 	-4.03194
19:13:10.514, 	464.321, 	27.6512, 	3.45675, 	-4.92994
19:13:10.615, 	1077.28, 	33.2186, 	4.05793, 	-3.13493
19:13:10.715, 	1025.96, 	34.9572, 	3.60704, 	-4.92994
19:13:10.815, 	1076.32, 	35.149, 	3.90763, 	-3.13493
19:13:10.915, 	784.767, 	32.5304, 	3.60704, 	-4.03194
19:13:11.015, 	1123.69, 	30.6018, 	3.75734, 	-4.03194
19:13:11.115, 	1023.46, 	34.7715, 	3.90763, 	-3.13493
19:13:11.215, 	1080.36, 	31.0302, 	4.05793, 	-4.03194
19:13:11.315, 	385.284, 	29.4014, 	3.30646, 	-3.13493
19:13:11.415, 	554.591, 	30.0332, 	3.60704, 	-2.23869
19:13:11.515, 	296.517, 	25.8339, 	3.45675, 	-2.23869
19:13:11.615, 	392.277, 	28.3911, 	3.60704, 	-2.23869
19:13:11.715, 	150.429, 	24.8185, 	3.90763, 	-0.447628
19:13:11.815, 	380.244, 	25.6309, 	3.75734, 	-3.13493
19:13:11.889, 	303.648, 	23.3018, 	3.45675, 	-4.03194
19:13:11.939, 	207.036, 	25.7288, 	4.05793, 	-2.23869
19:13:11.989, 	1245.79, 	32.048, 	3.60704, 	-3.13493
19:13:12.039, 	2291.12, 	33.8433, 	3.90763, 	-3.13493
19:13:12.090, 	1330.08, 	34.1535, 	3.45675, 	-3.13493
19:13:12.140, 	2072.99, 	38.496, 	3.90763, 	-3.13493
19:13:12.190, 	2221.42, 	33.2442, 	3.60704, 	-3.13493
19:13:12.240, 	2101.74, 	38.838, 	3.75734, 	-3.13493
19:13:12.290, 	1331.82, 	32.5253, 	3.75734, 	-3.13493
19:13:12.340, 	3656.32, 	35.7705, 	3.75734, 	-4.03194
19:13:12.390, 	3465.39, 	35.1843, 	3.75734, 	-4.03194
19:13:12.440, 	2758.42, 	35.5769, 	3.75734, 	-4.03194
19:13:12.490, 	1787.25, 	32.0535, 	3.75734, 	-4.03194
19:13:12.541, 	1433.41, 	36.0613, 	3.45675, 	-4.92994
19:13:12.641, 	3736.86, 	38.6138, 	3.75734, 	-4.03194
19:13:12.691, 	2918.36, 	34.5409, 	3.75734, 	-4.03194
19:13:12.741, 	1472.32, 	34.3864, 	3.75734, 	-4.92994
19:13:12.791, 	1842.78, 	33.1792, 	3.60704, 	-4.03194
19:13:12.841, 	191.444, 	26.3157, 	3.75734, 	-3.13493
19:13:12.891, 	59.832, 	21.1078, 	3.90763, 	-4.92994
19:13:13.017, 	2709.08, 	35.1726, 	3.60704, 	-4.03194
19:13:13.116, 	532.49, 	29.6256, 	3.60704, 	-4.92994
19:13:13.217, 	1132.79, 	31.6597, 	3.60704, 	-4.03194
19:13:13.317, 	2350.47, 	35.1139, 	3.75734, 	-4.03194
19:13:13.417, 	1645.66, 	32.3092, 	3.75734, 	-4.92994
19:13:13.517, 	2103.71, 	37.7175, 	3.60704, 	-5.82915
19:13:13.621, 	1986.93, 	39.4498, 	3.60704, 	-5.82915
19:13:13.717, 	4201.75, 	36.1735, 	3.60704, 	-4.92994
19:13:13.817, 	5321.71, 	40.4014, 	3.75734, 	-5.82915
19:13:13.917, 	3649.93, 	39.5402, 	3.60704, 	-5.82915
19:13:14.017, 	4545.35, 	35.8748, 	3.60704, 	-5.82915
19:13:14.117, 	2077.38, 	33.2924, 	3.60704, 	-4.92994
19:13:14.217, 	2421.44, 	34.8871, 	3.60704, 	-6.72981
19:13:14.318, 	400.266, 	30.6667, 	3.45675, 	-4.03194
19:13:14.418, 	261.309, 	25.2594, 	3.60704, 	-3.13493
19:13:14.518, 	426.744, 	32.6491, 	3.75734, 	-4.92994
19:13:14.618, 	3411.85, 	34.611, 	3.45675, 	-4.03194
19:13:14.718, 	2399.18, 	34.442, 	3.60704, 	-4.03194
19:13:14.818, 	2945.5, 	37.788, 	3.90763, 	-2.23869
19:13:14.918, 	393.191, 	25.4086, 	4.6591, 	-5.82915
19:13:14.996, 	462.164, 	28.5737, 	4.50881, 	-6.72981
19:13:15.046, 	398.001, 	29.3286, 	4.50881, 	-7.63215
19:13:15.146, 	1997.8, 	32.3244, 	3.90763, 	-4.03194
19:13:15.196, 	1220.29, 	34.4094, 	3.75734, 	-4.92994
19:13:15.246, 	1887.25, 	33.8828, 	3.60704, 	-4.03194
19:13:15.297, 	985.618, 	29.7495, 	3.75734, 	-4.92994
19:13:15.347, 	501.881, 	30.6819, 	3.60704, 	-4.92994
19:13:15.397, 	1047.43, 	34.0186, 	3.75734, 	-3.13493
19:13:15.447, 	306.954, 	28.7006, 	3.75734, 	-4.03194
19:13:15.547, 	54.6444, 	21.7457, 	4.6591, 	-4.92994
19:13:15.597, 	544.52, 	30.6601, 	3.60704, 	-4.03194
19:13:15.648, 	240.661, 	31.5764, 	3.45675, 	-4.92994
19:13:15.698, 	409.238, 	27.1085, 	3.60704, 	-4.03194
19:13:15.748, 	166.919, 	24.9356, 	4.05793, 	-0.447628
19:13:15.798, 	666.502, 	33.971, 	3.90763, 	-2.23869
19:13:15.848, 	186.853, 	24.6243, 	3.30646, 	-3.13493
19:13:15.898, 	1304.49, 	34.8053, 	3.90763, 	-3.13493
19:13:15.948, 	328.023, 	30.3391, 	3.60704, 	-3.13493
19:13:15.998, 	2070.82, 	35.6002, 	3.60704, 	-3.13493
19:13:16.048, 	2533.26, 	34.2523, 	3.60704, 	-3.13493
19:13:16.119, 	2484.1, 	37.8889, 	3.75734, 	-3.13493
19:13:16.219, 	2352.92, 	38.1756, 	3.60704, 	-3.13493
19:13:16.319, 	2423.58, 	35.7968, 	3.60704, 	-3.13493
19:13:16.419, 	3725.57, 	39.9898, 	3.75734, 	-2.23869
19:13:16.519, 	2702.3, 	38.9588, 	3.75734, 	-2.23869
19:13:16.619, 	1075.66, 	37.6655, 	3.75734, 	-3.13493
19:13:16.720, 	927.169, 	29.2854, 	3.75734, 	-2.23869
19:13:16.820, 	994.73, 	33.9545, 	3.75734, 	-3.13493
19:13:16.920, 	1052.56, 	33.8778, 	3.60704, 	-3.13493
19:13:17.020, 	3581.47, 	39.1154, 	3.75734, 	-3.13493
19:13:17.120, 	2134.07, 	34.757, 	3.75734, 	-3.13493
19:13:17.220, 	2199.33, 	37.4245, 	3.75734, 	-3.13493
19:13:17.320, 	2116.1, 	33.521, 	3.75734, 	-3.13493
19:13:17.420, 	1845.49, 	31.6412, 	3.75734, 	-3.13493
19:13:17.520, 	1914.65, 	35.0438, 	3.75734, 	-3.13493
19:13:17.620, 	2290.87, 	37.673, 	3.75734, 	-3.13493
19:13:17.721, 	2962.15, 	39.4129, 	3.75734, 	-3.13493
19:13:17.820, 	2589.63, 	36.4989, 	3.75734, 	-3.13493
19:13:17.921, 	6009.29, 	39.1168, 	3.75734, 	-2.23869
19:13:18.021, 	4188.98, 	35.5918, 	3.75734, 	-2.23869
19:13:18.103, 	2242.6, 	37.2543, 	3.75734, 	-3.13493
19:13:18.153, 	1679.24, 	34.8996, 	3.75734, 	-3.13493
19:13:18.203, 	1683.06, 	37.5427, 	3.75734, 	-2.23869
19:13:18.253, 	6764.13, 	41.6709, 	3.75734, 	-3.13493
19:13:18.304, 	2365.33, 	34.8875, 	3.75734, 	-3.13493
19:13:18.404, 	6438.78, 	42.4181, 	3.75734, 	-3.13493
19:13:18.454, 	4877.7, 	38.7168, 	3.75734, 	-3.13493
19:13:18.504, 	2405.72, 	35.6583, 	3.75734, 	-2.23869
19:13:18.554, 	1994.35, 	34.1548, 	3.75734, 	-3.13493
19:13:18.604, 	1969.21, 	35.2713, 	3.75734, 	-3.13493
19:13:18.654, 	3054.87, 	38.0599, 	3.75734, 	-3.13493
19:13:18.704, 	3163, 	38.7063, 	3.75734, 	-2.23869
19:13:18.754, 	3695.97, 	35.9867, 	3.75734, 	-3.13493
19:13:18.805, 	7014.38, 	39.7474, 	3.75734, 	-2.23869
19:13:18.855, 	906.485, 	31.4138, 	3.75734, 	-2.23869
19:13:18.905, 	6986.36, 	37.4225, 	3.75734, 	-2.23869
19:13:19.006, 	1997.6, 	32.0868, 	3.75734, 	-3.13493
19:13:19.106, 	1727.15, 	32.0897, 	3.75734, 	-2.23869
19:13:19.156, 	4444.45, 	38.0379, 	3.75734, 	-2.23869
19:13:19.206, 	4856.8, 	38.6142, 	3.75734, 	-2.23869
19:13:19.322, 	2349.52, 	34.3842, 	3.60704, 	-2.23869
19:13:19.422, 	2174.39, 	35.0617, 	3.75734, 	-2.23869
19:13:19.522, 	2460.22, 	37.1312, 	3.75734, 	-2.23869
19:13:19.622, 	5778.23, 	37.3765, 	3.75734, 	-2.23869
19:13:19.723, 	1918.37, 	35.6554, 	3.75734, 	-2.23869
19:13:19.822, 	6153.38, 	39.5628, 	3.75734, 	-2.23869
19:13:19.923, 	4580.6, 	38.904, 	3.75734, 	-3.13493
19:13:20.023, 	3985.31, 	34.9919, 	3.75734, 	-2.23869
19:13:20.123, 	4644.88, 	44.8708, 	3.75734, 	-1.34299
19:13:20.223, 	4707.81, 	36.8561, 	3.75734, 	-2.23869
19:13:20.324, 	2779.58, 	35.927, 	3.60704, 	-2.23869
19:13:20.423, 	7466.88, 	39.7662, 	3.75734, 	-2.23869
19:13:20.523, 	5146.83, 	39.3614, 	3.75734, 	-2.23869
19:13:20.623, 	5141.51, 	38.251, 	3.75734, 	-2.23869
19:13:20.723, 	13657.5, 	45.1227, 	3.75734, 	-2.23869
19:13:20.823, 	5532.56, 	40.1337, 	3.75734, 	-2.23869
19:13:20.924, 	10158.2, 	39.6281, 	3.75734, 	-2.23869
19:13:21.024, 	11117.7, 	40.2455, 	3.75734, 	-2.23869
19:13:21.124, 	7583.51, 	42.1739, 	3.60704, 	-2.23869
19:13:21.224, 	7096.34, 	41.0614, 	3.60704, 	-2.23869
19:13:21.310, 	5274.94, 	41.2629, 	3.75734, 	-2.23869
19:13:21.361, 	2720.42, 	35.2955, 	3.60704, 	-2.23869
19:13:21.461, 	2021.06, 	33.4186, 	3.60704, 	-2.23869
19:13:21.511, 	1755.28, 	38.398, 	3.60704, 	-2.23869
19:13:21.561, 	744.274, 	28.5011, 	3.75734, 	-3.13493
19:13:21.611, 	330.641, 	27.2527, 	3.75734, 	-3.13493
19:13:21.661, 	7298.44, 	40.3443, 	3.60704, 	-3.13493
19:13:21.712, 	23079.4, 	46.482, 	3.75734, 	-2.23869
19:13:21.761, 	18886.7, 	42.7273, 	3.75734, 	-3.13493
19:13:21.912, 	12831.9, 	44.3171, 	3.75734, 	-2.23869
19:13:21.962, 	12231.1, 	42.5812, 	3.75734, 	-3.13493
19:13:22.012, 	10285, 	38.7897, 	3.75734, 	-3.13493
19:13:22.112, 	2820.55, 	37.9425, 	3.75734, 	-3.13493
19:13:22.162, 	3311.27, 	38.3127, 	3.60704, 	-3.13493
19:13:22.212, 	6581.43, 	41.7432, 	3.75734, 	-2.23869
19:13:22.262, 	12206.1, 	46.3811, 	3.75734, 	-2.23869
19:13:22.312, 	13701.5, 	44.5039, 	3.75734, 	-3.13493
19:13:22.363, 	2617.59, 	34.488, 	3.75734, 	-3.13493
19:13:22.413, 	7914.31, 	42.358, 	3.75734, 	-3.13493
19:13:22.463, 	21747.4, 	46.1833, 	3.75734, 	-3.13493
19:13:22.525, 	1847.87, 	32.5683, 	3.60704, 	-3.13493
19:13:22.625, 	18100.5, 	41.6019, 	3.75734, 	-2.23869
19:13:22.725, 	10659.6, 	41.9384, 	3.75734, 	-3.13493
19:13:22.825, 	7904.17, 	38.3749, 	3.75734, 	-3.13493
19:13:22.925, 	4881.4, 	36.4257, 	3.60704, 	-2.23869
19:13:23.026, 	13295, 	42.3682, 	3.75734, 	-3.13493
19:13:23.126, 	5792.88, 	37.9453, 	3.75734, 	-2.23869
19:13:23.225, 	13635.6, 	38.6081, 	3.60704, 	-3.13493
19:13:23.325, 	5813.94, 	38.9443, 	3.75734, 	-3.13493
19:13:23.426, 	10746.9, 	41.541, 	3.60704, 	-3.13493
19:13:23.526, 	5600.55, 	41.1201, 	3.60704, 	-3.13493
19:13:23.626, 	7971.29, 	42.3922, 	3.75734, 	-2.23869
19:13:23.726, 	11643.7, 	45.5585, 	3.75734, 	-3.13493
19:13:23.826, 	5475.06, 	39.031, 	3.75734, 	-3.13493
19:13:23.926, 	6422.6, 	39.5094, 	3.60704, 	-3.13493
19:13:24.026, 	2217.81, 	33.8703, 	3.60704, 	-3.13493
19:13:24.126, 	10574.7, 	41.6494, 	3.60704, 	-3.13493
