2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	32.6198, 	32.6198, 	26.1534, 	1, 	1.52
2, 	32.6198, 	32.6198, 	0, 	0, 	1.52
2, 	0.447628, 	0.447628, 	7.50681, 	0, 	2.736
2, 	0.447628, 	0.447628, 	16.2715, 	1, 	2.432
1, 	0.447628, 	0.447628, 	10.4962, 	0, 	2.432
2, 	-1.34299, 	-1.34299, 	4.19295, 	0, 	2.128
1, 	-1.34299, 	-1.34299, 	8.57106, 	0, 	1.824
1, 	-1.34299, 	-1.34299, 	6.67349, 	0, 	1.52
1, 	-0.447628, 	-0.447628, 	8.25355, 	1, 	0.912
1, 	-0.447628, 	-0.447628, 	14.0703, 	1, 	0.608
2, 	-0.447628, 	-0.447628, 	9.98055, 	0, 	0.608
2, 	-0.447628, 	-0.447628, 	9.95941, 	0, 	0.304
1, 	-0.447628, 	-0.447628, 	13.5633, 	1, 	0.304
2, 	-1.34299, 	-1.34299, 	7.66709, 	0, 	0.304
2, 	-1.34299, 	-1.34299, 	9.19754, 	0, 	-7.10543e-17
1, 	-1.34299, 	-1.34299, 	14.0337, 	1, 	-7.10543e-17
1, 	-0.447628, 	-0.447628, 	13.7866, 	1, 	-7.10543e-17
2, 	-0.447628, 	-0.447628, 	12.7658, 	1, 	0.304
2, 	-0.447628, 	-0.447628, 	13.3582, 	1, 	0.608
2, 	-0.447628, 	-0.447628, 	12.8322, 	0, 	0.608
2, 	-1.34299, 	-1.34299, 	12.97, 	0, 	0.608
1, 	-1.34299, 	-1.34299, 	0.389708, 	0, 	0.608
1, 	-1.34299, 	-1.34299, 	0.24263, 	0, 	0.608
1, 	-1.34299, 	-1.34299, 	14.1964, 	1, 	0.608
1, 	-1.34299, 	-1.34299, 	16.7224, 	1, 	0.608
2, 	-1.34299, 	-1.34299, 	16.7224, 	1, 	0.912
2, 	-1.34299, 	-1.34299, 	13.7135, 	1, 	1.216
2, 	-1.34299, 	-1.34299, 	13.0146, 	0, 	1.216
2, 	-1.34299, 	-1.34299, 	13.4095, 	0, 	0.912
1, 	-1.34299, 	-1.34299, 	13.4774, 	0, 	0.608
1, 	-1.34299, 	-1.34299, 	11.9292, 	0, 	0.608
1, 	-1.34299, 	-1.34299, 	9.54632, 	0, 	0.608
1, 	-0.447628, 	-0.447628, 	12.5448, 	1, 	0.608
2, 	-0.447628, 	-0.447628, 	12.6303, 	0, 	0.608
2, 	-1.34299, 	-1.34299, 	14.476, 	0, 	0.608
1, 	-1.34299, 	-1.34299, 	15.0168, 	0, 	0.608
1, 	-1.34299, 	-1.34299, 	18.2768, 	1, 	-7.10543e-17
1, 	-1.34299, 	-1.34299, 	0, 	0, 	-7.10543e-17
