2, 	-16.8018, 	25.5471, 	1, 	3.04
2, 	-22.21278725922066, 	-60, 	26.1534, 	1, 	1.52
2, 	-0.447628, 	-23, 	4.96625, 	0, 	0.304
2, 	27.4476, 	26, 	11.6128, 	0, 	0.304
1, 	27.4476, 	46, 	12.4586, 	1, 	0.304
2, 	26.4433, 	46, 	9.39327, 	0, 	0.304
2, 	26.4433, 	7, 	10.638, 	0, 	0.304
1, 	26.4433, 	16, 	18.8343, 	1, 	0.304
1, 	26.4433, 	16, 	11.3552, 	1, 	0.304
2, 	26.4433, 	16, 	12.4884, 	0, 	0.304
2, 	24.4603, 	27, 	13.7447, 	0, 	0.304
1, 	24.4603, 	9, 	15.136, 	1, 	-7.10543e-17
1, 	24.4603, 	9, 	17.0623, 	1, 	-7.10543e-17
2, 	25.4477, 	9, 	18.4629, 	1, 	0.304
2, 	25.4477, 	54, 	8.97957, 	0, 	0.304
2, 	66.0729, 	55, 	10.3613, 	0, 	0.304
1, 	66.0729, 	-36, 	19.7626, 	1, 	0.304
1, 	66.0729, 	-36, 	17.042, 	1, 	0.304
2, 	24.4603, 	-36, 	6.95759, 	0, 	0.304
2, 	24.4603, 	9, 	16.6211, 	1, 	0.608
1, 	24.4603, 	9, 	18.9968, 	1, 	0.608
2, 	24.4603, 	9, 	18.2728, 	1, 	0.912
2, 	24.4603, 	9, 	17.5974, 	1, 	1.216
2, 	24.4603, 	9, 	15.3467, 	1, 	1.216
2, 	24.4603, 	10, 	12.8084, 	0, 	1.216
2, 	0.447628, 	13, 	12.6025, 	0, 	1.216
1, 	0.447628, 	36, 	12.274, 	1, 	1.216
1, 	1.34299, 	36, 	14.4812, 	1, 	1.216
2, 	1.34299, 	2, 	12.8125, 	0, 	1.216
2, 	23.4805, 	2, 	15.7043, 	1, 	1.216
1, 	23.4805, 	19, 	15.2724, 	1, 	1.216
2, 	0.447628, 	19, 	10.9909, 	0, 	1.216
1, 	0.447628, 	36, 	13.5666, 	1, 	0.608
1, 	0.447628, 	36, 	12.2168, 	1, 	0.304
2, 	68.3862, 	36, 	7.7058, 	0, 	0.304
1, 	68.3862, 	-10, 	8.85578, 	0, 	0.304
1, 	1.34299, 	-27, 	10.8369, 	1, 	0.304
1, 	1.34299, 	-27, 	11.2603, 	0, 	0.304
1, 	0.447628, 	-27, 	10.8278, 	0, 	0.304
1, 	0.447628, 	23, 	7.64821, 	1, 	-7.10543e-17
1, 	0.447628, 	23, 	9.69269, 	0, 	-7.10543e-17
2, 	0.447628, 	23, 	10.1921, 	1, 	0.304
1, 	1.34299, 	28, 	-1.17584, 	0, 	0.304
2, 	1.34299, 	-27, 	10.7406, 	0, 	0.304
1, 	10.3516, 	52, 	4.68148, 	1, 	0.304
1, 	10.3516, 	0, 	13.0123, 	1, 	0.304
2, 	6.72981, 	0, 	6.45748, 	0, 	0.304
2, 	6.72981, 	-60, 	13.3049, 	1, 	0.608
1, 	6.72981, 	52, 	8.66111, 	1, 	0.608
2, 	6.72981, 	52, 	2.8736, 	0, 	0.608
2, 	6.72981, 	55, 	6.18932, 	0, 	0.608
1, 	6.72981, 	44, 	11.414, 	1, 	0.304
1, 	4.92994, 	44, 	14.2141, 	1, 	0.304
2, 	4.92994, 	27, 	11.2114, 	0, 	0.304
1, 	4.03194, 	-5, 	12.9217, 	1, 	0.304
1, 	4.03194, 	-54, 	12.4351, 	1, 	0.304
2, 	3.13493, 	-54, 	2.16984, 	0, 	0.304
2, 	3.13493, 	-1, 	11.0448, 	0, 	0.304
1, 	3.13493, 	-1, 	11.532, 	1, 	-7.10543e-17
1, 	-1.34299, 	-1, 	13.9903, 	1, 	-7.10543e-17
2, 	-1.34299, 	-2, 	16.4222, 	1, 	0.304
2, 	3.13493, 	12, 	15.7923, 	1, 	0.608
2, 	3.13493, 	-1, 	18.7251, 	1, 	0.912
2, 	5.82915, 	-1, 	16.5362, 	0, 	0.912
2, 	5.82915, 	25, 	14.9913, 	0, 	0.912
1, 	5.82915, 	-3, 	1.5838, 	0, 	0.912
1, 	3.13493, 	-1, 	11.9963, 	0, 	0.912
1, 	4.03194, 	-1, 	11.2221, 	0, 	0.912
1, 	4.03194, 	16, 	16.0687, 	1, 	0.912
1, 	-0.447628, 	16, 	19.6735, 	1, 	0.912
2, 	-0.447628, 	28, 	7.14201, 	0, 	0.912
1, 	-2.23869, 	-25, 	20.5701, 	1, 	0.304
1, 	-2.23869, 	-5, 	18.2146, 	1, 	-7.10543e-17
2, 	-1.34299, 	-5, 	19.3258, 	1, 	0.304
2, 	-1.34299, 	13, 	17.9893, 	1, 	0.608
2, 	-4.03194, 	13, 	12.6485, 	0, 	0.608
2, 	-4.03194, 	18, 	16.5861, 	1, 	0.912
1, 	-4.03194, 	19, 	14.7783, 	1, 	0.912
2, 	-3.13493, 	19, 	8.2744, 	0, 	0.912
2, 	-3.13493, 	3, 	15.8976, 	1, 	1.216
1, 	-3.13493, 	3, 	15.1842, 	1, 	1.216
2, 	-2.23869, 	3, 	15.0201, 	0, 	1.216
2, 	-2.23869, 	-5, 	18.6811, 	1, 	1.52
1, 	-2.23869, 	-5, 	17.2724, 	1, 	1.216
2, 	-4.03194, 	-5, 	18.5882, 	1, 	1.216
2, 	-4.03194, 	15, 	20.4159, 	1, 	1.52
2, 	-4.92994, 	15, 	10.6787, 	0, 	1.52
2, 	-4.92994, 	-4, 	12.879, 	0, 	1.216
1, 	-4.92994, 	-4, 	18.9807, 	1, 	1.216
2, 	-4.92994, 	-4, 	17.7317, 	1, 	1.216
2, 	-4.92994, 	-4, 	10.9378, 	0, 	1.216
1, 	-4.92994, 	-4, 	17.0496, 	1, 	1.216
1, 	2.23869, 	-4, 	20.2955, 	1, 	0.912
2, 	2.23869, 	-34, 	19.2487, 	1, 	1.216
2, 	-2.23869, 	-34, 	18.8826, 	0, 	1.216
2, 	-2.23869, 	-5, 	20.2103, 	1, 	0.912
1, 	-2.23869, 	-5, 	20.0318, 	1, 	0.912
2, 	-0.447628, 	-5, 	21.238, 	1, 	1.216
2, 	-0.447628, 	-25, 	21.3507, 	1, 	1.52
2, 	-17.7394, 	-25, 	20.4741, 	1, 	1.52
2, 	-17.7394, 	-20, 	23.9636, 	1, 	1.824
2, 	-19.6296, 	-20, 	22.3122, 	1, 	2.128
2, 	-19.6296, 	-28, 	23.1903, 	1, 	2.432
2, 	-18.6818, 	-28, 	24.74, 	1, 	2.432
2, 	-18.6818, 	-26, 	22.957, 	1, 	2.736
2, 	-20.5829, 	-26, 	25.3794, 	1, 	2.736
2, 	-20.5829, 	-32, 	25.3249, 	1, 	3.04
2, 	-22.508, 	-32, 	25.3249, 	0, 	3.04
1, 	-22.508, 	-22, 	19.7704, 	1, 	2.432
