(-0.800637,-1.46533);(-1.96264,-1.85388);(-1.42687,0.180478);(-1.23522,0.492783);
18:52:53.054, 	1, 	2, 	22.0826, 	26.1534, 	1, 	1.38778e-15, 	1.52, 	(0.922928,0.164705);
19:14:52.958, 	1, 	2, 	24.6922, 	24.6822, 	1, 	8, 	2.432, 	(0.361962,-0.417364);
19:14:52.971, 	1, 	2, 	27.0331, 	26.7396, 	1, 	8, 	2.432, 	(0.319764,-0.405525);
19:14:52.991, 	1, 	2, 	27.0991, 	25.9011, 	1, 	4, 	2.736, 	(-0.374317,0.161683);
19:14:53.007, 	1, 	2, 	21.4559, 	24.9774, 	1, 	4, 	2.736, 	(-0.0679574,-0.778272);
19:14:53.027, 	1, 	2, 	27.3435, 	26.1683, 	1, 	4, 	3.04, 	(0.563039,0.159779);
19:14:53.048, 	1, 	2, 	26.4019, 	25.042, 	1, 	4, 	3.04, 	(-0.198901,0.413812);
19:14:53.068, 	1, 	2, 	20.1607, 	24.9317, 	1, 	4, 	3.04, 	(0.323642,-0.711862);
19:14:53.088, 	1, 	2, 	23.2362, 	24.9818, 	1, 	4, 	3.04, 	(-0.0320327,0.690802);
19:14:53.108, 	1, 	2, 	26.2172, 	26.7, 	1, 	4, 	3.04, 	(0.174015,-0.675735);
19:14:53.128, 	1, 	2, 	25.894, 	24.9202, 	1, 	4, 	3.04, 	(0.346852,0.0542502);
19:14:53.149, 	1, 	2, 	26.5759, 	21.5138, 	1, 	4, 	3.04, 	(0.411139,-0.190628);
19:14:53.169, 	1, 	2, 	26.6853, 	21.4786, 	1, 	4, 	3.04, 	(-0.32543,-0.196151);
19:14:53.189, 	1, 	2, 	26.6608, 	25.7388, 	1, 	4, 	3.04, 	(0.148686,0.652178);
19:14:53.209, 	1, 	2, 	20.2775, 	23.4986, 	1, 	4, 	3.04, 	(-0.254504,0.601412);
19:14:53.230, 	1, 	2, 	26.0607, 	23.8323, 	1, 	4, 	3.04, 	(0.0721179,-0.510749);
19:14:53.249, 	1, 	2, 	22.377, 	24.9265, 	1, 	4, 	3.04, 	(0.0727883,0.608988);
19:14:53.270, 	1, 	2, 	26.5764, 	24.7149, 	1, 	4, 	3.04, 	(0.11921,-0.534977);
19:14:53.289, 	1, 	2, 	24.3872, 	24.5994, 	1, 	-1.38778e-15, 	3.04, 	(-0.454098,-0.138157);
19:14:53.312, 	1, 	2, 	24.3556, 	20.1541, 	1, 	-1.38778e-15, 	3.04, 	(-0.171569,0.154282);
19:14:53.330, 	1, 	2, 	23.2441, 	24.26, 	1, 	-1.38778e-15, 	3.04, 	(-0.446078,-0.144086);
19:14:53.350, 	1, 	2, 	23.7722, 	23.1367, 	1, 	-1.38778e-15, 	3.04, 	(0.218024,0.339944);
19:14:53.370, 	1, 	2, 	24.1946, 	23.0524, 	1, 	-1.38778e-15, 	3.04, 	(-0.237974,-0.223913);
19:14:53.390, 	1, 	2, 	22.7135, 	22.1524, 	1, 	-1.38778e-15, 	3.04, 	(-0.0505335,-0.269503);
19:14:53.410, 	1, 	2, 	21.4703, 	20.1817, 	1, 	-1.38778e-15, 	3.04, 	(-0.0303273,0.267722);
19:14:53.430, 	1, 	2, 	19.9363, 	21.4451, 	1, 	-1.38778e-15, 	3.04, 	(-0.0391934,0.339975);
19:14:53.451, 	1, 	2, 	22.0101, 	21.972, 	1, 	-1.38778e-15, 	3.04, 	(-0.0743045,0.226142);
19:14:53.471, 	1, 	2, 	20.7155, 	22.6793, 	1, 	-1.38778e-15, 	3.04, 	(-0.0335692,-0.194002);
19:14:53.491, 	1, 	2, 	17.5805, 	20.8481, 	1, 	-1.38778e-15, 	3.04, 	(-0.273742,-0.0797926);
19:14:53.511, 	1, 	2, 	18.2245, 	19.5407, 	1, 	-1.38778e-15, 	3.04, 	(-0.255679,-0.0228015);
19:14:53.532, 	1, 	2, 	18.8595, 	18.9427, 	1, 	-1.38778e-15, 	3.04, 	(0.128116,0.130088);
19:14:53.552, 	1, 	2, 	19.3306, 	18.54, 	1, 	-1.38778e-15, 	3.04, 	(-0.208885,-0.0661408);
19:14:53.572, 	0, 	2, 	18.5796, 	8.86307, 	1, 	-1.38778e-15, 	3.04, 	(0.0241426,0.00341016);
19:14:53.590, 	1, 	1, 	16.9741, 	15.0215, 	0, 	4, 	2.432, 	(-0.0560582,-0.362156);(0.462383,-0.0714333);(0.351713,0.115488);(0.313093,0.32569);
19:14:53.612, 	1, 	2, 	18.5909, 	17.4142, 	1, 	4, 	2.432, 	(0.101193,-0.0363082);
19:14:53.632, 	1, 	2, 	17.773, 	18.059, 	1, 	4, 	2.432, 	(0.0554847,-0.153965);
19:14:53.653, 	1, 	2, 	17.0259, 	17.4822, 	1, 	4, 	2.432, 	(-0.159895,0.0537708);
19:14:53.672, 	1, 	2, 	17.4414, 	18.678, 	1, 	4, 	2.432, 	(0.166244,0.0731173);
19:14:53.693, 	1, 	2, 	16.4277, 	16.1477, 	1, 	4, 	2.432, 	(-0.00482406,0.163888);
19:14:53.713, 	1, 	2, 	16.2516, 	17.3983, 	1, 	4, 	2.432, 	(-0.0586422,-0.13683);
19:14:53.733, 	0, 	2, 	13.9729, 	12.0437, 	1, 	4, 	2.432, 	(-0.0486668,0.0748906);
19:14:53.753, 	0, 	2, 	17.2112, 	17.5973, 	0, 	8, 	2.128, 	(-0.015362,-0.104537);
19:14:53.771, 	1, 	1, 	17.5303, 	17.5954, 	0, 	12, 	1.824, 	(-0.0631254,-0.353115);(0.25529,-0.177215);(0.164084,0.0175679);(0.132015,0.0879921);
19:14:53.791, 	1, 	1, 	19.2195, 	14.931, 	0, 	12, 	1.824, 	(0.321218,0.00276339);(0.190111,0.352119);(-0.0726391,0.326061);(-0.0990467,0.286299);
19:14:53.814, 	0, 	2, 	14.8146, 	10.9528, 	0, 	12, 	1.824, 	(-0.0874403,-0.0319048);
19:14:53.834, 	0, 	2, 	17.7374, 	3.49631, 	0, 	16, 	1.52, 	(-0.0187563,0.000728881);
19:14:53.851, 	1, 	1, 	16.2696, 	15.8378, 	0, 	20, 	0.912, 	(-0.0492697,-0.0890164);(0.181574,-0.0713935);(0.0607973,0.0261467);(0.193102,-0.134263);
19:14:53.871, 	0, 	1, 	13.6452, 	11.7385, 	0, 	20, 	0.912, 	(-0.0851454,-0.0998551);(0.132944,-0.186932);(0.0431173,-0.209847);(0.255075,-0.19655);
19:14:53.894, 	0, 	2, 	9.91704, 	11.837, 	0, 	24, 	0.608, 	(0.0625033,-0.0748946);
19:14:53.912, 	0, 	1, 	7.52512, 	7.51542, 	0, 	28, 	0.304, 	(-0.0572903,0.0274483);(-0.0844566,-0.0121489);(-0.157832,-0.0857297);(-0.0713467,-0.0712006);
19:14:53.932, 	0, 	1, 	9.02302, 	4.64948, 	0, 	32, 	-7.10543e-17, 	(-0.0680959,0.0726836);(-0.0695469,-0.148382);(-0.0112523,-0.129724);(0.0700936,-0.146965);
19:14:53.952, 	0, 	1, 	12.0515, 	10.1091, 	0, 	36, 	-7.10543e-17, 	(-0.0171504,-0.16383);(0.192971,0.0142824);(-0.00652874,0.0386233);(0.0418074,0.0613306);
19:14:53.972, 	1, 	1, 	14.1508, 	11.6128, 	0, 	40, 	-7.10543e-17, 	(-0.234827,0.167636);(-0.0763371,-0.117792);(-0.194429,-0.100039);(0.0235946,-0.106224);
19:14:53.992, 	0, 	1, 	12.7139, 	10.9412, 	0, 	40, 	-7.10543e-17, 	(0.0334303,0.133228);(-0.0210765,0.163991);(-0.0784132,0.100979);(-0.0660173,0.0934225);
19:14:54.034, 	0, 	1, 	10.495, 	-1.30637, 	0, 	44, 	-7.10543e-17, 	(-0.153273,-0.0341151);(-0.0647098,-0.0516254);(0.0308,-0.0706161);(0.140327,0.000608038);
19:14:54.052, 	1, 	1, 	12.087, 	9.84556, 	0, 	48, 	-7.10543e-17, 	(-0.0246952,0.026074);(-0.192753,0.0827998);(-0.0406594,-0.0435699);(-0.04435,-0.0418584);
19:14:54.072, 	1, 	1, 	8.96057, 	8.39153, 	0, 	48, 	-7.10543e-17, 	(-0.0247447,0.0345536);(0.0785743,0.0154752);(0.0727794,-0.0106118);(0.126609,0.039417);
19:14:54.096, 	0, 	2, 	8.75733, 	5.66446, 	0, 	48, 	-7.10543e-17, 	(0.0171234,0.0133593);
19:14:54.113, 	0, 	1, 	9.79133, 	6.34173, 	0, 	48, 	-7.10543e-17, 	(0.110158,0.0350963);(0.119853,-0.0121406);(-0.0367297,0.0902882);(-0.0916945,-0.117908);
19:14:54.132, 	0, 	1, 	9.25645, 	8.16786, 	0, 	52, 	-7.10543e-17, 	(0.0479821,0.0845197);(0.0918903,0.0832743);(-0.166426,0.0130806);(0.0131234,-0.137106);
19:14:54.173, 	0, 	1, 	7.48786, 	3.2888, 	0, 	56, 	-7.10543e-17, 	(-0.0464248,0.025183);(0.16713,0.0730573);(0.00427697,0.0463639);(0.186156,0.00741861);
19:14:54.235, 	0, 	1, 	11.449, 	11.4467, 	0, 	60, 	-7.10543e-17, 	(-0.118833,-0.184538);(-0.207594,0.164637);(0.0683038,-0.116493);(0.0219666,0.15767);
19:14:54.253, 	1, 	1, 	14.9776, 	13.3311, 	0, 	64, 	-7.10543e-17, 	(0.0629888,-0.0976061);(-0.00657512,0.534552);(0.127282,-0.197509);(0.122056,0.327908);
19:14:54.277, 	0, 	2, 	10.8957, 	11.3547, 	0, 	64, 	-7.10543e-17, 	(0.00172977,0.0248736);
19:14:54.293, 	0, 	1, 	11.1303, 	7.62957, 	0, 	68, 	-7.10543e-17, 	(-0.236084,-0.0373093);(0.143536,0.298428);(-0.34328,-0.140805);(0.0360552,0.103391);
19:14:54.333, 	1, 	1, 	16.888, 	15.1361, 	0, 	68, 	-7.10543e-17, 	(-0.224282,0.192745);(0.414504,0.21249);(-0.17274,0.11775);(0.197377,0.00547003);
19:14:54.378, 	0, 	2, 	13.0761, 	12.9655, 	0, 	68, 	-7.10543e-17, 	(0.0503151,0.0421912);
19:14:54.398, 	1, 	2, 	14.108, 	14.6647, 	1, 	68, 	0.304, 	(-0.0336481,0.0572345);
19:14:54.414, 	1, 	1, 	17.7683, 	16.1199, 	0, 	68, 	0.304, 	(-0.440842,-0.501115);(-0.362394,0.589977);(-0.245301,-0.595438);(-0.0105076,0.536019);
19:14:54.438, 	0, 	2, 	14.8937, 	14.8733, 	0, 	68, 	0.304, 	(-0.0738542,-0.127785);
19:14:54.458, 	0, 	2, 	14.8802, 	16.1526, 	0, 	68, 	0.304, 	(-0.101598,0.0919562);
19:14:54.474, 	0, 	1, 	13.6828, 	8.46816, 	0, 	68, 	0.304, 	(-0.0487406,0.451051);(-0.156472,-0.664569);(-0.138298,0.309332);(-0.108711,-0.179586);
19:14:54.496, 	0, 	1, 	16.3886, 	0.760772, 	0, 	72, 	0.304, 	(0.669593,-0.0902257);(-0.165607,-0.00411783);(0.394297,-0.041904);(-0.0121263,-0.0401808);
19:14:54.514, 	1, 	1, 	18.8456, 	15.8348, 	0, 	68, 	0.304, 	(0.317697,0.530686);(0.390655,-0.69232);(0.111001,0.381057);(0.0982743,-0.717077);
19:14:54.539, 	0, 	2, 	17.3437, 	15.1524, 	0, 	68, 	0.304, 	(0.067549,-0.0216493);
19:14:54.559, 	1, 	2, 	14.0228, 	20.7575, 	1, 	64, 	0.608, 	(0.0696449,-0.0678511);
19:14:54.576, 	0, 	1, 	15.2103, 	0.176905, 	1, 	64, 	0.608, 	(0.244449,-0.549742);(-0.169864,0.167834);(0.108923,-0.259302);(-0.0765213,-0.0257223);
19:14:54.601, 	0, 	2, 	15.3404, 	11.2863, 	0, 	64, 	0.608, 	(0.0267195,-0.068189);
19:14:54.615, 	1, 	1, 	17.3744, 	11.6082, 	0, 	64, 	0.304, 	(0.283877,-0.151327);(-0.662127,-0.217265);(0.101111,0.0861856);(-0.319948,0.163707);
19:14:54.640, 	0, 	2, 	15.1387, 	12.0275, 	0, 	64, 	0.304, 	(0.0411944,-0.0308981);
19:14:54.660, 	0, 	2, 	19.0453, 	16.0486, 	0, 	64, 	0.304, 	(-0.115731,-0.0898564);
19:14:54.675, 	1, 	1, 	17.7949, 	17.873, 	0, 	68, 	0.304, 	(-0.403375,0.165614);(0.222601,0.557895);(-0.201503,0.209467);(0.541245,0.265851);
19:14:54.700, 	1, 	2, 	14.7806, 	15.5431, 	1, 	64, 	0.608, 	(0.0514328,-0.0391015);
19:14:54.720, 	0, 	2, 	16.4267, 	14.425, 	1, 	64, 	0.608, 	(0.0634662,-0.0145454);
19:14:54.741, 	1, 	2, 	20.9585, 	14.9689, 	1, 	60, 	0.912, 	(-0.0350739,0.0315363);
19:14:54.755, 	1, 	1, 	20.4984, 	16.7887, 	0, 	56, 	0.608, 	(-0.0372638,-0.352633);(-0.785592,0.200356);(-0.0184609,-0.0578897);(-0.237097,0.440243);
19:14:54.781, 	0, 	2, 	13.4467, 	16.7887, 	0, 	56, 	0.608, 	(-0.0372638,-0.352633);(-0.785592,0.200356);(-0.0184609,-0.0578897);(-0.237097,0.440243);
19:14:54.801, 	1, 	2, 	20.1995, 	13.5162, 	1, 	56, 	0.912, 	(0.0617378,0.0449439);
19:14:54.816, 	1, 	1, 	23.8044, 	20.2586, 	0, 	52, 	0.912, 	(-0.799513,0.270207);(0.0558203,0.789905);(-0.343759,0.135861);(0.608699,0.373826);
19:14:54.841, 	0, 	2, 	19.2713, 	13.8977, 	0, 	52, 	0.912, 	(-0.0251349,-0.0794061);
19:14:54.861, 	0, 	2, 	20.4622, 	14.1825, 	0, 	52, 	0.912, 	(0.0897885,0.0420111);
19:14:54.876, 	1, 	1, 	23.4164, 	20.3192, 	0, 	52, 	0.912, 	(0.402337,0.0656218);(0.0150225,-0.180546);(-0.00718156,-0.139418);(0.410177,-0.254343);
19:14:54.902, 	1, 	2, 	23.6228, 	16.8471, 	1, 	52, 	0.912, 	(0.0876878,-0.000396624);
19:14:54.922, 	0, 	2, 	21.1524, 	15.2145, 	1, 	52, 	0.912, 	(0.0537851,0.0179159);
19:14:54.943, 	0, 	2, 	24.5354, 	14.9105, 	0, 	56, 	0.912, 	(-0.0930699,-0.0514067);
19:14:54.956, 	1, 	1, 	25.3061, 	20.675, 	0, 	52, 	0.608, 	(0.628588,0.59578);(0.958672,0.394592);(0.645028,0.304715);(0.718668,-0.696344);
19:14:54.983, 	0, 	2, 	24.418, 	17.6548, 	0, 	52, 	0.608, 	(-0.180324,0.0981052);
19:14:55.003, 	1, 	2, 	26.3181, 	16.0699, 	1, 	48, 	0.608, 	(-0.155064,0.0191874);
19:14:55.017, 	1, 	1, 	26.8309, 	20.3457, 	0, 	48, 	0.608, 	(-0.203925,-1.05347);(-0.412302,-1.08333);(-0.448599,-0.931208);(-1.26259,0.0310142);
19:14:55.043, 	1, 	2, 	24.1994, 	18.8276, 	1, 	44, 	0.912, 	(-0.191977,0.0273251);
19:14:55.063, 	1, 	2, 	28.04, 	19.2385, 	1, 	44, 	1.216, 	(0.204856,-0.0925739);
19:14:55.083, 	1, 	2, 	30.4567, 	22.6696, 	1, 	40, 	1.52, 	(0.0405543,-0.373472);
19:14:55.103, 	1, 	2, 	28.5943, 	24.2155, 	1, 	36, 	1.52, 	(0.29134,-0.105181);
19:14:55.124, 	0, 	2, 	28.2085, 	23.1494, 	1, 	36, 	1.52, 	(-0.0198571,-0.275306);
19:14:55.144, 	1, 	2, 	31.149, 	23.7616, 	1, 	36, 	1.824, 	(0.463464,-0.0801382);
19:14:55.157, 	1, 	1, 	29.0397, 	27.2114, 	0, 	32, 	1.824, 	(1.00663,0.642424);(1.74245,1.23192);(1.77161,-0.221478);(1.34108,-1.44576);
19:14:55.184, 	1, 	2, 	30.2474, 	20.7492, 	1, 	32, 	2.128, 	(-0.240819,0.164552);
19:14:55.204, 	1, 	2, 	30.6362, 	21.3012, 	1, 	32, 	2.128, 	(0.264577,0.0932974);
19:14:55.224, 	1, 	2, 	19.9393, 	18.5865, 	1, 	28, 	2.432, 	(0.0442587,0.209723);
19:14:55.245, 	0, 	2, 	33.0823, 	20.3029, 	1, 	28, 	2.432, 	(0.141031,0.0101781);
19:14:55.265, 	1, 	2, 	27.091, 	26.2671, 	1, 	32, 	2.128, 	(-0.162758,1.11895);
19:14:55.278, 	1, 	1, 	34.0788, 	26.532, 	0, 	28, 	1.824, 	(2.09968,-1.31251);(1.81376,-2.18716);(0.241794,-1.67329);(-1.54272,-1.54889);
19:14:55.305, 	0, 	2, 	20.7743, 	16.3788, 	0, 	28, 	1.824, 	(-0.141071,-0.0608928);
19:14:55.325, 	1, 	2, 	25.155, 	17.234, 	1, 	32, 	1.824, 	(0.0159108,0.204053);
19:14:55.338, 	1, 	1, 	34.5284, 	25.9106, 	0, 	28, 	1.52, 	(-0.679197,-2.29167);(-1.67313,-2.73719);(-2.0435,-0.985524);(-2.5416,1.40122);
19:14:55.365, 	1, 	2, 	34.494, 	25.7319, 	1, 	24, 	1.824, 	(-0.722602,0.875903);
19:14:55.385, 	1, 	2, 	22.604, 	24.5987, 	1, 	24, 	1.824, 	(-0.638642,0.857575);
19:14:55.406, 	1, 	2, 	31.0354, 	25.4678, 	1, 	24, 	1.824, 	(0.575836,0.588083);
19:14:55.426, 	1, 	2, 	30.3588, 	25.7028, 	1, 	20, 	1.824, 	(0.569404,-0.1695);
19:14:55.446, 	1, 	2, 	20.6272, 	23.87, 	1, 	16, 	2.128, 	(-0.143017,0.658341);
19:14:55.466, 	1, 	2, 	25.2397, 	26.1224, 	1, 	16, 	2.128, 	(-0.455028,-1.05175);
19:14:55.486, 	1, 	2, 	30.0969, 	26.7908, 	1, 	12, 	2.432, 	(0.320826,-0.57697);
19:14:55.506, 	1, 	2, 	29.4088, 	26.7908, 	1, 	12, 	2.736, 	(0.320826,-0.57697);
19:14:55.527, 	1, 	2, 	32.5608, 	26.489, 	1, 	12, 	2.736, 	(-0.168508,-0.846626);
19:14:55.547, 	1, 	2, 	26.0772, 	25.4832, 	1, 	12, 	3.04, 	(0.56015,-0.748304);
19:14:55.567, 	1, 	2, 	29.0996, 	26.2551, 	1, 	12, 	3.04, 	(-0.119396,-0.482752);
19:14:55.587, 	1, 	2, 	19.9246, 	24.5172, 	1, 	12, 	3.04, 	(0.183447,-0.725902);
19:14:55.607, 	1, 	2, 	24.3383, 	25.8282, 	1, 	12, 	3.04, 	(0.806591,0.175798);
19:14:55.627, 	0, 	2, 	30.5985, 	17.8357, 	1, 	12, 	3.04, 	(-0.0695538,-0.0211913);
19:14:55.647, 	1, 	2, 	29.2362, 	22.0145, 	1, 	12, 	2.736, 	(0.00951838,0.0277153);
19:14:55.661, 	1, 	1, 	31.3158, 	22.6656, 	0, 	12, 	2.432, 	(-0.095448,1.7922);(0.0175935,1.71211);(1.24155,0.673515);(0.752474,-0.795072);
19:14:55.688, 	0, 	2, 	26.7192, 	21.307, 	0, 	12, 	2.432, 	(0.242904,0.0551753);
19:14:55.708, 	1, 	2, 	29.5744, 	20.2101, 	1, 	16, 	2.128, 	(-0.226586,-0.150569);
19:14:55.720, 	1, 	1, 	31.8531, 	26.5292, 	0, 	16, 	1.824, 	(-0.52889,-1.46778);(-0.227942,-2.48891);(-2.29573,-0.323962);(-0.503294,1.24423);
19:14:55.748, 	0, 	2, 	31.5836, 	26.5292, 	0, 	16, 	1.824, 	(-0.52889,-1.46778);(-0.227942,-2.48891);(-2.29573,-0.323962);(-0.503294,1.24423);
19:14:55.768, 	1, 	2, 	29.2485, 	19.7572, 	1, 	16, 	1.52, 	(-0.116085,0.202323);
19:14:55.780, 	1, 	1, 	30.6588, 	23.6766, 	0, 	16, 	1.216, 	(-0.129812,0.990164);(-0.455172,1.63051);(0.701969,0.266147);(0.456842,-0.387406);
